Compound ID	SMILES
KV-00041093	O=c1nc2sc3ccccc3n2c(=O)n1-c1ccccc1
KV-00041094	CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
KV-00041095	O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
KV-00041096	Cc1cc(C)n(-c2nc(-c3ccc(Br)cc3)cs2)n1
KV-00041097	CN(C)/C=C(\C(=O)c1ccccc1Cl)c1nnnn1-c1ccccc1
KV-00041098	CCc1c(O)c(-c2ccccc2)c(=O)n(-c2ccccn2)c1-c1ccccc1
KV-00041099	Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)n1
KV-00041100	O=S(=O)(Oc1ccccc1)c1ccc2c(c1)Cc1cc(S(=O)(=O)Oc3ccccc3)ccc1-2
KV-00041101	O=C(Oc1ccccc1)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=O
KV-00041102	CC1(C)SC(c2ccc(Cl)cc2Cl)NC1C(=O)O
KV-00041103	CC1(C)OC(=O)C2(C(=O)O1)C1C3C4CC5C6C4C1C6C2C53
KV-00041104	CC(C)OC(=O)c1cccc2c1-c1ccccc1C2=O
KV-00041105	Cc1coc2c(Cl)cc(Cl)cc2c1=O
KV-00041106	CN1C(=O)C(=CNc2ccc(Cl)cc2Cl)C(=O)N(C)C1=O
KV-00041107	O=C(c1ccccc1)c1cccnc1C(=O)O
KV-00041108	CC(=O)Nc1ccc2c(c1)C(=O)N(C)C2=O
KV-00041109	O=C(O)CS(=O)(=O)c1ccccc1[N+](=O)[O-]
KV-00041110	CC(C1CC1)N(C(=O)CCC(=O)O)c1ccccc1
KV-00041111	O=C(COCC(=O)N1CCOCC1)N1CCOCC1
KV-00041112	COc1ccc(CC2CCC(=NOC(=O)c3cccc(C(F)(F)F)c3)CC2)cc1
KV-00041113	O=C1CC(c2ccccc2)Oc2ccccc21
KV-00041114	CCCC(CCC)C(C(=O)O)C(=O)OCC
KV-00041115	CCOC(=O)C(NC(=O)c1cccc(Cl)c1)(Nc1ccc(F)cc1F)C(F)(F)F
KV-00041116	CC(=O)N[C@@H](Cc1ccccc1)C(=O)NN
KV-00041118	COC(=O)C1C(c2ccccc2)NC(c2ccccc2)C(C(=O)OC)S1(=O)=O
KV-00041119	CCSc1nc2ccccc2[nH]1
KV-00041120	NC(=O)c1nnc2c3c(-c4ccccc4)c(-c4ccccc4)nnc3nn2c1N
KV-00041121	CC(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)O
KV-00041122	CCOC(=O)C(NC(=O)c1cccc(Cl)c1)(Nc1nc2ccccc2s1)C(F)(F)F
KV-00041123	COc1cc(I)c(OC)cc1I
KV-00041124	CCCCNC(=O)N1CCN(c2ncc(Br)cn2)CC1
KV-00041125	COc1ccc(CC2CCC(=NOC(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1
KV-00041126	CCOc1ccc2[nH]c(SCc3c(F)c(F)c(F)c(F)c3F)nc2c1
KV-00041127	COc1ccc(NC(CC(=O)C2CC2)c2ccccc2)cc1
KV-00041128	CCOC(=O)/C(=N/Nc1ccccc1C)C(C)=O
KV-00041129	S=c1sc(S)nn1-c1ccc(Cl)cc1
KV-00041130	O=C1CC(c2ccccc2)Oc2ccc(O)cc21
KV-00041131	CCOC(=O)CCn1cnc2c1c(=O)n(C)c(=O)n2C
KV-00041132	Sc1nc(-c2ccccc2)n(-c2ccccc2)n1
KV-00041133	CCOC(=O)/C(=N/Nc1ccccc1)C(C)=O
KV-00041134	Cc1cc(C(=O)N(c2ccccc2)C(C)C2CC2)c(Cl)cc1Cl
KV-00041135	CCN(CC)S(=O)(=O)C1CCS(=O)(=O)C1
KV-00041136	COc1ccc(CC2CCC(=NOC(=O)C3CCCCC3)CC2)cc1
KV-00041137	COc1ccc(N/N=C2\C(=O)NN=C2C)cc1
KV-00041138	CC(C)=CCC(C#N)(CC=C(C)C)C(=O)O
KV-00041139	CCOC(=O)C(NC(=O)c1cccc(Cl)c1)(OCc1ccc(F)cc1)C(F)(F)F
KV-00041140	Cn1c(=O)c(Cc2ccccc2)c(O)c2ccccc21
KV-00041141	O=C(CC(Nc1ccccc1)c1ccccc1)C1CC1
KV-00041142	O=S(=O)(c1ccc(Cl)c(Cl)c1)c1ccccc1-c1ccccc1
KV-00041143	O=c1c(-c2ccccc2)c(O)c2ccccc2n1-c1ccccc1
KV-00041144	C[C@H](N)C(=O)Nc1ccc([N+](=O)[O-])cc1
KV-00041145	Cc1ccc(NC(=O)N(C2=NCC(C)(C)S2)c2ccc(F)c(Cl)c2)cc1
KV-00041146	O=c1cc(-c2ccc(F)cc2)oc2ccccc12
KV-00041147	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N1CC(Oc2ccc(Cl)cc2)C1
KV-00041148	O=C(OC1OCCOC1OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
KV-00041149	Cc1csc(NS(=O)(=O)c2ccccc2)n1
KV-00041150	C/C(=N\NC(=O)c1ccc(Cl)cc1)C1CC1
KV-00041152	COc1ccc(-c2nnc(S)[nH]2)cc1
KV-00041153	Cn1c(=O)c2[nH]c(NCCO)nc2n(C)c1=O
KV-00041154	CN(Cc1ccccc1)c1nc2c([nH]1)c(=O)n(C)c(=O)n2C
KV-00041155	Cc1n[nH]c(N/N=C/c2ccccc2)c1C(=O)O
KV-00041156	O=C(OCCO)c1cccc2c1-c1ccccc1C2=O
KV-00041157	Cc1ccc(NC(CC(=O)C2CC2)c2ccccc2)cc1
KV-00041159	COc1cc(OC)cc(C(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)O)c1
KV-00041160	O=C(c1ccc([N+](=O)[O-])cc1)N1CC(Oc2ccc(Cl)cc2)C1
KV-00041161	O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(c2ncc(Br)cn2)CC1
KV-00041162	CCOC(=O)NC(Nc1cc(Cl)ccc1OC)(C(=O)OCC)C(F)(F)F
KV-00041163	CC(C)CC(NC(=O)C(C)N)C(=O)O
KV-00041164	COC(=O)/C(=C/C(=O)c1ccc(Cl)cc1)Nc1ccccc1
KV-00041165	N=C(Nc1ccccc1)Nc1ccccc1
KV-00041166	C/C(=C\C(=O)NCc1ccccc1)C(=O)O
KV-00041167	O=C1C=C(c2ccccc2)OC(c2ccc([N+](=O)[O-])cc2)O1
KV-00041168	CCOC(=O)C(NC(=O)c1cccc(Cl)c1)(Nc1ccccc1C)C(F)(F)F
KV-00041169	CCOCCOC(=O)c1cccc2c1-c1ccccc1C2=O
KV-00041170	O=C(c1c(F)cccc1F)N1CCN(c2ncc(Br)cn2)CC1
KV-00041171	O=C(ON=C1CCC2(CC1)OCCO2)c1cccc(C(F)(F)F)c1
KV-00041172	CO[C@H]1O[C@@H](COC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1
KV-00041174	Fc1c(F)c(Oc2ccccc2)c(F)c(F)c1Oc1ccccc1
KV-00041175	O=C1c2cc(S(=O)(=O)NCCO)ccc2-c2ccc(S(=O)(=O)NCCO)cc21
KV-00041176	O=C1CCN(C(=O)c2ccccc2)CC1
KV-00041177	CCN(Cc1ccccc1)c1nc2c([nH]1)c(=O)n(C)c(=O)n2C
KV-00041178	CC(=O)N(Cc1ccccc1)c1nc2c([nH]1)c(=O)n(C)c(=O)n2C
KV-00041179	CC(=O)CCC1C(C#N)C(C(C)C)CCC1(C)OC(C)=O
KV-00041180	Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1
KV-00041181	C=C(C1CC1)N(C(=O)c1ccc(F)cc1)c1ccc(OC)cc1
KV-00041182	Cc1ccc2c(c1)N(CCO)C(C)(C)CC2C
KV-00041183	CC1CCCN(c2ccc([N+](=O)[O-])cc2)C1
KV-00041184	O=C(O/N=C1\CCCc2[nH]c3ccccc3c21)c1c(Cl)cccc1Cl
KV-00041185	O=c1cc(-c2ccccc2)oc2ccc(Cl)cc12
KV-00041186	CC(C)(C)NS(=O)(=O)c1ccc2c(c1)C(=O)c1cc(S(=O)(=O)NC(C)(C)C)ccc1-2
KV-00041187	CCOC(=O)C(NC(=O)c1cccc(Cl)c1)(Nc1ccc(C)c(C)c1)C(F)(F)F
KV-00041188	CC(=O)N[C@H](CCc1ccccc1)C(=O)O
KV-00041189	Cc1nn(-c2ccccc2)c(N2CCOCC2)c1[N+](=O)[O-]
KV-00041190	Cc1nn(-c2ccccc2)c(NCCO)c1[N+](=O)[O-]
KV-00041191	CC(=O)N[C@H](Cc1ccccc1)C(=O)O
KV-00041192	CCOC(=O)C(NC(=O)c1cccc(Cl)c1)(Nc1ccc(F)c(F)c1)C(F)(F)F
KV-00041193	O=C(O)c1cccc2c1-c1ccc(I)cc1C2
KV-00041194	O=C(Nc1ccc(Br)cc1)N1CCN(c2ncc(Br)cn2)CC1
KV-00041195	O=C(O/N=C1\CCCc2[nH]c3ccccc3c21)c1ccc(Cl)cc1Cl
KV-00041196	Fc1c(F)c(F)c(CSc2nc3ccccc3[nH]2)c(F)c1F
KV-00041197	O=C(Nc1nc(-c2ccccc2)cs1)C12CC3CC(CC(C3)C1)C2
KV-00041198	CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O
KV-00041199	CC(=O)N(c1ccccc1)C(C)C1CC1
KV-00041200	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
KV-00041201	CCOC(=O)Cn1c(NCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
KV-00041202	O=C(Nc1ccc(Cl)cc1Cl)c1cccnc1Sc1cccc(C(F)(F)F)c1
KV-00041203	N#CCC(=O)Nc1ccc([N+](=O)[O-])cc1
KV-00041204	CC(=O)Oc1cc(Sc2ccccc2)ccc1[N+](=O)[O-]
KV-00041205	O=C1NCCCCC1N1CNC(=S)NC1
KV-00041206	COc1cc(C2SCCS2)cc(Br)c1OC(=O)c1cccs1
KV-00041207	CCCC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(Cl)cc1
KV-00041208	CCCC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O
KV-00041209	CCCCCSc1ncccc1C(=O)O
KV-00041210	CCOC(=O)CC1=CSC2=NCCN12
KV-00041212	Cc1cc(S(=O)(=O)Cc2c(F)cccc2Cl)c(Cl)cc1Cl
KV-00041213	CCOC(=O)Cc1csc(N/C=N/O)n1
KV-00041214	Cc1cc(S(=O)(=O)Cc2cccc(F)c2)c(Cl)cc1Cl
KV-00041215	COc1cc(C2SCCS2)cc(Br)c1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
KV-00041216	CN(C)/C=N/c1nn(C)cc1C(=O)Nc1ccc(F)c(Cl)c1
KV-00041217	O=C1CC(Nc2ccccc2)C=C1Nc1ccccc1
KV-00041218	CCCC(=O)c1cc2cc(Br)cc(Br)c2oc1=O
KV-00041219	CC(=O)C(=CNc1nn(C)cc1C(=O)Nc1ccc(F)c(Cl)c1)C(C)=O
KV-00041220	COc1cc(C2SCCS2)cc(Br)c1OS(=O)(=O)c1cc(C)c(Cl)cc1C
KV-00041221	CCCc1cc(O)nc(SCC(=O)Nc2ccc(F)c(Cl)c2)n1
KV-00041222	O=C(NNC(=O)c1cnn(-c2ccccc2)n1)c1ccc(Cl)c(Cl)c1
KV-00041223	O=C(Nc1ccc(Cl)cc1Cl)c1cccnc1Sc1cccc(Cl)c1
KV-00041224	O=C(Oc1cc(S(=O)(=O)c2ccccc2)ccc1[N+](=O)[O-])c1ccc(Cl)cc1
KV-00041225	CN(C)/C=C(\C#N)C(=O)NC1CCCCC1
KV-00041226	O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1OS(=O)(=O)c1ccc(Cl)cc1
KV-00041227	Cc1nn(-c2ccccc2)nc1C(=O)c1c(C)nn(-c2ccccc2)c1O
KV-00041228	CCCc1cc(O)nc(SCC(=O)Nc2ccc(Br)cc2)n1
KV-00041229	COc1cc(C2SCCS2)cc(Br)c1OS(=O)(=O)c1ccc(C)cc1
KV-00041230	O=C(Oc1cc(S(=O)(=O)c2ccc(Cl)cc2)ccc1[N+](=O)[O-])c1cc2ccccc2s1
KV-00041231	CCCC(=O)c1cc2cc(Br)ccc2oc1=O
KV-00041232	Cc1cc(SCc2n[nH]c3oc(=O)cc(C)c23)c(C)cc1Cl
KV-00041233	Cc1cc(SCC2=NNC(=O)C2)c(C)cc1Cl
KV-00041234	Cc1cc(N/C=N/OC(=O)c2nn(-c3ccccc3)nc2C)no1
KV-00041235	Cc1cc(S(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
KV-00041236	Cc1cc(Sc2ncccc2[N+](=O)[O-])c(Cl)cc1Cl
KV-00041237	Cc1cc(Sc2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl
KV-00041238	N#C/C(=C\Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)Nc1ccc(Cl)cc1
KV-00041239	CC(C)(C)SCCN/C(=N\c1cccc(F)c1)c1cccc(Cl)c1
KV-00041240	CSc1ncccc1C(=O)NC(C)(C#N)C(C)C
KV-00041241	CC(=O)CN1C(=O)c2ccccc2S1(=O)=O
KV-00041242	CCCC(=O)c1cc2ccccc2oc1=O
KV-00041243	CC(=O)Nc1ccc([N+](=O)[O-])cc1Cl
KV-00041244	COc1cc(C2SCCS2)cc(Br)c1OS(=O)(=O)c1cc(Cl)cc(Cl)c1
KV-00041245	CCOC(=O)C(=CNC1CCCCNC1=O)C(=O)OCC
KV-00041246	CCCc1cc(OC(=O)c2cccnc2Oc2ccccc2)n(C)n1
KV-00041247	O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1OS(=O)(=O)c1cc(Cl)cc(Cl)c1
KV-00041248	Cc1cc(Cl)ccc1NC(=O)CC#N
KV-00041249	COc1ccc(NC(=O)/C(C#N)=C/N(C)C)c(OC)c1
KV-00041250	Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)c3ccccc3)ccc2[N+](=O)[O-])cc1
KV-00041251	CCCc1nn(C)c(O)c1C(=O)c1cc2ccccc2s1
KV-00041252	CC(=O)C(=CNC1CCCCNC1=O)C(C)=O
KV-00041253	COc1cc(C2SCCS2)cc(Br)c1OC(=O)c1nn(-c2ccccc2)nc1C
KV-00041254	N=C1SCCN1CC(=O)c1ccc(Cl)c(Cl)c1
KV-00041255	CCCc1cc(=O)oc2c1c(C)nn2C
KV-00041256	Cc1cc(=O)oc2c1c(-c1ccccc1)nn2-c1ccccc1
KV-00041257	O=C1CC(CSc2ccccn2)=NN1
KV-00041258	CC(C)(C)SCCN/C(=N\c1ccc(Cl)cc1)c1ccccc1Cl
KV-00041259	CC(C)(C)SCCNc1nc(NCCSC(C)(C)C)nc(Sc2ccc(Cl)cc2)n1
KV-00041260	Cc1cc(Sc2ccc([N+](=O)[O-])cn2)c(Cl)cc1Cl
KV-00041261	CCOC(=O)Cc1csc(NC(=O)C(Cl)(Cl)Cl)n1
KV-00041262	CC(C)(C)SCCNc1nc(Sc2ccc(Cl)cc2)nc(N2CCSCC2)n1
KV-00041263	Cc1ccc(C)c(C(C)Sc2ncccc2C(=O)O)c1
KV-00041264	Cc1cc(SCC2=NNC(=O)C2)c(Cl)cc1Cl
KV-00041265	CN(C)/C=C1/C(=O)NN=C1CSc1ccccn1
KV-00041266	CCCc1cc(=O)oc2c1c(C)nn2-c1ccccc1
KV-00041267	Cc1cc(S(=O)(=O)Oc2ccc(OCc3ccccc3)cc2)c(C)cc1Cl
KV-00041268	CCc1nn2cc(C(C)(C)C)nc2s1
KV-00041269	COc1cc(Sc2ccc(Cl)cc2)ccc1[N+](=O)[O-]
KV-00041271	O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1OS(=O)(=O)c1ccc(F)cc1F
KV-00041272	O=C(Nc1nnc(Sc2nc3cc(Cl)ccc3s2)s1)c1ccc(Cl)c(Cl)c1
KV-00041273	Cc1ccc(CNC(=O)c2cccnc2Sc2cccc(Cl)c2)cc1
KV-00041274	O=C(Nc1ccc(Cl)c(Cl)c1)c1cccnc1Sc1cccc(C(F)(F)F)c1
KV-00041275	O=[N+]([O-])c1ccc(Oc2nc3cc(Cl)ccc3s2)c(C2SCCS2)c1
KV-00041276	N#CCOc1cc(Sc2ccccc2)ccc1[N+](=O)[O-]
KV-00041277	CC(C)(C)c1cn2nc(C(C)(C)C)sc2n1
KV-00041278	O=[N+]([O-])c1cccnc1Oc1ccc(OCc2ccccc2)cc1
KV-00041279	CCCc1cc(=O)oc2c1c(C)nn2-c1cccc(Cl)c1
KV-00041280	Cc1cc(SCC2=NNC(=O)/C2=C/N(C)C)c(Cl)cc1Cl
KV-00041281	CN(C)/C=C1/C(=O)NN=C1CSc1ccc(Cl)cc1
KV-00041282	COc1cc(C2SCCS2)cc(Br)c1Oc1ccc([N+](=O)[O-])cn1
KV-00041283	N/C(=N\OS(=O)(=O)c1ccc(Cl)cc1)c1ccc(C(F)(F)F)cc1
KV-00041284	Clc1ccc(-c2nnnn2-c2ccc(Cl)cc2)cc1
KV-00041285	Cc1cc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)c(Cl)cc1Cl
KV-00041286	Cc1ccc(S(=O)(=O)O/N=C(\N)c2ccc(C(F)(F)F)cc2)cc1
KV-00041287	COc1cc(C2SCCS2)cc(Br)c1Oc1ncccc1[N+](=O)[O-]
KV-00041288	Cc1cc(=O)oc2[nH]nc(CSc3ccc(Cl)cc3)c12
KV-00041289	Cc1cc(SCc2n[nH]c3oc(=O)cc(C)c23)c(Cl)cc1Cl
KV-00041290	COc1cc(C2SCCS2)cc(Br)c1OS(=O)(=O)c1ccc(Cl)cc1
KV-00041291	CCOC(=O)/C(C#N)=C/NC1CCCCNC1=O
KV-00041292	Cc1nn(-c2ccccc2)nc1C(=O)NNC(=O)c1ccccc1N
KV-00041294	Cc1ccc(NC(=O)c2cccnc2Sc2cccc(C(F)(F)F)c2)cc1
KV-00041295	O=C(NCc1ccc(Cl)cc1Cl)c1cccnc1Sc1cccc(Cl)c1
KV-00041296	O=C(NCC1CC1)Nc1ccccc1F
KV-00041297	CN(C)/C=N/c1nnc(Sc2ccc(C(F)(F)F)cc2[N+](=O)[O-])s1
KV-00041298	Cc1ccc(-c2cnc(-c3ccccc3)sc2=O)cc1
KV-00041299	COC(=O)CSc1cc(C)c(Cl)cc1C
KV-00041300	CN(C)/C=C(\C#N)C(=O)Nc1ccc(F)c(F)c1
KV-00041301	CCOC(=O)c1cc(CC)sc1NC(=S)Nc1ccccc1F
KV-00041302	CCOC(=O)c1cc(CC)sc1NC(=O)c1cccc(C(F)(F)F)c1
KV-00041303	Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)no1
KV-00041304	O=c1nc(-c2cc(Br)cs2)[nH]c2ccccc12
KV-00041305	CC(=O)C(C)(C)OC(=O)NCc1ccccn1
KV-00041306	N=C(CSc1ccc(Cl)cc1)NS(=O)(=O)c1cc(Cl)cc(Cl)c1
KV-00041307	CCCCCC(=O)c1cc(C)c(C)cc1NC(C)=O
KV-00041308	NS(=O)(=O)c1cc(Cl)cc(Cl)c1
KV-00041309	CC(=O)C(C)(C)OC(=O)NCCc1ccc(Cl)cc1
KV-00041310	N#Cc1ccc(-c2nc(=O)c3ccccc3[nH]2)cc1
KV-00041311	Cc1cc(NS(=O)(=O)c2ccc(F)c(Cl)c2)no1
KV-00041312	CCOC(=O)c1cc(CC)sc1NC(=O)c1ccccc1F
KV-00041313	CCOC(=O)c1cc(CC)sc1NC(=S)Nc1ccccc1C(F)(F)F
KV-00041314	Cc1cc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])n(-c2ccccc2)n1
KV-00041315	Cc1cc(C)c(NC(=O)CS(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c(C)c1
KV-00041316	COC(=O)/C(=C/N(C)C)Sc1cc(C)c(Cl)cc1Cl
KV-00041317	CN(C)/C=N/c1nnc(Sc2ccc([N+](=O)[O-])cn2)s1
KV-00041318	Cc1cc(S(N)(=O)=O)c(C)cc1Cl
KV-00041319	Cc1cc(S(N)(=O)=O)c(Cl)cc1Cl
KV-00041320	CN(C)/C=N/c1nnc(Sc2ncccc2[N+](=O)[O-])s1
KV-00041322	Cc1cc(NC(=O)NC(=O)c2ccccc2F)no1
KV-00041323	Cc1cc(OC(=O)c2cccnc2Oc2ccccc2)n(-c2ccccc2)n1
KV-00041324	CCOC(=O)c1cc(CC)sc1NC(=S)Nc1cccc(Cl)c1
KV-00041325	O=[N+]([O-])c1ccc(NCCCCCO)nc1
KV-00041326	O=C(c1ccc(Cl)c(Cl)c1)c1nn2c(nc(=O)c3ccccc32)s1
KV-00041327	CC(C)(C)SCCNc1nc(Oc2ccc(Cl)cc2)nc(Oc2ccc(Cl)cc2)n1
KV-00041328	COc1ccc(CCNC(=O)OC(C)(C)C(C)=O)cc1OC
KV-00041329	CC(=O)C(C)(C)OC(=O)N1CCOCC1
KV-00041330	N=C(CSc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)c(Cl)c1
KV-00041331	N=C(CSc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1F
KV-00041332	CC(=O)C(C)(C)OC(=O)N1CCSCC1
KV-00041333	COC(=O)c1cc(OC)c(OC)c(OC)c1NS(=O)(=O)c1ccc(Cl)cc1
KV-00041334	Cc1cc(/N=C/N(C)C)cc(Cl)c1OS(=O)(=O)c1cc(Cl)cc(Cl)c1
KV-00041335	CC(=O)C(=CNc1noc(C)c1Br)C(C)=O
KV-00041336	CCOC(=O)c1cc(CC)sc1NC(=O)CSc1ccc(Cl)cc1
KV-00041337	CCOC(=O)c1c(O)c2ccccc2n(C)c1=O
KV-00041338	Cc1cc(OC(=O)c2c(-c3ccccc3)noc2C)n(-c2ccccc2)n1
KV-00041339	Cc1cc(NC(=O)NC(=O)c2c(Cl)cccc2Cl)no1
KV-00041340	COC(=O)/C(=C\N(C)C)Sc1cc(C)c(Cl)cc1C
KV-00041341	CN(C)/C=N/c1nnc(SCC(=O)c2ccc(F)cc2)s1
KV-00041342	Cc1cc(S(=O)(=O)Nc2ccccc2C(=O)NCC2CC2)c(Cl)cc1Cl
KV-00041343	C#CC(C)(C)NC(=O)c1ccc(-c2ccc(CC)cc2)cc1
KV-00041344	O=C(NCC1CC1)NC(=O)c1ccccc1F
KV-00041345	COC(=O)/C(=C\N(C)C)S(=O)(=O)c1cc(C)c(Cl)cc1C
KV-00041346	CCOC(=O)/C(C#N)=C/N(C)c1ccc(O)cc1
KV-00041347	CN(C)/C=N/c1nnc(C(C)(C)C)s1
KV-00041348	CSC(=S)Nc1ccc(F)cc1F
KV-00041349	CCOC(=O)c1cc(CC)sc1NC(=O)C(F)(F)F
KV-00041350	CCOC(=O)c1cc2cc(Cl)ccc2o1
KV-00041351	CC(=O)C(=CNc1cc(C)on1)C(C)=O
KV-00041352	Cn1c(-c2cc(Br)cs2)nc(=O)c2ccccc21
KV-00041353	Cn1c(-c2ccc(C#N)cc2)nc(=O)c2cc(Cl)ccc21
KV-00041354	CC(C)c1ccc(S(=O)(=O)NC(=N)CSc2ccc(Cl)cc2)cc1
KV-00041355	Cc1ccc2cccc(OS(=O)(=O)c3cc(Cl)cc(Cl)c3)c2n1
KV-00041356	O=c1nc(-c2cc(Br)cs2)[nH]c2ccc(Cl)cc12
KV-00041357	C=C(C)n1c(=O)n(-c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c2ccccc21
KV-00041358	CCOC(=O)/C(C#N)=C/Nc1cc(C)on1
KV-00041359	Fc1ccc(Oc2nc(Oc3ccc(F)cc3)nc(N3CCSCC3)n2)cc1
KV-00041360	CCOC(=O)c1cc(CC)sc1NC(=O)C(Cl)Cl
KV-00041363	Cc1onc(NC(=O)NC(=O)c2c(F)cccc2Cl)c1Br
KV-00041364	Cc1cc(OS(=O)(=O)c2ccc(Cl)c(Cl)c2)n(-c2ccccc2)n1
KV-00041365	COc1ccc([N+](=O)[O-])c(OC)c1C(=O)NCC1CC1
KV-00041366	COc1ccc([N+](=O)[O-])c(OC)c1C(=O)Nc1ccccc1C(=O)NCC1CC1
KV-00041367	O=C(Nc1ccccc1C(=O)NCC1CC1)c1cccs1
KV-00041368	O=C(NCC1CC1)NC(=O)c1c(Cl)cccc1Cl
KV-00041369	Cc1cc(OS(=O)(=O)c2ccc(Cl)cc2)n(-c2ccccc2)n1
KV-00041370	Cc1onc(NC(=O)NC(=O)c2ccccc2F)c1Br
KV-00041371	O=C(Cc1nn[nH]n1)Nc1ccc(F)c(Cl)c1
KV-00041372	Cc1cc(OC(=O)c2nn(-c3ccccc3)nc2C)n(-c2ccccc2)n1
KV-00041373	Cc1nn(-c2ccccc2)nc1C(=O)Nc1nncs1
KV-00041374	CCOC(=O)c1cc(NC(=O)c2cc3ccccc3oc2=O)sc1CC
KV-00041375	O=C(O)c1ccccc1I
KV-00041376	COC(=O)c1cc(OC)c(OC)c(OC)c1NS(=O)(=O)c1cc(Cl)cc(Cl)c1
KV-00041377	CC(=O)C(C)(C)OC(=O)NCc1cccs1
KV-00041378	Cn1c(-c2cc(Br)cs2)nc(=O)c2cc(Cl)ccc21
KV-00041379	O=C1OC(c2ccccc2)=N/C1=C\c1cc(Br)cs1
KV-00041380	CC(=O)C(C)(C)OC(=O)NCCc1ccccn1
KV-00041381	CCOC(=O)/C(C#N)=C/Nc1cc(C)c(OS(=O)(=O)c2cc(Cl)cc(Cl)c2)c(Cl)c1
KV-00041382	Cc1cc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)no1
KV-00041383	CCOC(=O)c1cc(CC)sc1NC(=O)c1cccnc1Oc1ccccc1
KV-00041384	Cc1nnc(NC(=O)c2nn(-c3ccccc3)nc2C)s1
KV-00041385	CN(C)/C=C(\C#N)C(=O)Nc1ccc(F)cc1
KV-00041386	COC(=O)CSc1cc(C)c(Cl)cc1Cl
KV-00041387	COC(=O)CS(=O)(=O)c1cc(C)c(Cl)cc1Cl
KV-00041388	Cc1cc(OC(=O)c2cccc(F)c2)n(-c2ccccc2)n1
KV-00041389	Cc1cc(S(=O)(=O)NCC2CC2)c(Cl)cc1Cl
KV-00041390	Cc1cc(S(=O)(=O)/N=C/N(C)C)c(Cl)cc1Cl
KV-00041391	CCc1nc2cc(C)c(C)cc2nc1CC
KV-00041392	Cc1cccc(Cl)c1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
KV-00041393	CSc1ncc(C#N)c2nc(-c3ccc(Cl)cc3)nn12
KV-00041394	Cc1ccc(S(=O)(=O)Nc2ccc3oc4ncccc4c(=O)c3c2)cc1
KV-00041395	C/C(=N\Nc1nc[nH]n1)c1ccc(Cl)c(Cl)c1
KV-00041396	NS(=O)(=O)c1cc(Cl)c(Oc2ccc([N+](=O)[O-])cc2)c(Cl)c1
KV-00041397	COc1cc(C(=O)O)c([N+](=O)[O-])c(OC)c1OC
KV-00041398	Fc1ccc(-c2cnc3c(Cl)cc(C(F)(F)F)cc3n2)cc1
KV-00041399	COc1cc2c(=O)oc(-c3cccs3)nc2c(OC)c1OC
KV-00041400	O=C(OCCNc1ccc([N+](=O)[O-])cn1)c1cc2ccccc2oc1=O
KV-00041401	COc1ccc(/C(C#N)=C/c2cc(Br)cs2)cc1
KV-00041402	N#Cc1ccc(C2NC(=O)c3ccccc3N2)cc1
KV-00041403	CN1c2ccccc2C(=O)NC1c1cc(Br)cs1
KV-00041404	N#C/C(=C\c1cc(Br)cs1)C(=O)Nc1ccc(F)cc1
