,ID,Z_RGES,Z_Up,Z_Down,Penalty,SMILES,GNN_prob,GNN_pred
742,ZINC000020138302,-4.261917273,-1.921044131,2.340873142,0.01235119,COc1ccc(NC(=O)c2ccc(Br)cc2)cc1-c1ccc(CO)o1,0.6419919,1
743,ZINC000139095145,-4.261661245,-1.779551909,2.482109337,0.026339286,O=C(COC(=O)[C@H]1[C@H]2C(=O)O[C@@H]3C[C@H]1C[C@H]23)c1ccc(OC(=O)c2ccc(Cl)c(Cl)c2)cc1,0.34779236,0
744,ZINC000072167781,-4.261226301,-1.248468576,3.012757725,0.048809524,CN(Cc1ccc(F)cc1)C(=O)c1cn(Cc2ccccc2C(F)(F)F)nn1,0.96075386,1
745,ZINC000044792484,-4.260388934,-2.744211653,1.516177281,0.031845238,O=C(CN(c1ccc(F)cc1)S(=O)(=O)c1ccccc1)NCc1ccc(Cl)cc1Cl,0.86548626,1
746,ZINC000103538368,-4.259612568,-1.476169328,2.78344324,0.040029762,CC(F)(F)OCC(F)(F)C(F)(F)C(F)(F)F,0.99959403,1
747,ZINC000012564428,-4.258964236,-1.658092991,2.600871245,0.013988095,CCOc1cccc(/C=N/Nc2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2ccccc2Cl)c1O,0.35170522,0
748,ZINC000409142798,-4.257677538,-1.856437473,2.401240065,0,CCN1C(=O)S[C@@H](Cc2cc(Br)c(OCc3ccc(F)cc3)c(OC)c2)C1=O,0.9386929,1
749,ZINC000225729581,-4.257644949,-1.673318025,2.584326924,0.024404762,O=C(c1ccccc1)c1ccccc1C(=O)N1CC[C@@H](Oc2cc(C(F)(F)F)ccn2)C1,0.69183856,1
750,ZINC000409399652,-4.257546405,-1.432901517,2.824644888,0.01235119,Cc1ccc(Cn2c(C)c(/C=C3/C(=O)NN(c4ccccc4)C3=O)c3ccccc32)cc1,0.5616047,1
751,ZINC000003593341,-4.254562185,-2.200590174,2.05397201,0.015625,CC[C@@H](C)N1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC2)C1=O,0.9907639,1
752,ZINC000136015109,-4.254502216,-1.644424348,2.610077868,0.008779762,Cc1ccc([N+](=O)[O-])cc1N/N=C1/C(=O)C(C(=O)Nc2ccc(Cl)cc2)=Cc2ccccc21,0.89701384,1
753,ZINC000013012526,-4.253419602,-2.082679833,2.170739769,0,CCCCN(C(=O)C1=COCCO1)c1c(N)n(CCCC)c(=O)[nH]c1=O,0.9911771,1
754,ZINC000065494438,-4.252537658,-1.585763681,2.666773978,0.022767857,OCCn1cc(C2=CCN(CCOc3ccc(Cl)cc3)CC2)cn1,0.89491475,1
755,ZINC000079890369,-4.251831253,-2.357723104,1.89410815,0.026636905,CC(C)(C)N(C=O)[C@H]1C[C@H]2CCCC[C@H]2CN1,0.9911803,1
756,ZINC000187332023,-4.251695336,-1.856437473,2.395257864,0.026041667,CC(C)OC1CCC(NC(=O)N(C)CC2(N(C)C)CCC2)CC1,0.9974618,1
757,ZINC000030295379,-4.250404058,-1.432901517,2.81750254,0.033184524,Cc1[nH]c2ccccc2c1/C=N/Nc1nc(Nc2ccc(F)cc2)nc(N2CCCCC2)n1,0.970406,1
758,ZINC000019851403,-4.250396587,-0.442445077,3.80795151,0.135565476,Cc1ccnc(N[C@H](c2ccccn2)c2ccc3cccnc3c2O)c1,0.38985485,0
759,ZINC000244602097,-4.248959854,-2.162801912,2.086157942,0.005208333,O=[N+]([O-])c1ccccc1C=NN1CCN(Cc2ccccc2Cl)CC1,0.9811334,1
760,ZINC000040543187,-4.248905447,-2.200590174,2.048315272,0,CC(C)c1ccc2nc(Br)sc2c1,0.33394024,0
761,ZINC000013117289,-4.248853654,-1.662170381,2.586683274,0.015922619,O=S1(=O)CC[C@H](N(C[C@@H]2CCCO2)S(=O)(=O)c2ccc(C3CCCCC3)cc2)C1,0.40676728,0
762,ZINC000306130431,-4.24883984,0.387106502,4.635946343,0.139583333,C1=CC[C@@H](CN2CC[C@@]3(COCc4cnc(NCC5CCOCC5)nc43)C2)CC1,0.99956536,1
763,ZINC000016450880,-4.248346189,-2.881075061,1.367271128,0.037053571,O=C1N=C2C=CC=CN2/C1=C\C=C\c1ccccc1,0.99052644,1
764,ZINC000046087424,-4.24787558,-1.485490469,2.762385111,0.048809524,C[C@H]1CNc2ncnc(Nc3ncccc3O)c2C1,0.10496968,0
765,ZINC000820430488,-4.247265862,-1.223577385,3.023688477,0.040029762,C1CCN(CCC2CCN(C[C@@H]3CCOC3)CC2)C1,0.9926641,1
766,ZINC000409386286,-4.247151982,-1.658092991,2.589058991,0.071279762,O=C1NC(=S)S/C1=C/c1coc2c(Cl)cc(Cl)cc2c1=O,0.054212954,0
767,ZINC000008782535,-4.247108395,-1.326227181,2.920881215,0.03125,Cc1onc(C(=O)Nc2cc(Oc3cccnc3)cc([N+](=O)[O-])c2)c1C,0.9693406,1
768,ZINC000035462731,-4.246864008,-1.921044131,2.325819876,0.02797619,c1ccc(-c2c[nH]c3c(N4CCOCC4)ncnc23)cc1,0.8652872,1
769,ZINC001775976538,-4.246480039,-1.494181066,2.752298973,0.013988095,O=C1N=C(N2CCOCC2)S/C1=C/c1ccc(Oc2ccc(F)cc2)cc1Cl,0.9869309,1
770,ZINC000102433405,-4.246318174,-2.072423826,2.173894348,0.026339286,COc1ccc(/C(O)=C2\C(=O)C(=O)N(c3ncccn3)[C@H]2c2ccc(F)cc2)cc1,0.16572681,0
771,ZINC000019697720,-4.246139863,-1.538366953,2.70777291,0.020833333,CN(C)c1ccc(C(=O)N2CCO[C@@H](c3c(C(N)=O)sc4ccccc34)C2)cc1,0.72711796,1
772,ZINC000225458767,-4.246014896,-2.64897711,1.597037786,0.026636905,C=CC(C)(C)[C@]1(C[C@H]2NC(=O)[C@H]3CCCN3C2=O)C(=O)Nc2cc3c(cc21)C=CC(C)(C)O3,0.5946897,1
773,ZINC000825262041,-4.245509608,0.183274473,4.428784081,0.033184524,Cc1nc([C@]2(C)CCc3c(C)c(O)c(C)c(C)c3O2)n[nH]1,0.4830761,0
774,ZINC000072380598,-4.245440789,-1.590297051,2.655143738,0.015922619,O=C(c1ccc(F)cc1)N1CCC[C@H](c2cc(C(=O)N3CCOCC3)[nH]n2)C1,0.95499694,1
775,ZINC000079355344,-4.245322131,-1.106837929,3.138484202,0.003571429,Cn1cccc1[C@@H]1CCCN1C(=O)/C=C/c1cccnc1,0.26081792,0
776,ZINC000004123982,-4.24528342,-0.692495023,3.552788397,0.168303571,Cc1cccc(N[C@@H](c2ccccc2F)c2ccc3cccnc3c2O)n1,0.6030824,1
777,ZINC000257281975,-4.245185451,-1.883231315,2.361954137,0.015922619,CC(=O)N1CCC[C@@H](Cc2nccnc2C(=O)N2CCC[C@H](Cc3ccc4[nH]ncc4c3)CC2)C1,0.75683236,1
778,ZINC000020599652,-4.244785432,-1.476169328,2.768616104,0.013988095,O=C(/C=C/c1ccccc1)N1CCC[C@@H](CCC(=O)N2CCN(Cc3ccccc3)CC2)C1,0.9624884,1
779,ZINC000041084855,-4.244612976,-1.077578501,3.167034475,0.102529762,Cc1cc(/C=C2/C(=N)N3N=C(N4CCCCC4)SC3=NC2=O)c(C)n1-c1ccc(F)cc1,0.99369985,1
780,ZINC000019657621,-4.244582713,-1.494181066,2.750401647,0.029613095,O=C(Nc1cccc(C(=O)N2CCOCC2)c1)c1cn2ccccc2n1,0.69185007,1
781,ZINC001772701949,-4.243858658,-2.039064589,2.204794068,0.017857143,CC1=CC2(CCN(c3nc(-c4ccc(F)cc4)cs3)CC2)OCC1,0.99807817,1
782,ZINC000095912895,-4.243833745,-1.080466306,3.163367438,0.142708333,Cc1ccc(N[C@@H](c2cccnc2)c2ccc3cccnc3c2O)cc1,0.26704028,0
783,ZINC000006276438,-4.243561352,-1.945129266,2.298432086,0.003571429,Cn1cc(/C=C2\C(=O)NN(c3ccccc3)C2=O)c2ccccc21,0.8184361,1
784,ZINC000257271879,-4.243277501,-1.724833153,2.518444348,0.054315476,CN1CCC(N2CC[C@@H](c3ncn4ccsc34)C2)CC1,0.99993676,1
785,ZINC000257226425,-4.242887265,-1.485490469,2.757396796,0.015922619,COc1ncc(CN2CCOC[C@H](Cc3cccc4occc34)C2)cn1,0.6466233,1
786,ZINC000257229537,-4.242318075,-1.262600292,2.979717784,0.071279762,O=c1oc2ccccc2c2c1C[C@]1(CCCNCC1)O2,0.26115948,0
787,ZINC000008048255,-4.242006358,-1.759897021,2.482109337,0.033482143,C(\c1ccccc1)=c1/oc2cccc3cccc1c32,0.13791935,0
788,ZINC000217354907,-4.241250128,-1.230837474,3.010412655,0.003571429,C=CCN(C(=O)CC)[C@@]1(C)CCS(=O)(=O)C1,0.99946505,1
789,ZINC000004199554,-4.24116966,-1.366262275,2.874907385,0.010714286,C(=N/Nc1nc(N2CCCCC2)nc(N2CCCCC2)n1)\c1c[nH]c2ccccc12,0.9479799,1
790,ZINC000097465753,-4.241153571,-1.935055943,2.306097627,0.029910714,CN(C)[C@@H](CNCc1cccc(OCC(F)(F)F)c1)c1ccc(F)cc1,0.9898571,1
791,ZINC000006190665,-4.240225447,-1.494181066,2.746044381,0.008779762,CC(C)[C@H](NC(=O)[C@H]1O[C@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]12)C(=O)N[C@H](C)C(=O)O,0.036338203,0
792,ZINC000013574328,-4.237961302,-2.144184685,2.093776617,0.037053571,COc1ccc([C@H]2C3=C(CCCC3=O)Oc3ncn4nc(-c5ccc(F)cc5)nc4c32)cc1,0.14943735,0
793,ZINC000012521034,-4.237953541,-0.424879232,3.813074309,0.057291667,Cc1cccc(NS(=O)(=O)c2cccc(C(=O)N3C[C@@H](C)O[C@H](C)C3)c2)c1,0.013115591,0
794,ZINC000096155792,-4.236719467,-1.262600292,2.974119175,0.019196429,O=C(c1ccccc1)N1CCC(c2nc3ccc(-c4cccs4)cn3n2)CC1,0.9788792,1
795,ZINC000033339579,-4.236132426,-2.597314224,1.638818202,0.049702381,C=CCN1C(=O)NC(=O)/C(=C\c2ccccc2OCc2ccc(Cl)cc2Cl)C1=O,0.9356332,1
796,ZINC000003134952,-4.235522387,-1.965729197,2.26979319,0.019494048,O=C(c1ccccc1)c1cc(C(F)(F)F)cnc1C(=O)c1ccccc1,0.59836006,1
797,ZINC000408914543,-4.235501968,-1.476169328,2.75933264,0.008779762,Cc1ccc(Cn2cc(/C=C3\C(=O)NC(=S)N(C)C3=O)c3ccccc32)cc1,0.3876206,0
798,ZINC000077200392,-4.234758573,-1.815300042,2.419458531,0.015625,O=C(Nc1ccc2c(c1)OCO2)N[C@H]1CCC[C@H](OC(=O)Nc2ccc(F)cc2)C1,0.8944957,1
799,ZINC000019913687,-4.234522575,-1.932427626,2.302094949,0.061160714,C1=CC[C@@H](CN2CCN(C3CCCC3)CC2)CC1,0.9994986,1
800,ZINC000075156005,-4.233973351,-1.559707399,2.674265952,0.005208333,O=C(/C=C/c1ccsc1)NC[C@@H](O)c1cccs1,0.9984121,1
801,ZINC000019697817,-4.233566124,-1.476169328,2.757396796,0.008779762,O=C(Nc1ccccc1)c1cnc(N2CCOCC2)nc1CCNC[C@@H]1CC=CCC1,0.92556983,1
802,ZINC000103930063,-4.232494242,-1.92403029,2.308463952,0.038392857,Cl[C@]12O[C@@]3(Cl)[C@@H]4[C@H]5[C@H]6C[C@H]([C@H]5[C@@H]41)[C@@H]2[C@@H]63,0.003397624,0
803,ZINC000223353023,-4.231803923,-1.856437473,2.37536645,0.005208333,COc1cccc(N([C@@H](C)C(=O)Nc2nnc(SC(C)C)s2)S(C)(=O)=O)c1,0.3595363,0
804,ZINC000225022984,-4.230958294,-1.945129266,2.285829028,0.019196429,Cc1ccc(/C=C/C(=O)Nc2ccc3c(c2)sc(=O)n3C)cc1,0.55110174,1
805,ZINC000025692879,-4.230590766,-2.139128352,2.091462414,0.02797619,COC(=O)c1ccc(O[C@H](C(=O)Nc2cc([N+](=O)[O-])ccc2Cl)C(=O)C(C)(C)C)cc1,0.50825125,1
806,ZINC000409412568,-4.230139177,-1.432901517,2.797237659,0.038392857,CCn1c(SCC(=O)Nc2ccc(OC)c(Cl)c2)nnc1-c1cc(Br)ccc1O,0.73147255,1
807,ZINC000005071317,-4.230101432,-2.415815108,1.814286324,0.02827381,Cc1ccc(C(=O)N(c2ccc(F)cc2)[C@@H]2C=CS(=O)(=O)C2)cc1,0.77751565,1
808,ZINC000000384263,-4.229997621,-1.815300042,2.414697579,0.005208333,Cn1cc([C@H](CC(=O)c2ccccc2)C(=O)O)c2ccccc21,0.3116985,0
809,ZINC000206788784,-4.229759792,-1.308365316,2.921394476,0.015625,O=C(N[C@@H]1CCN(c2ccc(C(F)(F)F)cn2)C1)c1cc(-c2ccc(F)cc2)n[nH]1,0.5348681,1
810,ZINC000095921451,-4.229592703,-1.494181066,2.735411637,0.008779762,CC1(C)O[C@H]2O[C@H]([C@H]3CO[C@](C)(O)O3)[C@H](N=[N+]=[N-])[C@H]2O1,0.094555415,0
811,ZINC000071786523,-4.227954409,-1.680620027,2.547334382,0.05952381,Cc1ccc(/C=C/c2ccccc2Br)cc1,0.59504884,1
812,ZINC000001189448,-4.227135603,-1.744963741,2.482171862,0.023065476,O=[N+]([O-])c1cccc([C@@]2(O)C[N+]3=C(CCCCC3)N2c2ccccc2)c1,0.9696262,1
813,ZINC000299783254,-4.226822331,-1.698947927,2.527874404,0.017559524,O=C(Nc1ccccc1Oc1ccc(F)cc1)N1CC[C@H]2CNC[C@H]21,0.9972473,1
814,ZINC000257284339,-4.22551329,-1.700480225,2.525033065,0.017559524,CN(C[C@]1(O)CCN(c2ccnc3cccnc23)C1)C(=O)c1cccc(Cn2ccnc2)c1,0.034664337,0
815,ZINC000585098784,-4.225310158,-1.300320217,2.924989941,0.017559524,CC(C)n1cc([C@@H]2OCC[C@H]2NC(=O)N[C@@H]2CCC[C@H](C(=O)N(C)C)C2)cn1,0.3379596,0
816,ZINC000102846719,-4.22479674,-1.815300042,2.409496699,0.015625,C=CCOC(=O)[C@@H]1[C@H](C(=O)O)[C@]2(Cl)C(Cl)=C(Cl)[C@]1(Cl)C2(Cl)Cl,0.98494256,1
817,ZINC000409209009,-4.224702467,-2.082679833,2.142022634,0,C=CCN1C(=O)NC(=O)/C(=C\c2cn(Cc3ccc4ccccc4c3)c3ccccc23)C1=O,0.7290639,1
818,ZINC000004143848,-4.223887499,-1.666628965,2.557258534,0.007142857,CC1(C)CC(=O)C2=C(C1)NC(=O)C[C@@H]2c1ccc(F)cc1,0.96009755,1
819,ZINC000257358012,-4.223754096,-1.784843175,2.438910921,0.033482143,C1[C@@H]2[C@@H]3[C@@H]4[C@H]5[C@H]6[C@H]3[C@@]13O[C@@]31[C@H]3C[C@@]78O[C@@]27[C@H]4[C@@H]2[C@H]5[C@H]([C@@H]3[C@H]28)[C@H]61,0.28596473,0
820,ZINC000096430962,-4.223305731,-1.326227181,2.897078551,0.005208333,Cn1cc(/C=C/C(=O)N[C@@H](C#N)C2CC2)c2ccccc21,0.9576016,1
821,ZINC000257346144,-4.223015606,-1.326227181,2.896788425,0,C[C@]12CC[C@@H]3[C@H](CC[C@H]4CCCC[C@]43C)[C@H]1C[C@H]1O[C@H]12,0.32867151,0
822,ZINC000007007304,-4.222797944,-1.801593897,2.421204047,0.031547619,O=C(/C=C/c1ccccc1C(F)(F)F)c1ccc([N+](=O)[O-])cc1,0.8591248,1
823,ZINC000012242762,-4.222468859,-1.807771279,2.414697579,0.003571429,Cc1nonc1CNCc1cc2ccc(F)cc2nc1OCCc1ccccc1,0.92970425,1
824,ZINC000065366236,-4.222345975,-1.476169328,2.746176647,0.003571429,Cc1nc(N2CCCC2)nc(NCC[C@H]2CCOC2)c1C,0.9962823,1
825,ZINC000001903143,-4.222213709,-1.476169328,2.746044381,0.013988095,COC(=O)C1=C(N)n2c(s/c(=C\c3ccc(O)cc3)c2=O)=C(C(=O)OC)[C@H]1c1ccc(O)cc1,0.00692336,0
826,ZINC000408721650,-4.220915892,-2.662570049,1.558345843,0.038988095,Fc1ccc(N=c2[nH]c3nonc3[nH]c2=N/N=C\c2c[nH]c3ccccc23)cc1,0.87299675,1
827,ZINC000000230248,-4.220456816,-1.663198283,2.557258534,0,O[C@@]1(c2ccccn2)COc2ccccc2O1,0.39055622,0
828,ZINC000009669893,-4.220446043,-1.92403029,2.296415753,0.022767857,O=C(CNS(=O)(=O)/C=C/c1ccccc1)NCc1ccc(-c2ccc(Cl)cc2)o1,0.5088899,1
829,ZINC000005220203,-4.220034966,-1.756461986,2.46357298,0.045535714,O=C1NC(=S)NC(=O)C1=C/C=C/C=C/c1c(O)[nH]c(=S)[nH]c1=O,0.33499214,0
830,ZINC000215021040,-4.219639293,-2.611215185,1.608424108,0.017857143,OC1(c2cccnc2)CCN(Cc2nc(-c3ccc(F)cc3)cs2)CC1,0.9658161,1
831,ZINC000015414466,-4.219253108,-1.416586021,2.802667087,0.038392857,COC(=O)c1cccc(Nc2c(-c3ccc(O)cc3)nc3cnccn23)c1,0.045563046,0
832,ZINC000072396933,-4.218846608,-1.549037352,2.669809256,0.03125,Cc1ccc(-c2cnc(NCCc3c(C)noc3C)nc2-c2ccc(C)o2)o1,0.9219795,1
833,ZINC000096070910,-4.218576397,-1.432533552,2.786042845,0.013988095,O=C(c1ccoc1)N1CCC2(CN(Cc3cccnc3)C2)C1,0.9996876,1
834,ZINC000222557166,-4.217683641,-1.326227181,2.89145646,0.046875,Cc1ccccc1N(CCCC(=O)Nc1ccc(OC(C)C)cc1)S(C)(=O)=O,0.9169072,1
835,ZINC000002421323,-4.217158242,-3.286676798,0.930481445,0.048065476,COc1ccc(-c2nc3c4cnn(Cc5ccccc5)c4ncn3n2)c(OC)c1,0.37902728,0
836,ZINC000102729540,-4.21615173,-2.8879593,1.32819243,0.03735119,COc1ccccc1[C@@H]1N=c2c(sc(=S)n2-c2ccccc2)=C(O)N1,0.68720526,1
837,ZINC000015013800,-4.21568977,-1.259524396,2.956165374,0.099255952,O=C1NC(=O)N(c2cccnc2)C(=O)/C1=C\c1cc(Br)cs1,0.9195018,1
838,ZINC000012791700,-4.215661687,-1.077578501,3.138083186,0.003571429,COc1cc(NC(=O)[C@@H]2CCCN(C(=O)c3ccc(OC)c4ccccc34)C2)cc(OC)c1,0.11440254,0
839,ZINC000238841872,-4.215657843,-1.623648365,2.592009478,0.024702381,O=C(c1ccc(-n2cccc2)cc1)N1CCC(Oc2cccc3cccnc23)CC1,0.4251538,0
840,ZINC000096076363,-4.215428498,-1.538366953,2.677061545,0,CN(C)CCN1CCOC[C@]2(CCCN(c3ncccn3)C2)C1,0.99534136,1
841,ZINC000575620310,-4.215378164,-1.481283794,2.73409437,0.057589286,CN(C)[C@@H](CNS(=O)(=O)/C=C/c1ccccc1)c1cc2ccccc2o1,0.7982058,1
842,ZINC000253402198,-4.214784319,-1.658092991,2.556691328,0.003571429,O=C1N[C@@H](CC(=O)N2CCN(Cc3ccccc3Cl)CC2)C(=O)Nc2ccccc21,0.9091614,1
843,ZINC000206704513,-4.213888473,-1.262600292,2.951288181,0.019196429,C[C@](O)(CNC(=O)/C=C/c1ccoc1)c1ccc2c(c1)OCO2,0.03808011,0
844,ZINC000244909671,-4.213505985,-1.538366953,2.675139032,0.020833333,O=C(c1ccsc1)N1CCC(Oc2ccncc2Cl)CC1,0.9843344,1
845,ZINC000014882978,-4.213029895,-2.659128996,1.553900899,0.070535714,Cc1ccc(CNc2nc(CN(C)[C@H](C)c3ccon3)nc3ccccc23)cc1,0.23337916,0
846,ZINC001506417181,-4.2123795,-1.50997585,2.70240365,0.008779762,CC[C@@]12C[C@H]3C[C@@](O)(C1)C[C@@](C(=O)NCCSC(F)(F)F)(C3)C2,0.99988246,1
847,ZINC000008660970,-4.212247827,-2.769660866,1.442586961,0.02827381,COC(=O)C1=C(C)N(CCc2ccc(OC)cc2)C(=O)/C1=C\c1ccc(C(=O)OC)cc1,0.002644568,0
848,ZINC001772591913,-4.211640186,-2.658184078,1.553456109,0.046130952,CC1=C[C@@H]2[C@H](O)[C@H](C)[C@H](O)[C@@H]2[C@@H]2[C@@H]1C[C@@H]1[C@@H]2[C@H]2C(=O)O[C@H]3CC[C@@]1(C)O[C@@]2(O)[C@@H]3C,0.001988012,0
849,ZINC000035590583,-4.211304696,-1.867134758,2.344169938,0.049107143,C[C@H](Oc1ccccc1)C(=O)NCCn1ncc2c(NCCc3ccccc3)ncnc21,0.6161606,1
850,ZINC000033268317,-4.211078293,-1.815300042,2.395778251,0.026041667,COC(=O)c1ccc(Nc2nc(C)c3nc(C)n(-c4ccc(C(=O)OC)cc4)c3n2)cc1,0.5572938,1
851,ZINC000230074940,-4.210651418,-0.424879232,3.785772186,0.057291667,O=C(O)[C@H](O)[C@@H]1O[C@H](n2cc(I)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O,0.014452647,0
852,ZINC000002431671,-4.209994155,-1.262600292,2.947393863,0.029613095,Cc1ccc(CNc2nc3ccccc3nc2NS(=O)(=O)c2cccc3nsnc23)cc1,0.080926746,0
853,ZINC000005951206,-4.2096942,-2.569513768,1.640180432,0.015922619,CCCCCCOc1ccc(C(=O)Nc2cc(OC)ccc2OC)cc1,0.4241362,0
854,ZINC000110592359,-4.208572303,-2.400988758,1.807583545,0.02827381,O=C([C@H]1CCCCN1C(=O)[C@@H]1C[C@H]2CC[C@H]1O2)N1CCCC1,0.30983612,0
855,ZINC000224756069,-4.207688957,-1.84573482,2.361954137,0.019494048,COc1ccc(CCNC(=O)c2ccc(OC)c(CN(c3ccc(F)cc3)S(C)(=O)=O)c2)cc1,0.7605491,1
856,ZINC000039357389,-4.206279646,-1.680620027,2.525659618,0.029910714,COc1cc(/C=C2/C(=O)c3ccccc3S(=O)(=O)N2C)cc(OC)c1OC,0.07289249,0
857,ZINC000575620313,-4.205665544,-1.594733249,2.610932295,0.057589286,CN(C)[C@H](CNS(=O)(=O)/C=C/c1ccccc1)c1cc2ccccc2o1,0.75046736,1
858,ZINC000001171699,-4.205648922,-0.416163868,3.789485054,0.074107143,Cc1ccnc(N[C@H](c2ccccc2[N+](=O)[O-])c2ccc3cccnc3c2O)c1,0.60035837,1
859,ZINC000004412136,-4.205342453,-1.317296354,2.888046099,0,CN(CC(=O)Nc1ccc(F)cc1)C(=O)Cn1cnc2ccc([N+](=O)[O-])cc2c1=O,0.9750922,1
860,ZINC000013109848,-4.204883285,-1.077578501,3.127304784,0.060863095,Cc1ccc(/C=C2\SC(Nc3ccc(F)cc3)=NC2=O)cc1,0.9162083,1
861,ZINC000022586551,-4.204575576,-1.432901517,2.771674058,0.022767857,CCC1CCC(N2CCCN(C)CC2)CC1,0.999913,1
862,ZINC000017071319,-4.204531521,-1.416586021,2.7879455,0.05922619,COc1ccc(S(=O)(=O)N/N=C\c2cc(Cl)ccc2O)cc1,0.13968152,0
863,ZINC000096145066,-4.204383627,-2.32246429,1.881919337,0.03735119,O=C(c1ccncc1)N1CCC2(CC1)CCn1c(-c3ccccc3)cnc12,0.99554783,1
864,ZINC000585284606,-4.204298752,-1.815300042,2.38899871,0.020833333,O=C(c1ccc(Cl)cc1)N1CC[C@H](O)[C@@](O)(CNCCc2ccc(F)cc2)C1,0.47301346,0
865,ZINC000006545277,-4.204198559,-1.946675736,2.257522823,0.062797619,COc1ccccc1Nc1nc(-c2ccccn2)cs1,0.21995015,0
866,ZINC000218115689,-4.204181091,-1.549037352,2.655143738,0,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(C#N)C#N)cc1,0.2125275,0
867,ZINC000019697216,-4.204149803,-2.232487262,1.971662541,0.028571429,O=C(NCCc1nc(-c2ccccc2)ncc1C(=O)Nc1ccccc1F)c1cnccn1,0.77721924,1
868,ZINC000001319807,-4.203284238,-2.651051942,1.552232296,0.060119048,OC[C@@H]1O[C@@H](n2cnc3c(Cl)ncnc32)C[C@@H]1O,0.66817385,1
869,ZINC000072156255,-4.202860969,-1.485490469,2.7173705,0.033184524,Cc1nc(C)n(CCNc2nc(C(C)(C)C)nc3c2cnn3C)n1,0.7418226,1
870,ZINC000000141248,-4.202850632,-0.946642791,3.256207841,0.147470238,Oc1c([C@H](Nc2nccs2)c2cccs2)ccc2cccnc12,0.96802187,1
871,ZINC000061721365,-4.202712633,-1.815954481,2.386758153,0.024702381,CC(C)c1nnc2sc(-c3ccc4ncccc4c3)nn12,0.7117563,1
872,ZINC000013711750,-4.202305382,-1.432901517,2.769403864,0.007142857,CC[C@H](C(=O)Nc1ccc2c(c1)c1ccccc1n2CC)N(c1ccccc1)S(C)(=O)=O,0.40959013,0
873,ZINC000009514820,-4.202112026,-2.135618058,2.066493967,0.007142857,O=C(Cn1cnc2sc(-c3ccccc3)cc2c1=O)N(Cc1ccc(F)cc1)C1CC1,0.9733873,1
874,ZINC000004119066,-4.202105311,-1.50997585,2.692129462,0.01235119,Oc1ccc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCCCC3)n2)cc1,0.36118025,0
875,ZINC000113965415,-4.201775379,-1.663198283,2.538577096,0.010416667,Cc1ccc(CNC(=O)CCCN(c2cccc(Cl)c2C)S(C)(=O)=O)cc1,0.9489787,1
