,ST16924,ST17220,ST17263,ST17530,ST17584,ST17700,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25947,ST25968,ST25998,ST26024,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST26988,ST26992,ST27058,ST27087,ST27088,ST27219,ST27223,ST27284,ST27341,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST364,ST377,ST403,ST609,ST61,ST610,ST621,ST642,ST647,ST689,ST823,ST967
8061,0.47542262,1.0574636,0.73688877,-7.985177,0.58477885,-1.9698406,0.7645158,0.7850113,-6.5849447,-10.0,0.03194976,-4.675638,-1.0897971,-1.9383633,-2.7845502,-1.0209626,-10.0,2.6595445,-1.894212,-8.406414,0.14997049,-10.000001,-0.15485352,-4.083778,-0.093383655,0.9152488,-1.2601055,-0.1751438,0.90601647,-9.838585,-7.292303,-7.9932556,-3.8625054,-0.5083595,-9.072081,-3.6805506,0.9883157,-0.52472544,-0.54965055,-0.487299,-0.58768606,-0.034186468,-0.8381147,-9.65815,0.68808484,-10.0,-10.0,-10.0,-1.7643658,0.36246073,-1.4214798,1.743813,1.542093,-4.6906238,0.74432933,-0.28201503,-0.7934815,-5.6511,-1.3581014,-1.2550504,0.9377285,0.64943504,-0.08914366,-0.54745,0.30948228,-3.4840565,-2.6492934,0.35486895,1.3542118,0.45709354,-0.70507807,0.10399851,-8.774667,-3.891193,-7.871435,-0.0059189796,0.08458531,0.35689008,-0.12466957,0.2186232,0.78221357,1.0505085,0.23164393,0.3053763,1.0182121,0.5934213,-0.54833376,0.29762846,1.1946098,1.8003206,-0.2028135,-0.30671751,0.66265035,-1.0067418,-0.181456,0.6885388,1.1238039,-0.3014655,-1.3122581,-1.5052387,0.5351572,0.6476022,0.9254231,0.5210333
80746,-0.44847614,-1.4297769,0.3765775,-3.478394,0.5701916,-2.5561612,-1.1005833,-1.152952,0.4581604,-4.6731577,-0.22214222,-2.0214705,-0.96575755,-2.8975747,-3.2188,0.48779207,-0.104250014,-2.6848526,0.28822654,-2.355143,0.19471544,-5.5613985,-0.74436593,-0.4659696,-0.023750983,0.9219023,-0.4339794,0.03033331,-0.21770129,-2.7856297,-1.7672497,-1.9551524,-6.0636525,-0.79847896,-2.4601924,0.3873001,-0.108609214,-0.66080624,-2.6455991,-0.3006348,0.29359847,-0.4782864,-0.48995304,-0.8378,-0.5301872,-4.3296995,-3.3183234,-3.1525044,-1.5177394,-1.0124166,-1.327029,-1.3007665,1.6988244,-1.3456906,-0.5945316,-0.20390269,-0.5036512,-0.79305005,-3.248201,-2.5559597,-1.0060462,0.06680788,0.27551073,-2.93755,0.54818946,-4.370408,-4.885004,0.63915825,-1.146266,0.42570087,-0.3336047,-0.13894376,1.0678395,-3.1897216,0.9831219,-0.4206467,-0.07569419,2.0674121,0.37705028,0.16867986,-0.18646875,-0.99457705,-0.3378827,0.42038083,-6.789114,0.7474842,-0.22043633,0.014977723,-0.18632418,-0.4486022,0.6375125,0.12306191,0.9259739,-0.9857075,-0.028942399,0.54961795,-0.1751054,0.29376954,-2.7945008,-2.2017074,-0.14581951,0.18772349,-1.5076494,-0.042871438
80758,1.6596937,0.04507871,0.23919985,-1.8953421,0.28401124,1.0076267,-0.11350246,2.8699646,6.5375223,-2.9804292,-1.166274,1.0253657,0.20324722,-1.0860887,1.2811499,-0.2776577,6.77515,5.968355,1.356494,4.880947,1.269308,-2.6691885,-1.0280803,-0.5174992,-0.22553386,0.5236894,0.1742469,-0.55888915,-0.85728526,-1.7266018,-1.2292137,-2.1288898,0.31941968,0.5250457,-2.2006545,-0.46471855,0.68334776,0.4417795,1.3669798,-1.0355831,-0.3757096,0.10817112,-0.21891667,4.9069,-0.26874575,0.049879916,0.20159113,0.0786472,0.2411491,-0.9134269,-0.24995285,2.0371473,0.38193357,-0.73062944,-0.07971515,-0.30337954,0.23742151,-0.102400005,2.8691869,2.4007063,0.21266852,-0.41370475,-0.3832378,5.05965,0.40141833,1.0469995,0.6195461,-0.5973412,-0.9121149,-0.039708514,-0.27889523,0.58192086,3.0090284,5.848726,3.7704148,-0.29427892,1.4659865,-0.51304615,0.72373575,0.023411244,0.4250443,0.23218898,-0.41911817,0.012133703,2.7255173,0.1990846,-0.5661529,0.04946135,0.070516676,0.1661101,-0.11841659,0.2063677,-0.5875884,0.37084275,0.10699942,0.27236986,0.8779822,1.6556795,-0.40489239,-1.5676312,-0.69350743,0.15699138,0.32960045,-0.7175298
808,0.7379393,-0.25041535,-0.9166993,0.22058778,-1.0524617,0.40431178,0.6571995,0.69758224,8.1525755,0.53958726,0.14956082,1.6997538,2.6344433,1.5370928,7.2158003,-0.32971177,7.8814,7.0619717,-0.23595738,5.8984237,-1.0847572,0.8030271,0.26398858,-0.41663623,-0.7730891,-0.55898714,0.009138364,-1.0316015,-1.0560368,0.5805622,0.21923964,0.9363094,0.46895826,-1.6427363,0.53576255,0.4069147,-0.0008595586,1.0232493,0.49933565,-0.28224146,-1.495123,-0.76197004,-0.40822223,7.7916,0.631266,1.7423613,2.3276706,2.7986808,-0.15089713,-0.053834733,0.9486291,1.059299,-0.37029284,0.5310836,0.4408127,0.07478367,0.033875346,0.5749,2.5076423,2.9393084,0.25358063,0.11874004,-0.11471953,5.14705,-0.25497204,3.5068533,3.907475,-1.286686,0.2911407,0.031641547,0.008385608,-0.06316009,7.75632,4.3867493,7.531889,0.1168381,-0.3362408,-0.4878993,-0.39115477,2.184464,-0.22325872,0.118294895,-0.5306828,-0.0897495,0.39044344,-0.34183425,-1.0801126,-0.7166618,-1.1149865,-0.26199678,-0.05281856,-0.49122423,-0.14221816,-0.042933375,-0.774837,-0.0031061769,0.26717287,0.20356743,-0.27280325,1.6542085,-0.25589713,-0.45626068,0.37696862,-1.2101212
8091,-1.7507173,0.062579125,1.3671467,-1.9291792,0.60051626,-3.080843,-1.1432273,-2.1545265,-0.42920256,-3.7402186,0.08618657,-3.431356,0.23019405,0.49677315,-3.4137998,-0.83832514,-1.0374,-2.0850923,1.183366,-0.83667403,-0.21191345,-2.93629,-2.5397286,-2.4360008,0.30041948,0.22483858,-1.0055385,0.95918405,0.3929544,-6.906474,-4.929776,-7.419777,-7.7466807,0.93464756,-7.4747667,-1.9448485,1.2207589,-0.60030025,-2.9339871,-1.1290287,0.02933903,-0.90143585,-1.5744482,-1.8937501,0.30717587,-7.3616433,-8.509938,-9.135284,2.6548615,2.6329293,1.3527865,0.40479606,0.5654207,-0.16175753,1.0515841,-0.060165003,-0.7546233,-1.04575,-3.562337,-3.9164343,-1.8345649,0.50536263,-0.22697087,-3.5190501,0.65662855,-5.7390003,-5.4029183,0.699093,0.3013714,0.92558944,-0.6061779,-0.021381084,-2.1608222,-8.049188,-2.2166743,0.5098403,0.021348197,0.09010705,-0.20334116,-0.07281083,-0.5181851,-0.16040508,0.7271598,0.2955911,-6.107951,0.31362283,0.8677188,0.15113132,0.16608238,0.4910825,0.41118446,0.44147006,0.44608867,0.0182029,-0.43341288,0.5043162,-0.8663692,-0.7461985,2.910994,-5.88065,0.48229983,0.976696,-0.6041282,0.34024808
813,-0.0018995106,0.11981232,-0.0068766475,1.1039922,-0.5048178,-0.4355922,0.37181488,-2.0733562,3.8553493,2.0081859,-0.12933448,-1.6234978,3.9898496,6.349164,-1.3571,-0.75484014,4.1966,2.4399137,0.65908587,2.5584726,-0.080350354,3.3439198,-0.00484279,0.8320362,0.36670157,1.6320451,1.3679892,-0.4706576,-0.03756719,0.08348513,-0.3769262,0.72576517,-0.5105651,0.13598812,1.7872822,-0.30613866,0.5138177,-0.32064125,-0.5783551,0.54674476,0.33117372,0.9488388,0.5707096,-1.2471001,-0.42013034,4.16853,3.7181213,4.438269,-2.2561352,-0.122834116,-1.0534793,0.24904113,0.7700123,0.021309301,0.2979226,0.19162165,-0.49386132,0.21254998,-4.1971126,-5.311203,0.25411424,-0.017136067,0.052363373,-5.97095,0.006110221,0.9687102,0.41046935,0.020998359,2.3100853,-0.4767481,0.78423685,-0.27120778,0.008911073,-2.3409257,-1.7974968,0.387144,-0.07005206,-0.51587987,0.3907268,-0.3411326,0.25771487,-0.0969049,0.5411983,0.6179204,-7.018133,-0.27246538,2.368249,1.4129827,1.6560768,-1.0784738,0.030770257,0.08721073,-0.6603172,0.19074045,0.91019446,-0.30312952,-0.21308167,1.2333894,-0.69386053,-0.021342844,-0.63860893,1.1369727,1.1689941,-0.84932137
81533,1.2357455,-0.10639914,-3.0051284,-1.8775848,-0.4903315,-0.4231075,1.2877756,0.9132791,9.020563,1.6831645,-0.64382786,5.597719,2.4713514,1.8195515,6.4872,-0.24651617,8.17965,7.8724937,1.2288634,8.180254,0.17472002,3.3555331,-0.21341068,1.0718458,0.17919503,-1.7667717,1.294807,0.62177664,-0.61358935,1.562668,0.61530584,0.61706156,0.8216834,0.37025368,1.7799165,-0.5381428,0.90298134,0.18794686,1.119107,0.59134686,0.2333581,0.23231505,-0.014215425,7.8519497,0.6872494,1.4692106,3.623075,2.9444118,1.8386807,0.033865303,0.9318634,0.8211824,0.11596438,1.8611128,0.6474895,0.06100513,-0.2092768,1.15885,1.4156156,2.7995033,0.5544415,-0.55607384,-0.44283623,5.6338,-0.61586636,3.7538056,4.2096744,-2.303707,0.272293,0.7270775,-0.069173574,-2.0631616,8.720554,-0.13048828,7.798155,0.5706047,-0.8638828,0.091126055,-2.9044762,-0.29208937,-0.42815804,0.6295089,-0.5004893,-0.85559595,-0.66650337,0.13137706,0.19105148,-0.14184482,1.253536,-0.6781081,-0.24615379,0.15868342,-1.0710574,-1.6578273,0.17991212,-0.4898232,0.22098005,-0.7338072,1.6719725,-0.15206143,-1.1639743,-0.2471731,0.4027099,0.05821127
81544,0.39191458,0.54607475,-0.8405103,0.5860611,0.9484249,-0.4724966,0.7151878,1.1733705,4.7534113,1.5858651,-0.6196215,2.9482825,2.6843348,0.7433059,2.9737,-0.35499498,2.80775,3.0692286,0.5735168,4.410936,1.8336365,2.6276994,0.7741874,0.16732615,-0.23183113,-0.22758898,0.7630615,-0.09577984,1.438298,1.0707844,1.3447275,0.8819787,3.092694,-0.42816535,1.7801895,0.2437062,-0.8870514,0.2292379,-1.0561328,0.13029012,-0.30114967,0.7396638,0.20175248,4.86085,-0.07863186,3.8730543,3.8964138,3.672533,2.955637,0.8009707,1.2669792,0.18583941,-0.6473653,0.21227401,0.65993536,0.051737472,-0.17442286,0.45340002,2.8819046,1.7282851,2.8082628,0.5804598,0.09581049,3.9956498,0.6529223,2.0470243,2.2092667,-0.8779574,0.33756363,0.0048589706,1.016406,0.6281086,3.946822,1.6210076,3.6686797,-0.26782104,0.32823405,1.2676803,-0.7317407,-0.17367318,-0.89391434,-0.24685138,1.1553087,-0.56066,1.5749886,-0.9166571,0.40673783,-0.812816,2.2530131,-0.059485197,-0.6083925,0.0007190909,-0.41309538,1.8947935,-0.76095146,0.49184543,-0.5033927,-1.1595688,2.353491,-0.21839428,0.0038371757,0.09828554,0.9496046,1.0205756
8202,0.16154322,-0.8650285,-0.33757064,4.2414494,-0.4352617,2.3597782,0.2962625,0.8600012,2.1112158,4.971725,-0.36575815,4.8532424,3.0351717,5.806883,3.16605,4.2161264,1.7492,1.6344221,3.8702304,1.5678118,-0.44635388,5.1385217,0.17863546,0.7806134,0.05988095,1.8732911,0.25602376,-0.30150157,-0.2255277,2.4391098,0.91235197,1.7852951,4.728054,0.2183964,0.33832532,0.56172913,-0.57632035,6.4756336,4.9523487,-0.047663853,2.8318279,0.7057815,0.996541,4.5977497,0.27768236,4.0049644,5.0753098,4.5884833,5.479506,3.1073675,3.1669993,0.15212205,2.8818126,2.9010727,-0.47817948,-0.13606428,3.0827522,1.4485,8.049716,4.3561277,0.23730029,3.5827618,0.9923578,4.0897503,-0.2705138,2.8144593,2.7928934,-0.9469711,0.17130327,0.2720968,-0.11965239,1.4442382,2.6232376,3.3455133,1.7653601,1.685702,-0.30656078,-0.41386238,0.23483878,-0.138416,-0.19534132,0.20642021,0.27457833,-0.12525149,3.0227616,-0.75219095,0.755349,0.66429436,1.0454521,1.2858338,-0.7093772,-0.45218915,-0.54213345,0.07760821,4.0492783,3.929565,0.65201855,0.18048337,2.277552,3.662909,1.4920425,-0.09363231,0.045491114,-0.10260768
8204,-0.24455464,-0.06340107,0.7053839,-0.4520073,1.2690413,-0.62752163,-0.5503723,0.84989464,-3.8842733,-1.8302503,0.2530758,-2.9966702,-3.2438536,-1.6252714,-3.4558501,-1.6436348,-5.93365,-0.70708907,0.10653554,-4.1578064,-0.4645573,-0.5244801,-0.13496655,0.8891522,0.2548667,0.1591271,-2.8360505,1.1599629,-0.7468127,-0.9639046,-0.39557385,-0.93338925,-2.3933754,0.4787135,-2.9308882,-0.33486065,-2.0624003,-0.12149267,-3.3641894,0.11929055,0.25993952,0.25814027,-0.76435196,0.62920004,0.10558259,-5.2683163,-7.768823,-6.8929043,0.6199497,-1.4177123,-1.6482973,-2.82387,0.62102526,0.55184376,2.2793906,0.45016283,-0.0405891,1.566,-4.494424,-4.265519,-0.6678702,0.58557993,0.45181304,-5.65475,0.1238271,-3.3229318,-2.653235,1.6526765,-0.548406,-0.3581421,-0.09593757,0.18425618,-6.8484497,-6.878944,-4.406344,0.03797888,0.53362876,3.726864,0.28861487,0.37844878,0.9914183,1.2257906,0.24251935,0.51339626,3.2619328,0.8847425,0.82385075,0.8334898,0.36927703,-1.0483334,0.9081515,0.52197427,-0.4406402,-0.32309747,-2.4568775,-0.16113499,-3.540389,-2.8415155,0.44223812,-1.3403488,0.41366908,0.52053654,-1.1272608,1.1379226
823,0.37426078,0.2936008,-0.256894,-0.5715049,0.25830483,-0.14342555,-0.29685187,1.4366978,7.2367845,-0.48462498,-0.08603744,3.503986,2.1793451,0.7630599,3.19495,0.57089585,7.3677998,5.1297283,1.1662705,3.6345797,-0.8340508,-0.60855985,0.49445108,-1.423234,-0.73080444,0.39952356,-0.49250323,0.66299725,-0.22835144,4.7071276,2.6503036,4.27688,1.3374186,0.32977015,3.9591966,0.8735776,-1.2054985,-0.034381293,1.6298478,0.88272434,0.07423952,0.25509274,2.4651363,5.14085,1.1727142,0.12365887,1.1881692,-0.58011794,0.8518516,1.1471918,2.4482746,0.03818524,-0.8120556,0.61962926,-0.26264292,0.07568073,0.8747586,0.76234996,2.4458265,2.1548507,0.36020514,-0.26961878,-0.20529498,4.8156004,-0.08299595,3.457243,2.8458571,-0.69078535,0.3043757,0.31347832,-0.61386013,-0.052815665,6.960763,3.685165,6.9475594,-0.3438366,0.009687882,-0.19603738,-0.20801896,0.98410076,-1.1473608,-0.9398824,0.4058584,-0.81406707,0.76595503,0.7985304,0.006518662,-0.37477362,-0.34670532,-1.0796018,-0.3914275,0.8706025,-0.08027138,3.0386713,0.6214978,0.04407251,-0.99788964,0.7294335,1.2566907,0.94794977,-0.18632299,-0.38815084,-1.6012919,-0.9131589
8243,-0.8830005,0.5989179,0.052594952,-0.096250564,0.43240547,0.68175274,-0.12412088,-0.19676745,-0.63748103,-0.032434255,0.79536587,-0.19145237,-1.0325506,-2.256248,-0.589,1.2493047,-0.6648,-2.9650664,-3.138021,-1.4160516,0.2840319,-0.93703943,-1.8256378,0.24251162,0.6927433,-0.5717551,-0.83019674,0.6982229,-1.0931666,-2.7403011,-1.5067625,-1.9658117,1.7056382,0.77210945,-2.5432298,-0.065637045,0.4539066,0.64598787,-1.2852972,-0.3335852,0.19253011,-0.6781641,-0.008814126,1.26945,-0.67880785,-5.686009,-1.4532838,-3.7636552,-2.6428168,-0.4746359,-0.76478386,-3.0662076,0.61460185,-0.16973974,-1.1139282,-0.00950852,-0.19532932,0.4305,-0.38062775,0.32725707,-0.82231754,-0.1836038,-0.008957781,-4.64935,0.35590369,-1.7544293,-2.275538,0.34054404,-1.0218911,-0.03830066,0.7426711,-2.6262841,1.1412684,-2.4903889,0.28247187,0.04388903,0.57914156,0.17289044,0.69112027,0.19067308,0.17969863,-0.5201015,0.05201048,0.13401599,-4.094511,0.5819829,-0.08467538,-0.58773404,0.6495328,-0.34879506,0.187151,-0.013432503,0.1646268,1.6044396,0.80704343,-0.44177485,-1.3310071,-0.3626768,-2.9600296,-2.9090319,0.5558399,-0.499249,-0.3705978,0.99327856
8270,-0.64252687,0.22800776,1.0261848,-2.6979558,0.29624838,1.1059735,-2.0186467,-2.3333883,-0.11977136,-2.8453956,0.16224287,-4.2309723,-2.2941475,-2.9793468,-4.1251497,0.72969896,0.3452,2.8449152,-0.7218722,0.7005745,0.41221887,-2.7792945,-0.25363827,-0.962676,0.09802768,-0.49744818,-1.7357273,-0.028002165,-0.09600267,0.9951598,0.23683727,2.3670878,3.9041057,-0.11426805,0.94994664,1.0318645,-0.31834465,1.6938832,2.778308,-0.54171085,-0.59621036,0.6191499,0.3208744,-1.5567499,-1.3074877,-0.004636064,1.1444459,1.6279235,-2.3109202,-0.5568277,-2.5924783,-0.52943087,0.70351493,-1.417593,-0.40770906,-0.79283917,-0.7072563,-2.2035499,-3.3286757,-4.622571,-1.7498775,-0.22452188,0.02881971,-6.6995497,0.2574305,-6.7613583,-7.173732,0.5833994,-0.9119924,0.159639,0.9532536,-0.24546729,-0.82738364,3.0554452,-2.2718024,0.4201614,0.19818306,0.19960994,0.32676774,0.89550066,0.059137397,-0.5101054,0.15067193,0.87307584,-2.7214475,-0.024134219,-0.62678653,0.4173226,-0.20335084,-0.5470076,0.5989151,-0.2151219,0.37800175,2.424049,0.17164204,0.41983762,0.18012585,1.6796802,-3.0641298,-6.4661074,0.14495315,0.21087927,-0.76532817,-0.2737127
831,1.0079223,0.2804206,-0.14442515,0.77429867,-0.10004914,1.202145,1.2540944,1.2777375,4.543276,1.4462898,-0.55195403,4.286102,1.4183441,2.066157,3.2326999,0.7265347,4.1421,3.3969917,0.88463736,3.2688046,-0.45691702,-2.1403182,0.09103325,1.4900463,0.023767136,-0.70772445,2.5102224,-0.02287902,0.69188553,0.9763235,1.1670886,1.6370976,2.291358,0.07202157,-1.8627594,-0.65132654,0.14872062,0.05536219,2.2825522,0.9052836,0.33652246,1.2485116,0.3548857,3.9428,1.6842102,3.0781868,1.3428969,2.236995,3.0641887,0.91305476,2.5072598,0.3171112,-0.63333243,1.6512749,0.59581566,0.45758945,0.7120443,1.31645,2.6068451,2.8628561,1.2221388,-0.6277148,0.04718879,3.4608,-0.52638346,3.3013659,2.9471133,-0.3588202,0.28443557,0.32576108,-0.60195625,0.44176534,4.461089,1.4450035,4.4113836,-0.12587556,-0.066025406,-0.48493356,-1.3903801,-0.515209,0.13289396,-0.6740966,-0.58591974,-3.486197,1.4387963,-0.79744065,0.35509807,-0.8285163,-0.052793622,-0.5345769,0.12505876,-0.49658003,-0.3705796,1.1216087,0.6476145,-0.3360229,-0.6989317,0.15678896,2.104277,2.6206865,0.4370498,-1.3488176,0.99283737,0.5627848
8312,1.0143349,-0.5807408,0.08622144,2.9981887,0.28168768,-3.0822048,0.9103707,0.40438682,-6.9646835,2.6282415,3.1341298,-2.580281,2.7825286,0.11772221,-1.1187999,0.91618717,-7.7494,-6.886425,-1.1059656,-8.233115,-1.136126,1.00648,0.83455443,1.7960484,2.753209,-0.18686011,2.727291,0.23757562,0.23929046,0.8747232,-1.1046522,-1.5384625,-0.21188524,-0.22371674,0.51620364,0.1555421,0.44235834,0.30482957,2.5520382,0.27216306,-0.74763286,1.4539677,0.5672859,-5.41945,1.0825073,1.1324682,-0.2672548,-1.2806598,3.0294204,0.4851052,1.266305,-0.75579697,2.881357,3.9761376,0.22246975,0.054949313,0.07323799,2.4534001,-0.6340207,-0.11843496,0.9614943,0.47599682,-0.40972826,0.14994997,-0.16517298,2.7643561,1.8101847,-0.57570297,0.7362426,-0.5117273,-1.695598,0.2999628,-0.7422813,-4.1162457,-4.1189203,0.3742596,0.19601884,-0.018600106,-0.36503515,-0.12421814,0.47678763,2.4975004,-0.12671636,-0.581985,-3.5545034,-0.36184737,-1.4769427,1.0250769,1.935456,2.4209216,-0.7904805,-0.031975433,-0.012811303,-5.949646,-0.73129356,-0.3015107,0.8176041,-1.1937342,1.4346721,-0.43045753,-0.014697909,2.0826468,2.720404,-0.4357851
8318,-3.061463,0.81937546,0.14506288,-6.8813386,-0.29355,0.9133687,-2.02774,-3.4893012,2.1889627,-7.6374626,0.35025722,-3.0480978,-3.7888484,-2.833784,2.6613998,-0.8682264,1.8804,-3.6606798,-7.485896,2.197172,1.0195134,-9.459462,-1.9841089,-1.3941492,-0.2915238,-1.2621201,-4.107996,-0.05089067,-0.27871335,-2.79607,-1.9785334,-3.288091,-5.2432876,-0.00869062,-6.5339494,0.04560174,-0.60284996,-0.84541,-3.4867496,-1.0748973,-0.78215766,-2.7732835,-2.30029,1.07915,-0.31168243,-5.738004,1.0162703,-3.599484,-4.5965137,-0.0978367,-2.924601,-4.956873,-3.5144014,-1.705623,-0.34690863,-0.36017564,-1.0093678,-2.4914,-2.5803351,-1.2259073,-3.1017933,-0.29188058,-0.0861034,0.43920004,-0.17364688,-0.6163137,-0.75462496,0.5746041,-0.07615465,-0.238991,0.8558069,-0.10175979,2.767918,-3.751049,2.4591496,0.6590748,0.46066463,0.27616513,0.52837706,0.76244867,-0.5030196,-0.13137957,-0.45258403,0.2741061,-0.2973128,0.82875544,-2.6944551,-1.5755444,-1.9666724,-1.0409917,0.57749045,0.711561,0.20580637,-1.4777453,0.17175439,-0.38786522,-1.2617457,1.1501654,-4.676925,-1.3440346,-0.19441345,0.3057711,-3.8988328,0.22736427
8321,0.9333302,-0.93385744,-0.762253,-0.47445273,0.19894692,0.99328816,0.60134345,0.9551704,3.813672,0.3971816,-0.9449184,4.40401,2.865748,0.4753659,4.3728,-0.1827517,0.768,3.8890667,-0.22775298,5.5873504,-0.21247973,-0.1726801,0.44919685,1.1218009,0.52596813,2.523518,1.9559631,-0.6826675,-0.44647735,0.23389824,0.104015276,0.16317935,1.934689,2.504745,0.3786956,-1.0842987,-0.8568046,1.5707672,1.1610725,0.7611762,1.209548,-0.0010679364,-0.19078486,5.6645503,-0.1650053,1.6711751,0.7896945,0.82527333,-0.016084136,0.68844926,0.53420514,1.0610493,0.0502232,2.149671,0.7330623,-0.58977747,0.16678526,1.1235,2.119821,2.548419,0.99596494,-0.5275455,0.48757187,5.1106,-0.65601254,3.5201492,4.0056944,-0.9479708,1.5350403,0.46793246,-0.24040723,-0.19636525,7.4016466,2.9446368,3.998106,0.15533113,-0.5352214,-0.2536284,-0.29423463,-0.45307752,-0.6294565,0.40033445,-0.40145516,-0.68384314,0.6969835,0.23144382,0.63723755,0.105665706,-0.27535987,-1.0230297,0.10876108,-0.25880378,-1.2842513,0.29608104,-0.2219028,-0.6313559,-0.17046517,-0.19781664,0.28253704,1.9032667,-0.90754986,-1.419649,0.014536664,0.0005585402
8324,-1.7353724,-0.16979419,0.46498525,-1.2746915,-0.07646045,1.5342915,-0.9422397,-1.6459327,-7.262398,-1.4787232,2.7928905,-3.7474806,-3.1652627,-2.6700063,-2.1577,-0.5816168,-7.17135,-7.019754,-3.0143116,-8.34835,-0.4954788,-0.70549375,-0.5250892,-2.5116777,-0.08561045,-0.6844602,-1.8391627,0.9748042,-0.44378546,-1.6840054,0.0056106946,0.12496722,3.1373165,0.39625853,-1.9122808,0.15344818,-1.3126763,-0.23900986,-0.82313156,-1.1620467,-0.49207765,-1.0392106,-1.051434,-5.00025,-1.3381445,3.9178176,0.8630179,1.9187813,1.3751262,1.2507759,0.14820325,-2.4452333,-0.88178545,0.12419622,1.0892743,-0.44761246,-1.610914,0.0791,0.49831998,-2.0419307,-2.4315336,-0.20608152,-0.03065902,-2.037,0.3679887,-0.7041267,-0.04603091,1.1063744,-1.3269045,-0.36160606,-0.023079604,0.16361827,-8.107646,5.823741,-7.07939,0.51517653,2.6106188,0.048994135,0.30138177,0.24516298,-0.72961384,-0.8768606,-0.5612299,-0.028415957,-2.771503,0.24820794,-0.92737645,-1.0912162,-0.6537227,0.28670165,-0.48251083,-0.24259506,0.2749174,3.3215332,3.218695,-0.23095153,-0.5370501,1.2834699,-0.37894046,0.048821956,0.3060637,0.011560544,-1.4198623,0.8255168
8349,1.457953,-0.77268094,-0.42664775,1.5471892,-0.36593506,1.049937,1.9773418,2.7298102,7.763646,2.0024297,-0.07177037,4.180705,2.4666526,3.6609104,6.2538004,0.32539684,5.0041,6.8603554,1.2339007,5.8918552,-0.5048359,2.2014637,0.86605763,1.2789838,0.43709862,-1.206735,1.459131,-0.23890914,0.15642819,1.408177,0.66513133,1.4823772,8.277253,1.1642163,1.708698,-0.6898594,0.25520745,0.53485376,0.26712418,0.53598887,-0.02631041,0.16824982,0.17954952,5.29815,0.9851216,3.2261896,5.971759,4.166852,1.499337,0.32519725,2.648972,0.79209334,0.9773157,1.860975,0.5855319,0.3923952,0.5562135,2.1468,3.9538803,4.3190794,1.5866004,-0.38851804,0.5964602,3.62995,-0.5708006,2.2293143,2.8984947,-0.81451845,1.4511113,0.32120305,-0.3582623,-0.2055732,6.221101,4.8775597,5.27894,0.20512396,-0.09757833,-0.20380867,-0.6281741,-0.04735592,-0.5921092,-0.27243674,-0.18715817,-0.5350324,6.10337,-0.40090603,1.0492002,-0.30465537,0.8160975,0.28543305,-0.5819271,-0.009712979,-0.69926584,0.092183754,0.43188545,-0.63276076,-0.31417266,0.12254733,2.1168785,1.0923008,-0.75133574,-0.7985935,1.0714322,-0.21667027
835,-1.7826432,0.69934756,-0.6327382,-0.24758807,-0.63082695,1.5877185,-1.6218106,-0.26454878,0.3952819,-1.1877882,-0.17525908,-0.39259183,-1.0680977,-2.319013,-0.45130002,0.396002,-0.1412,0.8186163,-3.1075215,-0.6823664,-0.45321894,-0.6374869,0.17946842,-0.99832714,-0.26867026,-0.99054694,-1.0187954,0.27840394,-0.65413153,-1.6306657,-1.6378025,-2.2500496,-0.5316334,-0.030695878,-1.4927472,1.3506887,-0.33113518,-1.09383,0.053583734,-0.59989834,-0.15887597,-0.8822745,-0.891827,0.105399996,-0.7326736,-1.2728953,1.842197,-0.022409767,-1.7933631,-0.71029204,-1.4695593,-0.6992171,-1.1056256,-1.8019022,-0.34531373,-0.12146041,-0.6484526,-1.7616,0.8237034,1.5055543,-0.65207595,-0.27300727,0.18923694,-1.6478,0.36828232,-0.25884488,-0.38529903,0.86289245,-0.5512141,0.15039659,0.5152418,0.0023368523,1.0391275,2.0471928,0.17835826,0.0069327205,0.42975006,0.73550725,-0.024351116,-0.19776633,0.10361287,-0.076666,-0.5713981,0.21582766,-0.9373708,1.0090249,-0.10347161,-0.35226074,-0.4708364,0.04721716,0.533499,-0.1446535,0.39309144,0.078690976,0.4719558,0.1448229,-0.25785905,-0.10207498,-1.0964185,0.9789399,0.2274779,0.2735367,-0.47398758,0.073962145
