,ST1051,ST1076,ST144,ST16853,ST16876,ST16998,ST17005,ST17019,ST17262,ST17292,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17689,ST17707,ST17822,ST17848,ST17911,ST17912,ST17914,ST18016,ST18027,ST18396,ST18683,ST18684,ST18687,ST21,ST25,ST25604,ST25617,ST25632,ST25633,ST25634,ST25646,ST25684,ST25688,ST25693,ST25700,ST25717,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25798,ST25826,ST25835,ST25849,ST25851,ST25863,ST25866,ST25869,ST25870,ST25871,ST25877,ST25880,ST25883,ST25885,ST25886,ST25895,ST25901,ST25907,ST25914,ST25929,ST25943,ST25945,ST25952,ST25962,ST25983,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26140,ST26141,ST262,ST26248,ST26257,ST26259,ST26263,ST26266,ST26328,ST26331,ST26332,ST26360,ST26362,ST26363,ST26372,ST26494,ST26603,ST26604,ST26608,ST26764,ST27077,ST27081,ST27337,ST27414,ST27418,ST27938,ST28029,ST28031,ST28135,ST28391,ST295,ST317,ST338,ST339,ST404,ST439,ST462,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST767,ST817,ST952,ST965
10099,-3.40895,-0.6108737,-3.0601437,-0.055781648,2.0217445,-0.052701272,1.2162532,0.5413517,0.41792136,-2.53645,-3.0324473,-0.5834988,0.010936681,0.22564635,0.0058077574,0.8200352,-0.22574793,-1.460512,-0.24944617,-0.80889285,-0.8852141,2.3678012,0.6851955,1.7169807,2.141152,-1.7001362,-0.63763016,0.96454996,-6.616679,-2.4442463,0.23425336,2.860281,-0.20718282,-0.82360405,1.174784,-1.6299024,-0.2481,2.0353491,-2.4941223,0.09627192,-0.5723789,-1.041062,0.7875394,0.44220227,-0.055642992,-0.948491,-0.3593868,-0.7908057,-0.7858583,0.2504434,0.4071111,-0.7545868,-0.025408369,0.50144625,-2.6082,-0.2956695,-3.4382277,0.08991022,-1.4018238,0.1455059,0.5486791,0.15422344,-0.9568198,-0.69823265,0.49560001,-0.065374434,-1.5156612,-1.5846686,-1.1064141,-1.4485404,1.0133069,0.3314448,-1.1264641,-0.8285143,-0.30973208,-0.1796876,-0.4611642,-0.44270656,-0.8836392,-0.0958294,-1.5976052,-1.9686663,0.5809158,-1.3377659,-0.64800906,-1.1346638,-0.7134545,-0.32518244,0.8139573,-0.018010065,-1.749465,-0.10044697,0.8726634,0.23560625,0.97456783,0.58783424,0.014888294,0.24197915,-0.9181149,0.4823682,-0.7211758,0.14177994,0.11359558,-0.7408169,0.03610368,-2.1369233,0.087574705,0.7296807,0.17128815,0.4553364,0.46710566,-2.3105214,-1.6468006,-0.3043005,-0.5428487,0.843477,-7.489067,-0.5697563,-0.036073506,-2.2049575,-0.09140834,0.5830653,1.4103822,-2.703806,-3.9942427,-2.808479,-0.54624987,0.20949483,-1.1004217,-1.0741436,-0.11770156,-1.9831413,0.3758665,-0.026852168,-0.3772364,-0.6977133,-0.9134464,-1.7212929,-0.72474945,0.064414725,1.9368197,-1.0721582,-0.6489292,-1.6528065,0.35555315,-0.256359,-1.1448249,-0.14113453,-0.45881134
10112,-0.7883,-1.4150348,-0.52796644,-0.8303617,2.474607,0.49871314,-0.74182487,-0.77245915,-0.11153474,0.22338761,0.7560411,-0.99031,2.1284332,-0.3381751,0.32565266,-0.013365775,1.3038528,-0.5488515,-1.0977993,-0.801116,-0.57491946,1.3494014,0.541984,-1.698929,2.0032907,-1.2244745,-1.432149,-0.17644998,-1.0695913,1.0609045,0.85202324,-0.8974486,-0.772069,1.3723719,-0.09629649,-0.25568867,0.13255,0.20517017,-0.7542298,-0.89133286,1.0736332,-1.2744136,0.09398416,0.13576041,0.07172698,-0.28073198,-0.82793033,-0.048252292,-0.12830943,-1.0343373,0.5035744,-0.3918184,-0.71660256,0.8936485,-0.71616864,-0.9135699,0.7717985,1.6776762,2.6541836,-0.41017106,-1.5146092,0.5760817,-1.3329058,-0.82081187,0.897075,-0.8580946,-2.083276,-1.2687516,-0.2677307,-0.72881573,0.08395698,-0.64982826,0.099123806,-0.6304703,-1.9586384,-1.6133579,-1.8050983,-0.075237766,-0.9532363,-1.9885683,-1.8089001,-1.3788593,-0.39971521,-0.5063926,0.6275626,2.130711,0.5566014,0.37353674,1.1182616,0.4324736,-1.7908741,-0.14684153,-0.6889863,-1.4648542,-1.112113,-0.006986022,-0.30947584,-0.3657323,0.027086038,0.36944854,0.05139473,0.9143799,0.90158004,-0.13985044,1.0391147,0.23906067,-0.691086,-0.81145203,-1.0052797,0.6045604,-1.0348839,-1.0253464,1.2119845,1.1671332,0.019298159,-0.88608944,1.7662872,0.90332925,3.1049626,-0.08235571,0.24478185,1.0299388,0.7793522,-0.95931613,0.5162378,-0.51194215,0.45337468,0.9730233,0.13322906,-0.052797914,0.35921007,-1.5490735,-1.4079605,0.32151765,-1.6705012,-0.59319675,-0.22494668,0.058094054,0.00072836876,1.0352927,-1.0521979,-0.51196444,0.42311227,-0.25874937,-0.512104,-1.4226537,-0.5643718,-1.8017082,0.43762589
10123,1.3122001,1.1075436,1.3021637,1.3137667,0.44545862,2.3526554,0.052159727,0.43324733,0.11717206,-0.65948117,1.5364776,0.94007105,0.31479785,0.5294199,0.12557131,-0.33989215,-0.7272447,-0.04838997,2.160161,3.1771085,2.315255,4.8492613,1.5321528,0.3268276,-0.5507525,1.5082324,1.91742,0.9174,-5.088143,-0.0652684,-0.0915532,-0.13857248,-0.08695884,0.71105766,-0.20863064,1.1960571,-2.0463,4.5610037,0.18018198,-0.27041787,0.4189484,1.3198421,-0.40021032,-0.23931484,-0.15926543,-0.046019316,1.4340465,0.08283016,0.41577598,0.837921,0.8660304,0.9972509,-0.24251434,1.0979414,1.5697,0.23803745,-0.5822337,-0.63154835,1.917053,3.8356059,1.9762441,0.23930994,1.3377001,-0.59299093,-0.005125046,0.7998808,2.3294964,0.98337984,1.4619267,0.18173775,0.6550156,-1.1998038,1.458319,-0.03432171,2.1534555,0.4132492,2.8920383,1.062253,2.4504282,-0.9898175,1.7087193,0.43070453,-0.6582774,-1.7341499,0.30631626,0.39039853,-0.66167456,-0.25268596,-1.6382531,-0.8457844,-1.0199797,2.7347908,0.43666974,-0.09881079,2.7756548,1.2891426,0.27362585,0.9457642,2.4785652,0.14034295,0.030096501,0.71384645,0.5847453,2.270364,0.7693877,1.4080777,1.5505757,1.1314964,0.8626311,-0.3521425,0.67378956,1.3458459,0.1493753,0.22697306,1.8195845,-0.92455655,0.7812933,1.0659828,1.43331,0.08335011,0.8703569,0.27538756,3.2934275,2.5201545,-1.6318657,0.6120566,1.529238,-0.19414663,-0.60390717,0.58648914,-0.35043597,1.5496209,-0.50363183,0.90781647,-0.01597023,0.32452732,-0.16135177,-0.6524081,1.7207803,-1.7378292,0.58569175,-0.2583114,0.3378451,1.8346107,0.50876725,0.39530507,1.8762501,-1.9636693,-0.8101299
10131,-0.2009,0.39494473,1.5528827,-1.0214497,-0.3487401,2.7252038,-0.15429974,-0.31977883,0.73977333,-0.46643195,-0.060895085,0.63063645,-0.36668926,-0.2610636,0.16202596,-0.3658154,1.5367389,-0.6279446,-0.66468495,0.46244568,0.94734615,3.7176213,1.0504829,0.45531592,3.8345137,0.74051166,0.06914371,-0.074049994,-2.768464,0.745414,-1.0985143,1.9122726,-1.5196662,-1.2463609,0.6175155,0.48360094,4.0211496,3.8410382,-0.7640095,-0.16500424,0.9534443,-0.59959865,0.0032925531,-0.78666514,-0.4695516,1.5389838,0.9837551,0.06793583,-0.29712737,-0.10817392,0.24232507,-0.0133663565,-0.6650796,0.5994098,1.7559901,0.5828251,-2.668257,-1.1885428,-0.37419295,1.1066594,0.7407216,-0.2788473,-0.15511045,0.7855562,2.3006,0.16635421,-0.9869784,-0.39167726,-0.083005905,-0.56572676,-0.8884531,0.13877355,0.04477857,-0.0312991,0.07517905,1.9607179,0.8179857,1.2618848,2.5517426,3.1907415,1.2445446,-0.03451911,0.5471013,-0.123889714,0.47677457,1.1107157,0.8482212,-0.12740523,-0.49160892,0.22864357,0.33771652,0.5001692,1.4791214,0.44698286,1.1542941,0.2154923,-0.5014545,0.8124315,0.08973287,0.3407551,-0.25548363,-0.26089323,-0.7133602,0.45065942,-0.3608271,1.527345,0.03906226,0.9155418,2.0328128,-0.61844385,0.5089017,-1.6329563,0.32150126,2.0827925,0.6547436,-0.4644485,0.7278819,0.829365,0.31653297,1.1548381,0.9277484,0.6692058,2.5304072,0.3846881,-2.17189,-0.27697796,-0.9704767,-0.32934225,-0.5766842,-0.45003188,1.266935,-0.5564146,0.12366492,0.8892626,1.4532154,-1.0050606,0.4993539,-0.768153,-0.8567351,-0.07318319,0.8940118,0.006586902,1.2341413,0.112043425,0.244214,-1.2106987,0.77009225,1.3800544,0.67548287
10146,-2.2255,-0.69267654,-0.6292352,-1.2503103,0.22663419,0.4714355,-0.33484283,1.0803123,0.47470984,-1.9084883,-1.5525733,-0.4700575,-0.15277272,-0.04552692,-0.34074658,-0.39020526,-1.361365,0.13261145,-0.2337287,-1.3732188,-1.9207859,-4.6082172,0.2430959,2.4881883,-0.63897943,-0.32171506,0.6914751,0.68575,-0.07553983,-1.7404609,-0.24571942,3.5877578,-0.20893958,0.4038597,-0.58681166,0.11902392,-4.55135,0.13067228,-0.6942241,-1.0072584,-1.4629661,-0.050042264,0.004111849,-0.41897663,-0.33003092,0.6265794,-1.4743254,-0.5938827,-0.6413528,-0.04996741,-0.62807703,0.20306951,-0.3944079,-0.91624504,-1.1306407,-0.11138685,-0.45658052,-0.2873366,0.05180189,-0.5552426,-0.19438954,0.2689656,0.6040244,0.20273836,-5.224825,-0.9327916,-0.109188825,0.21347083,-1.2484946,-0.103624165,0.46335956,-0.5648801,-4.323572,-0.27735043,1.5607852,1.0766062,2.9702468,-0.12190497,2.8811488,0.85841537,1.6405733,0.96992016,-1.5241557,-0.20628056,0.346142,0.14352836,-1.8997344,0.3832639,0.48858777,-0.14122681,-0.070170775,-0.20250022,-0.17659391,-0.4052415,-1.4489021,-0.38516527,0.91021985,0.45027596,0.6023624,0.13957809,0.11770955,0.7578325,0.62878895,0.16275823,0.109524995,-0.53898287,-1.0448843,-0.15425825,1.6813056,0.47937497,0.1954335,-0.12281683,-2.4913263,-0.77670693,1.3614904,0.29041892,-1.7957151,-0.43152452,-0.8321767,0.3182035,0.6293932,0.6581267,-6.532728,0.8711225,2.310707,-1.3680081,-0.6491964,-0.055068627,-0.6005211,0.62683666,1.9654677,-0.8590568,-0.35054755,0.35006958,0.24905765,0.10001214,-0.92445964,-0.30896375,-0.027326614,0.6892017,2.7372441,-0.045255557,0.3388928,-1.4725454,-0.10588449,-0.17023137,0.48475474,-3.4727263,-1.4013832
10150,-2.05965,0.32817823,-1.1585579,-0.7706429,-0.4112847,-0.20805591,0.869297,0.33538455,-0.44639048,-0.733202,1.1520362,-0.73702276,0.25534916,0.1677298,-0.1335612,-2.1976962,0.34883016,-0.27467614,-2.148449,-0.1733122,0.1660771,-1.2374027,-0.36277103,0.6092943,-1.4869784,-0.282601,0.45444715,0.3936,-1.0181162,-0.84813136,-1.4503381,0.62799764,0.29514664,-0.35717303,0.19491148,-1.4247459,-1.6106,-0.49576125,-0.6760954,0.67572016,-0.748326,0.65995294,-0.6928934,0.36384916,0.1420126,0.53571165,0.31655002,-0.8303323,-0.009569131,0.249643,-0.0514991,1.8051572,0.22687215,0.7839402,1.7976501,0.0677885,-0.41641486,-0.54528016,-0.43013597,-0.2822079,-0.8066049,0.5246432,-2.5232415,0.43802032,-1.792625,0.45244062,-0.0043174326,0.76974034,0.77744627,0.58114165,0.59189475,-0.1785013,0.6170747,-0.2887493,1.6609273,2.8916202,2.7075067,0.043092012,3.54297,2.3886113,1.8706,-0.6383792,0.62479174,0.7945138,0.20893635,-1.0362598,-1.338178,0.19465742,0.88620347,-0.0033243299,0.6465671,-0.37599942,0.7788895,-0.08100438,0.12233645,0.5731141,0.5569877,-0.19693159,-0.20418826,0.31615037,0.11664628,-0.018211782,0.15288658,0.33148497,0.006837722,-1.2435002,-0.3939694,-0.86492693,-0.26902488,0.12474626,0.17837262,-0.1521906,-0.6109215,1.1719382,-0.31453747,0.87837136,-1.4748495,-0.7405302,0.18740724,0.382786,-0.24283901,-1.2810802,0.6363273,-3.5624018,-2.4873064,-0.06395425,1.0294591,0.12888964,-0.2768749,-2.9761388,-1.7657695,-0.61355245,1.139755,-1.0063128,0.8137479,0.03741038,0.47879973,0.38635883,-1.2123219,-1.1810944,0.5257193,0.95720345,-0.5470399,-0.6458012,0.21691397,-2.3661993,0.30302256,0.44621333,-0.07744445
10153,1.3738999,0.14800996,-0.29682037,0.035301596,-1.0864787,-0.2583296,0.02936484,0.14693454,0.27864072,1.9779907,2.073944,1.3650515,-0.4448973,1.8466278,1.2196602,0.50720483,0.21774127,0.648824,-0.39093727,2.1322918,-0.028388709,-3.9584646,0.44342867,1.1190351,-2.3557181,0.068322614,0.527118,-0.61335,0.83005846,1.1482865,0.48558283,0.88360155,-0.39648145,-0.3281004,-0.8181493,0.83361006,-4.2061996,-5.8665977,-0.4774081,1.5471,-0.45061606,-0.5935892,-0.49697968,0.3581835,-0.3997648,0.09799273,-0.20231667,1.3381879,-0.99172705,0.9039104,0.007118009,0.5311337,-0.3763605,-0.4205438,-0.20100003,0.3831807,1.1261332,1.4118404,-0.6741514,0.24072534,0.15878975,0.6720485,0.47145313,-1.4896711,-6.1072,-0.30155194,2.6019878,0.060780346,-2.5065007,-0.30246353,0.2203893,-0.41466752,-0.33094895,1.0327586,1.0549338,1.6370113,-0.48043656,-0.098586395,-0.21835835,1.9444737,1.9763756,4.2485476,0.7400947,-0.095707506,-0.8479573,0.34280968,1.3657529,2.6576204,1.8196203,0.89359915,2.2739882,0.6649121,1.8657613,-1.3396845,-2.0525045,-0.21283981,0.032055944,0.34264907,-1.6816454,0.5290023,-0.84493107,-0.39498717,0.71130013,-0.114067435,0.6135675,-1.010877,-1.0106387,-0.09366071,0.797956,0.36213523,0.675761,2.571139,-1.2182255,2.2217734,1.1011165,1.5859914,-1.4913576,0.6506858,3.0784469,-0.50970876,-0.15756935,0.7809206,-5.9603114,1.6143496,4.0213203,-0.036707513,0.5873257,0.43727636,-0.3491647,2.6138442,2.753665,-0.47869873,-0.07226509,0.69712996,-0.7451478,-0.64152247,0.021355495,-1.3211066,-0.18569063,0.5282042,1.5836482,-0.18443792,0.77332616,-1.0153172,2.982789,-1.1476264,0.54322034,2.0695593,-1.3549018
10165,1.6015,-0.72901964,0.84272116,0.28711742,1.3049434,0.24483827,1.5885689,-0.26588726,-0.26385453,-0.11754902,-1.5905048,-0.1000815,-0.49371773,-0.6983746,0.052129567,0.5571012,0.07099578,-0.34038326,-0.6163926,-0.045524597,-1.009298,-0.38385993,-1.0924087,1.1870962,0.59708405,0.57884896,0.256226,0.08444999,-0.6538,-0.73123467,0.9881224,0.21724975,0.55437547,0.95194507,-0.5605705,1.2158067,0.60749996,-1.1685964,3.1722765,-0.0538,-0.56476897,2.6403594,0.45124823,0.58580184,-0.41837227,0.032284573,-1.5752003,1.6690133,-0.78082323,0.2842192,-0.2879821,0.94751745,-0.28357446,0.08343905,0.8412,1.0751848,0.67021215,0.7892859,1.3045138,0.39981377,1.189563,0.24977714,3.4190376,1.5546908,3.4914498,-0.43464157,0.09176135,-1.1120229,-0.80986214,0.29433006,0.012501627,-0.23848727,-1.864115,2.1948152,-1.1041282,-3.1513448,-3.5595264,2.0587556,-1.5274897,-2.482729,-1.2041526,1.8254819,1.9605219,0.66906923,0.7018093,-0.43356216,-0.074626,0.5794386,0.7467984,0.7521975,0.6895635,2.3617358,0.09345409,0.290123,1.2143133,0.06262052,1.13332,0.3305481,1.8804605,0.5547887,0.36596406,-0.5349209,-1.0546352,0.47509733,-2.4247322,2.2323706,-0.078288354,-0.6567057,2.0967379,2.293281,-0.35128722,0.44594532,1.7351308,0.296846,-0.54404795,2.4290087,0.52563024,-0.6006844,-1.030704,3.8596442,-0.6600398,-0.16368356,2.7913914,3.6514544,-2.6651175,-0.23037165,0.055863142,2.2637768,-0.74779475,0.097362995,-1.4604199,0.500017,-0.8715074,2.0170956,-1.1342139,0.02323331,-0.5392157,3.039399,0.66004914,0.5798652,0.70923024,-0.78901005,-1.1026722,0.30532685,0.6653198,-0.122487605,-2.085892,2.4675794,0.16872764
1017,-1.22145,-0.570836,1.4250301,0.32543737,-0.391821,0.26766384,-1.1368643,-0.39608952,0.44472843,0.73628634,0.6933285,0.47190398,-0.0014079399,0.08523085,0.4618215,-0.8535347,-1.5623226,-0.04375334,-0.23823299,-0.43862444,0.746511,2.6501143,-0.830987,-0.5607654,1.2371355,0.53061855,-1.8298061,-1.2667,1.9702756,1.3908204,-0.7486044,-0.12069025,-0.58539903,0.13742952,-1.4585316,0.1400896,3.56275,2.7881956,-1.3943677,0.10953201,1.0226939,0.16500124,-0.4064495,-0.3325705,0.55289227,0.5035312,-0.06950828,0.7405346,0.510666,-2.499829,-0.35854843,-0.73834276,-0.70497257,-1.7859133,-0.2648671,0.59593415,-1.8869655,0.23447405,0.61687315,-0.26773843,-0.031062633,-1.0802494,-0.41849825,0.5731962,1.675925,-0.06501332,-2.024032,-0.015944557,-0.6869073,0.49035496,-0.39444846,0.08533031,0.81774455,0.74062437,2.4416842,3.3863714,2.3953233,-1.6573966,1.9545536,2.2321556,1.5346924,0.27662182,-0.4557619,-0.67400616,-0.51314497,0.11269773,-0.10375665,0.34140998,0.342827,-0.7513441,-0.5502464,0.86241907,-0.26406616,0.7404927,0.78933316,-0.37722898,-0.47430724,-0.49739242,0.16209295,0.04207617,0.31193727,-0.41183358,-0.57556945,0.39353895,0.29668856,-0.33834773,-0.54483086,-0.24051929,0.801101,-0.9356643,0.34458196,0.58652234,1.4229981,0.2059928,-0.33308282,-1.5081705,3.0999942,0.47834906,-0.20215082,-1.7557976,0.67460096,0.017532378,1.3631008,-0.28805733,3.7384863,1.0752566,-0.7212602,0.14836708,0.53297544,0.9747971,2.5205607,0.39259124,-1.05409,-0.18858913,-1.3017843,-0.7241901,0.036666833,-0.9084313,-0.7799841,0.5040861,-0.7775672,0.33879983,-0.031859897,1.1758976,0.03699103,0.17424509,0.51431394,-0.71649194,0.29335183
10174,1.64265,0.7243942,-1.1760768,-1.9551508,0.7493837,-0.1124593,-0.6082995,-0.43301967,0.5586681,0.42278153,0.44440222,-0.12045435,0.2599567,-0.035002127,-0.1328778,0.18921173,0.0490354,-0.20754397,0.46422526,1.3672435,0.74326783,1.3314884,0.88565826,-2.1802347,0.35529444,-0.70323384,-0.19338733,-0.7499,-1.9449718,-1.1653222,-1.3949981,-4.4871516,-0.22342867,0.5283617,0.052534588,-0.55777436,-0.6694,0.99234545,-0.080946684,0.03424999,0.49519163,0.31914815,-0.4321042,0.25796103,-0.07324517,0.55613846,-0.08781205,-0.25400096,0.025023125,0.555744,0.10554373,0.4666223,0.11562841,-0.04372883,0.4567,0.6296977,-0.8656308,0.1759229,0.40856755,0.52899814,-0.24587992,0.13651973,0.24994452,0.49425638,1.637125,-0.49259672,-0.32783782,0.0065399744,-0.12992123,-0.4639476,0.015448377,1.4348292,1.6572746,-0.1283766,-2.6539552,-4.7544417,-1.8864361,-1.003607,-3.7020478,-5.342473,-2.9699001,-0.2900414,-0.4857511,0.16715,-0.2731104,-0.6336059,0.03805566,-0.031775653,0.17230834,-0.04499525,0.39071533,-0.3961036,0.15788281,0.48859003,0.94685185,0.36714134,-0.12637928,-0.5735899,0.45740402,-1.1785493,-0.32157302,0.017558575,1.1005574,0.5770391,-0.6499276,0.1625176,-1.1681023,-0.0021701157,-1.2258755,0.008831397,-1.4547114,-0.42287445,0.8888202,2.0203323,-1.918949,-0.15858322,0.17631662,0.22569431,0.05188112,0.5495477,-1.2580771,0.9001149,-1.0649083,0.15270793,-1.1885526,-0.45435616,0.45086354,0.037415475,-0.31100744,-0.5731374,-4.044201,-0.1496908,-0.0044244826,0.3620624,0.60816234,0.30417117,-0.0030896366,0.18828294,1.0090301,0.09158159,-0.9757397,-0.7561199,0.5348441,-0.329519,0.0045466125,-0.047744393,-0.006965645,1.2334938,0.16558392
10180,3.19185,0.901173,0.35718367,0.5446409,0.51502365,3.5218408,0.1957652,1.0697813,0.36173466,5.2643127,3.4381158,-0.34080654,-0.49575713,1.2294848,0.2931869,0.206375,-0.15847547,1.1978757,-0.2066013,2.2680826,4.657162,1.8007574,1.0154892,1.950824,2.1283011,1.3724062,0.077462524,-0.36670002,-3.8036788,-0.38751015,0.30233264,2.2594552,-0.29429513,-0.19002026,-0.078898735,0.597069,2.91045,-1.2495053,1.4651954,3.9877887,0.5331955,-0.10291357,-0.30731815,1.2827163,-0.38910258,0.7818893,0.16867897,-0.93775964,0.019115955,0.46792084,-0.24010292,1.0525925,0.5415994,0.17312124,1.3922,-0.14123684,1.0325125,0.41975403,-1.2782171,-0.46757594,-0.16669947,1.1411698,1.0164418,0.09208505,3.2820501,-0.09381127,0.8992531,2.3792877,0.2103969,-0.17985195,0.38467836,1.6188449,1.011419,-0.14374071,1.4746461,1.8153884,-1.6718752,0.47676736,-0.6784667,4.685041,2.47885,-1.1507657,0.50287354,-0.11610001,0.118748754,0.7069278,0.37173495,0.88197684,0.55455977,0.110107146,0.052781805,1.0717616,-0.28830302,-0.6749784,0.3819427,1.8940539,1.350777,-0.3162553,0.24181938,-0.84971994,-0.6058643,-0.35816464,0.49095723,0.33588633,-0.6540605,0.30998412,0.66490394,0.22686118,2.5341702,0.18839504,1.1553577,1.0787379,0.7071463,1.9955747,3.5304246,1.2010462,-2.719438,0.17175773,-0.57417303,0.2939921,-0.0844626,0.0034804791,2.4025369,-0.7941582,-3.8900428,1.5402061,1.4252275,0.14231363,-0.19639936,-0.50626206,2.1250079,2.0318513,0.8896417,1.4122388,0.20225552,1.5004961,0.5303333,2.420371,1.1901828,-0.14112955,1.4721768,-0.3064747,0.20359239,0.7364521,1.5543126,-0.7264997,-0.55093867,2.5704124,-1.1389425
1019,1.5367501,0.519399,-2.1913886,1.0512682,0.3159904,0.54025406,-0.09934999,0.3078304,0.34598768,-0.1330721,-0.36754274,-0.8287344,-0.19252756,0.7758929,-0.6884454,0.3530078,-0.1405416,0.35692623,0.17850395,3.0754058,0.68693703,-3.2837248,-2.1002564,-1.7036679,-4.660525,-0.34120616,1.376425,0.12304999,-5.5185337,-0.6190599,-0.14149341,-1.730845,0.51764786,-1.1236932,2.188764,-1.7282126,-5.14675,-2.5282989,1.0297351,-1.9660834,-2.9687595,-0.6935526,-0.8920343,-0.45725054,-0.6827995,-0.79765177,0.75421774,0.081812695,1.0209062,0.95226985,0.74798226,1.5665684,0.7927363,2.0158868,-1.330425,0.19504708,-0.9369103,-0.05154799,-0.66161644,-0.2757816,0.8384651,0.01883313,-1.337965,-3.4238718,-0.386175,0.40228963,0.34324682,1.7441696,2.6647766,-1.3495818,0.8679345,-4.34545,0.561933,-0.2444554,-4.3624907,-5.558424,-5.0649786,0.18422794,-5.5171185,-4.183109,-5.3098392,-0.7181104,0.2929512,-0.63337445,1.0765052,-0.6335505,-0.83279765,-0.092133224,0.08243974,-0.32471347,-0.7009616,3.488171,1.0105294,-1.8007743,0.56517243,0.16842382,-0.078151405,1.1807798,0.56784004,0.2204988,-0.13663204,0.6013751,0.16041511,-0.2434851,-0.18310502,0.61719495,1.301183,0.6618362,-2.7321024,-0.1390673,-1.0895413,-0.82060456,-0.5855327,0.442031,-1.0964499,1.7182249,-0.55340856,-2.5028386,0.23404402,0.74225026,1.7511823,0.50448734,-7.6477118,2.2863977,-3.8473778,-0.7617155,-0.60615987,-0.02554299,-0.3993889,0.002912268,-3.1097918,0.2228844,1.2960043,1.9755403,0.17258124,-1.2780237,0.07603113,-1.1976013,-1.4975017,0.69500303,-2.078593,-1.3011247,-0.6772669,-0.51245826,0.6643685,-0.5604064,-1.1342227,0.82593805,-1.6157651
10190,-2.99425,-1.9116429,-0.08100098,-0.12593254,-1.3919723,-0.17808697,-2.9729068,-0.295629,-3.4195058,-3.462648,-1.6566687,-0.7571249,-0.25636682,-2.0166698,-1.3508205,0.4941615,0.9177884,-1.3168343,-0.36998045,-4.6571465,-3.6654782,-3.6542654,-1.5776782,-0.79366004,-7.7141123,-0.9002342,-0.28454378,-0.34100002,-0.11149905,0.9411328,0.56475633,-1.217866,0.36099735,-3.2346408,-1.1807369,-0.17917362,-6.28375,-5.735424,-0.43918884,-3.75395,-1.0869231,0.14459929,0.3802387,-1.2895719,-0.4143729,1.223028,-2.63425,-0.06293976,-0.76115626,-0.79017925,-1.2384634,-1.1418936,-1.3506975,-1.0981847,-2.9342499,-0.6358111,-0.552282,-1.2287879,0.6543945,-0.9653063,0.28645176,-0.30624065,0.58684254,-0.2175166,-9.489201,-0.043172717,-1.6236308,-1.7393533,-3.441218,0.2972691,-0.27917957,-3.521874,-5.4193077,-0.4954124,0.22245878,-0.8861077,-0.35754824,0.36319995,-0.46135333,0.14625126,0.065267846,0.537611,-1.2899169,-0.7520176,-0.5667252,-0.13841866,0.811936,-0.009432435,-0.15966265,-0.1524385,0.60334086,-3.5586758,-1.46913,-0.7330606,-4.1368866,-1.2603898,-1.064543,-0.06581928,-0.6877258,-1.7289333,-1.480567,-0.30912423,0.5068843,0.00821745,0.6621821,-0.045718506,-1.0059202,-1.130941,-0.035415698,0.7846683,-0.62470686,-0.7519695,-0.40113744,-4.663465,-2.9597049,-2.238927,-2.7295241,-0.41315332,-0.3998402,-0.41165605,0.2799316,-0.18229452,-8.68726,-0.09550576,-3.5428276,-1.7149904,-1.7689824,-1.545317,0.6412989,0.61947536,-0.93260646,-2.6562848,-2.2889643,-0.60356534,-2.8250144,-0.16118345,-2.0166497,-2.3674512,-1.3989102,0.081603006,-0.96707094,0.08910787,-3.7448158,-0.9596456,-0.90662277,-0.6661931,-0.085603684,-3.5588129,-0.41993463
