,ST16924,ST17220,ST17263,ST17530,ST17584,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26673,ST26678,ST26737,ST26745,ST26764,ST26992,ST27049,ST27088,ST27219,ST27223,ST27243,ST27284,ST27341,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
5613,1.492216,0.44280726,-0.31460533,0.3319108,-0.97495687,-0.089767516,1.9569991,0.75033766,2.1626363,0.22551878,7.8677,0.30251506,-0.7877399,1.5124476,2.8287039,3.3226833,-0.5326055,7.658618,6.8579507,-1.1219702,4.9185376,0.06054263,1.4540877,-0.3945591,2.4497838,0.6484946,0.08060476,1.7855918,-1.08325,1.1566828,0.56089914,-0.17145191,-0.44720715,0.54824114,0.5784525,0.10279566,-0.79265964,-0.18306156,0.33067346,4.4654837,0.45598668,1.0334474,-0.102208585,-0.0646625,-0.5757266,1.6881094,0.6764617,-0.0088070035,0.7372265,1.6549278,0.6472961,0.4669889,1.542409,-0.94123054,1.833365,0.27883828,-0.2902491,-1.3126967,0.12153424,1.2904239,0.74175,1.0926287,1.4351118,0.054175973,-0.3797387,-0.8149771,2.551284,3.668875,-0.036575347,0.28549328,-0.06556976,6.2071,2.7687354,6.005809,-0.35084236,-0.21754885,-0.22108608,-1.1428602,-0.6956181,-0.2663,-1.5338787,-0.5149613,1.3769611,0.6986221,-0.49021494,0.27522343,-0.7447302,-1.1157501,-0.32150576,3.9273596,1.2251185,-0.10185966,0.41971064,2.7861285,0.9137304,-0.31266803,6.6741,-0.8198579,1.0139,-0.23379628
5627,-0.5376177,-0.10424563,0.13387595,1.389127,0.3536895,0.3092438,-0.15268247,-1.0589256,-1.5078529,-0.2779296,5.3236504,1.9801588,-0.101250105,-0.26137266,0.46711758,1.6348312,1.9892104,6.966893,2.4762485,1.3038459,1.3111063,-0.89391494,2.466946,0.029455423,2.3408184,0.24635157,-0.3600902,0.51469207,0.8257,0.47142792,2.3535955,1.1110154,2.5110092,-2.1814814,0.5324311,3.220442,0.713214,-0.007403165,0.7074659,4.887449,1.0530572,2.0984669,1.2769856,4.1973305,-1.2023816,1.6328347,0.8038981,1.6463726,3.7318664,2.0443697,-1.2548205,0.80007625,-0.76558435,0.035138175,4.2660427,-0.8925588,0.82617134,0.44615346,0.18641336,0.4096206,-0.0896,-0.71549624,-0.7126043,-0.67038846,-0.7282504,-0.21153596,-0.22242723,-0.23945668,-0.1350233,-1.3929366,-0.36141452,2.29945,-0.45385197,3.2067742,0.3932076,0.59127957,0.64413303,0.69024813,0.6759701,0.11415,1.1421272,0.48939613,0.46584526,0.26701784,1.0707556,0.44354635,-0.54045224,-0.57479995,0.46706414,-0.40288642,0.49649704,-0.30457896,-1.6454346,2.845979,-1.7557118,0.23570427,4.3188,0.23133785,-0.93869996,1.0157735
5641,-0.66088533,0.5939671,-0.5078288,0.68085206,0.27658692,-0.2672963,0.4616516,-0.66766745,-0.6800391,2.0471702,3.3153,1.5528033,-0.5130734,0.46894163,-0.48192883,0.61707634,1.0398266,4.1648493,1.4844862,2.2395008,2.446912,0.036323234,0.9878665,-0.18651278,1.7847478,0.08871186,-0.1510137,0.041567847,0.36220002,-0.7229613,0.69451797,0.4948272,-0.44544232,4.188449,-0.37205896,0.47992778,0.637542,1.267692,-0.21465546,0.39233014,-0.25661182,0.69127464,0.61750656,1.0283428,-0.19502918,6.961588,8.578733,7.0464935,-0.24869636,-0.7338663,-0.8518512,-0.017171986,-0.7481768,-1.0084329,1.6756518,-1.0553579,0.30230805,0.4698724,-0.38325286,1.0304768,3.2385,3.04697,0.39846963,-0.03462159,0.9577148,-0.69031507,5.334187,3.9728398,0.06680657,0.007715866,-0.5123886,4.5882,4.20224,1.8869209,0.81589514,-0.109151214,-0.618857,-0.56259763,-0.61296535,1.3053501,-0.08615699,0.44365597,-0.52823174,0.32651103,0.3010391,1.4151901,-0.52667916,0.58564997,1.020557,-0.33908188,-0.7850168,0.21141417,0.44101864,0.2462072,4.3004236,0.911541,3.2809,-0.3709432,1.0581,-0.82702845
5654,0.79538155,0.2407013,0.4554057,0.1149708,-0.61427164,-0.81290174,-0.21745512,0.07839081,0.3211444,0.71519625,3.7472,0.7739872,-0.4476077,1.395365,1.9975562,0.84815764,-0.4343985,3.9407487,3.526363,0.6107687,2.386405,0.1638417,1.9830194,0.2410163,0.751779,-1.4292846,0.49608156,0.7628555,-0.38415,-0.46194667,1.3439686,0.11777902,0.6360563,0.899974,-0.14758123,0.20107284,0.014425747,0.14336017,0.90955365,1.555604,0.46636993,0.22187003,0.5981606,0.8980308,0.091538966,-0.017013133,0.8118296,0.7144116,0.95551014,1.1243706,0.8541703,-0.5843886,0.44308713,0.14458264,1.310825,-0.27265048,-0.10675374,-0.9465786,-0.9088664,0.25964648,1.6671,1.2198292,0.43725392,0.7045695,-1.0087492,-0.73282367,2.3248904,2.7256749,0.1005268,-0.45549023,0.80416083,4.4773,2.635224,3.242267,-0.5082705,-0.49647427,-0.49554384,-0.31354618,-0.022051081,-1.10585,-1.0419255,0.1777342,1.4232597,-0.9656933,-0.063765675,-0.15514655,-0.21922424,-0.49910003,0.5087949,-0.5239619,-0.40531445,-0.15077844,0.6983911,0.8540702,0.9146809,-0.30022988,4.054,-0.58741975,0.49484998,0.09752667
56654,-0.7940769,0.2999637,-1.4621006,1.3858385,-0.3780463,-0.48121372,-1.2879255,0.49247128,0.8875011,0.8356651,6.1297503,0.8913678,-1.7248722,1.7717009,-0.8894905,2.2030897,0.52252924,5.8572874,3.494823,1.8156724,5.178432,1.8799919,1.7923307,-0.9417169,1.5969231,1.1526144,0.06924766,2.5219584,-0.99729997,0.17508025,0.38695592,1.3549275,-0.034915626,2.1490097,1.432683,1.8507583,-0.9503909,0.7330058,-0.32231075,-1.2648447,0.52030134,0.12679474,1.128963,0.15609486,0.7768311,1.068465,0.8412171,0.9401243,3.195724,3.3918724,1.5936596,0.53867173,3.1267753,-0.59211934,2.875156,0.08639735,0.7360922,-0.6548571,-0.18473606,2.1461446,0.45135,0.40949935,-0.025321007,1.0570322,0.2488786,-0.30691966,0.45022106,0.25619358,0.080676995,1.2201487,0.22364408,4.727,1.1984019,5.088435,-0.6015028,-0.27695203,-0.4788573,-0.9695389,-0.65835077,-0.03514999,-0.29064065,-2.3756018,-2.5048785,-0.07235253,0.0048858314,-0.31323954,-0.2275403,-0.41425002,-2.2324233,0.14724062,1.6029588,-0.6437414,0.69419944,4.760692,0.24618831,0.31358203,4.8011503,-0.106327824,-0.011149995,0.58159673
56889,-0.0005863607,-0.5856737,-0.44047198,1.593303,0.33795238,0.10201605,-0.04175973,-1.7780465,-0.19809604,0.944244,-4.96245,3.1369648,2.3216672,-0.42563173,-0.44438273,2.403747,0.9407857,-6.3219767,-2.1936092,2.3846436,-2.0436578,1.3905628,2.855208,-0.028271422,-1.1733308,-0.5791235,-0.4376868,-0.80821466,0.26985,0.110039145,-0.73272395,-0.5903202,-0.55069506,0.8757423,0.6646681,0.6016295,0.37428197,0.43852884,0.26390374,-0.696311,0.6312264,-0.3502772,0.3962526,0.87077844,-0.4626882,-3.7141562,-8.20226,-5.3982506,0.21889038,2.5823207,1.9950768,1.0616841,-0.07500741,-0.04796186,-0.08353705,0.76274145,0.12019521,0.834481,-0.24106115,0.32449287,2.10095,1.8883967,0.025890753,-0.51861286,-0.756683,-0.39688855,-4.073002,-2.9862118,1.8199784,-0.90787244,-0.109389275,-2.6097999,-7.5010405,-6.034132,0.24776228,-0.2097317,-0.31736043,-0.7466409,0.45057985,0.75395,-0.124602735,-0.0031200573,-6.0831146,-0.4615163,0.106092975,0.0072884187,-0.27483132,1.12365,-1.0552999,-0.8478107,0.5205439,0.9319198,0.0019301474,-0.16867349,-2.711434,0.36199343,-3.60325,0.29195023,-1.08595,0.5361409
56924,-1.4611367,0.13866673,0.31548113,0.2212485,0.72862536,1.210843,1.1297519,-0.59142756,-1.785806,-1.0011855,-4.0146003,0.76516664,-0.13667051,-1.7058628,-2.4615433,-2.1352189,0.25105622,-2.4039154,-1.4815888,-0.64054847,-2.9102926,0.630923,-0.14969465,0.36591712,-0.9456685,0.20233914,-0.59112674,-0.7622134,0.79545,-1.0526197,-0.53790957,0.07061255,-0.9086651,-1.7503699,-1.4292414,0.16517755,-0.12185892,0.44013828,-0.6936487,-0.60594094,-1.2490671,-0.77024376,0.24175146,-0.28959793,-0.19058366,-4.3022766,-4.7413673,-4.0536003,-0.577445,-1.3961821,0.3457617,0.20898838,-0.8161837,0.50348985,-1.6966392,-1.2176964,0.746778,0.5488892,0.76512456,-0.78043044,-2.27145,-2.7304025,-0.9769945,-0.3706063,0.4455005,0.8702888,-1.7427905,-1.7041,0.28601325,-0.9753726,-1.1784897,-2.9335,-0.8517826,-2.277076,0.8438684,0.4941499,0.16543902,-0.57249826,-0.3605488,0.55445004,0.5008246,0.6967247,-4.2736692,-0.81016845,-0.5694524,-0.0029873848,0.40302953,0.56485,-0.26910603,-1.2467247,-0.61317044,-0.9573363,0.26329923,-1.2440345,-1.1404272,0.50321025,-3.1474,0.05493432,-1.2025,-0.064004265
56940,-0.32994807,1.1134331,0.2831172,-0.90884185,0.7295691,0.7020717,-0.6899861,0.5292564,-0.4577889,-0.74971294,0.9153,-0.8995532,0.7494689,1.7730922,-0.21538846,1.3432423,0.5734568,1.4250894,-1.4115813,2.2801425,-0.1511949,0.21859755,0.32825023,0.65008396,0.47271177,0.3753506,-0.46451867,0.50162315,1.9394,0.7456292,1.6348219,0.48043564,0.43055865,-0.9002235,-0.038175493,1.870302,0.2012792,-0.15952131,-0.4019402,1.196521,0.5482462,0.27147132,0.7657654,0.482315,0.06327671,0.2153172,-2.163315,-1.6233318,0.9555785,1.1395241,-1.177013,0.96964353,0.34725183,0.2406406,0.12577257,-0.891008,1.6328055,0.66895634,-0.16811146,0.8915006,-2.67455,-1.7228568,-0.14618081,-0.6951747,0.101008564,0.87630916,-0.91407526,-1.4432716,0.3388165,-0.25300854,-0.47418177,0.30875,-0.78639615,1.4273157,-0.01928728,1.1185297,0.75369656,1.1659076,-0.42071593,1.09455,-0.22708763,0.20556651,-3.1978397,0.5068154,0.32707015,1.4331408,0.30979055,0.52645004,1.090734,-0.62856334,0.29334712,-0.7605275,-0.9160929,1.5225003,-2.0182958,0.32002282,0.5129,0.37405935,1.4473,0.8023098
5696,0.6703965,0.7244413,0.29951033,0.44807073,0.87993014,0.52985585,1.8950893,-1.7112447,-3.1995058,0.7122221,-6.03545,0.88697004,-0.12951724,-1.123972,-3.7136428,-2.5192554,0.8210264,-3.8208654,-5.4219656,1.4734848,-4.3905272,0.89582366,0.18559808,1.5576627,0.8102665,-0.7207145,-0.98648906,-1.1030364,-0.49455,-1.2804774,3.7281928,2.2957237,3.8037832,-7.4263906,-0.48675364,2.0069046,1.6832333,-0.51725113,-0.18114112,-1.5660821,0.48252302,0.31933135,0.24933806,1.2161803,-0.6139583,-7.4569626,-10.0,-9.814104,0.51834255,-1.1303744,0.33840126,0.3745039,-0.25541797,0.35346094,0.26962954,0.7407769,-0.324788,0.4671825,0.07001804,0.32106662,-7.6677,-3.6762865,-0.6178891,-0.37380064,0.52466464,-0.027357936,-4.840674,-4.754812,0.26591846,-0.60733724,-0.28196537,-3.7115002,0.3604651,-3.3494406,0.72055966,0.2118959,0.51487124,-0.29757673,-3.2504203,-0.08245,0.099677116,1.5744647,1.0855784,-0.23903176,0.7045355,0.5968803,0.71961945,0.101900004,1.7609589,-1.5671549,0.31397754,-1.3168666,0.9612868,-3.0967257,-5.2946277,1.0529679,-3.82015,0.2456249,0.33789998,0.60750926
5699,0.007364571,0.47283286,-0.36732417,-0.66683006,0.5618824,-0.63727653,0.9334856,0.9299506,-1.2232136,0.74522,3.1225,-0.9663983,-0.7487197,-0.99729776,0.040343583,-1.3052242,-0.2374363,2.043628,0.4380544,0.74161965,1.2571251,0.6812527,-0.5897624,-0.54056424,0.31969914,-0.39161894,-0.40693656,-0.0982981,-0.1911,-0.24934745,2.5858154,2.0403275,2.2145295,-0.61274993,-0.15837373,0.9250464,0.7520443,-0.63242173,0.31084138,-0.13366923,-0.36948484,0.046516463,-0.3338135,0.42086777,-0.098561615,-2.9655662,-4.5160947,-3.6252832,0.6660031,0.81203634,0.08627545,0.14660126,0.05338216,0.65930665,1.0677285,0.4003152,-0.3674053,-0.7561794,1.6625097,-0.59090954,-1.1924,-0.37899074,-0.6311806,-0.10209083,-0.6581031,-0.54418397,-2.8199055,-2.5051475,-0.34842584,1.4082272,0.17761232,1.63615,1.0267231,2.4494245,-0.70567715,0.07747607,0.8032951,0.31626564,-1.0863166,0.5858,-0.25788844,0.967048,-1.4665282,-0.6853795,0.12042113,-0.5668248,-0.48521367,-0.25255,1.9945059,-0.24836539,0.83893055,-0.011897862,0.7416087,0.9106927,-2.4303982,0.017497897,1.96365,-0.08903731,-0.035400003,-0.55870414
56997,0.12319068,3.4683135,-0.80786604,0.7639198,-0.15153264,2.2598438,1.5319698,1.1870617,-1.0375031,0.033246517,-1.2879001,1.8868952,-1.0666467,1.0006067,0.0,-0.13383399,0.6185293,-0.7491041,-2.235641,-0.32271433,-1.2328272,-0.36543685,1.2237067,-0.46054953,-0.8301166,0.033699244,-0.70965,-1.503215,-0.3527,1.3699225,-1.412431,-0.7326245,-0.7799467,0.530837,0.99158335,-1.1504556,0.14233005,0.5435491,-0.4214042,0.35354888,0.20302555,-0.41856632,-0.16763654,-0.40911388,0.33896184,0.034680516,3.591613,1.7007995,2.4597301,2.2240841,-0.30295086,0.15561047,-0.73765296,3.7327476,-0.385249,-0.39024976,0.4682181,0.48156735,0.09813215,-1.8349829,-0.11819999,0.955546,-1.0002031,0.085611776,0.040269956,0.5855608,-0.713081,-1.1581879,-0.56025314,0.972136,0.35221827,-0.77475,4.2980967,-0.4861558,0.09310706,-0.07707922,-0.78321964,0.0084911585,-0.6450621,0.3099,-0.8255596,-0.63436687,-0.4907847,-0.48899925,0.04349366,-0.77737606,0.22308454,0.57605,1.7473149,-0.9806904,0.26692578,0.17443243,-0.19095173,1.6496584,-0.71739733,3.1279054,-0.84354997,-0.21263158,0.46835,2.1216853
57019,0.2926774,-1.8429792,0.87568474,-1.8707396,-1.0184212,0.8731776,1.2194049,-0.37800473,-0.6245774,0.9185875,-0.99915004,-0.29523933,0.30300468,-0.88545835,-1.5296456,-2.065665,-0.42266348,-1.7413847,-0.7171329,0.045841336,-0.959358,-0.76514304,-1.5204293,-0.56916237,-0.512608,-0.07599924,0.47612584,-2.1117861,0.09705,-0.31234872,-2.6600335,-3.7842522,-0.8333834,-0.6819774,-1.546556,-0.711136,-0.1404988,-0.86935556,-0.5209022,0.1410951,-0.7753172,-0.3582564,-0.910673,-1.1575915,-0.10550379,-0.8039721,-1.8153863,-1.6443219,-1.6737083,-1.3442192,0.8947722,-0.46032488,0.0062623434,0.8000128,-1.2461646,-0.9778558,-0.9536647,-1.1165395,-1.2775666,-0.8452872,-2.30315,-1.3168143,0.31435165,0.2346807,0.33557194,-1.6960136,-0.63966465,-0.5550928,-0.023816735,-1.1304206,-1.1430235,-1.47955,1.4320925,-1.6567891,-0.6290977,-0.27820948,-0.099615514,-0.29865685,-0.4153672,-0.51745,-0.47894052,-1.6597426,0.014892012,-0.696016,0.0178172,-0.8251636,-0.031590313,0.40155,-0.65267456,-1.7291057,-0.054026313,0.4407576,0.17661445,-2.6141608,-0.8532298,0.15806895,-0.74855,-0.33618352,0.403,-1.0362525
57048,0.6273308,1.639662,-0.12628463,-0.80512226,0.44465655,0.44822562,2.5224855,-0.59760845,-0.20793198,2.0787637,2.54335,-0.32323468,-1.6710974,-0.32649904,-0.22235852,-1.8475845,1.2419462,4.0236454,-1.9662621,5.979441,1.3976312,0.5912058,0.115186036,-0.97864914,-2.3135488,-0.54523444,-0.6554692,-0.45325866,-0.72255,1.4478037,0.31425747,0.8583267,1.2016369,-2.922856,-0.49182776,0.88913155,1.2603871,0.7886847,-0.4525013,-0.33356878,0.6347516,-0.52596915,0.10301715,-1.2870755,0.3472017,0.13435626,-0.50632125,0.6989696,1.5435815,2.0132246,2.8456354,1.3606743,-0.17243536,0.09013584,1.6457843,-0.11509636,1.4098983,0.10791764,0.96940655,-1.5396951,-1.76115,1.1461098,0.4397028,0.54871446,0.2920742,1.0317572,-1.2580733,-1.5562091,0.15015686,-0.03277518,0.69161326,1.4308001,1.2835119,1.5759343,-0.6476454,0.26041457,-0.018891187,0.6944695,0.4130487,0.18675001,0.1259462,0.12305215,-3.51079,-1.1396893,0.21535929,-0.71858585,-0.013966575,-0.27655,-0.2477538,-0.06773373,1.4876802,-0.007858649,1.423734,0.8178295,-2.064197,1.0911399,3.1007,-0.1348758,0.40579998,1.942673
5708,1.1379267,0.4108376,-0.6686656,-1.3574785,1.1692082,1.1661992,1.9873132,-0.28302416,2.538202,0.2507219,-0.85395,-1.1109059,-0.5611724,-1.6652646,-1.3600202,-0.624128,-0.3204496,-0.07445179,0.5650547,-0.73350424,-0.07262107,1.1473682,-1.5818447,-1.1946578,-2.6907043,0.8420126,-1.0064616,-0.70390415,-0.19645,-0.65060604,-2.0317955,-1.37538,-2.557668,0.07992691,-1.4101017,-1.6843637,-0.715044,0.60762125,-1.5284691,-2.6246338,-1.0530038,-0.5359959,-0.62921613,-3.2536793,0.3372471,0.13321947,3.2694657,3.2239194,-2.496247,-1.8335527,0.03322473,0.54064864,0.60868114,-0.2669344,-2.6663527,-0.45316598,-0.48140544,-0.17523073,0.0013312846,-1.7751272,-0.13704997,1.1912265,2.5963674,-0.6141753,0.5120342,0.36186242,3.6601572,2.7896776,-0.94511664,-0.17794299,-0.5851694,0.0,-0.02406536,0.0899951,0.14894225,0.22855523,-0.38857156,0.18791728,0.22890577,-0.2774,-0.23938207,-1.1988233,-2.5653253,-0.46082392,-1.0076246,-0.053716555,0.3404963,0.2315,-0.60432625,0.6909509,-0.43866158,0.18160957,0.11735481,-2.1811285,5.1530046,0.007243067,0.07275,-0.6876797,3.4155,-0.25760007
5710,1.1913972,0.1300626,0.17524166,-0.023579836,-0.06841607,0.73370504,0.80486715,-1.9603488,-0.8011763,0.4822704,-3.4099498,-3.0359666,-0.023811914,-0.7331448,-2.8501384,-1.8749295,0.84717315,-3.144122,-4.5118723,-1.2729542,-3.4549615,-0.086481914,-0.051152706,0.40800798,-1.7591852,-0.032592744,-0.35579896,-2.561425,0.48835,-0.6606375,-0.46948618,0.657929,0.19019234,0.59412277,-0.016371973,-0.73120856,0.13767892,0.620792,-0.593387,0.38368353,0.022785874,-0.703774,-0.5566988,-1.0106876,0.22213517,0.51430297,0.45150635,1.6604972,0.21613732,-0.10919833,-0.5577357,-0.074600905,-0.78283334,-0.020812824,-1.0211312,0.26211536,-0.05886638,-0.2855599,1.1276059,-1.4425559,-2.33535,-1.0719084,0.570236,-1.1650037,0.45592463,0.8539767,1.0504391,0.98107505,-0.10444833,-1.0929445,-0.02187907,-2.8982,2.24662,-2.6370606,0.6578333,0.71105546,0.5200926,0.59472597,-0.16766007,0.56219995,0.09063351,-0.60949135,0.8765555,-1.9053518,-0.94472265,0.200091,-0.00802467,0.033199996,1.2726212,-1.5572556,-0.16009429,1.3417728,-0.08216288,-0.1453779,0.74314594,-0.38654438,-1.47745,0.023619086,1.961,-0.5385661
57147,0.1002457,-2.4506433,-0.5167812,-0.0495791,-0.21656682,0.14176373,-0.4160986,-0.20694524,-1.245256,0.53169644,-0.029349923,0.5179193,-1.0066454,-1.7602277,-2.231159,-2.026721,-0.5260677,0.93174005,-0.1724574,0.84038115,0.02251798,0.09406361,-0.9661413,-0.38111958,-0.59860194,-2.1183267,0.9957118,-0.9542263,0.43080002,-0.081493065,-0.07588151,-0.43708202,-0.89965683,-1.5738556,-1.0941203,0.14988372,0.115131676,0.04128757,-0.27194798,-0.039360546,-0.24437231,-0.64287925,-0.1638307,-0.13328993,-1.0284407,-0.8426565,-1.0214996,-0.72864366,-1.7837956,-1.5172417,0.19672886,0.12096671,-0.5550054,-1.3975341,-2.6248996,0.3605371,0.38767335,0.10969071,0.1620098,-0.069404304,-0.22765005,0.8511474,-0.07691539,0.2998293,-0.70261717,0.91070956,-2.4145427,-2.8024583,0.56578076,-0.39896876,0.5791928,-1.78405,-1.6091332,-0.6754868,-0.04918748,0.53972167,0.9107897,0.6124347,-0.28114676,0.4064,0.66851664,-0.28755087,-0.20895827,-0.883042,0.24144831,-1.0521945,0.42665187,0.87715,0.4844166,-1.4836912,-0.52518153,1.0183916,0.00040656328,-1.1014992,-1.6888747,-0.15144607,-0.23955,0.434597,-0.16,-0.7516073
57149,-0.5722807,-0.26475897,0.69465387,0.7800551,0.4311263,-0.19647454,-0.55864817,-1.3659551,-1.3875299,-0.5694759,-2.17155,0.17664805,0.009804219,-0.94578505,-2.2263656,-0.48968315,-0.31191164,-1.3769748,-3.1551123,0.23562211,-1.9256264,0.14748761,0.36647516,0.2208916,-0.019790873,0.2194658,0.5053575,0.56428343,-0.2921,0.3076635,-0.88798356,-0.27940163,-0.9528583,-0.5429222,0.8410564,0.46615255,0.47031882,0.75723463,-0.049511224,0.22547817,1.1430336,0.6963723,0.004803516,0.26822278,-0.38326412,-1.0032791,-2.4931407,-1.2443724,0.13853034,-0.057204068,0.37455046,0.67907476,-0.3767458,1.3967103,0.5565475,-0.9733193,-0.79620194,-0.5140798,-0.07603428,-1.3337548,-2.5428,-1.1700346,-1.2373497,0.027484179,-0.6856757,0.7441243,-0.30067647,-0.24465972,0.6515951,-1.3472865,-0.49748945,-1.36275,0.017305195,-0.5044039,0.38493222,0.18830127,1.7501104,0.34748745,-0.6146413,1.2586,-0.57311463,-0.4793142,1.0036068,-0.99007154,0.20050219,0.19245437,-0.33222649,0.2591,1.117409,-0.071361296,-0.17814809,-0.48568654,0.4785526,0.6518832,-0.08630964,0.15931906,-1.33745,0.7170932,0.305,1.3637285
5715,1.6092331,0.9653138,0.5710301,0.17453817,-0.22201759,0.2153768,-0.45408458,-1.2282531,1.5589823,0.3172037,-3.4488,0.20878227,-0.14618619,0.9618256,-0.43760097,-0.8294872,0.2988067,-1.2450598,-4.6893654,-0.5388639,-0.55871916,-0.2269474,-0.1942067,0.26624322,-0.7682828,0.60359573,-0.8787263,-0.5840088,-0.035649985,-0.36061174,-1.2979349,0.02346392,-0.34358838,0.5873593,-0.63806975,0.83582175,-0.11579427,0.9208392,-1.6517951,0.2693952,0.59393215,-0.40726078,-0.10932146,-1.080581,-0.46174678,0.0054349005,0.42859066,1.0389392,0.6661546,-0.23546326,-0.8309562,0.5334858,0.9110681,-0.026578303,-0.4825521,-1.2973487,0.6779652,-0.16281441,0.87220156,-0.45086497,3.2932,4.3306684,2.4649851,0.26838726,0.3619242,0.44736266,0.89798784,-0.61776036,0.038676396,-0.72676665,-0.32660004,-2.6100001,-0.1642339,0.26761425,0.41489166,0.57058674,-0.3225644,-0.32038397,-0.8162906,0.70255,-0.5600877,0.59925115,3.7212074,-0.65909714,-0.5594708,0.5525652,0.91313124,0.51635003,1.0560399,-0.68325967,0.6022298,0.08716637,-0.33625606,-0.60410005,1.0161972,-0.23199199,-0.88125,-0.6754422,3.16585,0.11124629
5716,-1.1196458,-0.6679804,0.17496423,0.6690163,0.5646913,0.78388184,-0.52309805,-0.4700114,-1.3060066,-0.8455323,-3.0655499,1.648171,0.37790102,-0.74169934,-1.7684711,-1.3429675,0.6631757,-2.7830005,-2.9341488,-0.25963342,-2.0679693,0.56227386,0.363876,-0.42122847,-0.7691661,0.20745909,-0.87792724,-1.1783931,1.3493,0.7779231,-0.9501368,0.5247466,-0.55303574,-0.3779967,0.06913027,-0.048491493,0.784331,1.2230681,-0.50441635,-0.64298666,-0.20426461,-0.12690595,-0.11814164,-0.119552314,-0.31242698,-1.1004975,-0.41507262,-0.69348186,-3.651633,-0.4549116,-0.14644903,0.9837876,-0.61000067,0.60183877,-1.1849833,-0.61070573,0.0700776,0.54287684,-0.323583,0.020065732,-3.2818499,-2.4982526,-0.90459037,0.16984637,0.3040445,0.8381896,-3.2872648,-3.2497573,0.40364838,-0.41903996,-0.22549886,-2.5533,-0.75329155,-2.020751,1.2082015,0.7538019,0.7275739,0.27021202,-0.08504559,0.9324,0.460445,0.44918066,-1.9201313,-0.59231627,-0.76046157,0.7775389,0.61121565,0.61465,0.083692536,-1.0601398,0.83961165,0.22178218,-0.74850804,-1.9543853,-1.9489907,-0.22090948,-2.43175,0.36259252,0.21865,0.24351932
57178,-1.3875389,-0.018854678,-0.60813624,2.2339594,0.6445187,0.1427983,-5.8391056,-0.38259417,-0.6920258,1.0112473,3.6234999,1.483599,-0.9254449,0.71121097,-0.29268926,2.7834444,1.5390414,2.3727322,0.9816603,1.786735,0.7815078,-2.019,1.6671276,-0.38035905,0.49608812,0.5363954,2.0372837,0.20448136,0.3095,1.9372647,1.4822245,2.430788,1.2852689,2.2136226,1.047643,2.867868,-0.98372376,0.15776685,0.3917436,-0.97776896,-0.32318965,0.25297117,2.4527748,1.8068075,0.05910422,1.3071157,-0.90773094,0.17681694,1.9861987,2.7845452,-0.020345092,-0.06727725,0.6348388,-1.0821923,3.363091,0.17954935,2.4647524,0.21558185,-0.9162576,0.18455182,0.3752,2.145279,-1.6097192,-0.31325758,0.1686598,-0.13443309,0.051291853,0.38069546,0.16934639,-0.47831482,-0.74619526,3.75695,-1.9593041,0.8747104,-0.38175452,0.9353249,-0.49887398,-0.5601436,1.5569509,1.36885,-0.4320079,1.0913428,-0.33508936,-0.2682175,1.6886392,0.8006664,0.78784454,-0.89295,0.24306196,0.11743462,0.71589315,-0.35503292,-0.6169549,1.9355314,-0.79785776,-0.8686372,0.068099976,-0.22284366,-2.4668,1.5422307
57192,0.13167912,0.35742006,0.488864,-0.49077165,-0.7319957,-0.34717494,1.3866142,1.0196654,1.6436307,0.48587584,5.1441,-0.60438675,-0.99155253,2.7422147,0.7027854,2.4481173,0.5447178,6.3821163,2.788477,1.0293202,3.9541101,1.1097705,-0.17489484,-1.3450944,0.14913595,-0.445156,0.9147478,-0.56474495,-0.15075,-2.1056614,-0.11757092,-0.34206325,0.44449425,8.863362,0.061177194,-1.7591655,-0.27690884,0.15993273,-0.36841404,4.9446425,-0.30846018,-0.90259653,1.3689524,0.15658557,0.37979472,1.8138089,10.0,8.72452,1.1720383,-1.0330402,3.254339,-0.6051697,0.43033957,-0.07744788,0.13086523,-0.23364937,-0.5654427,-0.7748913,-0.6010159,-1.8176985,8.2513,7.490301,0.33434308,-0.46225435,-0.14681387,-0.2805017,4.393569,4.3568697,-0.41643086,0.5690326,0.52033997,3.9632,9.246064,5.3937955,-0.37534514,-0.40825287,-1.3402636,0.21843423,-0.67439806,-0.15574999,-0.37959826,-0.9369774,5.1429005,3.0295293,1.1205688,0.06334138,-0.38991877,1.1248,0.102460325,0.02890202,-1.0530934,0.5182582,1.1643453,1.1415298,4.365735,-0.64744157,4.3564997,-0.37111953,1.6642001,0.33831966
