,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17814,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26008,ST26022,ST26052,ST26055,ST26074,ST26091,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST606,ST621,ST622,ST623,ST647,ST659,ST713,ST717,ST973
2064,-0.3548406,-0.0072659403,-0.097200006,-0.58011436,-0.9198653,-0.40365,-0.048656106,0.01468651,-0.39155,-0.44709182,-0.023798704,-0.8579693,-0.41605896,-2.7581873,-0.4373367,-0.8602666,-0.20075518,0.53543687,0.90672857,-0.43925,-0.78733206,0.125,1.793328,-0.51711047,-0.22766575,-0.02768147,-0.7004353,-0.79838,-1.04765,-0.46324998,-1.1102726,0.7726577,-1.61315,1.465779,-0.5753952,0.12667376,-0.051671863,1.5798403,0.47605336,-0.38508907,0.20291191,-0.717157,-1.3421558,0.43681782,0.6786148,0.31835103,0.6428924,1.0065931,0.8467502,1.5331199,0.40619704,0.0882164,0.49115753,0.2774034,1.2915169,-0.44258875,1.4267749,0.14153454,-0.43381393,-0.18518302,-0.21274531,-0.68779415,-1.217518,-1.0915095,0.40642178,-0.088297725,-0.6159849,0.02675759,-0.55959415,0.2361067,-1.2915212,-0.39831513,1.225812,-0.69562507,0.5892999,-0.6114253,0.60964555,-0.06399058,-0.28495568,-0.4307237,-0.13484582,0.4258058,0.3291148,-0.23238498,0.6444675,1.2273786,-0.44232595,0.69989586,-0.00049999356,0.519743,1.0302135,0.4359712,-0.2994244,0.68160594,-0.47044405,-0.08743678,-1.9188001,0.10640895,0.9437131,1.2144966,0.5670886,-0.20398125,0.043969437,0.47426724,0.33231342,0.19095,-0.5959448,-1.1711454,0.46886015,-0.35143954,-0.75605,-0.047698073,0.6465486,-1.3613966,0.84041035,0.017954484,0.42540595,0.3190241,0.6545421,-0.57564783,-0.50010836,-0.446624,-0.14775026,0.582742
2065,0.27622235,-0.25352576,0.71680003,0.38555557,0.77663165,1.3231001,0.025646508,-0.5767167,2.1331,0.79693365,1.6321857,0.65892285,1.0990316,2.5565882,-0.36999962,-0.13651156,0.24767122,0.22686076,-0.7891484,-0.3081,0.067490794,1.1336,0.9086019,0.26395887,-0.29292825,-0.9012121,0.45190883,-0.12014629,4.15945,3.9194999,2.8131466,-0.48021942,3.1233501,-0.79974353,-0.6007799,0.47380045,0.906349,1.4109144,-0.11519223,1.4069529,-0.37987792,2.1430874,0.17720649,-0.5472817,-0.1410923,0.06367476,0.27040696,0.7892598,0.21501346,1.2012862,-0.5426879,0.94238937,-0.8503678,0.099078275,-0.19177808,1.0106362,-0.5255385,-0.32594824,-0.37986284,0.23933388,-0.21353114,1.161419,-0.1382978,-0.72560835,0.5333668,0.11373745,0.42040375,-0.22075142,-0.7380283,-0.064172626,-0.044032913,0.69282824,-0.07138939,0.5093552,-0.48121437,0.97574055,1.1778824,-1.0245327,0.12804037,0.06696656,0.26024243,0.06187001,0.22178824,0.11313206,-0.8100163,0.20744362,0.11960006,-0.0625574,0.11854999,0.1524862,0.18507244,1.6444817,1.967392,0.09398428,-0.2761762,-0.57056046,2.4552999,-0.57189095,-1.6753037,-0.68246263,0.22364295,1.7690042,0.1749582,0.004609123,-0.6940133,2.7785501,0.81693566,2.6876464,-0.6979694,-0.27624074,5.84995,-0.57446736,0.5870107,-0.40286472,0.5836106,-0.042011626,-1.0457736,-0.04754304,0.878469,-1.1227967,0.026852459,-0.7458382,0.0070597827,0.46405387
207,-0.8182533,0.9724217,-1.7644,0.9522482,-1.5063314,-1.9001501,-0.37466514,0.15672182,-4.2372503,-0.7654333,-1.0192244,-0.781999,0.91900665,0.7510048,-2.5394316,0.7409712,-4.0553603,-0.05772984,0.19534853,1.5937,-0.42935598,-1.0021,-0.85182214,-0.27061707,-0.5749488,-0.28739226,-0.25671607,-0.43351182,0.51675,-0.88325,0.43868488,-0.20824304,0.5313,1.4942832,-1.1573672,-0.8433087,-0.19047377,-0.19835395,-1.0287931,-0.6492162,-0.020811997,1.4279393,-0.9599091,0.66303766,0.1557197,0.71129847,0.046678603,-0.35745916,0.5936086,-0.4487184,-0.3674934,0.34420818,0.3872962,0.24700701,-0.7092078,-0.6877103,0.4805519,0.19258349,1.051157,0.007953636,-0.7950194,-1.2615662,-3.458359,-2.2906237,-0.03200903,-0.6329644,-0.3321287,0.0019955263,-0.13062873,-1.0935755,-1.8067625,0.044004835,0.57364714,-1.3564943,-0.33501768,-0.17330384,-0.803321,-1.3470621,-1.3663619,0.292454,-0.79834306,0.4623239,-0.029112501,0.18591931,-0.20113373,0.2749737,-0.7248596,-1.0882154,-2.0489001,-0.35249963,0.5706229,-0.6964745,-0.28603733,0.10915837,-0.25935683,-0.2508935,-2.1989498,1.1896241,0.44552305,0.9380866,0.06217736,-0.650411,-0.9978198,0.74303037,-0.090725705,-9.70155,-1.3671284,-0.21484019,1.1621089,0.13125934,-9.7675495,1.0819492,0.059568495,0.61944026,0.06181215,1.2500665,-0.20727722,0.03460908,-1.2500376,0.61194164,0.8524647,1.1147674,0.12204203,0.36350366
2109,-0.47633132,-0.16099587,0.18050003,-1.2350757,-0.7289852,-1.3693,-0.6888617,-0.98817056,1.91295,0.51338446,-1.9811465,0.86149824,0.36269593,2.0386033,-2.0486016,-0.06184107,-0.9319415,0.14996156,0.32230604,0.9963,1.5003046,0.91395,1.6788449,2.6524282,-0.25029263,0.03925261,2.6038303,-0.23024605,2.06775,3.29985,3.3320227,0.78002983,1.5759,1.4418626,1.7421863,-1.0667796,-0.13479623,-2.6029418,0.121088654,2.4958913,-1.4419665,2.4204535,0.7589446,-0.44804397,0.05847825,-0.95471984,-0.2736527,1.1947387,0.18278104,0.085574806,0.3523774,0.7744905,-0.13686602,-1.9551454,-1.0884162,-1.1630071,0.3400817,-0.74593645,-0.20673858,0.13071185,0.41026598,0.74771994,0.9902035,2.9291935,-0.46337438,1.9562795,-0.9136963,0.07875235,-0.75594676,0.74767625,0.99816746,0.049467385,-1.18769,1.1468861,0.059884623,-0.6733912,-1.5451254,-0.0777033,-0.35228154,-1.516556,0.6656848,-0.8249123,-0.2586916,0.06598158,0.30004472,0.8603097,0.3148768,0.15102552,-0.93875,0.09791212,0.8659463,-0.75909257,2.7597842,-0.2824191,0.21699572,-3.2204626,1.9764001,-0.23738468,0.09631081,-0.18438566,-0.039645936,-0.270522,-0.18999174,-0.11074886,1.2018769,3.1185498,1.0063494,-0.014189959,1.5129641,0.2943577,4.9519,0.55427897,-1.5540334,1.1910435,1.7802151,0.46593004,1.0733885,-1.8251026,-0.97574323,-0.81081533,-0.34177464,0.8988163,0.7883745,0.6499702
211,-0.2078515,0.09960803,2.5009499,0.163234,2.3002272,3.5869,0.57242656,-0.45747977,4.48785,0.37821892,1.4986441,0.71872747,0.2348524,0.5283613,-1.3789477,-0.458437,2.4290605,0.91443187,-0.98261154,-0.1864,0.4392208,1.25525,0.09562958,1.6980636,0.46949947,-0.37376854,0.9495033,-0.29286295,2.2347002,2.87905,2.1049218,0.0027950853,1.1466,-0.9892867,1.3701801,0.5803205,-0.11863855,-0.30841225,0.4980432,2.3501325,0.01726681,0.73189867,0.8342129,-1.2972198,0.30723834,1.1067145,0.8039031,0.5740361,0.21199687,0.32391006,0.027640045,1.5976,-1.1718519,0.33802485,0.974993,1.6083322,-1.1175643,-0.29926875,-0.35728043,0.15045094,0.7234847,1.4409354,0.6430512,1.6174297,0.4992882,0.28230932,0.66287607,0.53140265,0.21400383,0.94187593,-0.10973656,0.89827037,0.4302222,1.5621953,0.13373883,-0.054376468,0.5665997,0.3037017,0.42252368,0.024734661,0.63243645,-0.10547754,-0.10249397,0.33650148,0.6453963,0.18991527,0.1526807,0.2340203,-0.3098,-0.020375937,-1.322535,0.5068616,0.9508933,-0.028051294,-0.2920199,0.7548359,2.4457998,-0.3263809,-0.41567224,-0.3021109,-0.43867016,0.0692766,1.2268302,-1.2889044,-0.5066732,5.2259502,0.6913701,1.719419,-0.8129391,0.6994297,2.3414001,1.1421087,0.5557171,-0.3746671,-0.074116975,-0.179112,-0.9305758,0.34691334,0.96671283,-0.15706511,0.3711137,-0.4867553,0.5168371,-1.1787497
2113,-0.36537045,-1.2215399,1.48365,-1.3924042,0.87144405,1.4025999,1.2154182,-0.1600901,1.7425499,0.15544277,1.0633835,-0.036067605,-0.09751048,1.5482781,2.269535,0.3470793,4.6546993,0.45181644,-0.89369524,-0.78195,-0.31363267,1.5556,0.4144866,0.6020321,0.0703775,0.20174327,0.14803344,-0.59871376,2.74865,2.00065,2.8125315,-0.80865395,1.65695,-0.9955171,0.3838378,-0.18445648,-0.25599864,3.8419733,1.6029539,1.2493393,0.3518514,1.6645281,-0.55851454,-0.5685341,-0.30719364,0.5627315,0.42114717,0.30759802,0.11094883,0.56472015,0.0068054534,0.43341714,-0.7124264,0.78525126,-0.55289215,1.0043669,0.036064893,0.0052075535,0.08502106,-0.005287558,0.005048126,1.3282073,0.47647542,-1.1989119,-0.34151232,0.21725056,0.26632512,-0.7658105,1.1452531,1.2653084,0.03758663,-0.020337045,0.4688704,0.33303368,-0.67156106,-0.083271235,1.5740798,0.21198705,-0.20252484,0.009849429,-0.4838474,0.15732381,-0.22599018,-0.8124022,0.3467093,0.17920306,0.8194251,-0.09461017,-1.62885,-0.8803397,-0.8336454,0.9552908,1.0468408,0.091552734,-0.19826107,1.3018284,0.8324,-0.380028,-1.7912679,-0.5169638,0.3770088,-0.010708392,0.58774006,0.05940967,0.14852387,2.5865002,-0.099484146,2.162604,-2.1361933,-0.7280799,3.3776999,-0.38899338,0.31392413,-0.82820493,-1.5583451,-0.8958746,-2.2544937,0.15417281,1.1648102,0.22542283,-0.036937423,-0.6801826,-0.661288,0.020286158
2115,1.5677185,-1.1722379,-0.20380001,1.883491,1.0011461,1.66345,-0.19993953,1.0261445,-0.33725,-1.9686365,1.5062609,0.17281343,-1.5825338,0.62446856,0.90029633,2.0065212,-0.6405015,-1.3047048,0.3702829,0.75135,-0.71462715,-1.86095,-1.6798242,-0.55226225,1.938516,2.0702603,-1.3375199,0.8847294,1.141,0.37905,0.33661008,0.29453617,-0.53209996,0.7156303,-0.7019643,-1.2733052,-2.2002044,-1.3450019,-0.09916638,0.7476003,-1.1055855,1.1471093,2.6641808,0.4422379,-0.5642823,0.73605597,-1.1893964,-2.374578,-0.27755833,-1.6301049,-0.28456318,-0.4028025,-1.2504511,-1.2893972,-2.4861736,0.9303913,0.44324362,2.3122568,0.7470674,-0.24589372,1.2525477,-0.58991873,1.7753335,2.131937,0.2449812,-1.9700807,-1.074549,-0.49055105,-0.8865185,-1.5210273,2.2386346,-0.11864562,-1.9810098,-1.1172903,-2.1624498,-0.8112267,1.425457,2.219127,1.2812959,0.25400063,1.4581786,-0.17330858,1.4330566,0.83894706,-2.209291,1.3868331,1.490447,1.7935848,1.64625,1.7390015,0.6192547,-1.4564781,-0.29578328,-0.1339997,2.380839,-1.0100195,-1.3447,1.7646561,3.46436,-1.1596392,-0.52267194,-0.5342555,0.20246023,0.010678381,-2.774418,1.0509,2.1081498,-0.050673842,1.168062,0.015158305,3.68215,0.27472562,-1.523911,1.0860703,1.7302439,0.030163977,0.89973086,0.51381874,0.4937191,-0.07610765,-0.87276167,1.1583935,1.3608062,-2.1000824
2131,-3.9944582,-0.41228598,1.1535,-2.4675417,2.7435532,1.6640999,-1.259569,0.31096116,2.87575,0.42343518,0.9015277,-0.33941698,-0.017686665,-1.1378261,-0.8490327,-1.4101644,-1.601541,-2.688981,0.17436478,0.37225,-0.25405946,-0.4466,0.08467823,0.884471,-0.13801824,-0.21388455,0.2866133,0.7850122,0.14855,0.06975001,0.7563479,0.60918087,-0.9836501,-1.087637,-0.119280756,-0.38647717,-2.2858496,0.48805594,-1.4399381,0.5434521,-0.3546139,-0.8184593,0.39317903,-0.6920276,-0.39235386,0.2313787,0.26866835,-0.19441497,-1.101163,-0.105063796,-0.68451357,-1.6295701,-1.8570026,-0.18597177,0.2963118,0.105740875,-1.2052767,-1.0451161,-2.1748517,0.11797479,0.42257398,1.1731017,-1.584938,-0.21790874,0.84185386,-1.5138395,0.73372966,-0.17292163,0.9784656,0.29287267,-2.0423903,0.28567937,0.2622979,-2.4566796,-0.41671252,-0.732943,1.2812881,1.6091274,1.921643,0.45185533,0.8124631,0.7188029,0.574699,1.331115,0.20968844,0.57725364,0.8357772,1.0976382,-4.9083,0.83234274,-1.7598379,0.18622085,1.8383464,0.00857123,0.13552922,-0.642015,0.31610003,0.054285973,-2.6353202,-0.4971549,-2.8511243,-0.72679913,0.5673455,-1.6823568,-0.27834007,2.65025,0.6758206,-0.68960226,-3.8593092,1.0119237,1.1321,0.33222327,0.18342978,-1.0730339,1.1384501,0.14216942,0.9328076,0.8819748,1.7495552,-0.4555055,-0.08851774,-0.8498542,0.23203881,-1.4600194
2146,-1.5113344,-0.4590693,-1.0472,0.40890476,-0.49307334,-1.26985,0.6055009,-0.33994937,-2.2509499,-1.7331316,-1.0613881,-0.5498638,0.23356497,-2.687294,0.17920451,-0.07207599,1.0596603,0.56280303,0.31493056,0.35275003,-1.537268,0.71735,-0.37799814,-2.3989573,-1.266878,0.17294666,0.026712857,-2.1596627,-1.7739999,-2.9635,-2.3659947,-2.814261,-4.2671,1.073216,-0.6063726,0.2672243,0.6686939,1.4843848,2.3741603,-2.3576646,0.23745605,-2.1514804,-2.7028766,0.77272606,-0.52375025,0.644875,-2.298862,-1.320747,-1.6805866,-1.8422775,0.10023402,-0.25643128,0.84643364,1.1340232,-2.202161,1.0465837,-0.17432038,0.18791556,-0.58458865,-0.78884083,-1.3569082,-0.2722444,1.6512055,-2.802713,-0.21928859,-1.2341396,-0.6705019,0.24715571,-0.4184585,-0.7996658,2.205741,-1.9393277,-0.282189,-1.517834,-0.5283149,-0.5377351,-0.64508235,-0.7434839,-0.83417994,-0.34741122,0.10783841,-0.22211239,-0.32149774,-2.1704469,-1.2505864,-1.6942312,0.29636958,-0.6068614,-1.0281,-0.74048734,0.19885202,-1.2026737,0.83235145,0.14973165,-1.5313565,1.427721,1.16565,0.12794787,0.9564612,0.8231742,-0.05192831,0.1965206,-0.7644862,0.47531965,0.15257081,-2.5145502,-1.7923257,-1.9728115,-0.9954275,0.24294606,-2.67205,-0.5771227,0.12717055,-0.2262668,-0.7673079,0.37350902,-0.7037734,-0.72342634,-0.34540442,0.9080855,-0.13210517,-0.40821496,-0.29242375,-0.7593136
2184,0.018665075,-0.9936751,3.08605,0.48566115,-1.1881897,0.10215001,-1.2814069,-0.29472739,1.1817,0.22130859,-1.4942195,2.2390618,-0.4085387,3.54719,-2.0775142,-0.22859119,-0.9375211,0.572564,-0.099094786,-1.25175,1.8019905,-0.08609998,-0.2319217,0.15561421,-1.6121008,1.0503998,0.8140491,-1.3314347,3.00505,0.70865005,0.98981917,0.6836026,2.75805,-0.1650319,1.1202047,-1.169488,-0.42681962,-0.4966275,-0.696424,0.8080825,0.6395828,2.2725003,0.8629023,-0.38266546,0.96438,0.054235835,0.316118,0.17122906,0.50320005,0.17877406,0.70068234,-0.5271789,-0.8029467,-1.3725555,2.443427,0.33660862,0.774505,0.32363546,0.22913043,0.48478913,2.0257316,0.69607264,-1.1594336,0.4218964,1.3455566,0.111654356,0.66536146,0.5188502,0.79295164,0.6872758,0.35928535,0.048691213,-0.91128385,0.112970464,0.2884106,-0.74709296,0.6005806,0.8749126,-0.53848416,-0.19534859,-1.7728212,-0.8417801,-0.834044,-2.2414918,0.89747185,-1.2338282,-1.7431048,-0.5752334,-1.15605,-1.1924531,0.3156153,1.2131182,-0.50461364,-0.27848455,0.12474933,-2.3416274,-0.05249998,-0.7053182,-0.69921637,-1.0460901,0.48065272,0.7451409,-0.24049146,-0.20227125,1.1461403,1.5069,1.300501,0.5341374,0.6790874,0.22171532,2.45835,-0.4274139,-1.4948905,0.8832895,0.5396129,-0.3571137,-2.0612354,-2.2810612,-1.6060318,-0.6162544,-0.45065683,-0.11034844,0.35667473,0.68211
2185,0.5276116,0.59770507,2.37445,-0.29079127,2.3927479,4.26405,0.37410995,-0.50484335,3.6883001,1.6169356,1.8885679,1.7545943,0.09306188,2.610391,0.21488422,-1.1392349,0.35774618,-0.5715791,-0.6275158,-0.6674,0.90623546,1.9201,0.23871905,1.7837286,0.67716515,-0.15435407,0.9229765,0.65826535,4.5491505,6.60815,3.9797602,-0.09405035,4.17935,-1.7788277,1.010926,0.8350029,-0.34051523,1.9488969,0.006701082,2.2059948,0.12476614,3.675458,1.1230232,-1.1451302,0.09894955,0.8023641,0.6965209,-0.14141575,0.1569554,0.4198978,-0.35262936,0.9577529,-0.8732294,-0.009065717,0.7538426,1.4444945,-1.1403966,-0.75443983,0.5121734,0.49609876,0.7576464,2.3209338,0.9645701,0.52307594,0.44169828,0.095926546,1.0356948,-0.23058672,1.0003657,1.1216706,-0.49169424,0.22552004,-0.0189524,1.17905,0.08059466,0.40566117,1.1661398,0.9833795,1.0910859,0.36387137,1.1270231,0.42193878,0.21484402,0.4517226,0.027020097,0.5649102,0.94156784,0.97683114,-0.28035,0.13169917,-1.4486116,0.8634206,1.7341067,-0.04370092,0.07647149,-0.1651937,2.648,-0.21829088,-0.9316585,-0.64950705,0.04897791,0.38014302,0.92551464,-1.521296,-0.21799684,4.9523,1.09372,2.140197,-0.8694379,1.066238,3.9708,-0.21551657,0.7035517,-0.18959348,0.9099159,-1.1104196,0.09929502,0.9334009,1.6421821,-0.7249399,0.70512456,-1.3189914,-0.05235734,-1.4000055
2195,-1.1690441,-0.67837065,-8.4342,1.5440075,0.26552695,-2.92595,-1.5746913,0.84797907,-6.6713,-1.8534567,-1.0489401,0.6622104,-0.08940592,-3.959094,-0.6024442,1.1124743,2.0740366,-0.20333864,0.67257243,-0.09995,-0.8185296,-2.5040002,-1.6954842,-2.3062527,-1.4338441,-0.63089794,-2.0361495,-0.09998262,-4.07445,-7.1534004,-6.6881046,0.59743166,-4.3361,1.6020186,-1.1129245,-0.0059426874,0.40043005,-0.39064008,-5.565365,-3.8253016,-0.8279775,-2.5824754,-0.72912574,0.16854309,0.9604354,0.14977041,-1.4316177,-0.6243113,0.026283987,-0.46461165,0.3010982,-0.68046486,0.1490492,-0.6784032,-1.0220131,-1.2521379,0.8917341,-0.43404102,-0.08463633,-0.21367905,-1.5864797,-1.2934569,-4.1369925,-2.874278,-0.75162053,-1.6520771,0.17053531,-0.4450382,-1.496881,-1.4483361,-6.6399417,-0.06567712,0.50065404,-2.5235536,-0.7658522,-1.2369862,-0.7209559,0.04841207,-0.38287994,0.5789201,-0.93731904,-0.16053464,-0.12740743,0.030962318,0.13568357,0.33342493,-1.2590091,0.7275951,1.967,0.6944567,0.40520063,-0.242178,-3.2652626,0.36392847,-0.30704618,0.87943494,-5.20465,0.115772836,-0.32567027,0.4799797,0.119150974,0.078067705,-1.2572933,0.9048932,-1.4148444,-5.6910496,-0.11719792,-3.1514206,1.5318725,0.04539679,-9.026199,0.55918455,0.3316883,0.54274565,0.61031765,0.4392658,0.46582186,-0.807671,-3.6147394,0.21257181,-0.44480342,0.52290314,-0.0017394423,-0.37653273
2222,4.226289,-1.1431723,-1.1113,-1.2232516,-5.6193676,-4.0648003,-2.5406866,-0.13314885,2.5304,0.5596975,1.1124296,-2.2996893,-0.38019454,-6.3140574,-4.8395004,-1.0361379,-0.630862,0.64736,-0.1445045,-1.4779,0.78064084,1.8601501,1.2375522,1.3926492,4.834034,1.8854151,1.1074983,2.4281762,-5.5066,-6.97515,-7.3900595,0.38199216,-5.44865,-0.82002634,2.1368628,0.49834162,1.128445,-0.44756562,-0.04582292,3.379847,0.93191767,-4.5329146,1.2422681,1.3524015,-2.3062968,0.20732006,0.9134997,0.18134823,0.5184137,0.33115712,-0.00302957,2.7998362,1.6866422,-1.3592796,-0.110201865,-0.531327,0.83250356,2.9466553,-0.30209783,-2.168807,1.8538964,-0.6067641,3.598172,2.4964085,-0.18435636,2.9206624,-0.4046479,1.5202849,-0.8035347,0.45071536,2.5451746,0.27668065,-0.458593,2.6865072,2.3876657,-0.7300483,-1.5041816,0.28998297,1.3270576,0.9112171,2.1255493,-0.46746066,-2.327958,-1.0834029,0.75476766,0.47249496,-2.0439599,2.445613,-2.19205,0.61379874,3.7042308,1.0198231,-3.5744953,-0.2746307,4.4243917,-1.7085516,1.2716501,-0.9242314,-0.17371416,-0.96930516,0.076206416,-0.61734957,-2.1280553,-0.0046521425,1.576931,-3.9868999,0.9051095,-3.750874,0.35580957,-1.2896591,-8.9213,1.8433038,-0.33020917,-1.737879,-0.63795847,-1.1066737,-1.2588263,-1.64085,-5.506997,-0.28762916,-1.1900314,-1.1011786,3.6844945,1.6295466
226,-0.62537515,-1.3916641,-1.1507499,0.6650955,-3.878573,-3.37815,0.044214427,0.024931163,-2.77055,-1.5546973,-2.5060365,0.32882297,0.50956976,0.90917575,-2.6074014,0.8358349,-2.4007378,1.390393,-0.42664048,-0.04735,0.1849054,-2.6482,-0.60688704,0.6961533,-0.22348294,-0.27327448,0.36914125,-1.2392226,1.13915,-1.306,-1.2226517,0.7429514,0.23380001,1.4925873,0.3116554,0.09742875,1.36413,0.68333197,-0.58878124,1.4028947,0.46437466,0.5780454,-0.8040403,-0.18716772,-0.68998903,-0.6278671,0.19282642,-1.6096663,0.15188585,0.16713215,1.0881829,4.363382,0.53228426,-0.0823362,-0.35398746,-1.3766944,0.4254079,0.52491117,-0.50853807,-0.084865496,0.5499064,-1.8188146,-1.4903913,1.0492864,0.30878118,-0.08664003,-0.39879113,-0.463386,-1.3497046,-0.39055076,-0.72111654,-0.9089197,-0.3971336,-1.4327915,0.0038379133,-0.17656964,-1.8584306,-1.4849342,-1.0793308,-2.4684663,-1.3583014,-0.6273006,-1.2641793,-1.2185407,-0.3373919,-1.3655949,-2.5528898,-0.8902817,-1.78785,-1.3776534,1.2123902,-0.1274738,-2.5388916,0.33528313,0.28807014,-0.7081033,-1.91945,-0.53498423,0.5764469,-0.13764805,0.49262184,-0.19597638,-0.84187996,-0.60573393,0.93579614,-3.6482,0.2655092,0.4082498,1.1294663,-0.3565902,-8.83945,2.2771313,-0.46730363,1.0157071,-0.21828419,-0.08261901,-1.7067581,-2.6076846,-4.182971,-0.19688052,-0.19277836,-0.35619438,0.9691328,1.343262
2263,0.69455093,2.2351587,1.7732999,0.14612892,1.4037367,2.8308,-0.09540415,-0.41246617,1.9126999,0.50129205,2.1184778,1.8931237,0.45545897,0.2968292,-0.5075432,-1.4457631,-0.10083616,-0.48424453,-1.7979671,-0.0662,0.71580815,1.8571999,0.6334103,0.09277268,0.22705558,-0.7358364,0.7355936,1.4699054,2.9776,3.18925,1.8558128,-0.26687336,2.62685,-1.37928,0.19588655,0.8388639,-0.6445095,1.8722303,0.09817533,0.37855208,0.10220179,2.8122509,0.5613483,-0.6038038,-0.09879854,0.4932778,0.76348895,-0.22440106,0.06464979,0.31255928,-0.12022221,1.2483677,-1.0795791,0.91481113,1.0177481,1.1853852,-1.4546733,-0.41486943,1.3674093,0.28791207,0.8496846,1.4012696,0.7535503,2.2772324,1.0011477,0.66520584,0.7072952,0.060714096,1.3004286,0.8572401,-0.28996712,1.3280678,-0.30883694,1.9791824,0.38457882,-0.1807683,1.0907428,0.19334567,0.9721154,-0.1361722,1.2220051,0.124693826,-0.22246674,0.66226906,-0.14593065,0.014636114,0.8123376,0.05083421,-1.11975,0.51156074,-1.9390504,0.18794093,0.28621528,-0.23455517,-0.20114996,1.2231576,0.021799996,-0.057427704,-0.46691018,-0.4947493,0.009859495,-0.43934888,0.9815229,-1.7611215,0.6272292,2.0599,0.6644313,1.5653279,-1.6438884,1.2074772,2.21905,0.15683815,0.34193462,0.38539046,0.44323167,-0.57775366,0.7360792,1.2951717,0.40947717,-0.7882653,1.0298271,-0.8407063,0.25301564,-2.3714767
2264,0.14485729,2.2995687,-0.72245,0.52132183,0.34676105,0.31945002,1.3072149,-0.094276406,0.88905,0.98737967,0.6941109,2.3464715,-0.82452035,1.2525094,-0.5517605,-1.2360846,-0.021153763,0.7984618,-0.52974993,-0.80135,-0.18310565,3.40425,1.0035536,1.896004,1.3458903,0.20587999,-0.07489321,1.9716988,1.6441,-2.70595,-1.567908,0.9365738,-0.8191,3.0294647,1.0511028,2.105895,0.14146113,-0.58716977,1.7323686,2.8952918,0.5927849,1.9782815,0.4720584,-0.25417462,-0.5503724,-0.6663028,0.3579279,0.62744665,2.294036,0.49054453,0.06147798,2.205923,-0.056798786,0.005755201,2.4051476,0.9378888,-0.5597937,0.013126053,0.07539159,0.8981341,0.63083446,-0.41343215,-1.4178784,-0.022406608,-0.53434557,-0.9698113,0.6674824,0.34539595,1.5042267,-0.3618189,-2.1525593,-0.76646453,0.47618094,0.2599951,0.27379653,3.0746658,1.4957099,0.52371985,-0.42694315,-0.07488024,-1.0356882,-0.8255376,0.4715613,0.26642367,0.90599704,1.000856,-0.3176718,1.8087122,0.7148,2.3586462,-0.58181465,1.1084685,0.8231736,0.9574758,-0.1504343,-1.0895295,-1.4136,-0.54629725,-0.061159104,-0.42433992,0.48674047,1.4259167,0.2560318,-0.033805232,0.46483582,0.26489997,0.560341,2.4375925,-0.06318261,0.8616975,2.4878001,0.68245065,0.6328892,0.011656672,0.24638431,1.0026512,0.0029445663,0.20513862,-1.1433384,-0.2631219,1.6981447,-0.018741215,0.06247008,0.058660034
