,ST16924,ST17220,ST17263,ST17530,ST17584,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26267,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST26992,ST27058,ST27219,ST27223,ST27284,ST27341,ST27403,ST27522,ST27526,ST27540,ST27602,ST28016,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST823,ST967
6777,-0.43142363,-0.10898301,0.237472,0.8643793,-0.06910234,2.219376,-2.2636805,-0.92326725,-0.43407488,1.139573,2.6798007,-0.85248804,-0.84651816,-1.1081191,-1.6815536,2.8060176,-0.25413308,1.8155608,0.5508008,-1.0424025,0.13057634,0.011398107,1.6917465,0.4210167,-0.9853722,-0.9410312,-0.8338329,-0.8398396,-0.45544046,1.0912721,0.13205245,1.0196277,-0.75765574,-0.5346013,0.37925085,1.4266944,-0.11010896,0.1075594,-0.21360588,-0.2248689,0.1656076,0.5104865,-0.37924045,0.21261352,-0.7124515,-2.0502687,-2.8126845,-2.3565636,1.7143152,1.3520563,0.036844626,1.4600108,-0.6263576,-1.6383939,0.69442797,-1.1756085,-0.81556565,-0.41212338,0.44451836,-0.6525599,-0.9216604,0.9447297,-0.3534651,0.6626388,2.9097118,-0.62589955,1.1215036,1.4453187,-0.652511,-0.2788781,-0.6782729,-1.4548228,0.38045195,2.72,2.235672,4.1913,-0.42492974,-0.440568,0.020355895,0.94594103,-0.25916976,0.6255483,6.4804564,-0.7720894,-1.0841652,-0.31441024,0.15289043,-0.49992162,1.0684599,-0.34190252,-0.08595616,-0.81507456,0.27486223,0.25093508,-0.9252494,0.78688437,1.3724792,0.31983507,1.6304575,0.84877825,-0.46134824
6790,2.0877876,-2.4815812,0.7853696,2.4425693,0.46820354,-2.5436203,-0.9811653,2.0682566,-0.42196608,-4.6248655,2.7766707,-2.1880355,-2.762515,-4.9527264,-4.3907146,-4.3836813,-0.76684356,-5.799186,-5.6875296,-5.6772146,-6.2826967,-0.8206199,2.8814037,2.0879583,-0.9157822,-0.2258564,-1.4048563,0.056059316,-1.3052428,-1.6140335,-0.9500752,-1.5912957,-1.3759203,-1.2528514,-2.718115,0.45268786,-1.1610551,0.35003906,-0.5384799,-0.6463961,-0.3259486,-0.7426236,-1.4696648,-1.0599458,-1.0728931,-5.1439476,-5.0312605,-4.893649,-4.04552,-2.8973832,-1.9295743,-1.2816288,-1.1645095,-2.4424462,0.1944707,-3.437068,-1.0278194,-0.6981095,0.2975967,0.0013941452,-1.0997536,-0.58916837,-1.7733821,2.0872812,-3.962491,0.33963126,-5.4976234,-4.4238715,0.23952869,-0.6295868,-0.21011697,-1.0375528,-0.46964055,-4.11345,-3.5979266,-3.5708797,0.49561548,0.108253874,-0.17697397,0.20423535,-0.15407816,0.17535576,1.2396379,-0.67643803,-0.564479,-0.7486407,-0.23286805,0.27439022,0.6324642,-3.5360844,-1.3493223,-0.22908555,-0.96952367,0.22135034,-0.60220015,-3.6225848,-4.080513,-1.2891833,-4.635126,1.5083925,-0.7415663
6793,2.1508546,1.7826939,-0.67553306,-1.5858259,0.07391489,-0.6390368,0.4230017,4.7900505,0.7052936,4.8676705,-1.457891,1.156137,0.6616342,3.1840134,3.0958872,4.211124,1.5336523,6.655332,3.2517455,-0.101558104,4.3603706,2.0192182,-0.72573555,0.5748663,0.21320891,0.40081233,1.0619761,-0.20131928,-0.4141844,-0.9543942,-0.24462718,-1.1054931,1.4996592,0.06559813,-0.3635171,-0.48235035,0.41328108,-1.3556482,3.5275266,-0.43221736,-0.15868036,0.24692163,-0.40070862,3.554776,0.6059005,1.4737217,0.3077483,0.41177437,0.6499949,1.7183328,-0.7039942,0.1415615,0.44530028,0.35656074,-0.6052878,0.45623463,1.359103,0.63460976,0.18029958,0.0823327,-0.38015115,1.6003139,2.0439131,2.0203176,3.733278,-0.40907225,2.5922685,2.5130024,0.05994942,-0.06845066,0.74825567,0.6076727,-1.1265814,3.9917002,0.49330407,2.6421623,0.39422375,0.10899851,-0.1242841,-0.95838,-0.5259287,0.5914516,4.9289956,0.33643052,0.4708871,-0.4376338,0.3374859,-0.30248743,-0.87677157,-0.3449811,2.2378576,0.2562331,0.20272663,0.96740925,0.8069553,1.7952962,3.881602,-0.03190285,6.3218994,1.8965554,-0.020441398
6804,-0.57968265,0.1756184,1.4641329,-4.169173,2.0640671,-1.3337629,0.00830882,1.4089438,1.0270717,1.1118416,-4.4727883,-0.5689181,-0.92899525,-1.9256576,0.72533524,1.3973231,-1.1526312,0.4936598,-0.27320284,-0.096111596,-1.1292701,1.6135176,-4.662878,-2.4379206,-1.4382864,-1.543506,-0.052509636,0.78378135,1.6117396,-6.3953867,-6.0733886,-6.47227,0.5764239,0.27164346,-4.942098,-1.8657415,1.934501,-1.3066312,0.77854407,-0.49338514,-0.13238423,0.13920057,-1.8019388,-3.8075688,0.8509985,3.4283643,3.7577677,2.4555402,2.2589362,2.6215298,0.4464206,1.6003258,-0.00975655,-0.26442334,0.087623775,1.7057695,0.89144313,0.15446532,0.783472,-1.3225309,-1.5339397,0.0025276318,0.10775322,1.9575517,1.5200119,-0.2684459,1.3300784,1.9540279,0.0068517327,-0.38558358,-0.1396655,-1.3956001,1.094541,-0.63685,-1.8753109,-1.507683,-0.6047152,0.5610044,-0.22899726,-0.9762684,-0.24876952,-0.086746246,2.1119928,0.34648472,0.3790681,-0.017008692,0.55650985,-0.1389206,-0.20399237,0.29099774,-0.38104323,0.43744773,0.56101567,0.18455008,-0.25637263,2.1898768,2.089625,1.4004409,-0.50928664,1.9654089,-0.27766353
6810,0.84287786,1.2785854,-0.32681984,-1.1787299,-0.5209748,0.66589797,0.38419297,1.669755,2.2961004,0.9696811,-1.1349131,0.2164464,2.5668652,1.8249667,3.2652488,1.9562023,0.48199666,0.3539255,-0.6960697,1.3439883,2.1239922,-0.3768149,-1.2772948,0.1519826,0.2919456,0.3020122,1.4529722,-0.23791939,-0.4055795,1.2238722,1.0185204,1.1326144,-0.6191889,-0.33675084,1.1041907,-0.8556886,0.5309081,-0.42207485,1.8268589,0.13543361,-0.33840096,2.3634896,0.4145565,3.136704,0.40073532,-4.009558,-1.24198,-1.8974693,1.3794699,1.295658,0.5049092,1.0994198,-0.4469062,2.103971,0.0092711635,1.4949943,1.9017935,0.1404739,0.18346496,0.6118164,0.34094372,-0.33048055,-0.41232648,1.2672833,2.5937786,-0.5975212,2.6905015,3.5116143,-0.31371182,0.1141846,0.3986014,0.7983471,-0.76970977,1.8578501,0.85192156,2.9657204,-0.20197746,0.30122298,0.28877044,0.02330336,-0.296738,-0.08539392,5.305341,1.5071737,0.55825555,0.34395042,0.8530304,-1.0782253,-0.893223,-0.25542188,-0.27549732,0.5381415,0.43397033,0.23348379,-0.04112248,2.2623403,4.0261917,-0.27233475,3.1443243,2.0615673,-0.6192083
6812,0.042878687,0.2254332,0.29641283,-0.5373762,1.4533123,1.0588683,-0.5340426,2.8513656,2.044753,-3.7824318,-0.3726944,0.36607373,1.2380148,-1.437704,2.2948515,-1.011446,0.37479305,-2.416151,-4.3590736,1.5028918,-3.8690429,1.173311,0.3190446,0.4063304,-0.06338625,1.047304,-1.3831742,1.43665,0.62039465,-0.4124441,-0.66496646,0.011104289,8.277606,1.0899768,1.7860345,-0.45384812,0.0332582,-0.0713228,2.415652,0.36905628,1.2409471,2.464964,4.0597053,-1.9362249,0.65682995,5.2248755,-0.39367214,2.538414,2.034912,1.3951979,-0.05725643,1.524204,0.08204763,3.5940084,0.83943164,0.56862986,-0.7572268,0.9914767,2.0564287,-0.19495769,-0.2399976,-0.7628176,-1.8702809,0.8734328,-5.3863316,0.22573067,-1.3658506,-1.2388521,-0.35200456,0.7777718,-0.30319002,-1.21193,-0.34394398,-3.11325,2.323681,-1.2650694,-0.52853876,0.111689344,1.4946289,0.53367895,0.6986793,-0.47826117,-3.2377353,2.2726474,1.1168723,2.8983371,1.3411105,-0.574959,0.20255491,1.7395307,0.21573043,-1.1325082,0.15368754,1.1337857,1.1640404,3.2751982,-2.2218874,0.9503178,-3.705141,0.73751795,0.46454358
6813,0.19972138,0.03491007,-0.070426956,0.03314726,-0.041233525,0.39728427,-0.38206992,0.7872888,1.3470964,1.3122246,0.3122272,-1.1414459,0.9245049,1.1707954,1.8125421,1.970835,0.3928382,2.5568094,-0.12775464,0.74470687,1.9869223,-1.2543954,1.8954967,1.4939423,1.8150743,-0.3302731,1.3936292,-1.373805,-0.22856069,1.2732927,1.3545905,0.48406994,-0.74778336,0.63663256,0.72317004,0.2530774,-0.98854285,0.16211908,1.3358911,0.24768226,-0.7765566,0.489861,-0.028072387,-1.6885043,0.18986689,-0.6184178,0.941337,-1.4822187,1.3567841,0.82189006,-0.39658427,0.8116174,-0.18117744,0.15419261,-0.63726664,0.17515492,1.0638318,-0.49362996,1.0923975,0.95877695,0.19379261,0.6205995,0.8792607,0.0947835,-0.18497244,-0.08057372,0.7584069,1.1788368,-0.40112546,0.56213015,0.026033297,0.62695944,-0.22912952,0.92435,1.5151997,0.44315475,-0.68242127,-0.9861348,-1.7248414,-0.018681526,0.110975385,-0.88847435,0.96283543,0.5026502,0.30565858,-0.40165472,-0.4092993,-0.07694714,-0.13809626,0.32675415,-0.96678203,-0.1348983,-0.5876377,-0.80888164,-0.041892216,1.0699296,0.73161685,0.12733755,1.0181608,0.20829028,-0.7052599
6832,1.329325,-0.68819296,-0.65702903,0.8108052,-0.13791902,0.52757275,1.3316396,2.067583,0.13803664,5.419762,0.3428297,0.539089,2.7687693,3.356738,2.8917546,4.3663883,0.25201598,5.018448,4.865235,0.76618725,5.056382,0.21055251,0.8090166,-0.70289975,2.3598568,4.2226877,2.3109293,-1.0381368,0.98952365,-0.7368578,0.25090405,0.35448122,1.5502517,1.3835189,0.17633943,-0.87629956,0.8177661,-0.2502642,1.6626474,0.5681983,0.5077542,0.49445406,0.13707274,5.2520084,0.25541013,1.5598814,2.0726252,1.7531266,0.5558124,0.47782096,-0.6712858,0.3880105,-0.2059302,0.964387,-2.784491,1.6002579,0.6448755,-0.0673605,-1.0251237,0.8490601,0.5254906,3.6929598,2.9842815,0.6858658,4.718773,-1.2603754,4.1117206,3.8330452,-1.0584173,0.11550165,0.4528265,1.762933,-0.49975994,4.49035,2.8828266,2.275957,0.016042976,-0.98003966,-0.2843704,-0.8129119,-0.609455,-0.0041997842,2.470569,0.93069756,0.20107514,-0.44758672,-0.10371725,-1.0013771,-0.9121469,-0.50446683,0.7906146,1.6264541,0.4203711,-0.2407099,0.7116387,1.427085,2.773788,-0.6887131,3.8710456,-0.259023,0.8761417
6839,-1.383534,0.60578144,-0.029593676,1.5274227,0.8497928,0.06327432,0.15028147,-0.5902102,-1.0693791,-9.80919,-3.6076922,-0.37667677,-5.695279,-6.2858267,-6.7423306,-6.6725874,-0.61852425,-7.893871,-5.0975327,-6.1536226,-9.934351,-0.64560777,-3.975963,-0.105452076,-2.316162,-0.55563676,-0.7048476,0.1994542,-0.8188261,-1.5125899,-0.82911384,-2.2242923,-6.1072755,-0.30465323,-3.506497,-0.3176846,-0.14050859,-0.25412968,-1.8604658,0.17842498,0.694682,-0.8264558,-1.5552387,-4.7829485,-0.30287734,-9.710608,-6.8050756,-7.4126043,-4.899747,-3.092019,-0.7573052,-0.61815304,-0.39531946,-0.2822767,0.75341415,-2.9154992,-1.6674311,-0.844138,-0.011423841,-0.69388163,-0.99608946,-5.327517,-3.8817692,-0.62501234,-5.049408,0.23498264,-5.61247,-5.1600714,0.45949137,-0.31974304,-0.0670959,0.082368225,0.70580107,-7.6347,3.5165477,-7.862894,0.7101453,0.4375871,-0.0757056,-0.056052625,-0.120686546,0.36244845,-2.6047628,-0.3109941,-0.08703658,-0.5853528,-3.3199494,1.5566295,0.104652464,-1.2822102,0.5640185,0.5966077,-0.3302499,0.23884799,1.475651,-4.2264805,-4.4121184,0.11567148,-9.484604,-0.73175085,-0.34314266
6850,-1.1016294,0.26655802,0.12397953,1.0497649,-0.27512467,0.13164103,-0.63584965,-0.90857047,-0.5864345,4.3008676,0.6341597,0.026507229,-0.83031094,0.42806897,-1.8195177,1.5680212,-0.5561061,4.946458,0.5528224,-0.90912104,4.147096,-0.07399085,0.19132093,-0.59114563,-1.6274081,-1.2569275,-0.29348257,0.21722844,0.23771662,0.17521141,-0.14275594,0.42159477,-0.5835119,-0.6943754,0.33123803,1.2255011,0.19169605,-0.64169985,-0.32600823,-0.6956474,-0.5005017,-0.60522026,-1.7447872,1.6469077,-0.070236295,-1.3560132,1.0128036,0.2508816,-0.7795509,-0.37384638,-0.37252012,0.08287838,-0.09506245,-1.5726671,0.6549858,-0.8515532,-0.567823,-0.038993016,-0.16694339,0.93804467,-1.5346932,-0.69945395,-0.3408023,1.1529796,5.318062,-1.0763023,2.646535,3.0766668,-0.5883909,-1.2886246,0.23148134,0.033521026,-0.69807076,6.4651003,2.8605638,3.5299983,-0.054214686,0.4834062,0.7654794,-0.38702947,0.629781,0.100306794,-0.26100165,-0.9242751,-1.6699808,-0.8417139,-0.38742936,0.23676723,0.56386656,-0.15578488,0.03222648,-0.33465025,0.3129694,0.3603583,-0.33081442,0.13859716,4.638195,0.68572235,5.9700737,-0.32797343,-1.1375155
6856,0.23140296,0.47124428,0.1837818,-1.128343,-0.13697836,0.037342876,-0.5566983,-0.6276817,-0.75934297,-3.461836,-2.0614102,-0.009352843,-1.5194358,-1.1274296,-2.478767,-2.0030098,0.5044456,-3.2529738,-4.6105423,-0.36891186,-0.7390923,-0.7373676,-1.43993,-1.1791298,0.5051523,1.163734,-1.7339069,0.4284553,0.06450392,-1.2282169,0.7557822,-1.5239207,-0.6648049,-0.94102794,-1.1156864,-0.81307566,-0.43609864,0.74516904,-0.6932665,-0.34716728,0.44842085,0.40932438,0.34420067,1.0606697,0.08737919,-4.2580996,-7.5730886,-6.0262814,0.53554994,0.21679442,0.543316,-0.45975518,-0.42811388,0.4366677,0.55853117,1.0151678,0.528258,0.03534002,-0.13488352,0.010214791,-4.1404767,-3.2112079,-2.3567793,-0.7407229,-2.3035622,0.5535975,-4.643446,-3.142655,0.80367815,0.17262927,0.23397827,-1.4659116,0.27987283,-0.90085006,-1.7385596,1.1423625,-0.19442615,-0.8475394,0.14592615,-0.395185,0.17146769,0.19743708,-5.9269586,-0.115442395,0.5608945,0.2098895,-0.07493693,-0.31326753,0.5056674,0.42317984,-0.122652724,-0.7583447,-0.2750449,0.6402401,0.13849549,-0.16346672,-2.0384393,-0.18999821,-2.626025,-0.51617,0.81678295
6894,1.1122547,-1.0868418,-1.4915943,0.7039599,-0.16676168,-1.9824821,-1.6114208,-0.6200602,-1.5227013,3.6594157,0.35160667,-0.91316706,-1.5454414,1.107801,-1.0721564,-0.77412987,0.3472833,5.008849,3.3441725,0.3305022,2.7618918,-0.13007307,-2.3025491,-0.26186144,0.9050524,-0.79534596,-0.68698454,0.028152466,0.5270047,0.97590166,-0.918278,0.5789029,0.4119206,-1.5716316,1.0913904,1.0149537,1.0515846,1.1098821,-4.0953174,0.40718538,0.25159705,1.1004649,0.67977625,2.807311,-2.2333558,2.504515,0.39564615,1.1824749,2.0622988,0.922439,1.2639236,1.1060727,0.09422936,-1.1639705,0.2828571,0.89869165,-0.10226302,0.27316117,-0.23535706,0.4725648,-0.43799996,-5.3803997,-5.868305,0.61676526,-1.7783389,-0.4465288,1.928884,0.6645504,0.59807724,-3.6288843,-0.50366306,-1.4843307,0.41075426,0.37380004,3.7133093,2.703972,0.055272717,-0.1560543,0.4264265,0.85994565,0.029655918,-0.24420162,-2.3521922,-1.5749308,-0.5149416,0.071404696,0.51884735,-0.7165296,0.5371502,1.615999,-0.47475088,-0.8182225,0.6333497,-2.4465926,-1.135603,0.85205257,0.85507035,-0.4609084,-3.773118,0.54471934,0.67178464
6908,-1.1990308,-0.102350175,0.4421304,-2.1751814,-0.5962762,2.0510244,-0.38206786,-1.4456978,-0.17660266,-10.0,-0.035590053,-1.1929635,-4.062377,-2.9772053,-2.0428813,-1.1324323,-0.30049697,-10.0,-6.557687,-2.0869617,-9.872644,-0.0856049,-2.213928,-0.6830483,-2.0149505,-0.60154307,-0.23780422,0.112515554,-0.24566127,-1.6260233,-0.593419,-1.0079371,-0.955543,-0.19864002,-1.2099289,0.13762133,-0.12217662,-1.4052831,-0.5406848,0.09539072,-0.64104056,-1.119475,-1.0560815,-4.7932544,-0.6282059,-2.8703282,2.1309757,0.12920207,-2.2222233,-1.5861247,-1.0452775,0.14871608,0.19460241,-1.7725,0.4307521,-2.7205725,-1.1479439,-0.14632776,-0.19547798,-0.09143339,-1.5430387,-0.40043858,-0.107057035,-0.9613273,-5.151476,0.29616737,-1.4299514,-0.3426129,0.32831043,-0.018896267,0.09225184,-1.3175879,-0.083019584,-10.0,-2.0156627,-9.394029,0.41656876,0.016122747,0.46910235,0.46203336,-0.13973132,0.4271508,-0.87996554,-1.5878413,-1.7200358,-1.241955,-0.37073576,0.42257354,-0.2789312,-0.79563934,0.47240832,-0.7187798,-0.43552274,0.8060387,-0.20860422,-2.4808564,2.3863342,0.2753001,-8.794234,-0.5640577,-0.70119226
6909,0.8648014,-0.25420195,0.66947246,-0.3534482,-0.3538022,-0.5255569,4.23581,0.3694905,-0.008462392,5.933266,-0.6536124,1.2132671,0.4441185,-0.6706004,0.39673615,3.0855198,-0.5286323,6.6920843,3.6736856,0.57366765,5.146266,-1.1143479,-0.096159756,-0.89161897,-0.8135288,-0.06002918,-0.3825068,-0.74813944,-1.4574577,-0.981964,-0.56676865,1.5210426,-0.3564918,0.35394377,-1.1983302,-0.8340816,0.36875403,-0.69347084,0.39466017,0.11440832,-0.32158464,-0.694105,-0.12285868,2.3672166,-0.07932845,-0.9093433,-0.016679242,-1.4429047,-0.8359282,0.35737813,-0.4062426,-1.1493897,-0.37386733,-0.431347,-0.27599597,1.3700051,2.269804,-0.8791777,-0.45448667,-1.0490872,0.053262226,0.96430075,0.35366368,1.4401278,3.4188147,-1.0572618,2.8023705,3.1312551,0.30076885,-1.3279831,-0.5613824,-0.17249341,0.017768003,5.5809,2.6634383,3.9350827,-0.50317305,-0.33316308,0.2913833,0.18823762,-1.034596,0.42598087,6.390815,0.5686208,4.2705526,-0.8604547,-0.23115829,1.0739598,-0.375038,2.8204942,0.7955369,0.0374614,0.15888932,3.938487,3.8658843,-1.0006075,3.2396119,-1.4842824,3.91952,0.8638401,0.23645496
6915,0.46725845,0.290216,-1.0190786,0.37404668,-0.59257424,0.75806653,0.40458626,0.768006,-0.0539293,6.7894993,-0.23247667,-0.20613956,1.8556514,3.8919952,2.0020022,4.7306767,0.18120103,6.2336874,5.0471272,-0.049465477,5.8886147,0.14394738,0.6172964,0.13123228,0.51497436,0.3684371,1.4853003,-0.75936496,-0.52532256,0.50406736,0.42082506,1.4900265,1.4603524,0.30055046,1.0244334,-0.88144773,-0.48804343,-0.9196646,0.609792,0.074109316,0.2816338,-0.34636715,-0.3189975,6.166367,-0.25820097,4.206444,5.4522567,3.916272,0.62084496,0.45495695,-0.3356459,-0.34742287,-0.2329961,0.46103358,-1.0703576,1.3664957,0.32405707,0.16243501,-1.1029415,-0.12215179,0.34410325,1.9637014,1.1756382,-0.023520075,6.7875977,-0.8623581,3.4946332,2.4606383,-0.32421762,-0.38860765,0.34593663,1.0637289,-0.28564894,6.9668503,1.8259667,5.471531,0.40863693,-0.4880175,-0.34012842,-0.27282608,-1.0832791,0.0060362667,0.7801267,-0.35725442,-0.14931205,-0.87348074,-0.23933542,-0.37774718,-0.99820745,0.1626566,1.0069625,0.5850881,-0.3557518,-0.030199707,1.2943208,1.4927994,2.27246,-0.47196484,8.0049095,0.2842366,0.02290599
6919,0.8440528,-0.43937218,-1.3667701,1.3743511,-1.3196276,0.8050115,0.13360827,-0.6594016,1.7368418,4.7334485,0.7046774,-1.5821223,2.3200808,-0.13543874,0.32036477,4.7967753,1.2963147,4.4047127,2.117672,0.74187255,1.9347827,1.171418,1.5555218,-1.3287879,1.6620824,0.06067539,1.6184621,-1.4544188,-1.1241658,-0.4123182,-1.167684,-0.4603001,-0.7222169,1.3592004,1.6449878,0.17757332,0.87736213,1.0716194,-0.3136609,0.4212453,0.6814591,1.2945311,0.59510374,4.4221673,-0.7926377,4.2892103,4.355694,3.169939,2.1199152,1.730901,0.81789494,1.4706869,-0.13119434,1.9950672,0.07774683,3.2716024,-0.30918795,0.53986704,0.06360248,-0.97123694,0.7482381,-1.794293,-1.8894019,-1.2520175,3.566709,-1.3916751,-0.1285254,-0.030754164,-0.12186645,0.4061547,0.18990892,0.15749083,-1.7970066,6.89935,4.9944205,4.7434583,-0.21611837,-0.93288815,2.068826,1.9848268,-0.18743312,0.14419132,0.41002488,-0.060342103,-1.7644773,-0.999164,0.5978092,-1.306128,-0.25660262,-2.9955442,0.38904807,0.47753814,0.2795446,-0.104377545,0.5329792,2.899134,1.3828303,-1.5877576,4.068554,0.0026105046,0.7643737
6944,-1.6845486,0.70310414,-0.25836694,1.0323975,-0.3912086,0.7491707,-0.51322603,-0.10230834,-1.2418374,5.123411,1.3606678,0.5851861,0.87903464,1.0863451,3.6241739,2.5012004,-0.6887856,1.1011312,0.84597707,0.6025962,6.377876,0.37284434,0.4436113,0.26517725,0.22300303,-0.28945583,0.85103613,-0.55370134,0.54885596,-0.01713669,0.23239371,0.06700177,-0.9887322,-0.0440266,-0.76780385,0.10097767,0.5006835,-0.28928748,0.673874,-0.3835186,-0.4572264,0.1872096,-1.3384917,3.3883142,0.08214094,-2.7352962,0.100578606,-1.2060175,0.16531001,0.4237579,-0.122045234,0.5277481,-0.39915958,-1.1325787,0.24838588,1.4937322,-0.33579433,-0.12399376,0.26678783,0.07541585,-0.7125592,-1.5731044,-1.0104215,-1.1880684,2.942222,-0.23739138,1.0458306,0.9406666,-0.8621942,-0.33058408,-0.41474837,2.103161,-0.014297947,4.17355,2.0497632,1.7132556,-0.37502062,-0.31123728,0.5580766,-0.50843424,-0.2767935,0.21267623,3.3282528,-0.35577604,-1.5466357,-0.47368014,0.35002548,-0.32206422,0.54361105,1.1164789,0.7900185,2.4891067,0.5607684,-0.024104973,0.037017703,-2.7840636,1.1373467,-0.06351592,6.335135,-1.537543,0.34281173
695,-1.3943304,-0.23500127,-1.1844096,-0.03391008,-1.25158,0.7219864,-0.61499625,0.9640918,-0.2567954,4.7681637,0.7500697,-0.4235981,1.5584779,1.7758851,2.224129,6.247253,1.2989801,5.9543753,4.576925,-0.8224708,5.7385054,-0.45975426,0.47389907,0.55310446,0.17398018,-0.35640097,0.6244471,0.43533352,0.093244955,0.114111535,0.7273556,-0.5813414,1.9073262,0.118083835,1.1542497,-0.46552783,-0.22776869,0.22155638,0.6332652,-0.21532328,0.63988817,0.06335649,-0.06595886,5.340639,-0.049851537,-0.09030767,1.7909772,1.5916425,0.7146188,0.061997592,-0.48843658,0.7094519,-1.0560161,-0.95311785,-0.08610335,-0.38680196,-0.99382675,-0.2193493,-0.5355333,-0.13961038,0.065284975,2.6965275,1.9659896,0.6384664,6.4773955,-1.0407014,3.348455,2.8705115,-0.86943173,-1.0307261,0.48715976,0.19409937,-0.9823711,5.5367002,1.5899518,3.4046988,-0.8972753,-0.06754994,-0.14816777,-0.0054259,-0.1334723,-0.93020594,2.867416,-0.4673999,-0.32525247,-1.2665845,-0.53644556,0.36826602,0.52347213,-1.7200954,0.34408402,0.8457371,-0.47782165,-0.9872631,0.14060181,0.6228237,1.6155646,-0.09531279,4.813957,-0.32236847,-0.33477288
6988,-1.7578359,-1.4290421,-1.0166669,-0.64499193,-0.24426857,-1.8058616,-2.5655122,0.044144012,-1.132734,2.9217448,-0.14441425,-0.21212627,-0.8405948,0.7824292,1.0454663,-0.6699342,-1.8024877,1.3785237,2.2861354,-0.09316379,2.0681224,-0.5264453,-0.488204,-0.55938804,0.72248363,-0.2815532,-0.4133537,0.2548927,0.46000272,0.08986096,-0.5239129,-3.4333158,1.0250554,0.9659804,1.0245254,0.6252999,0.44452238,0.181633,-3.768435,0.18634787,-0.23512736,-2.8385253,-1.7964504,-0.99671745,0.31860518,1.588599,1.5728668,1.607594,1.290574,0.5585406,0.5869324,-0.7520612,0.109349474,0.4755665,0.14214616,1.0971875,-1.3108304,0.06186136,-0.16266471,0.23227128,0.5129481,-3.9780297,-2.7746487,-0.20317936,-0.9831934,-0.041934595,-0.8866354,-0.56809723,-0.0005772412,0.4144876,0.34168673,0.23981363,0.27376735,0.115949996,0.96887803,-3.0510168,0.05153075,0.51736933,0.46105945,0.6957401,-0.94225025,-0.6934913,-4.589673,1.0743318,-0.5161766,-0.39974368,-1.2588272,-0.059851497,0.3221407,0.9577063,-0.17030835,0.03592272,0.17413586,-0.9804838,0.20945017,1.1564373,-1.2132068,-2.3109913,-1.2277088,-0.5854418,-1.6186445
6990,0.064645946,-0.23145635,-0.020203445,-0.60332114,-0.53666514,0.90314925,-0.4595797,0.7892012,1.497781,6.2923656,0.17248957,-1.0331467,0.108713545,-1.7510862,2.9227908,3.5394845,0.1982718,6.5168395,2.8968616,2.6891687,4.7546887,0.38096842,-0.36579782,0.19283564,-1.3443402,-0.9792708,-0.3766415,-0.07433892,1.1846036,0.781715,0.4713652,1.6100377,-0.4247041,1.0735309,0.7317965,-1.151826,0.42507562,-0.77579844,-1.1075206,-0.4924744,0.0479152,0.33614776,0.2652083,-2.5523803,-0.020705044,6.4246616,3.3684373,5.3565836,1.2405267,0.031693146,0.7380992,0.2681691,-0.30089986,0.34479165,-0.31060833,2.33977,-1.8480433,2.9921403,1.178617,0.4101032,-0.11244151,-2.5658946,-2.034905,1.9269221,-5.830173,0.64811105,0.66171557,0.115645275,0.36149734,0.79855716,0.3048824,-1.300268,0.87156516,3.6636,3.9002862,-0.25901166,0.10935089,-0.1236406,-0.68043935,-0.4033271,-0.5291356,0.025344864,-6.8778176,0.21834567,-0.9788556,-0.52649844,-0.0683445,0.08830276,-0.83202326,3.052522,0.36329493,0.065232605,0.35975152,-0.6316811,0.13570458,0.59833384,0.19553146,0.04386288,3.0209417,2.2218084,0.22977972
