,ST1077,ST125,ST144,ST16908,ST16927,ST17292,ST17296,ST17333,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18777,ST18778,ST18779,ST18780,ST18791,ST25588,ST25589,ST25596,ST25597,ST25617,ST25624,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25680,ST25684,ST25687,ST25693,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25729,ST25730,ST25733,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25777,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25823,ST25824,ST25831,ST25834,ST25836,ST25837,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25862,ST25863,ST25865,ST25870,ST25901,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25945,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25969,ST25974,ST26007,ST26015,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26248,ST26258,ST26263,ST26266,ST26329,ST26337,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26764,ST26870,ST27079,ST27539,ST28040,ST28135,ST28140,ST28141,ST28265,ST28309,ST28390,ST295,ST296,ST37,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST766,ST968,ST973
10099,-0.15339676,-0.7592216,-1.2138625,-3.7031999,0.09382321,-1.3254898,-1.3621069,-0.56438816,-6.1427,-0.39627442,-0.142227,0.83163387,-2.1460311,-2.0887613,1.101333,-5.2533894,-0.33569336,-0.13154085,-0.060197778,-0.09113441,-0.7181113,-0.27323097,-2.2566965,-1.2641032,0.7045927,-0.7528653,-0.37081337,-1.2833769,0.6589016,0.52847254,1.2683134,-0.026100755,-0.9243819,-5.1416,-3.1962504,-3.3248758,0.14374985,-4.6869636,0.53219604,-1.5495057,0.5061852,-1.6018984,-1.2541115,0.24425697,1.5432738,0.19647412,-0.41932082,0.6640016,-0.8280415,-5.575638,-0.6810958,-1.164811,-0.08149818,1.0951047,0.488966,-0.21498069,-1.1559256,0.2068973,0.5623737,-0.2677863,-0.5725687,1.4351473,-0.30350754,-0.43340662,0.9350138,-1.7226175,0.23834094,-0.25530517,0.6219294,-0.026891276,0.5671557,0.6314067,0.08027805,-3.9559255,-1.7888535,-0.61592555,-1.1079078,1.6491189,-0.3644605,0.08356264,0.084652685,-2.5898046,-2.0451741,0.99099255,0.7811345,-0.10807116,-0.3396624,0.41375262,-0.92365074,-1.1851231,-0.3319469,-0.5101072,0.0197123,-0.19685318,-0.59783477,-0.61762047,0.64649606,0.3503886,-1.3746603,-0.2785343,-0.64790905,-1.634588,-0.6614416,0.84869826,0.1509988,-1.2009472,0.48966247,0.5294404,-1.5845809,1.3053427,-0.28261918,0.16069697,0.78055257,-0.09964756,0.14769635,0.0058013946,1.2347171,-1.0823929,1.1230245,-0.7651657,-0.3652945,1.0176018,-0.41310692,1.6313109,1.6196575,-0.3412478,-0.6651466,1.4607235,0.103574105,-4.97173,-0.0548961,0.372813,-0.7991526,-3.1883097,0.4586009,0.42285246,-0.43772256,-1.2439542,1.5971097,-0.40478447,0.7611404,0.66563106,-0.29084575,-1.3348129,-0.054381073,-0.097908795,-0.11208531,-1.1030267,-0.56430125,-0.94134253,0.023829475,-0.015833512,1.3194993,-2.342993,0.5035595
10112,-0.16773348,-2.2458036,1.939173,-0.93725,-0.5238104,-1.262906,-0.01608307,-0.2919985,-1.14645,-1.8894013,-1.2915771,-2.4375412,-0.68789303,1.972073,0.08899353,-0.2947799,0.07394907,0.2723528,0.31135112,-0.91141665,0.44487706,-0.78642625,-1.7187835,1.993788,-1.722636,-1.280484,-0.48925692,-2.054857,0.2452139,-1.8568122,1.3786333,-0.54538,-0.4487692,-0.97175,-1.1696117,-1.1327899,-2.4542146,-2.8600216,-1.3026272,0.9390472,0.7176722,1.0973294,1.0548521,-1.4050567,-0.33956528,-0.7630742,-0.30669174,-1.1380546,0.5024342,-3.257833,-1.4746104,-1.1093655,0.0022040857,0.29537478,-0.0101218,0.5483172,-1.7421325,-0.24919167,0.0054229945,-0.08077678,-1.36817,0.46659166,-0.98945135,1.4014094,-0.6275609,-0.07463884,0.20452744,-1.484008,0.09036239,0.016969755,-0.48657596,-0.7050431,0.68492955,-1.9647384,0.22814932,-0.85615265,-2.018919,-2.1535866,-2.0593412,-1.698453,-1.6787021,-3.5859296,0.8512564,-0.23508036,-1.0698452,0.09594208,0.25925875,-0.59084886,-1.9922682,-5.1024656,-2.1461484,-1.0984429,-0.62370306,-0.061359376,-1.3070067,-0.4725341,-1.7517102,-1.0696497,-2.9268718,-0.021329343,-2.169114,0.9945325,-1.7774699,-2.016739,-0.55546474,-2.0945787,-0.87148756,-2.4422126,0.17806195,-0.6267996,-0.38545656,-1.1415215,-0.5896165,-2.1922805,-0.13795406,1.0656542,0.506863,-0.13905044,-0.56142753,-1.0457236,-0.08375894,-0.8379502,0.5876143,-0.10321635,0.4710549,1.5655782,1.5304357,0.5176013,-0.42493385,-1.306583,-1.5783418,-0.55341804,0.37220284,-3.6415122,0.07754889,-1.8070956,-0.4410506,-2.013255,-1.0559216,-0.5440356,-1.2979461,-2.631645,-0.8838869,-0.9282639,-1.9124963,-0.7210287,-1.7000321,-0.9451653,0.4002173,-1.7851896,0.29519242,0.36099994,-0.6756373,-1.4014647,0.26896465
10123,1.3556236,0.7099812,0.6357357,3.15255,-0.5178693,1.5448692,1.2304814,1.4880033,3.88305,0.31774497,1.5521581,-0.94142824,1.5325868,0.32745802,-0.47275144,1.2253723,0.23345202,0.54392314,-0.69917804,0.25913283,-0.46842158,0.28583807,1.63873,-0.5335103,-0.15020072,1.8042512,1.2327148,1.0004582,0.07866624,-0.23267692,-1.1793295,0.59889525,0.90900826,3.538,2.6000755,1.5328279,-0.3207223,3.6673787,0.61920434,3.2119524,0.3533115,2.408555,0.7542963,0.556277,-1.0106343,0.898458,0.67529804,0.8987275,0.5079455,6.7766485,0.070676684,2.4778965,0.77384627,-1.4464717,-0.4392921,0.21224163,0.46771115,-0.8337674,0.7048917,-0.32050925,0.28009945,1.0534173,0.4652546,-0.6637743,-0.24912356,0.2724841,-0.59981394,0.08571449,-0.46682405,-0.17025098,-0.008492678,-0.05916843,-0.75205517,1.8809152,1.1887238,0.46648416,1.5567683,-0.28640926,1.4583676,0.64634085,0.35554382,1.7578198,0.26030684,0.38268098,-1.1662227,0.39899087,0.317926,-0.463336,-0.18795422,3.2325635,1.6626712,0.13130696,0.35629225,1.4147515,0.7535329,-0.28297216,0.5188693,-0.9266679,1.8066149,0.08937207,0.5585411,1.3743145,0.69315034,-0.23627757,-0.39683113,1.4536657,1.3622184,0.72267115,1.5183042,-0.968174,0.20343885,0.29605454,-0.026395254,-0.20828855,0.8246703,-0.51318216,-0.48727328,1.0058144,-0.6526985,-0.7642081,-1.5504127,0.099452555,0.44693175,0.27715677,-0.21980517,-0.3177738,-0.16587035,0.6909524,0.7204995,3.3142939,0.67993236,-0.5729572,0.942231,4.369265,-0.46828637,-0.550264,1.275596,2.4472554,0.8320457,-0.24334812,-0.7131391,-0.05798763,0.4076767,0.6470115,0.9193658,0.32689446,0.021927714,2.082283,0.5119575,0.50514174,-0.46408665,-0.13447794,-0.956431,1.9585075,-1.0784793
10131,-0.6543102,-1.3896171,-0.58133554,-1.9449999,0.97385395,-1.0318484,-3.2960467,-3.8175592,0.58815,1.4438932,-1.9029442,2.3339539,-0.8870573,-5.054972,-0.52675796,-1.4753568,-5.340634,0.07907498,0.7078763,0.109782204,2.0538132,2.4214132,-2.481344,0.6080192,-0.9904684,-1.3803006,-3.5157008,-1.9258184,-0.0069206953,-0.8298343,1.6819209,-1.4475005,-0.7429395,1.6872001,1.8706241,2.1970325,1.2110037,2.1028883,1.052186,-0.24526727,0.28786433,-3.0998006,-1.2524121,-1.2930977,0.09641677,-1.5896406,0.4712438,-0.8499157,-0.6615337,-0.09215313,0.744514,0.5464203,0.47704464,0.36338654,1.2192428,-1.1830218,-1.8169923,0.35959774,-0.36947146,-0.12946427,1.7527275,-1.0420318,-1.8682032,-0.8173174,-0.12235969,1.7723019,-1.1780727,0.5267421,0.3032498,0.6401161,0.8694377,0.30023977,0.34461442,-5.414746,-3.221892,-2.9989367,-1.5157285,-1.2693421,-0.65025514,-0.27236736,-2.0674314,-2.7722883,-2.5340421,-0.94465685,0.56257284,0.45657215,-0.7542518,-0.08579835,0.48375034,-0.23176831,-1.8096764,-1.2707368,-0.286213,0.50854015,-0.63681936,-0.57792497,-1.529218,1.171849,-1.85916,-0.036078166,-0.8101377,-1.3068182,-1.4252895,-2.4643738,-0.29353496,0.13632667,-0.36615604,0.80948377,-3.116313,-0.023689598,0.049817055,-1.7633158,-0.59900427,-1.0747359,-0.6801955,0.9470058,0.50577974,-0.36076644,0.97784126,1.4466777,1.2853796,-2.5244026,-0.6596501,-0.85725176,-0.6030945,0.44389066,0.43125772,-1.1346724,-1.3520627,-0.7148885,-1.4533099,-0.059886992,0.09495385,2.632724,0.26135948,0.8705605,0.047074497,-2.7493343,-0.6497646,0.31984088,0.85104597,2.833588,0.841543,-0.6469122,-1.8383813,-1.4724405,-4.2455916,-0.6966481,-0.5228106,0.20677441,-1.0212169,-0.56044525,0.33707437,0.922887,0.7197831
10146,-0.27303478,-1.2600075,-3.082743,-5.8488,0.95327467,-2.7134523,-1.9088655,-4.063369,-5.9203,-0.86506474,-1.7877735,-0.34718683,-3.942627,-1.988967,1.2655128,-3.3517714,-0.91645503,-0.6711864,-0.10117536,-0.92364055,-2.6707902,-0.31511053,-0.9185685,-2.8494174,-0.34073713,1.4730287,-1.6684824,-0.5563866,-0.108484276,-1.6828358,0.42155036,-0.5103753,-0.06520635,-7.5858,-6.8117065,-8.070976,-0.27734464,-8.164838,-2.0930526,-1.8931541,0.115876935,-1.1010411,-0.37525448,-0.871644,-1.5481343,-0.13445386,-2.1062984,0.45363116,-0.25938013,-5.859942,1.0846475,-2.7123063,-0.6182484,0.7546682,0.3266015,1.5643284,-1.65319,0.006039366,-0.6767106,0.35002533,-0.4504757,1.5762949,-0.87675834,-0.7166398,-0.9944898,0.6646409,0.5333536,-1.0573306,0.46650517,-0.097410515,-1.1168507,-0.434982,0.48615777,-2.9272647,-0.47042394,-0.980042,-1.4653727,-0.6026903,-0.02964963,-0.33966595,-0.97605497,-1.0935209,-0.063372314,0.054533757,0.7219578,0.56014824,-0.2690637,-0.60196424,-0.2475398,-1.6363499,-1.728847,-0.88667697,-2.4535592,-1.1742076,-0.18266404,0.7409009,-1.2128004,0.9319732,-1.5741454,-0.12147209,-0.46053135,-0.9910785,-1.0875584,-1.8680058,0.0891255,-3.1407661,-0.36528826,-0.19887398,-1.1402769,1.7849412,0.49349886,-2.6132584,0.635226,-0.6328539,0.48577195,0.7078104,-0.055761807,-0.59804946,0.8608923,0.664011,2.2631009,-1.8548646,-0.006740436,0.03285411,0.9286699,-0.5569545,0.9681375,0.4630527,-0.2878027,-8.190074,-0.9111974,0.12026298,-0.20321667,-6.366769,-0.46073693,-0.48068872,-0.5204114,-2.4548075,0.9544411,-0.37347203,-0.42059618,-0.03798827,-1.534277,0.68987167,-1.6435413,-2.7406497,-5.352417,-0.6311177,-0.6520801,0.82260513,-0.681788,0.16459183,0.39268142,-4.358673,0.70106167
10150,0.077769876,0.8751996,0.43899933,-0.81294996,0.76202464,0.16915606,-0.27880725,0.6064082,0.00030000508,1.0525184,2.25548,-0.66742074,0.03655082,6.414264,0.59453493,3.0595164,2.762867,0.24951251,0.14084554,-5.6978083,-0.43550432,1.7181835,2.389879,-1.0638694,0.09995067,-0.6069919,-0.19696672,-0.4608118,0.70103335,1.2548537,0.5958085,0.6899728,0.20394877,0.1719,-0.6715834,0.9504846,0.1788362,-1.6312016,-1.378134,0.66654015,1.0749896,1.2226841,1.3363159,1.5679824,0.71588767,-0.5774985,-0.31973732,0.045293137,-0.19597861,-8.3867035,-0.21921416,-0.95975345,-0.09032689,-0.6543419,0.23065805,0.25728983,1.8259006,-0.27915674,-0.4651106,0.71326834,-0.20451453,-0.18630666,-0.21441188,-2.090927,-0.14261055,0.062707566,0.013123892,0.39803895,-0.30143207,-0.5782137,0.6119812,0.7747673,-1.2712939,0.38366544,0.35023135,0.9870572,0.2152542,-0.2658839,0.2059144,0.13700442,0.78098893,1.1235905,1.0821996,0.22513354,-0.5362281,0.15994099,-0.43811435,1.0374738,0.7128881,1.0567812,3.587717,1.7698622,1.1217644,3.8092399,1.1278415,-1.2860553,2.6714258,-0.7614405,-0.09022102,-0.3956707,0.9005388,0.33315527,1.2747333,0.7888829,0.52484494,1.2420986,-0.36172163,1.8416157,0.26207435,1.3133827,0.55819035,2.0470846,0.5853766,2.2645276,0.17870142,0.7316995,0.7901207,-0.073064,0.38341314,0.76452243,1.8338096,1.1120229,2.1242838,3.0355585,0.29135844,-1.0440061,0.7205188,1.032083,0.060067683,0.26598227,0.48923165,-0.1668438,-0.5390071,-2.1210718,-0.0131955,-0.2661118,-0.96763134,1.9522712,0.13715303,0.38895673,-0.49694097,-5.7066827,0.36337602,-0.012514746,1.6134334,0.9485665,0.19941461,-0.67342734,-0.28517577,0.09213917,0.5287724,-0.9046251,1.144904,0.13391435,0.01109536
10153,-0.2714521,-1.1935544,0.255162,-1.3061,1.1617048,-0.59729743,0.15633005,1.4948297,0.43855,-0.9303169,-1.2501969,0.22834438,0.17382967,0.78621185,0.31664225,2.7045202,-2.8076296,1.3608437,0.29349455,-0.23766953,0.8166282,0.37224227,-0.26990497,-0.46304777,-0.99434805,-1.0411272,-0.7131624,-0.18415734,-0.14457554,-1.104594,1.623353,1.0688825,-0.7756453,-0.92065,-3.7391143,-1.4211898,0.27479935,-2.9532743,-1.3805553,-0.20256606,0.68701285,-0.21223544,-0.15847634,-0.6474221,-0.39250678,-1.1074898,-0.93540937,-0.12957771,0.25435975,-2.2812102,-0.6387344,-2.5223403,0.032318562,-0.377908,-2.1209373,-0.52237415,-1.3057213,0.31800956,-1.5906503,1.0897218,0.20366177,-0.3429433,-2.3726778,-1.8940217,-1.0353363,-0.38211566,-0.08913888,-0.18017508,1.7705107,0.24480593,-1.1059473,-0.38709426,0.6525768,-0.5052212,-0.78022486,-1.4368725,-2.0271556,0.17142953,-0.42392936,-0.73023534,-0.5055007,-0.7962019,-1.5989469,-0.85323834,1.499711,0.24885015,0.19479078,-0.48490024,-0.41551188,1.3084536,-1.0915283,-0.34304637,0.6329282,-0.32062376,0.47854173,0.75577724,-0.027899697,-0.047893614,-0.6373878,-0.39529827,-0.17745757,-1.0929509,-0.17980015,0.259123,0.68357396,0.08258352,0.8106428,-1.265354,-0.4268888,0.2608396,0.71848786,0.21273327,0.33821088,-0.026408017,-0.36114544,-1.0929995,-0.4506907,-0.7996905,-0.6121193,0.7015298,2.7563505,-0.35945746,0.9282754,0.48289233,-0.023705963,1.4401547,-0.41236085,-0.8698553,-0.04504083,-0.7946172,-1.2919629,1.2446086,-0.62064505,-3.2440405,-0.70017606,0.90022165,-0.16046435,-0.056971908,-0.006566409,1.1843919,0.7254314,2.4440956,-1.0839884,-0.37867105,1.1550097,-0.7030788,-2.1297123,-1.0706522,-4.5230875,0.6533062,-1.8411561,0.7117655,-0.41046333,-1.5313344,0.8452931
10165,-0.462604,1.2428892,0.7301578,-1.7767,0.37479043,-0.8918426,0.77823323,-1.1121445,-2.9149,-1.1794355,1.8732538,0.6718441,-0.6698199,-2.075697,0.10728347,-6.918502,-3.2372546,-0.43400535,2.1328225,-1.0219944,-1.1729859,0.103829786,-1.3918715,0.38844767,0.55966854,-0.8376087,-3.4720192,-2.189868,0.65885764,-0.062587395,1.328885,1.0792483,0.6486595,-1.8947,-2.4692545,-3.05649,0.2103838,-4.7746015,-1.6185834,-2.0136042,0.09086057,-1.7204862,0.28542954,-0.48858297,-0.9040724,1.1417648,-1.0424861,-0.7353739,0.892617,-10.0,-1.6716282,-1.2579613,0.27609083,0.2635734,0.38416272,0.14830112,1.1395996,-0.6111891,-0.28637934,-0.29347208,0.36418435,1.2428386,0.3188394,0.33154252,0.7712524,-0.559142,0.4894949,-0.7008818,0.7685182,0.27158815,0.03313528,1.3413227,0.048544288,0.22567081,0.27635086,-0.08545669,1.0818697,0.75728273,-0.5237668,-0.05132212,-0.5620169,-0.46375567,-0.28500384,1.0889623,0.057625994,0.4926752,0.69289887,0.17419592,-0.1791128,-3.697001,2.7458718,-0.2391882,0.34180152,2.950551,0.53366566,0.28520077,2.681985,-0.4179895,-1.8155242,0.17921078,-0.83798146,-2.1670003,-1.6860504,-0.07340866,0.5014584,0.7415708,0.8635881,-0.029524237,-1.7923291,0.06351477,-0.12965709,0.96362185,-0.10213894,-0.6032617,-0.8760412,-0.32945818,0.39879864,1.5599334,-1.2264361,-0.93159425,-0.72931266,-0.94566154,0.41620332,0.46691355,0.93669784,-0.58027345,-0.32027814,1.0827097,0.6463994,-1.0475571,-0.6386132,0.96465164,-0.8367102,-4.542815,0.3284999,-1.0352501,-0.6285516,-1.8114035,0.94645953,-0.8910543,0.024131134,0.18296124,-0.2423057,0.8225087,-0.72968084,2.2021115,3.9944828,0.18365967,-0.6959709,1.3665569,-0.5705557,-0.018178545,0.09429225,-1.393692,1.1312941
1017,0.58408153,-1.4979768,-0.12002766,2.657,0.33554846,1.7703043,-0.58523786,0.8769601,3.6345,-0.9369866,0.22729692,-2.2897923,0.11797997,-1.2014434,-0.4888345,2.9594622,-0.8246558,0.08629258,-1.3231648,1.7484881,-0.31994882,0.34689265,-0.2565901,-0.40372515,-0.112879336,0.88630223,-0.6613265,-1.0181675,-0.50174886,-1.9785058,-0.9672968,-0.26862997,-0.01905079,4.51555,2.7642484,3.3596885,-0.06189069,2.2767167,1.2591684,1.6429784,-0.041064635,-0.81431687,0.6673466,-3.2265372,0.48627377,-1.0386782,1.0646908,-0.4580863,-0.59157526,3.0777423,-0.13455749,1.2842188,-0.78650415,-0.1222647,-0.61578864,1.3026364,-1.2154534,0.20069768,0.40501326,-0.35608134,0.1969344,-0.8963023,0.35879883,-0.27043357,-0.96871793,-0.47801605,0.41997465,0.66433483,-0.002037041,0.651153,-0.6216703,-1.7699366,0.11755729,0.17544036,-1.1424185,0.12431991,-0.24867588,0.49249223,-1.4163108,-0.31563008,-0.54442215,-0.2556614,0.2275108,-1.0731261,0.1951224,0.34796363,1.6929927,-1.0698016,-0.10828015,1.971614,-1.7795546,-1.5969653,-1.7973772,-1.587656,-1.6125748,-0.6305263,-1.7363743,-0.64039683,-1.6142677,0.61933535,-0.31945503,-0.12941119,-0.46916175,-1.3589852,0.56646055,-0.88254774,-0.72120476,-0.58841354,-0.36608362,-1.1932806,0.41146818,0.04239519,-1.0988982,-1.994876,0.2760378,-0.31496722,-0.4100207,1.2667012,-0.5696892,-0.40677685,-0.15876924,-0.54263794,0.54564995,-0.14074782,-1.0027026,0.36983716,-1.2544315,0.09989792,0.5926753,2.6557257,-0.7848227,-1.4908372,0.39999804,2.2585304,0.06274116,-0.53289807,0.9045776,1.4032129,-1.3001623,-1.394325,-0.31145763,-1.096662,-0.060060322,0.2903061,-1.1339015,-2.8110855,-4.019253,0.41333252,0.40868604,-0.38150647,0.53755915,-0.32780734,-1.0817611,1.7618086,0.325363
10174,-0.016211048,1.518807,-2.3328803,0.12609999,0.7147499,-1.6098046,4.8389482,-1.0964062,-1.95715,-0.75667953,1.3936374,2.4743624,1.9363776,3.4169998,1.1122944,-1.5779952,-1.0073544,0.085088864,0.30364847,-1.4912184,-0.20839016,2.3727162,-1.3448714,1.2007389,-0.0974469,-2.2377462,-3.1405332,-1.098315,0.32292503,-0.14636523,1.0330899,-0.5032382,0.39013714,4.2849503,0.92012495,-1.2848458,-1.4788508,-2.7996871,1.3145984,0.6656852,-0.67496073,-2.2650506,-1.212742,-0.39380014,0.4481097,-0.78184086,0.02869849,-2.5146422,0.7015873,-4.9835935,-0.41402507,1.0422307,0.44091117,1.0240477,0.54375225,-0.14404133,0.84948593,0.6630229,0.016435347,2.6350017,0.42455375,-4.6798687,0.022879452,1.0408423,0.302291,0.013334915,1.3630149,-0.37954792,0.65575325,0.21974362,0.40164062,-0.108149774,-0.3642832,-3.158474,0.87016815,-0.7375436,1.6388875,1.2763758,-1.3243238,1.0773437,-0.6261216,-0.20613095,0.24136078,-0.06923779,4.7648754,0.1981825,-0.6830179,1.2141176,2.0766091,-4.4839754,0.28003463,0.76321083,-0.0014786273,-0.22483122,0.13230538,2.0251756,0.40541777,1.8622956,-1.2025447,-0.13235076,-0.75186884,0.3730868,0.06280464,0.31194475,-0.39024317,2.5300822,0.39877367,-0.38790646,-1.5270137,0.95540965,-0.1543521,0.49196512,1.1066494,1.8789594,0.09662661,3.3548455,1.1340647,-0.078563616,1.0949911,0.75149363,-0.007333629,0.7380135,-0.64051104,-2.1132526,-0.45973682,-0.32692027,-2.1765084,-1.2067277,-0.596624,-0.07900319,-1.2864065,0.39632535,0.35851538,-2.2808747,0.2230978,1.4596081,-0.9300014,-1.0054035,-3.3073387,0.0005040169,0.7386502,-0.8670296,-0.48354542,-0.22126827,0.061876625,0.5929704,0.48700228,-0.6623992,-0.1440629,-0.62273335,-0.93393576,-0.6526131,-0.22371848,-0.86615074,3.301514
10180,-1.3328898,0.520848,1.2769003,4.4058,-0.12963292,3.4561076,0.9439453,5.193503,2.6504998,1.2843984,1.8323541,2.6559114,1.4793812,0.44823033,-0.4853086,-0.869116,1.4204361,1.2653284,0.1653033,1.8905598,-0.2240275,1.1765933,2.3083243,1.867221,0.11948386,1.1156161,3.5184846,1.0726259,-0.38156348,3.8407235,0.946512,-0.32603422,-0.5476281,2.3785,3.5085485,4.035526,-0.22019434,4.189814,0.5006672,-0.12226841,-0.4260847,0.56736577,-0.25422236,4.877707,1.6430126,-0.5455376,1.5354508,0.6043041,1.0208349,6.8302774,0.40352035,1.443332,0.48323882,-1.0312544,-0.7963829,0.6658555,0.83530414,-0.4413842,-0.45149985,-0.3516602,0.4154666,4.244257,-0.39112675,0.8994945,1.0481956,0.51272035,-0.6759095,-0.14076939,0.509005,0.22488204,1.1103157,0.40617788,0.21041586,5.1529984,1.619721,0.4392777,-0.16536945,-0.16205624,-0.24942397,1.8342252,0.9623177,1.5166719,1.4843336,0.5825026,0.67578185,-0.43803063,0.65126395,-0.20611204,-0.38845673,2.3403332,0.5454727,1.538548,1.1194791,0.4060526,1.0923637,-0.006575227,1.5883124,-0.5329811,-0.7964051,-0.17637378,0.1558987,0.4337046,1.523272,1.9623532,0.44044137,1.726914,0.39210618,-1.0292826,-0.3119295,-1.8974212,-0.59009683,0.53198814,1.0723332,2.1340067,-1.5348253,-1.542457,0.42918074,-0.2615412,-0.23224393,-0.21795693,-1.0034708,1.6589692,1.3071917,0.614996,-1.0714444,0.094611675,1.6002611,-0.62838566,0.5930398,0.5645576,0.8937084,0.519016,1.920146,3.7976608,0.11880344,-1.4431293,0.7238438,0.91843677,1.9114244,0.47413275,-0.55806845,0.4909578,1.02528,0.44025832,2.4859924,1.7010686,3.8420577,-0.3644818,0.17817193,0.011494026,0.5762106,0.07019387,0.28662068,1.1093968,0.25762188
1019,-0.26841646,-0.50137365,0.20049101,-3.9566998,1.2348337,-3.0242338,-3.1489277,-1.2116351,-6.18775,0.014154404,-0.9353219,2.073261,-3.176749,-0.1903659,0.622146,-1.6891098,-5.0305805,-0.75559074,-0.95772105,3.9682152,1.0237732,0.7504903,-1.0063323,1.0278078,-0.18177769,-2.7822845,-3.7348037,-1.0894643,-0.5060285,-0.68757415,1.6077497,-0.039041325,-1.611087,-4.6873503,-0.5370985,-2.2178068,0.22106528,0.47605127,0.44322622,-0.283558,-0.4289887,-2.7871053,-0.84522116,-1.9631171,-1.1927829,-0.35593066,0.78753483,-3.0565634,-0.3016926,3.3168843,1.8705962,-2.3906565,-0.26612452,0.8700059,-0.17383094,0.17989975,-0.4698448,0.43001705,-1.1400201,-0.14809373,2.2522745,-2.1939218,0.34213698,-0.1973944,-0.7363992,2.1212702,0.62911326,-0.23968449,0.7027554,-0.23746462,-0.62121254,-0.43779853,0.31489766,-1.2650423,-0.6739637,-1.2024977,-2.323121,0.4290499,-1.5428674,-1.3462976,-1.4003053,-0.8428015,-0.8262937,-0.21665508,0.31147063,-0.599184,-1.5102186,0.18312946,-0.306573,-5.2395387,-0.742449,-0.07215734,0.0618956,0.91377777,-0.11905328,0.11183308,0.32219315,0.5964561,-2.8563972,0.40465295,-0.3649315,-1.8935344,0.09558672,-1.3209351,0.97346663,-0.18461768,0.17070411,-1.742413,-1.1323239,1.0299479,0.20806988,-1.0907983,-1.5233387,-0.4342677,-0.64168787,-0.5669421,-0.24226803,0.5328607,0.44942552,0.9446452,0.6531253,-0.44184607,0.22062138,-0.21670242,0.62811476,-0.8024272,0.8729818,-0.54668695,-0.19973376,-6.741397,-1.0280432,0.4782807,0.08151287,0.27203637,-0.28251076,0.38712084,-1.2787793,-4.9888535,-1.4408656,-0.08679181,1.9029858,4.823473,-1.2778852,2.0381594,-0.39063293,-0.48135617,-2.2658818,1.4637557,-0.713817,1.3179892,-0.8292039,-0.6726984,1.0717341,-1.6655178,1.2237787
10190,0.81496936,-1.2612956,-0.10670444,0.63465,-1.1922482,-0.7032155,-1.603309,-0.42599308,0.9382,-0.7241021,-1.8049235,-2.1449323,2.0802956,-0.985505,-0.0011035204,-1.6014967,-0.47900566,-2.1413794,0.42174453,-1.3748255,0.93684185,-3.0046191,-2.224269,-0.5006569,-0.36506328,0.62771225,0.08535825,0.33543828,-0.11173138,0.49253786,-1.7684265,-0.4451512,-0.724748,2.9429998,-3.4571836,-1.6914563,-1.9462991,-1.1273382,-1.9146788,-1.2101941,0.45360574,1.3408093,-0.5019321,-2.8629785,0.6274308,1.4176041,0.4244199,0.2952366,-0.07037522,-2.2277935,-0.16257374,0.31176192,-0.21557269,0.9145824,0.5278042,0.24556814,-0.35915464,0.88999945,-1.0504005,-0.5712966,-2.0007615,-0.03180757,-0.7456471,-2.4089766,-0.14748064,1.4180045,1.1481829,0.34841773,-1.2248973,-2.203566,-0.97274673,-0.31601846,0.08419132,-1.8788254,-0.39036235,-1.5093238,-0.94491756,-0.32328925,0.5442011,0.36639467,-0.26314363,-1.1260762,-1.4184337,-0.08302902,-0.2459579,-0.25936997,-0.24896473,-1.5411712,-0.518027,-1.2819358,-2.9253807,-1.9432032,-0.47644114,-2.229161,-1.4820633,0.47911856,-1.9365648,-1.0488973,-1.1570985,0.72483635,0.28771126,-0.5537069,-2.9086852,-1.0006094,-1.9357495,-1.6671014,0.102541976,-0.3113225,0.50961256,0.5152403,0.1765609,-0.9892403,-0.0021206737,-0.5459658,-2.0951557,-0.6205561,-0.56796885,-0.4332187,-0.28350413,0.71588314,-0.5558486,-1.1984533,0.1849099,0.34926838,-0.37870005,-0.47581416,-2.3077588,-3.548076,0.7287067,1.3271296,0.058522284,0.2759393,-0.70002896,-2.4817207,-0.8757777,-0.70088136,0.21107128,1.3124523,-0.2908626,-0.7988045,0.26206934,-0.258039,-0.11543238,-0.055437855,-3.0590768,-2.7183197,-3.6227307,-2.766444,-0.46158648,0.34512305,-0.8233675,0.24300335,-0.9541716,1.0136459,-0.46011895
