,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17626,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27058,ST27219,ST27223,ST27243,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
7016,0.91204745,1.5353905,-0.71312726,0.46299925,0.448152,0.116002925,-1.0548973,0.41440558,0.7993151,1.8753495,1.9154,4.4132867,0.6286771,0.35563013,5.8359885,4.8010697,3.5120516,-1.0119,4.9947996,3.729106,0.7271311,5.538392,-0.012246631,0.6200812,0.49114317,1.2071407,-0.73746085,-0.03112862,3.3056302,-0.7510983,0.08106083,0.33354998,0.09214346,1.2084935,2.3243725,0.67415583,1.1696001,-0.69561005,-0.52625,1.5317243,2.8311992,0.060286492,-0.09801012,0.57017434,1.4055362,2.3941772,1.3345666,0.73608845,0.82375896,2.8965263,0.7685043,1.4544154,3.8296394,1.1133082,2.7407074,1.5888829,-0.8808315,0.75529236,0.83992463,-0.04258601,-0.56548476,0.13081925,1.9360851,3.8871498,2.9493113,2.1272979,-0.10438516,-0.9716475,-1.0625856,5.2506638,6.52829,0.504617,0.12537229,-0.16121566,-0.7291206,6.944432,4.349798,5.17473,-0.014717706,0.67484343,0.13936989,-0.88700634,-0.19618785,4.5558,1.1299418,1.8223174,-0.400568,0.4208973,0.031172723,-0.91502464,0.3569,-0.08993866,0.45783347,-0.6200892,1.9297314,-0.30704275,1.7926097,5.4812884,0.21755332,3.7671802,-0.27440202,0.9671279,0.2427081
7020,-0.7826189,0.252299,-1.0721028,0.32278523,0.48472977,-0.06692965,-0.87016976,-0.2882752,-0.12325236,0.12378041,2.5264,6.6098986,0.17320864,-0.18151116,4.4506874,2.262691,1.6459918,-0.67135,4.7124,4.7820196,0.20420954,4.820154,-0.1875557,0.72104263,1.7262492,0.8599242,-0.13216347,-0.024547905,0.8604023,0.16739228,0.6505946,1.8599999,0.9826385,1.9436487,2.0899463,1.291394,0.8449446,0.51303196,-1.2297499,-0.08349016,0.45590648,-0.19373211,0.48615676,-0.8467983,1.3125262,7.0874853,0.17788789,1.2232527,0.86564416,1.4834417,1.0465311,1.3658221,0.84482324,0.8996875,0.072629884,1.3825521,-0.7967919,0.33057612,2.7691617,-1.017729,-0.4475987,-0.4340183,1.5948483,1.3626,1.5183334,-0.059534818,-0.20913732,-0.8583872,-0.107682765,2.7710223,3.864758,0.40526384,0.22717701,-0.3387419,0.054945394,6.560382,3.9061022,5.1313753,0.098174006,0.40050712,0.71906114,-0.7163761,0.30974144,3.6601,1.708347,0.63557005,-0.6629229,0.5088136,-0.7473794,-1.1763728,1.2955501,0.018136948,-0.21184371,-0.5886076,0.88107526,0.5393953,2.1876578,1.9666468,0.3778249,6.8632593,-0.25922447,-1.4252491,0.4985597
7027,1.0784762,-0.27625385,0.91557294,-1.1764171,0.14501294,-0.5698173,0.45849118,-1.210547,1.1894091,0.2145022,-0.6516,1.1098143,-2.3518345,-0.06615177,-2.144634,-2.9240465,-2.9517207,-0.15755,1.1257501,-1.495318,-1.7628853,2.2854145,0.48107737,-2.1192906,0.13577345,0.67475927,0.12191866,0.860273,-0.8438607,-0.35276452,0.31489593,-1.77385,-0.63342273,-1.5725691,-1.3465786,-0.21487236,-1.69236,-0.009518363,-0.81205,-0.06489664,-3.3319182,-0.18827358,0.24986267,-0.15574956,0.56375015,-1.1062262,-0.77516395,-1.7139401,-1.3579187,-1.5882815,-2.0242152,-2.029698,-1.5250728,0.5914701,0.4286105,0.5174835,0.7553154,-1.2852613,-0.7427599,0.06310952,0.2219249,-0.05891589,-0.49279952,-0.06460002,-1.3175876,0.33370027,0.405195,0.12730965,-0.07457073,-3.2892253,-3.198752,-0.7056111,-1.0446494,1.9360958,-0.07758924,1.8073574,-1.3823099,-0.35211998,0.12240222,0.41966754,0.24853669,-0.30180547,-0.54681444,-5.28815,-5.68651,-0.24522191,-0.019174471,0.13021602,-0.7131262,-0.0078101307,-0.43885002,0.9628019,-0.09987363,0.01303184,-1.7355726,0.17558704,-1.739627,-2.2328525,0.34711167,1.4241643,1.087957,-0.14382625,-0.23086984
7043,0.7297654,-0.5117995,-0.6729902,1.6071093,-0.10915282,0.47860333,-0.9626075,1.9659415,0.29396582,-0.039490663,-0.39850003,6.1984034,0.39969578,-1.562016,3.1203873,1.5428724,-0.73810375,-0.45959997,2.5467,4.3826885,-0.3733849,5.682128,0.12574466,0.6362907,1.0006068,2.129387,-0.53719664,-0.20576295,-0.3671282,-0.15755358,-0.4967798,1.9405,0.60315657,0.065382436,1.122193,-0.36197358,0.7841462,-0.55749893,-1.11335,0.0873795,0.45793408,0.035917923,-0.15845951,-0.96705395,-0.41153586,5.1703095,-0.92369235,-0.38780373,-0.4315694,-0.36203852,-0.83084273,-1.2300564,-1.2579238,-0.07102525,0.08823303,-0.28128338,-0.8254583,0.98346364,-0.1997511,-0.9679508,-0.5064192,0.41548932,0.43787783,1.2414,2.3522696,0.46294674,-0.7525271,-0.56287575,-0.35030913,0.9677224,2.2206426,-0.9586035,-0.30170134,0.028417386,-0.40188468,6.1497164,3.2434602,2.9281507,0.04454749,-0.9057218,-0.3253773,-0.2400827,-0.39154673,3.6719499,3.0291648,0.65883774,-0.003348738,-0.33164573,-0.5399049,-0.5677112,0.2212,-0.24691458,-1.1527078,-0.79974246,-1.0308768,-0.50318134,-0.06200759,2.3972807,-0.57126594,6.2311535,-0.094051436,0.32447344,-1.6763893
7048,-0.7755964,-1.2301866,0.13211787,-0.7450683,0.10637419,0.21819483,0.51257044,-2.6434262,0.043116003,-0.8299154,-0.51045,-3.6877482,-0.61528015,1.7837379,-3.4680188,0.26810643,-0.8669863,0.0345,-5.2686,-1.9886336,0.9733603,-5.3960896,0.29732144,-0.33874112,-1.369591,-1.6435101,0.8937242,0.21518429,-0.74413085,0.72250056,-0.57851636,-2.7592,-1.8454596,-2.3011942,-3.0156217,-0.97819513,-3.3678203,-0.5746394,0.80294997,-0.7656645,-3.3852448,-0.95074743,-0.5058623,0.14519061,1.1352562,-3.3311882,0.27954274,1.648638,1.3672127,-1.7274555,1.3958955,0.85724896,0.48255777,-0.2983786,0.60204506,-0.32509655,0.7641194,0.090633065,-0.5183639,-0.0041388273,0.26959586,0.14627968,-0.6814421,-2.44135,-3.901484,-1.2795979,-1.0592432,0.5198864,0.21780998,-5.2390437,-5.056664,-0.90478146,0.09807444,0.12747891,0.47815618,-5.532747,-6.9075603,-5.4157715,-0.31412417,0.12312245,-0.44563195,0.38969386,-0.5129708,0.45515,-0.19763449,-0.07371047,-0.23231934,0.47152472,-0.6123988,1.306439,-1.8512001,-0.6742223,-0.011056036,0.85747796,-2.6450908,-1.3430259,-0.122528315,-3.4148827,-0.2727902,-4.8687515,-0.40839309,-0.64667535,0.77367914
7074,-0.1883122,-0.26707113,0.39064062,-4.1043563,0.369632,0.10300866,0.21000186,-2.935513,0.018723667,0.6528133,0.13165,2.7732122,-3.436892,2.9742532,3.323557,-0.2582959,0.53527844,-1.5532,3.2842498,-0.08063438,-0.6601658,-0.381035,-1.9020214,-2.6365416,-0.22785254,-0.3272217,0.48734912,-0.063813746,-0.63677084,0.00017431378,-0.6094028,-3.74375,-1.4039383,-2.8045583,3.9287791,1.2649801,-2.1195216,-1.7427869,0.15769999,-0.095067404,-1.4255044,-0.6843613,-0.6797522,0.3000788,2.2154398,3.3238513,-0.06310782,7.3598185,4.069826,3.2155633,2.1742482,2.0642052,1.0897787,-2.16612,-0.066418536,-1.476625,-0.25957596,0.023816824,-0.18343611,1.2843611,1.3680203,-0.5036825,-1.2607818,1.2407,0.6751086,0.7330144,1.6059895,0.302845,-0.71604156,4.0448656,4.899787,0.5642464,-0.5569409,-0.451533,0.4595706,1.6417602,-2.0489852,1.0658445,0.5693128,0.026862562,0.3704909,-0.55307126,-0.40838528,-0.27440006,-0.8641385,0.2577595,0.123887435,0.024903271,0.22156464,-0.4916469,2.94365,-1.4356325,0.6908763,0.6047382,-0.74856883,-1.3048136,0.6516491,4.342255,0.14354193,1.2440737,0.3130896,0.2675284,-0.8888929
7077,1.0496544,0.61795413,-0.5323645,2.260261,-0.0032113716,-0.48993546,-0.009198427,-0.21923938,0.13448267,0.040182777,1.6076,6.9959154,3.7658792,-0.24011388,4.9592524,1.9838215,1.0506808,-0.0714,7.151,5.0934544,0.281945,5.186555,-0.4121399,2.9738028,0.60588574,0.26076606,0.08973339,0.20965841,1.2547681,-0.22584096,-0.3985846,2.57025,1.0605596,2.7067857,3.7037516,0.7500872,2.699861,0.17676613,-0.14745,0.4082419,1.0097888,0.49864334,0.5755892,0.49272066,0.5530838,6.111693,0.6587531,6.737201,4.5324955,6.886345,3.1573868,2.9852195,2.4646196,1.1139536,-0.2248973,-0.060482234,-0.63300294,1.7887349,-1.581309,2.2841952,-0.35863608,0.8228271,1.5036789,3.12675,1.2574365,2.339933,-1.1686027,-0.2044709,-0.14637788,2.9933312,2.8307905,-0.8922379,0.6644974,0.14937516,-1.0219942,6.008274,2.9652717,5.6935234,0.47453523,0.76759624,1.6717312,0.08107091,0.1707578,-0.282,0.37829387,0.92533714,-0.24541794,1.3862522,-1.0695597,-0.42929924,-0.6742,-0.25815582,-0.20929313,-0.7940767,1.5395249,-0.23313974,3.1940596,2.1114397,-0.11478284,5.95665,0.037730925,1.1956882,0.6893148
7082,0.20994747,0.31663615,0.22682601,0.19070795,-0.015037477,-0.7525192,-0.36271912,-0.9098365,0.08060907,0.7012707,1.27995,0.45874846,-0.8641599,0.049873143,0.12569499,1.0485158,0.61897653,-0.51725,-0.6716,0.001197204,0.008721858,0.85042423,-0.23349622,-0.9338188,0.055405706,-0.718237,0.37377194,-0.76628596,1.2790842,-0.09176318,-0.14038813,1.2924501,1.9520872,1.2814465,1.8117099,0.117943555,1.6770833,-0.1454203,-0.5457,-0.58920616,0.08012098,0.16641504,-0.47033143,-0.66381204,0.82601786,3.075956,-0.21744448,1.2554548,0.87473935,0.70520353,-0.116545916,-0.15168664,0.69463205,-1.1790628,-0.80516446,-0.4367891,-0.060108542,-0.96352607,0.40512282,-0.6884346,-0.20216167,-1.1230927,0.57139146,0.63635,2.4634156,1.0341265,-0.36663264,0.091820404,-1.2387533,0.46009174,1.0339837,-0.087466694,-0.137281,0.2695881,-0.49823457,1.593528,-0.04619372,2.843283,-0.09141712,0.31569502,-0.14969808,-0.09562123,-0.32697564,2.1149502,3.8843975,-0.8792256,-1.0428495,-0.35077336,-0.6652764,-0.34809107,0.37280002,-0.23547097,1.1440698,0.32999676,0.28892693,-0.3398047,0.65563166,0.96224344,-0.6693529,0.9036844,-0.5780263,0.7322203,0.20086977
7088,1.8404248,-0.46433288,-0.22108358,0.54488873,-1.4331259,-0.254838,0.80818516,-2.6218224,0.067229845,0.017684586,0.9899,-10.0,0.49616843,-0.09311428,-1.4118848,-1.356201,0.44382942,0.60074997,-10.0,-9.961971,-1.0090787,-9.785526,-3.5272212,-0.24375612,0.45727947,-1.68086,0.69094956,0.9496084,-0.2866882,-0.39692402,-1.4624438,4.2620497,2.35063,2.7622244,1.5238492,0.9135306,2.0438154,-1.2919058,-2.5918498,-0.5341747,-2.1055443,-0.7718739,-0.12899539,-0.45181316,-2.203989,-2.4125862,-0.9204911,2.832361,1.7566487,0.5564564,1.7639735,1.0255413,0.5177076,-0.13148606,0.16443577,0.1323835,0.49473155,1.9388833,-1.4099997,-0.43010068,-3.0293503,0.563565,-0.16022101,-8.91735,-8.642735,0.08504241,0.013841584,0.462614,0.049533203,-2.9179463,-2.7796361,-0.21531504,-1.6013958,-0.45371288,0.46681774,-7.691918,-7.2597485,-9.174222,0.42031974,-1.0335298,-0.9313906,-0.35418764,-0.6624167,-5.38675,-3.5074496,-0.596119,0.16919833,-1.205762,-0.7557122,-0.47569782,-0.53485,0.49404228,-0.45816994,-2.2860045,-1.5423796,-0.19880208,1.0038514,-1.1356992,-0.49698037,-9.985342,0.24105138,-0.033406913,0.8613312
7099,0.08039966,0.7761231,0.5430951,-1.0174735,-0.7036759,-0.6798315,-0.1774842,0.36533773,0.47615564,-0.56395066,0.5453,3.3205683,-1.4706281,2.6230328,0.6853158,-1.062458,-0.2181307,-0.2201,3.3318,3.3965049,0.74447507,4.0798454,-0.14896008,-1.6478586,-1.2139323,-0.5201772,-0.27780285,0.2599884,1.2564707,0.39307737,-0.18675429,-1.94485,-2.1210299,-0.15726286,-1.166093,0.86986226,2.943469,0.17087379,1.94885,0.40624386,-0.22460757,0.0050510317,1.2974939,0.82794774,1.40697,3.5022607,-0.08211021,-1.3630464,-1.4803417,-1.0210826,-0.6213937,0.23079161,0.70218027,-0.62992376,-0.10996127,0.03607302,-0.77756596,-0.080129415,-0.472063,0.4368155,-0.23662782,0.30733097,0.47745907,-0.21345001,-1.1872343,0.5784216,-0.1354208,0.13938898,-0.14243835,1.3383559,1.7397726,1.0363855,-0.81332093,-0.1495899,-0.79841745,6.885746,0.7967051,3.6942525,-0.1616928,0.9142927,0.7736466,-0.8897221,-0.053564526,0.49935,0.7485624,0.63556015,0.91318196,-0.007402867,0.34422117,0.56940204,-0.53045,-0.46033046,0.23001039,-0.006893158,0.81102043,0.7186577,-0.05950822,1.6479437,0.5207123,4.358446,-0.39488935,-0.77441925,1.0986995
7105,-1.9162481,-0.7728352,0.9416275,-0.07015607,-0.43855095,-0.5228868,0.18360308,-0.84443855,0.57805264,-2.47082,-2.1087,1.2421793,0.37324286,2.7646198,-3.7674475,-1.8340397,-3.639153,-0.44975,2.04795,1.7971876,-0.7964908,1.1255186,-0.40702116,0.47458613,-1.5878614,-1.0944893,0.0666253,-0.6907771,-1.1584691,0.30406383,0.39881906,-0.5707,0.19213204,-0.8177454,-4.667055,0.19511726,-1.061434,0.07890232,0.67455,-0.35193384,-3.0195577,-1.5558453,-1.1298418,-1.7643895,-2.359439,-3.3508515,-0.53872156,-3.2582572,-2.296821,-3.5945897,0.26370937,-1.2635523,-0.18364799,-1.3271751,0.20363018,-2.2388926,0.35073873,0.52232575,-1.1730027,-0.5595628,-0.18533418,0.05253636,0.12858324,-3.8569002,-3.5216806,-1.8035951,1.0373122,0.20656875,0.07942863,-3.2793272,-2.6669817,-0.4457119,-0.66267073,0.30666685,0.35204262,-0.5383822,-0.03376001,-1.962422,0.71712816,0.5165958,-0.007983774,0.8163571,-0.043771505,-7.50805,-6.067523,1.8610752,0.14405388,-0.27500802,-0.08134551,0.48671904,-0.70774996,3.2896185,-0.0057992935,0.3844182,-1.6529276,-0.52117705,0.1214529,-3.669487,0.79932445,-0.021249413,0.031219076,-2.5382166,0.4738214
7106,1.3448713,-0.14933199,-0.025818601,-2.3451412,-0.24615672,0.51314193,-3.16585,-1.9350781,0.5857401,1.240128,-1.4388001,1.6057277,-2.4115417,-4.9306254,-4.3337164,-1.0645261,-1.2265134,0.45790002,2.88525,0.8054012,-0.16846351,2.385333,0.9033118,-2.029308,-2.2479818,-3.1600413,0.2986979,-1.5088253,0.7168378,0.22964454,-3.7029712,-3.93615,-2.9129786,-3.4369645,-6.00066,0.17682563,-3.635929,-0.31098956,-1.06355,-0.90959275,-0.80052966,0.2861993,-0.43586135,-0.6284005,-0.9198718,-3.7205968,-0.26495937,-1.6043788,-0.7090831,-1.81623,2.6916726,2.1823564,1.5434928,0.32908213,-0.5369892,-1.0449976,0.23395923,1.6220264,-0.8262336,-1.4166452,-3.4452643,0.56324697,-0.7639481,-0.2665,0.31151605,0.49663615,0.028619163,0.37670034,-0.031088974,-8.228338,-8.335528,-0.3435595,0.11321314,0.4401152,0.6242304,0.62282866,-1.5897579,1.5261841,0.3772571,-0.23025402,-0.5688245,0.5049484,-3.7766073,-2.28515,2.3634062,-0.5039413,-0.71324766,-0.7626531,-0.9137669,0.15131263,-4.63945,-3.5719821,0.19186904,-0.4468877,-2.947049,0.7662792,2.5571654,-10.0,-1.0174623,1.2127585,0.18342035,0.24634948,1.64347
7153,-5.922384,-2.5477633,0.16258284,2.1134372,-0.080823846,0.060010754,0.12228939,-2.3490763,0.14154848,-5.7270727,-1.373,-10.0,2.5440636,-0.48430106,-3.5725055,-4.5283237,-6.647469,-0.3682,-10.0,-10.0,-7.152093,-9.999999,-1.6363637,1.9635642,1.2438221,-0.42782083,-0.19766459,-0.19395663,-3.0593503,-0.2631148,-0.7279315,-1.6333499,-0.42954063,-1.6538808,-2.3367627,0.73379886,-2.0260434,0.825868,-0.36555,0.8795942,-4.209683,0.035980478,-0.39791116,-1.7402394,-0.74287075,-10.0,-1.0894864,-4.401097,-3.8584003,-5.606772,-3.2958112,-1.268581,-1.6385672,-3.3552608,-0.806017,-3.1916947,0.32716796,0.15280563,-0.43720406,-1.1150339,0.13604221,0.051251605,-0.7528127,-3.078,-3.018221,-6.904873,0.5272292,-0.11955675,-0.10394523,-10.0,-10.0,-0.7029329,-0.803354,-0.059844114,0.5466114,-10.0,-7.4350896,-8.637192,-0.1988476,-0.29329136,-0.12984917,1.1937122,-0.304699,-3.73315,-0.9623935,-1.4068964,-0.13271846,-1.5265932,-0.52919966,0.12458663,-0.78059995,-0.09697352,-0.38097668,-0.49414983,-2.3288,0.1479159,-2.9514785,-9.683487,-1.4887726,-10.0,-0.0043157116,-5.118308,0.73940134
7157,-1.4565187,1.2670157,0.24275813,4.050248,0.3657226,-0.018129274,0.28894058,1.1782508,0.19123,-3.260755,1.5705,-2.9865465,4.110934,-2.5811656,-0.18993318,0.6489359,-0.67177176,1.68795,0.10294998,-2.1827846,-0.38772973,-1.8205628,1.2836871,4.2440104,1.7447219,1.5463978,-2.302457,-0.47696736,2.0970485,-1.3409468,0.16438621,2.6282501,2.2386346,2.2242177,-1.1724828,1.0876666,4.2772403,0.75291884,1.2811999,0.542731,3.470536,1.509919,0.7285742,1.1068438,1.1753166,-0.19025016,-1.9943101,-4.066935,-7.258626,-5.1775775,2.7266183,2.014525,3.2803388,1.0189439,0.42612556,-1.3052303,0.042702988,2.3124435,-2.471509,0.15017916,-0.43567967,0.15696108,2.6615999,-1.66395,-1.2562802,-2.0045075,-3.041216,0.5675377,0.4941467,-3.9946277,-5.1902466,0.12224388,0.34627834,-0.766279,0.4152236,0.33569926,1.9466031,0.55852485,-0.48536614,-1.0332836,-1.5617812,0.41655707,-0.31351137,1.678,2.3132114,-0.7403024,-0.5044713,-0.69518363,0.74821514,0.34547895,3.591,0.5105116,0.7114622,-0.20398062,-0.9825836,0.99040806,2.0638118,-4.7199183,-0.24894074,0.017016344,-0.5502337,-2.624784,1.1602306
7158,-2.0593565,-0.29340327,-0.034189012,5.251439,-0.7642901,-0.7555076,-0.43711585,0.8275015,0.15044568,-4.0363007,1.08055,-3.8951073,6.254945,-0.54363096,1.851054,0.44846615,0.053498775,1.02765,-5.3226,-5.5688033,0.17844309,-4.8504715,0.96050566,5.994865,2.274645,2.604086,-0.08073015,0.33827525,0.01931566,-0.6422945,-0.35954767,1.9967501,1.7415764,2.2781801,-3.9780405,0.40124744,2.1713202,0.77079624,0.35865,-0.46168843,-2.7346308,-0.49759534,-0.37988436,1.1178722,1.6884248,-4.610835,0.072726056,-0.8532914,0.7910795,1.3585119,0.8873311,0.40109617,0.7399387,0.8704474,0.2620705,-0.4417318,0.37195623,1.3535641,-0.66093314,0.6649758,-0.020170897,0.24641626,1.4975361,4.0549,3.6511884,-1.9728405,-0.60819507,0.42872846,-0.35496074,3.795548,2.4041421,0.43015242,-0.4766611,0.3334224,-0.9817954,-1.1498288,-3.060645,-7.689351,0.07318115,-0.5459988,0.50399387,0.21978658,-0.6508754,5.05975,7.964264,-0.60125524,0.009709299,-0.6171656,-0.2704848,-0.6451862,-1.7207,-0.14855635,0.6436281,1.4204781,1.1691154,0.03253427,0.5261315,4.2667556,0.3805281,-6.0746803,-0.446818,-2.739808,-1.3239462
7159,3.4787557,0.5867997,-0.5220496,0.63514936,-0.39887017,-0.22234441,0.23142299,3.6005783,0.1049595,4.006061,-0.021450043,-2.684376,0.31140697,1.0003983,0.32792023,0.648401,2.0215478,-0.8416,-4.8168,-0.1303228,-0.56524825,-4.1601734,-0.362625,-0.4630046,1.4225405,0.19110727,0.54896593,1.0134933,3.1213756,0.06600845,-0.43160182,2.3958998,0.08412187,0.59067875,1.5795921,-1.598585,1.6685854,-0.028840452,-0.63605,-1.1454301,2.0258834,-0.19107151,1.0536454,1.206682,1.0303652,1.6655607,0.8569252,1.9127533,1.109286,0.28648597,0.37288216,-0.8396983,-0.6868354,0.5556999,-0.55471253,0.27371478,-0.2878808,-0.5920712,-0.24051571,-0.18911043,-0.4189261,1.2531999,-0.4444114,4.41695,4.238724,3.5263667,-0.99332184,-0.108602166,-0.30142295,2.7415342,2.5362496,-0.88661265,0.6925849,-0.60338104,-0.606711,-2.234688,-1.1851819,-1.6974446,-0.13621551,-0.1749651,-0.68303674,-1.318789,-0.27815264,9.997499,9.672079,0.23229873,0.60911137,0.8090533,-0.73891693,0.2686645,-0.28845,-0.54485506,-0.06698848,-1.0423982,0.09259303,-0.40603212,0.28849685,3.889814,-0.47381198,-2.1870327,-0.20142354,3.9910228,-0.99280393
7165,-1.5480365,-0.032326818,0.5858481,2.2670817,0.63815063,-0.105053246,-1.0401436,0.68632156,-2.5230918,3.0934114,0.49955,-1.9820173,1.2646037,-0.35706675,0.5803361,-0.47370046,1.5111935,0.30980003,0.02885,-5.313308,0.103809156,-0.9557426,-1.0078791,1.6688945,-0.381101,-1.2616801,0.45050097,-0.17492798,0.096054494,0.13005152,0.5278116,-0.1804,-0.91892284,-1.7706718,-0.81639755,-0.97900087,-1.0469459,0.07218085,0.6962,-0.6069851,0.865114,0.2705353,0.23736143,0.04138571,-1.9256752,-0.8182971,0.23142284,-1.4309189,-1.6189911,-2.605178,0.36280498,-0.86126536,-0.8578915,0.79721344,-1.8063374,0.21864018,-1.3727175,-1.2113893,0.072421014,-0.2275041,0.22498062,0.5479092,-0.96161056,0.70884997,-0.43535024,0.036076427,-0.14743823,-0.7022332,-1.7110617,0.6721759,0.48617366,1.3643854,0.5883136,0.47876996,-0.45278892,-0.57580173,0.7689995,-0.540892,-0.04496166,0.14303893,-0.15345404,-0.41160426,-0.12650327,-4.20015,-3.4963562,0.5973748,-0.28412142,0.8493497,-1.8780254,0.76624113,-0.69605,0.034583747,0.022956103,-1.3063318,0.73425055,0.20346752,0.35775536,0.024558783,-0.18409239,-1.2304813,0.1568752,0.57623386,-0.11039503
7168,1.4884908,-0.5405853,0.40667883,0.46180612,-0.15616968,-0.59253085,0.48080269,-1.8807318,1.1278449,0.9793562,0.3238,-6.674025,-0.7349258,-2.8699617,-6.6263247,-2.2301288,-2.6655338,0.11835,-4.3869,-5.6129446,0.11688071,-2.8722305,0.24768053,-1.2619426,0.20120975,-3.6736565,-0.2501859,-0.10990361,0.7274095,-0.33990693,-0.57227796,4.7433996,4.006877,3.6738074,-2.4316804,2.2939596,3.5020401,0.44770432,-1.9461501,-0.3817904,-5.9634924,-0.030236444,-0.14345723,-2.066711,-3.3509767,-4.9257092,-0.4515895,-3.73287,-1.9250367,-6.29472,1.4996105,1.9907572,1.8015039,-2.5370283,-0.9286932,-0.9547188,0.027798377,2.8130894,0.15319434,-2.3021116,-0.43503198,0.08933597,0.26615572,-2.8047,-1.985345,1.2946568,-0.15852603,-0.2507484,0.5504343,-5.358075,-6.0090604,-0.8388728,0.111823194,0.50775766,0.3487847,-1.7816314,-7.264594,0.06682148,0.07094775,-0.79997444,-0.5435821,0.614449,-0.21449006,-5.1888,-2.8985596,-1.3756809,-0.6421554,-1.4342014,-1.2848475,-0.10648771,-1.1358,-0.21736217,0.5652856,-0.56199867,-2.2627096,0.81480753,2.0448232,-5.016538,0.15136266,-2.0894623,0.067298226,0.6133128,2.1524248
7264,-1.0066473,0.6374145,0.122027695,-1.3112488,-0.9406104,0.63141894,0.083448574,-0.25073633,-0.3411429,1.4536648,-2.6089,0.8514068,-1.9714346,-1.9939289,-0.7416685,-0.6746875,-0.18694252,-1.1640999,2.73505,1.5906622,2.1826751,2.6060133,2.154661,-2.250971,-1.915286,-1.6268994,-0.3857511,-1.4506397,-0.06085232,-0.6152721,-0.51626456,-1.3999,0.43227294,-1.2789063,-0.2431319,-0.22619218,-0.45236096,-0.11892448,0.52065,-1.0977062,-3.258477,-1.0280973,-0.91299015,-1.4067762,-1.8498963,-0.9137077,-0.10371111,-0.52706814,-1.0309783,-0.76422495,-0.64886737,-0.21766809,-0.16882154,1.4452758,0.66601753,-0.18359107,-0.07580435,-0.2825954,-1.9475173,0.82830286,0.47294134,0.17598128,-0.74277437,-1.7149,-1.539134,-0.9959876,-0.77464634,1.2955362,0.8022285,-3.1212344,-4.491477,0.3037123,0.22894117,1.4133365,-0.8846634,-0.47297198,-0.87448525,-0.7378655,0.017011069,-0.64397264,-0.83457786,0.9348308,-0.9147403,1.59735,2.727258,-0.22337317,-0.9044359,-0.55973953,-1.1400127,0.33598638,-3.3629498,0.09912442,0.8743396,0.09058503,-2.500363,-0.98624796,-0.24092102,-3.9821577,-0.8005596,1.6608491,-0.60602444,0.4265766,0.792045
727,-0.5886778,-0.9783063,0.23666465,1.0346613,-0.05554246,0.3814965,0.16407664,-0.99106824,1.0717697,1.0525553,0.8282,9.256699,0.8666812,0.06885278,3.8116217,2.6650214,0.7039466,-0.226,8.3969,7.506621,-0.13088718,9.36433,0.3085311,0.28751707,-0.17653203,0.6103348,-0.88577676,-0.14330551,1.746733,-0.3575462,0.42780364,-0.19174999,-0.06139797,0.6115417,2.1699653,0.5320923,2.6204271,-0.116620556,-0.50805,0.39291856,2.2997122,0.34333837,-0.47440416,-0.3734596,0.5519265,8.752979,-0.5444019,0.26872534,1.0400643,1.7881,1.5565383,1.1019896,1.729772,2.7209704,-0.501634,1.3660637,-0.5325211,0.9893033,-1.0156131,-0.40892974,-0.5073749,-0.82735705,0.92984486,2.50245,1.5819998,0.9221294,0.09901208,-0.51061845,-0.22746454,3.0519187,3.6140451,-0.30965233,-0.40081716,-0.5673524,-0.77063406,8.260414,4.605914,8.556561,0.019276012,1.1038197,0.02935797,-0.16530305,-0.6891046,4.1054497,3.1682596,0.5840373,-0.54818606,0.20807523,0.033982664,-0.266967,0.6454,-0.2689232,0.12002402,-0.77176225,0.8353546,-1.0871283,1.4741071,2.408599,-0.20354001,8.10284,-0.3978765,-0.08783503,0.80056745
