,ST125,ST144,ST16908,ST16927,ST17292,ST17333,ST17334,ST17335,ST17336,ST17434,ST17450,ST17910,ST18015,ST18016,ST18017,ST18026,ST18090,ST18395,ST18604,ST18765,ST18766,ST18771,ST18780,ST18791,ST25588,ST25589,ST25597,ST25624,ST25627,ST25630,ST25633,ST25640,ST25641,ST25644,ST25646,ST25649,ST25678,ST25679,ST25687,ST25694,ST25709,ST25712,ST25715,ST25718,ST25719,ST25723,ST25724,ST25733,ST25734,ST25748,ST25750,ST25754,ST25756,ST25769,ST25774,ST25775,ST25776,ST25783,ST25787,ST25788,ST25790,ST25791,ST25792,ST25798,ST25802,ST25834,ST25836,ST25838,ST25840,ST25843,ST25845,ST25851,ST25859,ST25865,ST25871,ST25904,ST25911,ST25915,ST25916,ST25920,ST25929,ST25933,ST25954,ST25956,ST25957,ST25959,ST25961,ST25967,ST25974,ST26007,ST26022,ST26050,ST26052,ST26055,ST26074,ST26091,ST26099,ST26139,ST26140,ST26183,ST26258,ST26263,ST26329,ST26337,ST26603,ST26764,ST26870,ST27079,ST28040,ST28135,ST28141,ST28265,ST28309,ST28390,ST296,ST37,ST605,ST606,ST621,ST622,ST623,ST639,ST647,ST659,ST713,ST717,ST815,ST968,ST973
5720,-0.21325213,-1.9534283,-4.4685497,-1.1029501,-0.32424998,-1.7858857,-0.60929763,-2.20765,-0.12051931,-0.31900984,-0.7832,0.9521495,-2.8840554,-0.7945682,-3.6762402,-1.7202609,-0.84463286,-0.6356393,-2.263691,1.6052115,0.46927494,-0.30028486,-0.71303827,0.3563736,-0.74707454,-0.39529476,-0.68882036,0.38819999,-0.5346,0.12855002,0.31385,0.7922243,-0.3178723,-0.21005136,-1.2800696,-1.2466938,-0.9735,-0.2552,-1.2844753,-2.3649197,-0.43565091,0.06837022,-1.5499203,0.6128892,0.19235002,1.3175569,-0.101695076,-1.05105,-1.1506996,-0.39235002,0.53344876,0.14001471,1.1377978,-0.51792014,-1.0060279,-0.014208287,-0.69874644,0.46660882,-0.41711465,-0.19220312,-0.2717118,-1.1054316,0.007801816,1.3788667,0.79178566,-0.96761316,-1.1013036,-0.04275,0.7999108,-0.12714833,-0.7061869,0.7368036,-0.6162921,-0.39898983,-0.6729465,0.2831303,1.2067652,1.17735,1.5657678,0.4808,0.5967019,-0.06551958,0.6823,0.36509553,0.82286334,0.37540013,0.9019785,0.03602591,0.6660406,0.2814977,2.106991,-0.0059999973,-0.33221352,0.8975273,-1.4386001,1.0474104,-0.13652441,-0.13392131,-0.794294,-1.1485707,-0.09330353,-0.92233765,-0.83787674,-2.5446956,0.71505094,-3.1130347,-0.28089595,0.26829317,-0.28091472,0.48691362,-0.99855,-4.7118998,-0.99560297,-0.6673295,-0.09805018,-0.12155,-0.12108041,0.5780128,0.0546028,-0.91168964,-1.1894,-1.5930308,-1.3390607,0.4335328,-0.2943287,-0.37755,-4.09095,1.5971501,1.5943519
5721,-0.34369856,-0.9685036,0.0977,0.88915,-1.592075,-1.3850601,-1.0493534,-3.9219499,-0.4528002,-1.1301336,-0.40255,0.32391125,-2.7175195,-0.9324225,-1.5934131,-2.404546,-0.9980835,-0.8900945,-0.32195014,-2.0620353,0.0038446933,-0.4901203,0.43607283,-2.017459,0.18731645,0.39608794,-2.2758186,1.2950001,-0.85450006,0.3414,-0.14585003,0.19324243,0.3706907,-0.8709821,-2.319028,-0.19615255,-3.204875,-0.68375003,-1.6098976,-0.30601004,-0.8417243,0.14851868,-0.24975532,0.40264553,0.70485,1.1772,-0.4981331,-0.5253,-1.8920109,0.84975004,0.6828033,0.7570381,0.71904695,-0.06497121,0.09039149,-0.01847855,-0.48836434,0.6117788,-0.1914888,-0.9844433,-0.9810022,-0.39065468,-0.18429089,1.2882054,0.8448684,0.027065001,-0.7103419,1.45965,1.3957459,-0.8059219,-0.7500135,0.3448521,-0.6509775,-0.24420494,-1.5944228,-1.442754,-2.2526748,-0.74514997,-1.8238058,-0.83125,-0.43634966,-3.0921667,-3.862,0.7039374,-1.4369383,-1.8094292,-1.3076797,-1.0889585,-2.0360515,-0.09324654,0.53304434,0.60064995,-0.18661799,-0.27903837,-2.9376001,0.44425136,0.1970829,-0.4754938,-0.5026847,-0.48265398,-0.5340322,-2.5169363,-0.9714707,-0.5741148,0.4550648,-0.2315839,0.5803305,-0.6575502,-0.8146757,1.2684878,-2.554,-2.3738499,0.20915452,0.049703836,-0.15323341,-0.50235003,-0.0048895776,1.4318817,-2.6310253,-4.1256714,-1.05265,0.1275919,-0.4414742,0.82222795,-3.464564,0.22695002,-1.4827499,-0.5205,1.3151221
57215,0.82458967,-1.2250524,-1.0256,1.4689,-0.23562497,-0.05933857,0.32813883,-0.2572,2.0897574,-0.63887227,-0.46829998,0.47847712,-0.38639843,-1.1436163,-1.7782995,-0.3246235,-0.9322678,0.16647175,-1.7047437,1.471613,0.27784944,1.8653868,-0.81610894,0.22254851,0.13574344,0.20012137,0.07178044,0.48595002,0.7289,0.16010001,0.469625,-1.2533141,0.7847616,-0.93240637,-1.0580916,-1.250829,-0.84155005,1.11935,-0.25961635,-0.74689007,-0.62766933,-0.17492595,0.65491605,-1.5622318,0.91155005,1.0287535,0.9862272,-0.10304999,-0.40378317,0.51815,0.21770564,-1.2057301,0.6361306,-1.3462658,-1.0435766,-0.15797576,-0.8224549,-0.24587354,-0.45917478,-0.09175995,-0.6068471,-0.68904805,0.29037666,-0.227231,1.0841178,0.27227446,-0.105112985,0.21710001,-0.09551494,0.7002487,-0.9313754,0.6394987,-0.47894746,-0.8635645,0.14354272,0.13424656,-0.009451088,0.25774997,-0.24789193,0.90139997,-0.032028936,-0.24731925,0.1075,-0.108041376,0.929445,-0.26225695,0.49184313,0.14690283,0.7357838,0.35925144,0.24922994,0.363,0.15366182,0.5461307,-1.5988,0.69935155,0.20071964,0.3397498,-0.841239,-0.14032234,-2.2259874,-0.45861006,-0.23563561,-0.43137792,0.17951696,-0.21988517,0.3275319,0.6470869,-4.3823752,0.41243413,-0.93745,0.32064998,-1.4489069,-0.6276209,-0.5581298,-0.66510004,-1.7938575,-0.557045,-0.99708813,0.10068083,-1.3324,-1.541666,0.8375253,0.07575786,-0.3282662,0.24274999,0.48595002,0.53775,0.033831116
57406,0.7002381,1.3135068,5.28115,-0.16505,0.709875,0.93783283,0.888479,2.00845,3.5346427,-0.67029786,1.6912,5.8361044,-0.25150952,1.7637657,0.32733753,1.8143315,0.19742465,-0.44607586,2.5607815,1.5760417,2.2109914,1.426519,0.20959444,-0.68813115,1.2740939,1.8581685,-0.21981266,6.73105,3.9895,3.3520002,3.32205,1.4383781,4.009907,0.45475197,4.0788016,4.3178906,0.448175,0.20684999,0.014020085,2.0196702,2.4406285,-0.5605139,1.393303,0.2789225,2.98935,1.4137517,0.05794649,1.92905,3.7070694,0.34365,0.061212342,0.6392771,0.12104763,0.8050978,-0.36432102,1.8397211,-0.8798337,0.50714004,-0.39962414,0.16754156,2.342534,-0.52217835,0.2635664,1.2491889,1.3967514,1.192809,0.2934261,0.8182,-0.23659466,0.76168406,0.5520693,0.22119176,-1.6366569,-0.108728185,0.96985376,-0.50787276,-0.99684656,-0.7719,-0.06832901,0.2804,0.8613881,-0.5950931,0.1879,0.08690283,-0.5694576,-0.86803067,0.13691878,1.4097617,0.78971577,0.68962586,0.9544136,0.5794,0.06643884,1.0866098,-0.30650002,0.47566974,1.8223548,1.713461,0.9031191,0.09694101,-0.49636713,0.99480295,-0.26524672,-0.34944785,0.29275644,4.2650056,2.0688927,1.5951481,2.8400588,-0.72521776,1.30515,6.5314503,1.4164653,0.40798172,3.402463,1.0852001,0.20291354,-0.6753952,0.23272827,-0.85140556,-1.55335,1.0746634,0.8920111,0.78437227,-0.8502083,0.3864,6.0155,2.7174,0.04729271
5743,1.6424651,0.10396701,4.3358,-0.33725,1.276375,-0.80380225,2.5415804,1.2686,0.58466274,1.5135772,-0.21965,1.4808915,0.08828986,2.1823173,5.4447904,-0.35332373,1.1875403,0.12532637,3.111113,0.4267758,-0.47624114,-0.2719099,0.44134757,-1.6019316,-0.325674,0.00020179152,-0.8410822,2.7687,3.2053,2.8375,2.14405,-0.84765065,2.6630096,-1.2226249,1.3470023,1.9330524,-0.4372,0.79535,1.842349,1.4833724,2.9969513,0.63947093,-1.1305339,-0.2991296,2.9101,0.8009886,-0.22374067,4.6627502,-0.11134669,-0.33725,0.46599537,2.3154752,2.143739,-0.33968607,0.481782,-0.06512666,-0.47835404,-0.61217046,0.04307586,1.4683176,-0.5377201,0.5523186,-0.14190748,1.3079201,2.2895527,0.07960446,0.6043137,0.2358,-0.5615989,-0.088509105,-0.43170285,-0.9859773,1.5897539,0.2517473,0.4332534,-0.22757897,0.62323165,5.30165,2.64141,0.56575,0.82907,-0.17187604,0.853,1.5143262,0.5055018,0.3715675,1.4546508,1.5901796,4.0103035,0.35565114,-1.7394378,-0.8558,-0.36033762,-0.09842281,1.8548499,-0.68493587,0.27497855,0.15469602,0.15628731,2.4806547,-0.41645145,3.361958,0.9906714,-0.026952166,-0.01826796,2.928181,2.4909887,0.5195927,1.6608679,-0.5639664,-0.5569,4.1779,2.8922968,-0.15482487,-0.050118074,-3.05325,3.6391425,0.96898496,-1.3625661,1.4656417,2.12875,0.65637064,0.006128028,1.00732,2.4426906,0.30165,4.08195,6.9598,1.1115553
5747,0.06373816,-1.5231075,0.47155002,-0.19319999,-0.076425016,-0.55622673,0.008898139,-0.59545004,-0.5183781,0.49044538,0.2683,-0.12102017,-0.8469785,-0.12983309,-2.3413277,-0.48022306,0.47472483,-0.34396145,0.022662073,-0.5832629,0.5284997,-0.16769016,-0.015230149,0.3381598,-0.5983128,0.19338022,0.16822714,-0.7385,-0.18550001,-0.86855,0.348025,0.09269369,-0.635576,0.52834195,-1.2767231,-0.13638423,-0.85585,-0.53305006,-0.00021311641,-2.3157103,0.598441,-0.29296127,0.04116024,-0.799568,0.536,-0.2765,0.23027454,0.35785,-0.91163385,-0.4602,-0.9468221,0.014879942,-0.24320821,0.11598268,-0.43875465,0.3146393,0.24691617,-0.8982061,0.2159076,-0.2988899,-0.2227628,-0.93951106,-0.014679104,0.0062939674,-0.49100196,0.26839843,-1.1243764,-0.17734998,-0.38067144,-1.1609658,-1.8422968,-0.80941325,0.30141574,-0.48620024,-0.9052986,0.2735927,-1.1600139,0.35660002,-0.8332592,-0.18605,0.728415,-0.046044357,-0.99394995,0.22584048,-0.18563074,-0.034655824,0.37566337,0.40379196,-0.82066053,0.4954944,-1.3573681,-0.0033499897,0.52808434,0.4252049,0.7946,0.84784424,0.14887202,-0.24929193,0.47536212,0.061915465,0.5253828,-0.3523211,0.015653014,0.44013464,-0.5139973,-0.20422262,-0.38760602,0.7237236,-1.918632,-1.0023366,0.37150002,-0.58044994,-0.010712966,-0.3374499,-0.20423807,0.7206,-0.094779275,-0.17593977,-0.04401219,-0.45584083,-0.3603,-0.31749362,0.57689565,-1.1950271,-0.32099894,0.99810004,0.0018000007,-0.6402,-0.073536545
5770,0.4101706,0.44933084,0.74,0.67025,0.44265002,0.68071914,-0.26340482,2.6489,-0.039893866,0.97384435,0.27675,-1.1917291,-0.38061377,0.7796548,0.08772284,-0.12605377,0.4522512,-0.9250857,-1.1577195,-0.3834091,-0.60710543,0.1597395,0.7674922,-0.081594825,1.1198782,0.85598737,0.6364798,-0.3057,0.7221,-0.49560001,-1.1366,0.98121214,1.4451613,0.4867765,2.1878228,0.14468831,0.92230004,0.69124997,2.1269598,0.2065793,0.5741502,-0.5517203,0.60525185,0.35792843,-0.16455,-0.009239018,-0.56245685,0.7802,0.82449526,-0.3441,-1.6946974,-0.44910786,-0.5460604,0.11530912,3.1797557,-0.015248835,0.38245955,-1.3713713,-0.4000308,-0.7228742,0.236579,0.401734,-0.253412,-0.1321137,-0.8142121,0.48747522,2.371863,-0.9312,-0.66216,0.4398767,-0.39153856,-0.2282424,0.2626949,0.30829984,-0.9870931,0.2514943,-1.5102993,0.06449999,-0.51770276,-0.47465,-0.37088937,-0.42077208,-1.28265,-1.0054526,-0.62638223,-1.6609843,-0.26725724,-1.1063179,0.0620213,0.46157336,-0.20202146,-0.11170001,0.98990524,0.20039544,3.6876001,-0.18663988,0.384738,0.96949804,1.098119,0.6566148,0.37019032,0.20814513,0.11497795,-0.25984704,0.2199588,2.7915776,-0.016539067,-0.075101525,0.13903336,-1.4492977,-1.1667,0.0833,1.2086189,0.6523404,0.36067736,0.78040004,0.057853907,-0.6101127,-0.43771142,-1.3309927,-1.0713999,1.1420385,-0.3586382,0.8858863,0.42697886,0.9345,1.133,-0.079949975,-0.30927685
57761,0.63459504,0.5399421,2.7765498,-0.5635,-0.17947504,1.4036977,-0.21487658,2.5679,2.146151,0.34750074,1.5687001,1.2563661,-0.5642395,0.83648944,-0.70868015,-0.4188092,0.7929023,1.3779564,0.97679,0.52582186,0.053760596,1.1840377,-0.5518329,-0.4401864,0.13714483,1.3300107,0.7020631,1.8654001,2.81565,2.2868,1.9816499,-0.2807256,0.2589171,-0.78905493,1.6452608,1.1211361,-0.387475,-2.9377,0.3174403,0.63276416,1.0289656,-0.078727454,0.116440326,-0.57598376,2.3867002,1.0394193,-0.4182825,2.52,0.9590328,0.7286,-0.036984913,-0.3561735,0.3158422,0.39255458,-0.8850682,0.19465998,0.45140976,0.14605677,-0.7151247,1.0521886,0.101289794,-0.5160191,0.74910563,0.08937059,-0.70656806,-0.062821835,-0.32948133,0.1566,-0.57661414,1.5326092,0.021325275,0.5586039,0.32047915,0.38638407,0.97528964,-0.17776634,0.0059426427,-1.7279,0.81443304,1.3661,-0.11879116,0.12187688,0.42984998,0.056270152,0.19790086,0.95134914,0.31536037,1.4954913,0.044385046,0.71984506,0.16808084,0.4244,0.011340797,-0.158888,0.87329996,0.32824883,0.33598676,-0.57677025,0.07755582,1.1720245,-0.059411727,0.48508766,0.3747753,1.9720626,0.01699765,2.0131154,-0.20407227,0.5306442,1.3002154,-0.09761065,-0.9951,1.53385,-1.3618255,-0.09332967,2.4145975,0.1894,-0.1573124,0.0169155,1.6049467,0.5625741,1.9275,3.289759,0.5021001,1.5445044,-0.30971104,-0.6369,2.7949,1.8972499,-0.41782597
5777,1.809047,1.9305214,1.0369,-0.73465,2.1224499,-0.24478945,0.20219412,-0.59070003,1.2720484,2.393867,0.060900003,-1.9880338,-1.0137475,0.8240997,-0.89275384,-0.9913518,1.5358021,-0.5648841,1.0289588,1.32427,1.6060691,1.9618553,1.6794586,0.25386,1.4589288,1.478786,1.7133214,-0.17015001,-0.17355001,0.60275,1.2829,1.4833788,-1.3281577,-0.7302807,-0.94142705,-0.48012096,0.16432501,0.51045,-1.0893981,-1.4299852,1.6459062,-0.008449033,-0.9940038,0.6061658,0.07484999,1.14025,0.18902846,-0.57570004,-1.041872,1.7463999,1.3587482,1.435536,1.0045307,0.3259887,1.901449,0.4332328,-0.09536455,-0.4435611,-0.51329297,-0.6462612,-0.29299927,-0.7057737,0.87737167,0.48424733,1.8468761,-0.033779547,1.3848631,2.2361498,1.8872344,0.52919734,0.09033978,1.7200892,-0.7237726,-0.3740539,1.2246027,2.0819316,1.7917237,1.5257499,3.1963058,0.77944994,0.09850041,0.39905462,1.31355,0.5602442,1.7403994,0.8688846,1.1763995,1.4903243,1.619179,0.81893575,1.0755938,0.040500015,-0.81676745,1.1902004,-3.27285,1.771592,-0.97942805,-1.3163137,-0.35335046,-0.5526111,-0.848662,-0.60557413,0.32216346,-1.7139454,-0.05386885,1.1359037,1.6503532,1.8623548,-3.9335732,0.34240615,0.15454999,1.42115,1.3056407,-0.7077174,0.46267137,1.5230501,1.1394777,1.39866,2.3670309,1.5183256,0.94875,-0.86552584,0.24370773,0.43652865,0.45283052,0.48009998,0.09899998,-1.45275,1.1496581
57804,1.7807674,0.26940763,1.2408,-2.61505,1.8445749,-1.2309119,0.16464144,-1.0912501,0.05002445,1.3399711,-2.00015,-0.3554274,1.1588581,-0.33110315,2.7099502,1.5951399,-0.04925923,0.69059676,-2.3510566,0.7980036,1.2152479,0.6947505,-0.38863066,0.6826047,0.1354513,-0.4415188,1.1809343,-1.2524,0.9913,-0.343,0.38992497,3.2104013,-2.8043387,-1.8818188,1.1475004,0.72406536,-2.9853501,-2.2683501,-4.3399124,1.4278177,0.5735992,0.67919827,-4.1193533,0.57746214,0.46289998,0.6041,-0.6513873,0.48335,-0.04135132,0.60515,0.39652866,-0.13337062,0.43532342,-1.3570573,-0.7045019,-0.03303375,-0.13915634,0.042266797,0.41811794,-0.977468,-0.31494102,-0.24830046,-0.5863978,0.5381721,1.417778,-0.2695303,1.1651117,0.2322,0.54862154,1.4729108,2.2451844,1.3139138,-1.0971609,-0.441732,0.7918383,1.568334,1.4925413,0.55025,1.8027142,1.4492,0.9099996,1.6934637,1.0359,1.3745803,1.3612932,1.5538325,1.0018388,1.2609019,2.5433493,-0.1157836,0.14903569,-0.035950005,1.5235963,4.124497,-2.1395001,-0.08543942,-1.6670952,-1.6225638,-1.1425852,-0.59019995,-1.7714832,-1.0384127,-1.4390953,-0.9734577,-0.38105088,1.5618364,0.91916084,0.42498156,-4.8330193,-0.004574701,-1.4642,0.20055002,-0.43000925,-1.652781,-2.5011315,1.1691,-0.051747084,0.6373912,1.2551827,0.90270203,1.4373,0.21734202,-1.175158,-0.004989147,-0.0733722,-0.28895,-0.3171,-0.57930005,0.60931605
5782,-0.24550961,0.18146738,-6.0993,-0.3953,0.8861,-1.1022243,0.3604111,-3.96675,-0.2292371,0.4606921,-1.18455,-2.2704473,0.36852896,-0.09435332,-0.86821115,2.2623606,-0.38954654,0.93613034,-0.40366322,0.41833192,-0.66097176,-0.61229277,-0.7227688,0.7271184,0.16477048,-1.1928589,0.7496374,-2.0106502,-3.1384,-3.0655499,-1.821,0.1118117,0.53571546,0.9552988,-1.6569138,-1.7920928,-1.4954,-0.39095002,-0.05130881,-3.9000645,0.028895572,0.801689,-0.43902498,-0.0117458515,-2.1208,-0.2370412,-0.30586293,0.90925,1.1655755,-0.76189995,0.07671466,-1.0007426,-1.0100317,-0.6075215,0.37202257,0.9211353,0.0580225,-0.795453,0.24310368,-0.51342404,-0.2830259,-0.048868984,-0.038710013,-0.72205395,-0.3274238,-0.9759875,-1.7820392,-0.50715,0.24251725,-0.012759276,-2.181895,-0.08040041,-0.44014418,-0.26760846,1.0706681,0.98827773,0.5317502,0.3969,-0.2734477,0.50154996,-0.18814486,0.46094504,1.3933,-0.7003871,0.982226,1.1311474,0.9198123,0.71832275,0.61335754,-0.5977981,0.24385306,-0.1976,0.7436665,-0.030822307,0.59165,0.1226345,0.16970272,0.5551474,0.53185904,-0.8212733,-0.8288443,-0.16924188,0.9501925,-2.2207737,-0.15774293,-3.6132755,0.20881915,-1.3698336,-0.23413526,0.33855534,0.21284999,-3.98945,-0.5073004,-0.2643125,-1.4190184,-0.52145004,-0.035605747,-0.6668786,-0.24328762,0.8549054,-0.2565,-0.837885,-1.6557816,-0.74574983,0.644897,1.11465,-4.7104,-0.5581,0.2816211
5788,0.69591755,1.2166975,5.1317,-0.881,2.5739,0.961296,-0.23594436,4.4151998,0.69358945,0.6898711,0.0967,2.703473,0.9274043,0.5155164,1.7443626,1.1866457,-0.0058838204,0.11980507,-0.2873152,-0.16116947,0.39121693,0.38699612,-0.5051123,-0.47429875,0.13257667,1.063217,0.8198743,3.5463,4.5377502,4.9867,3.5533748,-0.34120366,1.8833365,-0.42215854,2.7639706,0.68753284,0.474925,-0.16805002,0.8906858,3.9565597,0.8526995,-0.15850577,0.57281005,-0.8198023,4.20695,0.08694999,-0.8615414,0.95475006,0.4088482,0.86325,-0.7391584,-0.26076505,-0.51095724,-0.6765367,-0.22688247,-1.261348,-0.050018907,-0.6615153,-0.41675228,-0.62832135,-0.47604167,-1.67009,0.23574042,0.082188524,-0.2628847,0.6235421,0.8030196,-0.24575001,0.18627915,-0.048486374,1.6619574,-0.19484276,-0.27269062,0.2132357,-0.8337333,0.650686,0.35943246,0.94554996,0.595263,0.7002,0.25331914,0.67154235,1.3255501,-0.12378858,0.99574226,1.5337198,1.0787668,0.7653549,0.8878354,-0.16809864,0.56355715,-0.6081,0.63869464,-0.8253962,2.3347,-0.1868423,1.0811192,-1.250525,-0.9372325,-0.15348393,-0.6171489,0.57039005,0.5839083,1.7019615,-0.8014972,4.0002427,0.9537482,-0.2423844,3.0702586,-0.68726873,-0.57515,3.7298,-0.31302863,0.21013805,0.014097691,0.27305,-0.39997762,0.6759491,1.4166231,1.920976,2.3238,1.3909743,0.3292794,1.126807,-0.63379866,-0.2692,5.71945,4.19545,-0.08163011
5792,0.21496388,-0.07809456,4.87105,-1.58325,1.419375,-0.42406273,-0.5129849,2.4342499,-0.51645964,-1.2878121,-0.6018,1.9375055,-0.48274785,-0.365906,0.65235186,-0.053422928,0.92660904,-0.37186688,0.7891287,-0.20422563,-2.390755,0.7971567,-0.8075189,-1.2011563,-0.52357596,0.12786612,-0.06252056,2.4764,3.62065,2.4851,3.2002249,0.94656837,2.3613236,0.47949195,1.8877134,1.148565,-0.4575,-0.24205,0.9631832,1.9429247,0.2916245,0.19022958,0.6314572,-1.9131855,3.6673,1.13925,-0.48712504,0.5064,-0.40875745,0.2286,-0.83894724,-0.26974562,0.41430923,-0.5214923,-1.6292672,-0.44252098,-0.2811455,-0.8702952,0.27296808,0.2263653,-0.94671416,-0.82813406,0.5878863,-0.72090226,-0.12652637,0.47271216,-0.87518567,-0.148,-0.13710183,-0.38990968,1.0853031,-0.5602946,0.08219552,-1.0316964,-1.0468402,0.6082788,0.07882865,-0.08434999,1.4221385,0.82129997,-0.11886644,0.4625776,1.0150499,-0.3531008,0.6770425,1.185924,0.06164415,0.9426541,0.56922764,-0.55118203,0.8708998,-0.2575,0.7117265,-0.6383819,1.25375,0.19224706,-1.8768591,-1.5094602,0.28156382,0.117245615,-0.99466294,-0.85618675,-0.3280502,1.7695897,-0.7662238,3.2834644,0.37860185,0.26484087,2.8357365,-0.43809298,-0.4825,3.0958,-2.570336,0.389602,-1.5882301,0.1395,-0.70595825,-2.5381045,1.0608075,0.87210417,2.0784001,2.0663562,0.843481,0.36247516,0.74115825,-1.6079,5.0413504,3.05345,-0.15830465
5796,-0.29796165,0.82222545,3.6318,-1.49175,2.260275,-1.7067064,0.09580535,2.56925,0.64131314,0.7362166,-1.4686501,1.6968563,1.6509981,0.23743717,0.17837858,-0.2245796,-1.3128659,0.1390649,-0.098812744,1.0446775,-0.10210212,0.5751538,-4.390444,-0.010809161,0.03812461,0.6833724,-1.5182087,1.3870001,3.0812998,2.40045,2.4262,0.30442616,-0.07887226,-0.28155443,1.2136843,-4.3265367,1.255775,0.035550002,-0.6327039,1.9426036,0.79716355,-0.9145189,-0.19515884,0.113232456,2.7784,1.1582999,-0.5101272,0.24695,0.3826951,1.04555,-0.58059037,0.9472738,-1.0908568,-1.3196692,-0.75198317,-3.4263809,-0.31811234,-0.18148059,-1.3343613,0.076666564,-1.0420635,-1.2485529,0.48626775,1.514663,0.09907363,0.12000944,-0.009670347,-0.21980001,0.428358,0.9522396,-1.8942504,0.51951855,-0.41550422,0.046810925,-0.12373412,1.2895496,-0.9496937,1.2753999,1.5453563,1.3617,-0.08700755,1.6160115,2.14295,0.6008198,1.6926638,1.7060037,1.7971919,1.284735,1.9035587,-0.4393704,1.0865239,-1.29105,0.03782764,-0.58193874,-0.036949992,-0.050389074,0.059395563,-0.013164647,0.06707461,0.48276383,-0.9739448,-0.19293799,-1.1206458,1.0426133,0.30511007,2.3702254,0.19311385,-0.08978856,1.7589397,-1.3934102,-0.32235,2.7083,-1.0757499,-0.046605498,-0.6988796,0.53655005,-0.3766909,0.7556766,1.1796134,2.3793678,-1.18385,2.051721,0.30342624,0.8883634,-0.08362398,-5.4465,3.8488498,2.1443,-1.3956293
581,0.45214272,0.888757,2.9762,-0.77674997,0.452025,-0.12851515,-0.2590698,3.7255502,-0.28568065,0.47797203,0.17989999,1.7060826,0.024933234,1.1699333,2.5280235,-0.111000896,0.29884034,-0.09337723,-0.6072715,-0.9682566,0.19738218,0.6332831,-0.41486552,-0.09666249,0.5406686,-0.06509137,0.57537484,3.4440498,3.9977999,3.39585,0.984825,0.012859512,0.54271775,-0.7599257,2.849575,0.3778538,-0.855375,-0.92850006,0.72581244,2.515336,0.7955205,-0.09960035,-0.46425092,0.0059454143,3.4255002,-0.11953981,-0.8244662,-0.0979,0.46399432,0.8169,-0.42506737,-0.24595344,0.28018966,0.12924057,0.120642535,-0.73925334,-0.5726309,-0.61891705,0.17273133,0.07952922,0.17112368,-0.5779131,0.23056683,-0.15778653,-0.16915949,0.9091873,1.8839083,0.3865,-0.3015386,0.30459556,0.24135728,0.23479076,-0.3704781,0.62342733,-0.94614804,1.0029529,-0.058996312,1.8345001,0.9558064,0.28879997,0.93585545,0.9088689,0.9788,0.4335928,0.78299356,0.77492434,0.95026225,0.4328509,1.822394,0.0145621,-0.07159954,-0.16714999,0.2608438,-0.45214444,1.5479,-1.1256335,-0.6030027,-0.5302327,-0.07221913,0.72261924,-1.1484842,-0.40093517,0.4055784,1.3939346,-0.105380915,3.0777647,1.1558846,-0.7366144,2.3479705,-1.1540021,-0.2521,2.0546,0.8659835,0.1062403,0.74891853,-0.105500005,-0.64852005,1.622561,0.57141614,1.5946716,2.421,1.223638,-0.49692738,0.43393344,-0.2398334,-1.0741,5.3309,3.30155,-0.10327026
5827,0.3952791,-0.50301814,-2.61835,0.21605,-3.8976,-2.528655,-1.1845822,-2.3638,-0.9879913,-4.0357246,-0.5055,1.6780785,-2.3249447,-1.7350296,-2.0081391,-1.0865359,-0.49177384,-1.0586679,-2.1052337,-0.50785583,-1.5575274,-3.7192626,-0.5258382,-0.49767393,-1.4321284,-3.3286445,-1.9643518,0.8778,1.17925,2.4745,1.517975,-0.53376925,-0.11294675,1.1281923,-2.1205873,-1.0968468,-3.05095,0.68085,-1.8195399,-0.98377055,-1.678256,1.1294631,-0.19214746,0.45854223,1.2992,-1.0783577,-0.1495634,-0.83245,-0.38523722,-1.38595,-0.34344256,-1.0994396,-0.83990145,0.44709042,-2.6020722,0.27010173,0.9477546,0.6428029,-0.3486523,-0.4064325,0.5193006,-0.18492606,-0.3534222,-1.0624315,0.049638875,-0.54138327,2.2419612,-1.5422001,-0.34202877,-0.7004939,0.55708015,-0.5181321,-0.41434467,0.2655679,-1.0617263,-2.2014818,-1.4445888,4.14885,-2.7898307,-3.05305,0.8123456,-3.8581789,-1.8294001,-0.2184118,-2.2206438,-1.5167308,-2.3699775,-1.1571405,-3.1239862,1.1581241,-0.60621667,0.16775,-0.023815498,0.046922445,-0.8197,-1.0684776,-0.15352151,-0.031713396,-1.0608698,-0.91572535,0.66119725,0.14189976,-0.35424018,-0.99698836,0.41131303,-2.1407313,-1.628696,-0.9986847,0.2610777,-0.27845794,0.11535001,-4.1888,-1.509876,0.1760152,-1.5056412,0.0526,0.030479252,0.6161154,-2.6097398,-4.0333576,-6.37125,-0.21607576,-1.4350318,1.311086,0.18506588,3.7832499,-0.9153,2.09345,-0.32368144
