,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17802,ST17956,ST18022,ST18776,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26090,ST26111,ST26112,ST26210,ST26267,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26737,ST26745,ST26764,ST26988,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27243,ST27341,ST27399,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST823,ST967
8870,1.3128324,1.1287003,-0.1999124,-7.274132,-0.0009214431,-0.464437,1.7034843,1.0370016,0.6725633,6.307514,-8.494884,-0.82505,0.8504244,0.024432063,2.130242,3.7241795,-3.674797,3.2958984,4.9154863,0.9681757,2.4011822,0.33576122,-7.811873,-1.0399683,-3.5000494,0.6499215,-2.300589,0.01447954,0.48538566,-2.142827,-1.4677624,-1.7157905,-0.42553237,-0.30732048,-3.4554224,-0.7385262,-1.6591344,-0.7976727,-1.6268648,-1.8792199,-2.0807495,-0.9096393,-0.46008316,-0.789756,0.33808315,4.563529,1.6649379,2.0647697,0.92109954,0.87105566,-0.27382907,0.72467303,1.4144814,1.0563822,1.4372711,1.4761518,0.038550563,-1.7493327,1.6218035,0.89337534,0.36904466,3.8855805,2.800985,1.7836906,0.1720551,0.25959733,-0.031366304,-0.14131725,-5.1418085,3.176517,-0.94074,-0.15548174,-0.9343115,-0.6817715,-0.394699,0.3232069,0.2160401,0.13070704,-0.95588124,0.4307857,0.49564877,4.917437,4.762197,-0.41519868,0.22596723,0.9159379,0.5686122,2.978449,-0.0023822635,-1.8300474,4.97555,1.4227674,-0.02347434,0.03254052,1.1273962,-0.3512829,0.15664326,0.3682289,1.9105574,0.7530823,-4.09398,1.7283497,0.04564649
8878,1.3248408,0.6554294,-0.94486153,-0.39619127,0.58395183,0.79393667,-0.24554515,0.57278275,1.4886291,-1.7226515,0.5378768,-0.39435,4.9652357,3.3860884,4.7816553,5.3346777,2.2209134,-1.597861,-1.3850926,2.0682726,0.14475033,-1.1330801,0.67660147,0.5059538,1.7398274,1.2032927,1.1324594,1.0856545,0.46698278,1.0718048,1.7118888,1.521986,5.2001467,0.29934874,2.600407,0.094016634,-0.31888616,1.4717425,5.645524,0.8729201,1.5162289,2.8416271,2.4165583,2.74064,1.7771789,1.6460624,4.6433105,2.8652906,3.6150198,0.051519886,0.7159241,-0.88318783,0.13367175,-0.31603342,2.0147922,2.6632388,0.9256729,0.9118117,4.07487,4.4398203,0.80695724,3.0288076,2.3273494,2.9234138,-0.40919748,2.0904477,1.2389544,-0.33767954,-1.1471984,0.53044987,-0.065482065,-0.6995264,-0.48280567,0.3968486,0.38535842,-0.5529184,-0.47219014,-0.57785285,0.07404214,-0.14973581,-0.36908334,7.71784,6.7726684,-0.50338703,0.6618106,1.422461,2.280823,3.0780916,-0.46747267,-0.8438932,8.4123,2.213991,-0.66609025,-0.0022938885,0.18802926,3.523704,-0.90280926,3.1667976,3.74721,0.30844715,-1.6262761,0.9040656,0.24443644
8884,-0.6560132,1.622266,-0.46885735,-1.601444,-0.050110586,-0.50570816,1.1580815,-1.2767204,0.43448707,3.4717383,0.48332608,9.330851,0.4048276,0.32529235,-2.0562725,1.9022167,0.44754797,7.5749216,6.179781,0.26688635,1.2568157,0.3203538,0.42121893,1.2747271,-1.8289353,0.59392273,-0.7142941,2.282526,0.90808594,2.0487723,1.4574738,-0.37682432,-1.5446138,0.26814955,-0.33378965,2.6347237,0.014416441,0.49178433,-2.262534,-0.8035509,-1.0286896,-0.52364606,-0.94192076,0.22588032,0.7867372,-1.1817226,0.40031463,-1.7540028,0.85196626,0.6640466,1.7249007,-0.19043615,-0.4718498,0.7938808,2.2981722,0.14410053,-0.62874925,-0.87141585,0.20568018,1.1091077,0.42488146,9.29802,0.9971198,1.0113547,1.1234366,-0.5522013,0.55295503,-0.97394675,5.126126,3.130743,1.7429152,-0.8360781,0.5033225,0.7350155,0.7569462,0.5440657,0.42422545,0.18996266,-0.704738,0.2893914,0.07833533,4.339724,2.3224833,-0.7232754,-1.2688463,0.037309878,1.815329,1.0046183,2.0584445,-1.1973362,3.89735,1.6112801,-0.14552423,-0.6192277,0.09384404,-0.14097811,-0.39225146,1.8239353,1.4981164,0.74863267,4.070041,-0.8111423,-0.52166593
8895,-0.13767928,-1.1629868,0.8567672,1.0795958,1.0938299,-0.69485116,0.04251112,-2.261027,-0.30753297,-1.3514647,2.2787871,-1.9686999,-0.2639143,-1.1523762,-1.2733995,-1.6271262,1.1403604,1.2803681,-0.13278216,2.6166434,0.67704976,0.55395454,1.2472342,-0.27148432,0.4981498,1.447037,-0.8342997,-0.85081476,0.3097831,1.4340512,-0.58767253,1.3859487,2.2843604,-0.113102496,1.8376377,0.85192895,-3.181374,1.254828,0.55871,-0.13580886,0.25329572,1.2928325,1.6607385,-1.5717238,0.4456342,-0.98210716,1.8291585,1.0095721,2.4907718,0.50642705,-1.0108457,0.97966886,-0.6812602,0.28969374,1.5441858,-0.5114843,-0.35518748,0.3293869,-5.4399776,-6.0748205,-1.4070184,-2.0836818,-0.7475244,-0.6594562,0.8393179,-0.7541867,-0.25487468,-0.6327366,1.7475282,-0.11732213,-0.42769372,0.2635135,-0.13995133,-0.9026679,-0.90411603,0.99505275,-0.48893273,0.42364478,-0.0643824,-0.2241068,1.1125989,-7.697771,-6.7017136,-0.5514148,-0.36588258,1.3910193,0.8203814,-0.21789986,0.46608132,-1.1012836,-5.63935,0.76458734,-0.13231505,-0.6549442,1.2077861,-0.70970297,-0.5003932,0.85365784,0.47903576,0.078434765,0.33170784,0.17357582,0.13084209
890,0.19775674,-1.4037662,1.0607966,0.85291517,-0.025795985,0.15636446,-1.4772586,-0.36355513,-1.5986216,-6.627443,0.22561958,-6.47215,-4.1490045,-3.9049935,-6.837021,-7.955187,-0.71235204,-9.828575,-8.469509,-7.7967834,-8.66325,-1.0026311,-0.8839548,0.65797395,-1.4706851,-0.6020533,-0.9058429,0.2786463,-0.876521,-0.512212,-0.24643463,-1.0849762,-3.1667786,-0.10951869,-3.0514288,-0.10552137,0.5301291,-0.63284904,-3.1642275,0.22055173,-0.38474083,-1.6253264,-1.8271655,-4.769279,-0.37513733,-6.5773864,-6.32437,-5.852167,-3.4431167,-0.7146568,-2.4955478,-1.3175429,-0.21801095,-2.3436613,-2.6873717,-1.6939652,-0.3437203,-0.91150033,-4.5050945,-5.1107783,0.455169,-7.924256,-8.03817,-8.726488,0.68543816,-1.1500943,0.33101392,0.2097094,-9.876651,-1.5867417,-8.107418,1.2233423,0.761796,0.22580567,0.1058657,-0.27911767,0.32367998,0.10903241,-0.4638452,0.7440889,0.7572253,-5.377472,-3.9705262,0.8697767,-0.3517308,-0.9009251,-0.81812096,-1.358604,0.90168875,1.1267625,-8.16895,-1.8946726,-0.35404342,0.5145552,-0.56632507,-0.35647961,-0.086872056,-2.871693,-9.369964,-1.0950532,-7.9734564,-0.03801982,-0.59573984
8900,1.11231,0.21056427,0.058946416,1.314696,0.032927275,3.3595366,2.0346541,1.023498,-0.09147672,0.29146314,0.8778236,3.6507,0.18631724,-0.10130286,0.2628163,2.9258766,-1.4152975,0.2119537,-1.0556953,-0.93239367,-0.22153738,-0.51787573,2.7063737,0.66629434,-1.1107928,0.01992175,1.5341086,-0.20789331,-0.4038098,-0.96976745,-0.8471372,-1.4266684,0.55951226,-0.5888232,-1.8571222,-1.6534687,0.58870286,-1.1802,-2.4000025,-0.13713908,1.170876,-1.0662222,-0.986606,0.42067033,0.022484273,9.0842285,9.027424,8.607871,-0.8067143,-0.044990152,0.84762263,-1.0084136,0.8740128,-0.36864802,-0.38496786,-0.34988675,0.3845483,-0.83354115,-1.0055076,-1.1584952,1.2389268,-0.024997197,2.4714112,0.7019452,-0.94358355,0.028056204,-0.46390867,-0.13886888,1.2834136,3.2200992,1.1000723,0.3594316,-0.04846917,0.12176811,-0.65257376,0.36750382,0.5306315,-0.519013,-0.27631497,0.57297665,0.67766434,-1.2985809,-1.0421445,0.30689272,-0.58430666,-0.3684575,-0.20888326,1.3559605,1.0013638,1.500546,-1.5548,1.9545519,0.17531528,0.29630098,0.4104969,-0.9864539,0.88815874,-1.269069,0.008768901,-0.42672455,-0.29539374,2.648318,-1.3269463
891,-2.3178282,-0.4399656,0.39757553,1.5658652,-0.63098395,-0.008341327,-1.3312116,1.4082699,0.5660455,-4.4320974,0.68809205,0.8511,-0.69895774,-0.20490098,-1.9287665,-2.0219378,-0.28047815,-1.3193784,-2.6965597,-3.462463,-2.8175838,-0.5081537,2.0518043,0.47848096,1.0780076,-0.77338886,-2.7492757,1.0589744,-0.038850352,-0.49561286,1.2616342,0.14804912,-0.09436008,1.2202774,-1.1817213,-0.23513706,-0.2743127,-0.15652646,-0.6229153,-3.3787787,0.3789916,-1.0017462,-1.5268904,-1.6816413,-0.25486177,-1.5241613,-1.3993908,-4.4617863,-1.1217933,0.41917777,0.8274287,-1.0392318,0.19813132,-0.28369766,-1.2984955,-0.029308647,0.21823332,-3.3368578,-0.6830005,-0.4044213,-0.8426959,-2.9459345,-2.8292112,-2.6413069,-2.2193484,0.3558327,0.7482197,0.5847226,-0.99126184,-0.6927717,-2.0555584,0.6125215,0.5902522,0.20931691,0.5589275,-0.018517911,0.8842775,-0.65522456,-2.523632,0.43173587,-3.2228487,-0.95975786,-0.735698,0.85645694,0.28779694,-0.5042364,-0.6551508,-0.2664404,-0.2390124,1.6072881,-0.98825,-2.3092318,-0.4394056,0.5184948,-0.85324526,0.10780592,1.0994208,-0.3498317,-1.8306432,-0.56364095,-1.0343311,0.63362545,-0.28831822
8914,-0.024119675,0.024188027,-0.59163845,-0.17995383,0.09802014,0.59235036,-0.030953579,0.285534,-0.71405095,1.753567,-0.3496392,-3.759,-0.14866284,-0.89196694,-1.2212746,-1.900372,1.0815885,1.7702558,-1.1982684,-1.8220423,-0.4257441,1.270403,-0.7216644,-0.06362742,-0.21771339,-0.1967408,-0.45251065,0.5481942,0.19371298,-1.35863,-0.5941361,-0.8160114,1.2052314,1.3375642,-0.52876383,0.5300639,0.05050531,0.32962993,-0.8024446,0.76867414,0.23374143,-0.4608201,-0.785751,-1.7208666,0.38872135,-0.7966962,-0.8823379,-1.0830721,-0.44925937,0.60586226,-0.15130724,-0.15609905,1.2308433,-0.19305219,-0.6650969,0.25198856,0.022752924,-0.018603288,-0.021430627,0.084985256,-0.16825692,-0.97034585,-0.89448434,-0.8705406,0.7444713,0.24279164,0.096877605,0.69587016,1.3156486,0.8540231,0.7021154,-0.48797515,0.2742307,0.31607127,0.5278001,-1.0846485,0.23309991,-0.16306287,-0.04011455,0.25312397,-0.49379152,-1.5892047,-1.0457803,0.0041254535,-0.16919854,0.45042342,0.160389,0.105755925,0.184971,0.31494153,-1.34795,0.46077177,0.9250332,0.28221065,-0.23863298,-0.2423045,0.5324175,-0.06846902,-0.9911211,1.4629304,1.6304448,-0.46086064,1.5267358
896,-0.3245883,0.66750133,-0.38617027,-1.5293438,-0.2116164,-0.4823792,1.1587347,-0.17019548,0.63690144,-1.3161789,-0.9925164,-0.8849,-2.7436388,-1.5923542,-2.5318477,-5.166909,-0.4656434,0.15627189,-2.7922359,-1.3994621,-0.748945,1.1735549,-0.9264381,-1.5029833,0.037465066,-0.7716693,-0.5718125,-0.25493324,-0.11180126,-2.0796998,-0.83530116,-2.075416,0.8729306,-0.52539927,-2.55412,-0.20026341,-2.3279881,-0.91711026,-3.1372848,-0.29416484,-0.98551095,-0.45819893,-0.6297475,-1.4737496,-0.8026805,0.1725754,5.9235992,4.371485,-3.7088294,-2.8213406,-1.7955983,1.2257224,-0.30151427,0.8043666,-2.2610953,-0.15606609,0.033240214,-0.33180884,-0.6447363,0.5598929,-1.7409334,-1.4092937,-2.077299,-2.4021149,0.014770865,-1.7629318,0.004851043,1.0833079,1.1611071,3.2870607,0.2646209,0.9537746,0.59414,0.3855745,-0.63183224,-0.82768977,0.24612975,-0.019263461,0.3298484,0.4456776,-0.025651028,-3.7002664,-1.8792211,0.57469314,-1.1752002,-1.090568,-1.3764209,-0.6992855,0.18798473,0.34455615,-0.83874995,0.4365532,-0.0740096,0.6972492,-0.44819993,1.2219399,-0.48982024,-3.446052,-1.6053953,-0.9596912,0.8296715,-1.6502602,-0.15700121
8974,-0.78646874,1.417546,-1.0913013,8.172264,-0.37433165,-0.4648036,0.5713097,0.14847666,-0.2534432,4.71419,7.4315963,-0.008700013,0.9564987,1.9736295,4.1507826,10.0,-1.5055895,4.3797607,0.4832967,-0.38834137,1.3742999,0.44069886,7.146172,0.43181062,-1.2919525,0.059048235,1.5573256,0.51762676,1.1592398,0.85236585,1.9897951,1.1701127,3.9772534,-0.571556,1.938611,-0.64019954,-0.027776629,-1.254313,7.7957377,-0.33038855,-0.26553068,-0.9272362,0.37888947,1.8421617,0.101048276,2.2500787,2.10997,1.9353575,-1.9140613,-0.44237685,0.43345752,0.24319929,0.3274309,0.8029152,-2.361555,1.5685217,0.36980686,-0.23150879,-2.9422746,-2.1049707,0.68812895,0.6443956,8.130974,9.288755,-0.9240314,0.8362069,0.75039774,-0.2642605,4.2783337,0.24371983,2.1816213,-1.649793,0.16147742,-0.4825546,-0.7311286,-1.390294,-0.58957636,-0.18984571,0.20728908,-0.38266838,-0.5634016,-5.5011077,-2.8798723,0.053486094,-0.14280032,-0.75179946,0.6918832,0.810266,-0.42155898,0.7052692,-4.86505,0.14955461,0.46457124,0.48044467,0.08339237,0.67018676,1.1829739,-0.8081418,8.87846,-0.118465126,3.7884192,0.43136668,-2.2030237
8985,0.69625115,-0.5452174,-0.5279957,3.4063714,-0.083335586,-0.22488856,-1.045575,0.79048777,-1.1004703,5.6454372,2.8333771,-0.22369999,-0.3417142,-0.8830788,-0.8791704,-1.0206091,-0.33103383,5.7487526,3.2476714,0.9132582,3.9723132,0.58098054,2.8647408,-1.3716271,-2.2078874,-0.53147113,0.75955707,0.44774544,0.21239251,-2.6125534,-0.101931766,-1.4721591,-4.992318,-1.1827049,-1.2420287,-0.002200842,0.97745544,-1.286257,1.1757358,-1.2950101,-0.6086825,-0.3118733,-1.7549925,-2.2619333,0.23634295,-4.6199255,-5.0372066,-4.211294,0.27516055,-0.8852897,0.049465187,-0.33888167,0.6113449,-0.1751453,-1.4847611,-0.38006356,0.83030045,-0.66371644,1.0861771,0.99955964,0.4369955,-2.5087147,1.6143508,1.3736836,-0.46024632,-0.51548547,-0.627458,0.32226267,5.0574913,-0.63204473,5.0089693,-0.9342669,0.3334605,-0.03350438,0.54980356,-0.36312467,-0.622706,0.53151387,-0.044791896,1.0816189,0.19881713,-3.9377186,-2.1334422,-0.5046891,-1.5202607,-0.2678934,-0.27045196,0.35482925,-1.1217827,-0.6356486,-6.3122997,-2.176463,0.11608976,-0.6500795,-0.1322631,-0.43913066,0.80244714,0.22014508,1.3315996,0.5303641,5.4300413,0.8498732,-0.6466964
899,0.14487508,-1.9542019,0.2914031,-0.91710365,0.059616365,-0.2271351,-0.26023018,-1.3668637,-0.31518567,-0.36186275,-0.6438828,2.90185,-1.2919356,-1.5434003,-2.8796916,-2.3980293,-0.42348063,1.2855582,-1.2299231,1.7549009,-0.90957636,0.5116275,-1.7638335,0.33830193,-0.42278504,1.5095582,-1.5520259,-0.310004,-0.48003966,-0.74957603,-1.4557052,-0.048419207,0.22026184,-0.6649776,-2.1122522,0.35839278,-0.14118128,0.5361473,-0.29874343,-1.229135,-0.944448,-0.25983486,-0.36499497,-1.0578301,-0.47753572,-0.28478852,2.574451,-0.24138914,-1.9613438,2.569065,-1.8928946,0.13491654,-0.62476736,-0.8872237,-0.276956,-0.4676981,-0.45733517,-0.88037074,-0.1981251,-0.9321536,-1.3278338,-1.5207839,-2.9598994,-3.0154781,1.5765374,-0.57702565,0.09213767,-0.350397,0.07873459,-0.23712613,-2.2960446,-0.44770214,0.24138236,-0.5043057,3.279268,1.472692,0.3838912,0.63155466,-0.29198274,-0.07112652,1.4746075,-1.038286,-0.3462693,0.23348323,-0.7828449,0.8018935,5.069934e-05,-0.29118383,2.805434,-0.11977988,-0.91375005,-0.6306197,0.0766628,-0.47303087,0.022180263,-0.3084249,0.21226482,-2.6057982,-2.4660065,2.5574064,-1.343034,-1.0411187,-0.7626609
89910,1.3339558,-0.79852355,-0.69728,0.42175668,0.5781428,0.0031332597,0.8429573,0.7929293,2.2858791,-0.8112473,0.37197286,-2.2678,0.720903,0.61269474,0.50607926,0.71751356,1.2918589,-2.725803,-1.5411924,4.774208,2.113813,1.5548418,-0.024279162,0.5770812,-0.8648378,-0.60595566,-0.47938755,0.2035264,-0.12652797,0.747038,0.42248392,1.008062,1.4873295,0.85432434,2.0785909,0.12051107,2.9183497,0.80750036,2.6320975,0.30167338,0.6482674,0.79281557,-0.64561975,-0.6945092,-0.4241281,-1.3328662,-0.13542855,-0.76924247,2.1252732,1.1732326,0.7589041,1.7318923,0.340337,1.5284816,0.5145134,-0.49488944,0.5267253,-0.15765594,-1.9305476,-2.1579373,0.5477586,-0.82165444,3.0832448,2.2043545,-0.33436954,-0.49092808,-0.014018744,-0.73135257,0.81138337,1.8022437,6.441162,-0.14501351,-0.3417951,-0.32833433,0.12522462,-0.43786624,-0.07418924,-0.13022311,-1.0189589,-0.19872789,0.025797218,4.1597695,3.0428848,-0.3451106,-0.7539867,2.356709,0.29379383,0.93341255,-0.21564837,-0.3245972,4.21085,-0.30431816,0.8127234,-1.1028483,-0.14856802,0.48778012,-1.5957772,1.4011612,1.9734768,-0.46431315,4.531222,0.025836408,1.7297139
8996,-0.29342324,-0.3388475,-0.18381585,-0.2149243,0.1538468,-0.17439032,0.45996875,-1.2679298,0.43473876,6.1168413,0.82690793,9.241301,1.0226591,1.5186538,0.77757263,7.097122,1.64484,4.6875505,6.5041885,2.3030105,4.9971123,-1.2046769,-0.107549205,-0.662805,0.97652745,0.1881841,0.4002195,-0.37857157,-0.23246801,0.48104998,0.64151436,1.4341767,1.1128821,-0.08014342,1.721548,0.36017367,-0.18314111,1.0315751,1.871829,0.77300155,0.10989633,0.4584824,1.7258897,4.7792706,-0.26275,-0.7606022,-1.7441707,-0.81704646,3.5233994,0.89521146,0.7529394,-0.2302541,-0.21143389,0.23689032,0.3319506,0.54984874,4.108653,0.46495384,-1.719919,-2.4822855,-0.11785903,7.709236,3.1226559,2.8145776,-0.3981038,-0.49489743,-0.42745543,-0.86547816,4.9361086,3.250845,4.1195173,0.14820817,-0.27060896,-1.1893455,-1.2553535,0.5621209,-0.43463156,0.7790271,-0.15081914,-0.63634825,0.3066564,-0.5911086,-2.406166,-0.3310251,0.6678979,0.114139006,0.54455125,0.62981904,-0.12237707,-0.19708724,-1.1053499,1.671572,0.6030353,-0.7892983,0.6376099,0.65540737,-0.7700343,1.3711867,4.3717656,-0.1434505,5.4899626,-0.4637805,0.42163283
9016,-0.21227345,1.5735978,0.060565762,0.01095891,-0.21799296,-0.4656791,1.9090317,0.32556516,-0.1547593,-0.7929455,0.14837569,3.27355,0.38542765,-0.9153602,-0.5336404,-3.429522,0.5928019,-1.0219543,-2.1335204,2.0862708,-0.82806814,0.23849893,-1.1724148,-0.3336946,2.6898112,0.8027222,0.5526737,-0.42492992,0.14987452,-1.4301805,-0.22334301,-1.2475159,0.28588513,0.3088728,0.24404493,1.2322698,1.1048485,0.6953095,0.79546183,0.18289188,0.11931433,-1.5424472,-0.979545,-1.3311052,1.941398,-2.1336756,0.44671065,2.125572,-1.9344379,0.014496803,0.021930248,0.45961103,1.5104043,0.0075107217,2.2605355,2.4816885,-0.54935896,0.06956267,1.1479665,0.16340809,1.0751922,2.8986235,-2.4920855,-0.8415021,1.7195792,0.27931878,1.059217,1.3653642,-2.0666614,0.9814347,0.640957,2.5985909,0.3161167,0.29442945,2.8366487,-1.0409663,0.44142756,-0.73213243,1.462707,1.1023088,-0.98231405,1.2519668,1.3408766,1.3812844,0.21155868,-1.0549228,-0.29703212,0.22526366,0.67965996,0.21704917,3.7337499,2.6909163,0.61369085,-0.17967923,1.0817053,1.0503441,0.14790747,1.609593,0.10703809,2.0667722,2.5527425,-0.0038207918,0.0015294775
9019,0.7759819,-0.44917023,0.54575646,-0.699868,0.27862364,0.06763695,-1.3058976,0.43815762,0.16638896,-3.2780635,0.54806685,-0.05009997,-0.1300261,0.32624915,1.1227777,-2.0042074,1.1652682,-3.4672437,-1.3647313,1.1236541,-0.52432334,0.47848022,0.72655195,0.41587338,0.53475595,1.1280059,-0.5531318,0.42143682,-0.319966,0.6316299,0.4235414,1.4750811,-0.11361317,0.3418865,0.14050755,-0.31734177,-0.53537875,0.07534998,1.7720379,-0.3051442,0.7954758,-0.048891455,0.9719564,2.4254146,-0.3385938,0.9533502,1.0827124,0.62086403,-0.44980818,0.09525366,-0.91409945,0.78701735,0.12938869,-0.0064136907,0.0029681027,1.6680763,-0.088275395,0.5453508,-2.9432523,-2.900625,0.34299418,-3.3746004,0.7100783,0.6601391,0.048842996,0.20042978,0.30778497,0.01868686,-2.935364,-3.4196887,-2.4038682,0.9733598,0.7576155,0.4172393,0.4528265,1.8720565,-0.23907295,-0.20308074,-0.51222885,-0.017370053,-0.15377796,-7.0110993,-4.7073045,0.5166099,0.010379426,-0.5850062,0.07808918,0.24705338,-0.073746055,-0.26410753,-6.4068,0.031677715,0.13274595,-0.15020284,-0.32645944,-0.45586732,-0.4025099,-0.027828697,0.18670718,1.0480568,-2.6017346,0.39849174,0.68351376
902,0.07235403,0.30751845,0.645584,0.5887473,-0.5801264,0.46922612,0.29462123,0.964216,1.2031264,-5.8532076,-0.79684037,-3.4394002,-1.2457826,-0.574334,-0.9966661,-1.1850358,-1.0680162,-3.5161316,-1.8248045,0.11993827,-0.77553564,-1.1127158,0.5187213,1.37209,-0.33622956,-0.35405546,1.1652073,0.13513584,1.1409854,-1.3791062,-1.1774619,-1.4621766,-0.27367568,-0.55974746,-1.1431563,-0.62097365,-0.6820113,-0.28026247,-1.1801947,0.8747632,0.25731996,-0.8820257,0.43191803,-1.6790956,-0.27319166,2.3956182,1.8536763,2.1846395,-1.755978,-0.72803193,-0.785483,0.91796273,-0.3663824,0.17406227,-2.4976363,0.09253462,-0.47272497,0.1583592,2.922164,3.8746712,1.152763,-2.5509758,-1.4111179,-0.47243947,-0.5702274,1.22528,0.4856504,-0.15815228,-4.213142,-2.8878286,-2.0243773,0.90365803,0.26654348,0.42883974,-0.40200317,-0.47734553,0.63710994,-0.07336438,0.3106048,0.014559823,-0.29094762,4.500066,4.7527966,1.2085626,0.14092614,-0.79663336,-0.342248,-0.33197904,0.027124047,0.5758934,4.84305,-0.23269543,0.093016416,0.5734341,-0.43620765,1.2653427,0.40633196,0.5791934,-0.88064456,0.11660914,-2.8329911,0.33712536,-1.2821491
9053,0.13953084,0.7122693,2.071736,1.1397852,-0.3265075,0.30585775,-1.8271767,-0.033644736,-0.27783543,-1.9523077,0.88021016,-1.12035,1.0450091,-1.1061676,1.0982759,1.3831657,-0.9445479,-3.8601208,-2.4892588,-0.6181857,-3.2386951,-0.68823117,1.1831737,0.87842536,-0.12506203,-0.4578079,-0.789492,0.50626385,0.22356474,-0.5430702,0.4184203,-0.7605863,3.473595,0.28534347,-1.4221458,1.0801299,0.88089603,-0.8561727,0.38725877,-1.5452542,-1.3680623,-0.88980883,1.9826227,-0.6920351,0.6945832,1.9031634,-2.8425496,3.2034276,0.57390714,-0.06449922,-0.042299323,-0.87656593,0.420175,-0.37786117,3.1200423,-1.2666621,0.35032612,-0.54217124,0.98735225,1.617766,0.5185369,-2.3248577,5.257816,4.960005,-0.40327474,-0.50300014,0.18595201,-0.3888198,-1.4365635,0.6415074,-1.425106,-0.60748863,0.09748377,0.45457727,0.47622687,-0.9950965,2.071663,0.212087,3.8089092,0.84074044,0.14161474,-0.92004156,1.2331343,0.042273324,-1.5322664,-0.46082723,3.984705,-0.17002967,-0.57608294,0.25073373,-0.36315003,-0.4825061,-0.33705187,0.6354429,-0.31229436,0.13186604,0.503965,1.6411822,3.8030553,0.32967076,-1.8090966,-0.09597351,-0.82839245
90861,0.94888616,0.022720188,-0.050120875,-0.68603545,-0.0836349,-0.14641686,0.05753514,1.2654002,-1.7544807,-4.2046833,-1.1476536,-6.3813,-2.342905,-1.3544114,-2.7743955,-4.4816065,-1.003189,-4.5387535,-2.5820432,-0.68196166,-0.22655594,1.1520662,-1.0272522,0.02060166,-0.9953587,0.24464273,-0.8790825,-0.10251869,-0.10757604,0.32955632,-0.032419413,-0.40622038,-0.8090809,0.46395692,-1.4933089,0.5648174,-0.98638195,-0.505425,-0.19566673,-0.19612569,-0.3127707,-1.1376438,-0.824685,-4.065382,-0.7089694,-3.344191,-1.9245563,-3.884723,-1.1934355,-0.09908405,-0.05202178,1.0776519,0.046978444,0.8268808,-0.4615101,1.1760226,-0.28315735,-0.7999983,1.6523848,1.1097208,1.4620324,-5.8598676,-5.552643,-3.93888,0.2978813,-0.72898096,-0.64800584,-0.74733514,-0.6320299,-1.8699802,-5.477026,-0.47141093,0.14029835,0.5959669,0.561999,-0.023269445,0.5244187,0.04359688,-0.17199787,0.2533426,-0.17481999,-2.9144773,-2.589365,0.49449986,-0.69553787,0.3342113,-0.9863607,-0.863628,-0.12647538,0.5950805,-2.1309,0.28767753,-0.5380409,-0.13153665,-0.4757897,-0.8686791,0.477933,0.003730826,-2.6854167,0.7024512,-1.7300453,0.5907245,0.2513181
9093,1.5268443,-0.46942416,0.3308078,-0.2652871,-0.6104842,-0.28753853,0.15270746,1.3119142,0.054870397,2.5875394,-2.9561636,5.29055,-0.52290857,2.702346,-2.8457575,1.5432771,-0.24122946,3.7415318,3.0536802,-0.15111777,3.620597,-0.05455056,0.11485243,0.6025126,1.1176593,-2.110707,1.2862841,-0.745428,-0.27329165,0.48404112,-0.82652724,1.5662687,-0.5517492,-0.5808213,0.24231662,0.15200704,-0.37515765,-0.32951027,1.0155227,0.18095982,-0.6380844,0.4437075,0.90683323,3.855213,-1.6773726,-0.110022545,2.7482877,1.8774868,-0.95686823,-1.5993276,-1.2304374,0.5815722,-2.4962277,1.39041,0.85032314,-0.8197249,-1.0377545,1.7951508,-2.8466508,-3.2611623,-0.04319202,1.9465449,0.0040840562,0.45185682,-0.5583812,0.45288023,-0.02979583,1.3531942,-0.011036396,1.7202268,2.2640972,1.3540233,0.56267715,-0.59369206,-1.2293555,1.2727957,-0.05212079,-1.4337099,-0.54169595,-2.9372897,0.11600867,-2.365301,-1.0758202,0.4752776,1.9594421,1.3121808,-0.38503116,-0.7554046,-0.16896096,0.122601345,-0.98440015,-2.487317,0.88255644,0.0016891211,-0.46639067,0.19783245,0.32189444,-2.9736996,2.4741902,0.04506644,3.058734,0.59986085,-0.8219546
