,ST16924,ST17220,ST17530,ST17589,ST17626,ST17700,ST17802,ST17956,ST18022,ST18776,ST25585,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25956,ST25968,ST25998,ST26024,ST26044,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26349,ST26374,ST26376,ST26526,ST26528,ST26628,ST26673,ST26678,ST26745,ST26764,ST26988,ST26992,ST27049,ST27058,ST27219,ST27223,ST27280,ST27284,ST27403,ST27494,ST27522,ST27526,ST27540,ST27602,ST28016,ST364,ST377,ST403,ST609,ST61,ST610,ST621,ST647,ST652,ST689,ST823,ST967
27242,3.0748541,0.14035842,-1.7434788,-0.914624,-0.44260043,0.10549607,1.7922106,1.5784321,4.4525676,-2.329692,-3.5665965,0.5968776,0.39885727,-1.3635795,4.64775,-0.38827616,3.334289,3.659718,0.52663994,4.0394845,-1.1829892,-2.9666023,0.22015738,-0.3560426,0.23352209,-0.45306474,-0.6740483,-0.6075026,0.075374186,-3.0362663,-1.728016,0.21355048,1.0389974,-0.03265941,-0.93021935,0.7713419,0.78704876,0.9613739,-0.522923,-1.722452,-0.7689105,-0.07218672,1.0488126,3.6646402,3.6190672,1.632673,2.2215147,1.943166,1.216753,1.6876762,0.18886438,-0.29208025,-0.9401052,-0.06773306,1.1751091,1.2867491,-0.5384112,-0.27179235,0.5686587,1.7717462,-0.044904873,1.2454762,0.99149376,0.96559256,-0.49914074,2.5715656,3.1649919,-0.6407794,-0.8791273,-1.0364597,-0.71527934,0.9134984,0.10308771,7.4443903,-0.12227466,-2.4260952,-0.21443494,-1.5715718,-1.095673,0.104781255,-0.1637823,-0.1385,-0.24300003,-0.29465702,0.27527764,-0.3234364,-0.50353634,-1.2066128,0.031243652,-0.8260876,1.3524035,-0.17528492,-0.393836,0.46935904,0.8974935,1.6678791,0.23347574,5.21555,-0.08073884,1.152684,1.2767849
27244,1.6632237,-0.129359,0.4138575,-0.31026253,-0.97725785,0.33758837,-0.7466504,-0.71976113,0.987405,-0.22743227,0.13871717,-0.4226654,-1.101182,-0.61245465,4.37845,-0.23264517,6.6794543,1.1670529,0.19989951,1.5913544,0.015537966,0.19105144,1.2110131,1.9778612,0.18986365,0.7072587,-0.8915599,3.4891436,0.9753139,-0.21018119,0.94997954,5.199644,1.2000617,3.9751496,-0.50608075,-0.58159554,3.1020164,1.1996342,0.67390454,0.42488125,3.8426895,0.15664846,3.4777615,0.3045956,4.5658436,7.339034,3.7078848,-2.0112715,-1.2336897,-1.3305763,-1.2355864,-0.8698893,-0.43735254,-0.40585482,0.033042133,-1.1735327,0.28824225,0.29878244,0.023415208,-1.0555642,0.41918936,-0.8555591,-0.15437345,-0.86198497,0.028169885,3.7115898,3.12708,0.026968483,0.20552094,-0.39498845,-0.11105563,-0.374301,3.1093087,2.8151164,-0.2888992,-0.064449996,0.8157009,-0.3937963,-0.17509273,3.1130707,0.17020148,0.050449997,-1.32475,-0.3890887,0.50914437,-0.13497615,0.63964045,-0.6504383,0.2555529,3.0437806,-0.28554696,0.16119283,-0.43947494,0.40662354,0.10413698,-2.335802,1.149149,2.5307,0.5998165,-0.08139405,-0.41120353
27336,0.12552296,0.9620415,0.10257176,-0.03094533,-0.7162492,1.5928504,2.2397826,0.74937093,3.7859404,0.5079547,0.10614173,-0.56066155,-0.8797295,2.6323717,1.6162,0.13325217,3.0838485,1.3517431,-0.37040687,3.7505074,-1.8729482,0.83151495,-0.14196473,0.95117664,-0.3188916,-0.93560374,0.3831203,-1.9838421,1.3714812,-0.9322574,0.058465958,0.14555654,0.36154285,0.32780805,-0.35811388,0.18235502,0.75669056,-0.9155055,0.64313024,0.47138923,-0.21416438,-0.6190274,2.9717717,0.6076677,3.4268613,4.8699284,3.352137,0.26490945,-0.06649974,1.2166743,-1.1297503,-0.058975697,-1.0669097,0.03713271,0.8277272,-0.5720695,0.31956214,-0.05448787,1.4906291,-0.51794994,-0.96735007,-0.49368933,0.29129916,0.011781618,-0.3425232,-0.0664037,0.8359388,0.16973911,0.05306379,-0.40746838,0.85110927,0.46459463,4.656238,4.3626328,-0.7561451,0.07008005,-0.23390034,-0.80212843,-0.36071408,0.8508458,0.4187805,-0.044949997,-2.9698498,-0.14584509,0.85282063,-0.5393155,-1.1246691,-1.3510021,0.48470163,-1.0807312,1.9218737,1.266798,-0.4268999,0.054915383,1.7372727,-1.7991029,-0.5726798,4.5104,-0.5185617,0.5079433,0.38059887
27346,-1.3473778,-0.32009533,2.4126315,0.7615208,-0.09815836,-1.9588352,-3.1711605,-1.8952919,-0.98447376,2.6000047,0.45596337,2.4967113,-2.1935465,-3.7893655,-1.2426,0.20985526,0.5989478,0.5034169,-2.3284945,-2.0283747,0.94478875,2.8943007,-0.9942033,-3.3660007,0.68700194,2.6765609,-0.802992,0.883745,-2.371385,-3.9077501,-2.1654913,-1.8649783,-0.7205733,-3.8935337,0.43202817,-0.3759864,0.06346573,0.055555142,-2.2529318,-0.3667912,-0.7744844,1.5604535,1.0853037,-1.0537443,-3.0516882,-2.3843968,-3.15666,-3.8391457,-2.209555,-2.584661,1.718775,-3.8600454,0.9691714,0.17524682,-3.616467,0.28988537,-0.32723713,0.22665016,-0.4347869,-3.2656348,-2.992355,-1.9504688,0.24753934,-0.6650173,0.7936013,1.6129591,2.887807,0.0955231,-0.32776833,-0.37349743,0.7753652,-0.46870863,2.5101805,2.435153,-0.5369948,0.11887461,-0.3618676,0.081243135,0.15362757,0.5835751,0.4761867,0.9462,-6.04385,0.19737464,-0.23613715,2.5599833,1.5094703,-2.6764507,0.66429687,0.8594139,-1.2207916,-4.336849,0.28896213,0.4150584,-0.23902446,-3.726854,0.59158146,-0.14109999,0.8194929,-3.2053366,-1.9998975
2736,1.0997151,-0.757082,-0.6509681,-0.09894551,0.28586,-1.29648,-0.28254682,0.09383474,6.7713776,0.1286617,-0.3067651,-1.1680979,-1.0770067,-1.5384144,4.34405,-0.9935366,7.246607,2.5072484,-1.2054952,4.8671255,0.14676884,-0.42890382,-0.71319383,-1.3200048,-0.4605123,-0.3119961,-0.10558817,-0.07233578,0.80672866,0.32250804,0.7331645,-0.57590115,-0.1862276,-0.8625053,0.5315134,0.030667745,-1.2314692,-0.16665076,-0.33646807,0.18914871,-0.2604112,0.19338146,-0.8773223,1.6509117,-0.4584405,1.134079,0.3645222,-0.99234337,-0.29294485,-0.49314612,-0.87118065,-0.7482234,-0.7870056,0.23770724,-0.82856417,-0.7700482,0.0056823157,-0.87088645,-1.9003847,1.6344206,1.0874954,0.22706516,0.169614,0.31922618,-0.07694796,2.5217633,2.608348,-0.4722079,0.66397357,-0.80142677,-1.1544372,-1.0403806,0.38988996,5.240568,-0.22369452,-0.17418568,0.21356797,-0.19189548,0.62585044,1.0799412,0.62364537,-0.27174997,1.37605,0.103997976,-0.83592755,-0.17907928,-0.06896183,-0.14080004,0.2628733,-0.4463633,-1.9178181,-0.56756103,0.1819303,0.72510064,-0.3713666,-1.133685,-0.79764366,5.0816,-1.1432209,0.29493082,0.06037405
2745,-1.5337758,-0.032410786,-3.8353906,1.7748549,-0.20251772,-0.3628401,2.1194751,-0.9014137,-7.4399323,-4.7997165,0.48865536,6.035842,5.5716376,7.8832555,0.015549988,0.44959605,-4.4409666,-9.071995,1.9636068,-4.676238,0.7563035,-4.714437,0.8603342,4.7463746,0.8833481,1.0818347,0.7891077,0.4187925,-7.512987,-4.1545167,-6.231251,0.3614406,0.2373106,0.1704586,0.37541586,1.5937877,0.8195603,2.2991514,-1.2593504,-0.2419059,0.22113045,0.7912221,-0.53068775,2.0030553,2.2040644,2.5504365,2.7791595,1.2105478,-0.5914306,0.34964922,-0.82062805,0.59939456,0.75020266,-0.4079681,1.8122528,-0.48690346,1.1771055,0.62321866,2.2056606,-6.6703815,-5.9586315,1.4025458,-0.036916647,-0.12296991,-0.4675008,-0.4763918,-1.0705609,-0.10839169,1.8974342,0.08120301,0.89065737,1.0850391,-1.169508,-2.2031584,0.37219918,-0.021064755,-0.72942144,-0.8748578,0.4805615,0.2224828,0.35404187,0.67085004,-9.873199,0.31891775,2.2628622,1.1860839,1.0535907,1.7741505,0.88226044,-0.23562557,1.3761761,0.769456,-0.18398814,0.8145554,0.93720174,0.96965796,1.2102611,-4.6997,1.5706336,0.94480544,0.4365941
2767,0.31789345,1.7853568,0.51386744,-0.051276326,0.6185862,-0.84538084,0.41157115,0.8331037,-3.4521227,-0.67635274,-0.52928036,-0.21585023,-0.7348648,-1.7439849,-3.0148501,-0.581528,-2.9410305,-0.66230273,-0.32191825,-3.5134025,-0.15683128,-0.30548495,0.17745033,-0.06360236,-0.070432395,-0.19374537,-0.37225884,1.030654,-1.411181,-0.16716123,-0.38071913,0.5654788,0.08646016,-1.2399251,0.39586827,0.20058857,-0.23811847,-0.44566655,-0.53918195,0.04148552,-0.16190225,-0.84746265,-1.4517355,0.9312663,0.98001826,2.8925667,2.268115,-0.782429,-0.20991088,-0.43121913,0.662464,0.098175645,-0.017549992,0.1262751,-0.7202942,0.4296711,-0.4014204,1.3207026,-0.3411529,-0.58715844,1.2671261,1.4422711,0.030224068,1.1348463,0.9607951,0.039960958,-0.062145412,0.063020125,-0.856236,0.5739587,0.22168693,-0.06828238,-0.10670794,-1.6157439,0.40531796,-0.3554504,0.1992566,0.2699125,1.2315493,0.9456179,-0.0034763664,-0.3901,-0.184,0.24570154,-0.6584681,1.3274971,0.28035432,0.9100168,0.35740733,0.09008806,-1.1427248,0.032487243,0.27662373,-1.6984167,0.035288036,-0.3590287,0.4414855,-2.60215,0.17739153,-2.0975633,0.625357
2769,1.7858187,0.23671645,0.17521402,-0.3774739,-0.9073697,0.809128,3.5962453,0.6060594,7.6591496,1.119307,-0.3833329,0.70535076,2.1178513,3.3362432,5.88755,-0.42027614,7.9281826,4.3659983,-0.4483638,7.8886223,-0.00012971461,1.4040685,-0.91563535,1.607545,-0.48636085,-0.44816566,0.6398994,2.4313083,1.4201995,-2.090858,-1.0888067,0.14812241,0.21690243,-0.055739284,-0.73459625,-0.50046206,-1.0387019,1.0934823,0.573061,-0.6910442,2.7091362,3.7666276,2.6198459,0.2894789,0.8339842,2.5837324,-0.36023736,-0.20691648,-0.8886798,-0.9296596,-0.57035667,-0.32537588,0.06820446,-0.3976689,-0.13829844,1.2885401,-0.29359752,-0.28720894,1.9362164,2.5398483,2.4822824,0.6081167,-0.8066309,-0.7708137,-0.4936768,3.5223787,5.2873955,-0.20158117,-0.1809841,-0.53930956,2.0272245,-0.06803995,1.640345,6.8716087,-0.30044758,-0.39304334,-0.4228383,-0.24787448,-0.16234517,0.061406538,-0.35028267,-0.6462,3.0228,-0.11810079,0.2096991,-0.11389102,-0.1742535,-0.16388768,-0.34396634,-0.44038185,-2.012128,0.22889832,-0.014472693,0.7227959,1.5068347,1.17455,2.1187296,9.4559,2.4696732,2.967175,-1.6195142
2770,2.269456,3.4658346,-0.4210593,-1.0250173,0.007720232,0.24891382,-1.1294448,0.10972737,2.683538,0.7024158,0.9620177,-1.864787,-0.30191106,-2.0341125,-2.08325,-1.0163908,-1.6292142,-2.1017122,-0.13194767,-2.1329277,0.1380521,0.35216036,-0.97978944,-0.8945445,-0.48864084,0.4867505,-0.41865385,3.2043893,0.78741395,0.909122,1.600153,-0.011405557,-0.25778636,0.1762948,1.7451062,-1.3875259,-0.6122615,-1.776645,-0.870691,-1.1185739,-1.1368263,0.266679,-1.711025,-2.016047,2.3509169,1.385942,3.320534,-0.72802013,-0.9659753,-0.85643154,-0.74923354,0.035731643,0.44717696,-0.27737048,2.0649252,-0.40213388,-1.8212478,-0.3607981,-0.8404139,-1.0600414,-1.1119611,-0.9207648,0.92544407,0.65550077,-0.36025247,0.94352937,0.74734294,0.45375803,-0.50177217,3.5015402,-0.8471048,0.46810636,-0.9000542,-0.8749862,0.028148636,3.1806743,-0.16736718,0.396285,-0.25965226,2.2622087,-0.005123973,-0.5266,-1.0181501,0.6279277,-0.12398009,-0.5266905,-0.25160268,0.124466315,0.2114223,0.9902708,-0.14251244,-0.64861536,-0.29521203,2.8677826,-0.09898405,-0.5219879,-0.083318815,-1.3092,1.1389798,-0.12788981,-1.675246
2771,-0.56822467,0.9007386,0.85950655,0.45771605,0.28205994,-0.10319172,0.018026054,-0.8076254,1.4180909,1.0659844,-0.12191491,0.2641444,0.00783512,0.3756869,-4.30725,0.46066064,2.0485325,-0.95669675,0.40645403,1.4648727,0.40979964,1.5621008,0.47135195,0.75958455,0.31864244,-1.2747477,-0.15982969,0.3892722,-1.1586063,1.1905144,0.2054634,3.2439928,1.012652,1.2916609,-0.31770164,0.40236294,1.2105718,-1.5903957,0.23307028,0.22105533,0.21444002,-1.0146189,-0.46535188,-0.3256843,0.7068579,3.598959,5.2853665,0.06361377,0.4334323,0.6480582,-1.187433,0.052094445,-0.29202548,-0.11105092,0.8318966,-0.31842613,0.990475,0.17015105,-0.028008342,-0.42667258,0.21930297,0.9987099,-0.32508558,0.58418834,0.8956549,-3.0196085,-4.5391965,0.08888241,-0.30881974,0.51241106,0.17051034,-1.2780726,-0.14604324,-2.2802155,-0.2501115,0.5137532,-0.54256105,0.40335366,0.12672117,-1.122509,-0.25987124,0.21514998,-8.12755,0.61097276,-1.9557645,-0.88477206,0.40637118,-0.11659686,0.106383346,0.4118979,-2.0906653,1.071806,-0.08107845,-1.0095782,0.04367026,-0.5136028,0.4851008,0.5964,-0.17906922,0.45976192,0.32442373
2778,-3.7066917,0.60243326,-3.756276,0.17648931,0.42073435,0.3736087,-3.2190955,-0.06499779,-0.95263815,-0.48055506,1.1859864,-0.42126206,-3.0172765,0.17574225,-4.7663,-0.20506586,-0.062370524,-0.30557603,0.9143553,0.1788482,-0.3108428,0.37240866,1.0045131,0.37970513,-0.56596816,-0.4582419,-0.1726903,0.2157409,0.6796563,0.38755894,1.423939,-1.7330133,0.30582556,-0.12634881,0.060645707,0.25087705,0.43318766,-0.48348758,0.9153801,-0.52516776,-0.32275292,0.06526358,-0.3917082,-1.4045986,-2.3394125,-6.2020674,-4.081585,2.3154757,3.0747695,2.3276694,-2.1890054,-2.6194463,-1.3206973,0.2043529,1.7471894,-0.014282271,0.12715755,0.12225474,0.5906953,1.3261206,1.6493447,-0.09467065,1.1583658,-0.8007736,0.0,0.036946297,-0.4157333,0.3039289,0.5947937,-0.1617244,-0.813633,0.19177578,2.058868,-6.159955,-0.5924563,-0.43448237,0.29642403,-0.21689941,0.54167676,-0.52160347,0.54468036,0.33725,-7.7671003,0.23081133,-2.0085847,-0.88703847,0.17871465,0.72870713,-0.19877356,0.5350034,1.1059967,-1.664819,-0.51301414,-0.3605172,-3.454896,-2.4101977,0.8920481,-2.54125,0.025512189,-2.3295214,1.2031106
2810,0.15423137,1.601172,-4.4628553,0.2458182,1.3745079,0.3404975,0.31615698,-0.835831,-6.103111,-3.6131005,-0.10551509,0.54560715,0.4961081,1.0438795,-1.87005,-0.8989847,-5.0381784,-1.9391584,-0.17028068,-5.06656,-0.39621353,-4.019266,-0.9995177,-0.8301312,0.19168898,0.03596109,-1.4610155,0.3828212,0.120162904,1.0551251,0.8766203,1.7807317,0.12499648,1.2405796,-0.1254879,-0.27002576,-1.4064865,-1.2219896,-0.51743656,0.7508975,0.6879779,-0.34179437,-1.3052497,1.0632126,-0.7891617,-1.0821847,-0.5618475,-1.6280591,-0.75553465,-0.104756966,0.24768786,-0.2223832,1.2771592,-0.16472,-1.2554432,0.8672381,0.39897355,0.02671162,-1.8430824,-1.7990129,-2.2525165,-0.3041868,0.3969819,0.23592156,0.7947,-4.533103,-4.723688,0.6758986,0.8346649,0.8070499,0.71055895,-0.25341156,2.4966621,-6.599579,0.24640636,1.4453564,-0.079193726,-0.23440647,0.01661279,-0.23584661,-0.42756456,-0.2536,-4.8466,0.24063608,-0.6645326,0.14381994,0.40229845,0.9433751,0.26889056,0.68090576,0.3228438,1.2125076,0.36804357,0.47210407,0.46747485,-1.0724571,0.75211275,-3.3613,-0.117832966,1.014087,-1.2286404
2817,-1.5751972,-0.708503,1.3145208,-0.648529,0.2419177,-4.4452367,0.96494657,-0.19988462,5.959809,1.2368435,-0.18769658,-0.45592314,-2.9140062,-0.3901178,-1.2242,1.3025944,6.56719,4.0575733,1.0096195,5.1876593,0.9436214,1.0597517,-1.0753903,1.7148706,0.63769263,-0.2432411,0.31698406,-0.15050986,3.611305,3.1973653,3.2098036,4.444994,0.5433651,1.6363716,-0.69276124,0.08255969,0.60171986,-1.5000122,0.34441793,0.58585715,1.4014449,0.4256266,0.5151291,-1.460099,0.27765623,1.0571351,1.516516,-2.8205397,-2.1996455,-1.6496751,0.695081,-0.3566954,0.66166604,0.24143437,-0.7911973,-0.87060404,0.77178574,0.04576791,0.27072254,-0.0883328,-0.4734324,-1.5429468,0.20188057,1.5133164,0.4440309,-2.9152598,-2.2488952,0.7127325,-0.7087889,1.072037,1.3861028,0.13969058,-1.6189961,2.419732,0.4174986,-0.20848778,-0.2823821,0.05995956,-0.29682824,-0.12399197,-0.12420215,-0.1125,-3.8892002,0.6290973,-0.2744663,-0.5922096,-0.24684058,-0.6648219,0.16325983,0.9960613,-4.330457,0.411116,0.20622616,1.0854301,-0.7013663,-2.662742,-0.7367843,6.33695,-0.57575303,-1.1990846,-1.6523033
2852,1.9487588,-0.24156839,1.4371307,-0.04066688,-0.579674,2.5628214,1.8203214,0.7625808,8.017077,1.7059118,-0.3260476,1.2179451,1.5469344,0.65812904,4.9196997,0.42907375,7.6270084,6.449973,-0.28441834,5.7725806,0.011376306,0.9332943,0.4169934,0.89916277,-0.17034891,0.1355726,0.5096296,-0.55994093,1.2783046,-0.8426044,0.79775864,1.9013956,0.012842149,1.5023274,-1.6643434,-0.29480183,2.5180337,0.8607996,0.31614587,-0.020822622,-0.5797205,0.46184886,3.215894,2.9951205,4.877183,2.1018841,1.0166112,1.1846087,-0.12238154,1.377527,0.35269105,-0.039857596,-0.31907517,-0.8734928,0.77890754,0.33647746,-0.5457833,-0.3382882,0.09753524,3.3433864,1.6801805,1.6702352,-0.83714366,-0.39575392,0.34976053,6.388587,6.288807,-0.4004392,-0.2918777,-0.8951874,-0.8682453,0.3965345,4.3686013,7.50688,-0.29108098,3.5466437,-0.5721699,-1.0537288,-0.29381528,0.050914854,0.70719993,-0.929,2.3146,-0.37419727,1.3344575,1.5735241,-0.5421616,0.17607358,0.3206826,-0.46982858,1.1287364,0.3903805,-0.061201468,-0.504785,0.83264494,1.2195988,-0.06448526,9.51805,-0.56301475,3.5822594,-0.24429412
2886,1.5737765,0.59813553,0.51312655,-0.13488738,-0.82483745,0.72459966,2.0891154,0.86284184,3.3883781,0.69078445,-0.115182355,1.0873227,1.2678851,0.35725445,2.9552002,0.13388406,3.8354363,2.6705186,-0.06510769,2.9919095,-0.159172,-0.113807656,-0.10537442,0.2521069,-0.44413337,-0.41519472,0.060548447,-0.4520497,1.3753017,-1.037112,0.17273323,1.3935053,0.0026739538,1.0152614,-1.0799214,0.18603854,0.32585254,1.4214964,0.19550633,0.45608228,0.8136244,0.12999019,2.2643569,1.5213706,0.92620796,1.5632982,0.9219846,0.837831,0.07214883,1.0065236,0.62134117,0.43698388,0.17322022,0.179214,0.31034404,0.4861428,-0.61228883,-0.83783937,-0.38222983,2.7483604,0.57439375,0.1064937,-0.9355663,-0.37234506,-0.5562272,2.6632204,2.9340174,-0.5494962,-0.08790656,-0.3524058,-0.24278909,-0.017275631,1.7995045,3.8452172,0.077133805,-0.13609014,0.1375194,-0.73195004,-0.36202526,0.30113795,0.14542404,-0.6832,2.5198002,-0.8830848,0.7780093,-0.12942179,-0.40464205,-0.027090792,-0.5748905,-0.15259501,0.62405723,0.7009867,0.054766595,0.0026690888,0.6033967,1.531018,1.2159467,3.8277998,-0.92892176,1.2539989,0.6671828
2887,1.5357331,-0.8717098,-0.008405685,-1.1459057,0.6627449,-3.9534643,2.0701623,-0.17435426,-3.3964698,0.25998908,0.25697964,1.6789589,2.0458715,8.489256,8.77615,-0.2879243,-3.3911483,-4.9494214,1.2520128,-4.3939295,1.0713241,0.22758926,0.9279284,-0.5038195,0.1281979,0.72720563,3.8394437,2.0729377,-0.81982625,0.91953945,0.041338652,-2.2413628,-0.532051,4.0433946,-0.8913325,3.2291608,-0.8097094,3.8390388,3.2522655,1.1264632,0.46054906,-1.6558799,3.6310468,-0.6923187,5.534317,-1.2402382,-1.6119412,-0.7528945,-0.08328168,-0.4077714,0.56559306,-0.64303094,0.21832779,-0.36500734,0.47992915,0.51305425,1.3442537,-0.09827061,-0.2751826,-4.447648,-4.4573374,4.794724,-0.41058517,-0.41981676,-0.22543205,3.4598942,3.7535334,-0.4544621,0.55867296,-0.4916908,-0.6155453,-0.18306541,-6.4371996,-0.5918876,-1.069356,0.3032327,0.4483027,0.4073127,-0.7198066,-0.7731737,-0.057112977,0.5039,3.7564502,0.24061236,-1.4576426,-0.20176423,0.562086,0.9304162,-0.6271516,0.2915349,2.8370016,1.6882296,0.41377583,-0.84653,-0.81843257,-0.053668678,-0.40693367,-3.2786,3.7048128,2.8008695,0.039935663
2896,0.18479648,-0.2591964,1.2721288,-0.38786948,-0.0199878,1.0303375,-0.9610481,-0.012659222,2.4839268,0.369843,-0.7538756,2.5671172,0.5264468,1.9125241,-2.77005,1.2265155,2.826099,1.9464898,0.28523862,2.2193618,0.17217958,0.30163464,0.63740087,1.4322307,-0.24912348,0.052963004,0.12809038,0.20664744,0.38974667,1.0122496,0.16610265,2.6759148,1.7619071,0.7018371,-1.1570733,0.106387086,1.3354046,1.1916206,0.7173238,0.6189778,0.6236689,0.76772875,1.6371524,-0.48450306,0.759912,4.8459544,4.3478994,4.314172,2.348187,3.5617194,-0.5692763,0.68980455,0.21740578,-0.00471133,3.6180193,-0.8963543,0.78206515,0.031255584,0.5521698,-0.22492297,-0.53847617,0.31143844,-0.15653995,-0.45525908,0.2734836,-0.8342799,-0.51244026,0.9245112,-0.23953387,0.5847603,-0.09873624,0.19092557,3.09464,0.62604856,-0.3713495,0.78156835,-0.87931997,0.26475304,-0.552441,-0.45665076,-0.65849686,-0.47164997,-0.55775,-0.17046247,0.21985978,-0.21322611,0.10873222,1.0014405,-0.952229,-0.1643058,1.2127948,0.44394106,0.26698574,-0.25101173,0.46722904,4.5047626,-0.41270068,2.71295,-0.33971736,-0.35902098,1.1482877
28969,0.3997831,-0.5029125,0.8632562,-0.052354094,0.2781995,-0.29628268,0.18291418,-0.43760067,-1.1178963,-0.4902186,0.1226733,-1.0321971,0.3552333,-1.796466,-1.49425,0.07287538,0.21134233,-0.024026357,0.8628653,-0.29338557,0.16879174,0.2774878,0.52544266,-0.42485076,0.83794093,-0.00047016144,-1.6080694,1.0542465,0.287743,1.0031626,1.0310504,-1.5477867,0.11802709,0.5436339,0.2000929,-0.087000646,0.6125777,-0.072089136,-0.5211884,1.0206307,1.4521635,0.3064374,-1.6073227,0.9879091,0.31138605,-0.56943184,0.94534254,0.0073191524,-0.053216457,0.9106796,0.6729234,0.31592232,0.7142027,0.20292586,0.3593366,-0.28199577,-1.2267201,-0.26308304,0.43976676,1.5741607,0.91437495,0.42805094,0.44713616,0.4850992,-0.49153337,1.2902303,1.417834,0.41102028,-0.06184899,-0.09826326,0.024046019,-0.8151771,-1.2808025,0.7355119,0.62651336,0.24618426,-0.3812379,0.25061408,0.19087382,2.2525496,-0.0033930242,0.4445,-3.62495,-0.25324553,-0.25779116,0.32733655,0.49299932,-1.3106465,0.15905547,-0.6664855,-0.9042889,-0.33770704,-3.0445352,-0.4320995,0.71349484,0.08600026,0.7569994,-0.07680002,0.5162883,0.41027802,-0.060154706
2908,-0.5100211,-1.4880278,3.56938,-0.649909,0.45524877,-1.8772149,-0.7843157,0.47320458,1.3141513,3.6369586,0.17874256,-1.0509229,0.19568105,0.81936264,1.5595,-0.58376575,-0.7960593,0.5337198,0.25273794,1.1437407,-0.4499026,4.050362,0.021433758,0.8933624,-0.64921904,0.05886802,-1.0403099,4.135185,1.635411,0.44309098,0.87727344,-0.8447199,0.14070645,0.7957996,0.2641744,-0.353426,1.6618892,0.9666352,-0.055217847,0.37950507,-0.27129236,0.44981605,1.834307,-1.4891691,-3.0962882,-2.6977634,-1.9614561,2.2343602,0.88581157,1.1099545,-0.0020408928,0.9331917,-0.47099966,0.1314532,1.3189745,-1.7996336,-0.12612572,0.1910088,-1.2473176,-1.5034443,-1.872269,-0.16097403,0.55089796,-0.24093956,0.4603865,0.062430874,0.18182772,0.18561567,-0.0057344586,-0.7294557,-1.6114459,0.5686205,-2.3258426,1.0956157,-0.20961326,0.42174253,0.18107653,0.28394702,-0.14186896,-1.3387177,0.25170568,1.3396001,6.6525,-0.21533188,-0.46103823,0.7102516,0.60002977,1.1599112,-0.6338743,1.4352962,0.22268201,1.2029303,-0.08610304,-0.05963993,0.3801887,1.7129757,-0.43148372,1.0655501,0.7674798,0.023705661,0.93219554
29082,-4.693449,-0.8058642,-1.8703883,0.14030236,0.16545478,-2.2979317,-2.6996555,-1.7261313,0.83709395,-1.8985627,-0.6792032,0.7731216,0.4244942,-1.5666058,-4.4314003,0.95100516,2.797522,-2.6102982,0.56538373,2.0731287,-3.0219114,-1.2527583,0.32341644,0.9403956,-0.37817338,-0.3768575,-0.4497484,-2.6599634,0.48976618,0.88331836,1.1053553,2.699377,1.8768547,2.176235,0.43913695,0.404766,1.1632999,-1.1615496,0.74254316,0.21309012,0.44002077,1.494863,-2.2186546,-0.38750952,-1.5816588,0.56906086,0.65302426,2.4609299,2.0306225,1.8534045,-3.1385808,-0.004321009,-2.1189854,0.26140514,1.4899286,-0.67267907,0.6552714,0.28775474,0.0439682,-2.1456826,-0.46421248,-0.62867486,0.84254336,-0.30597818,0.2912998,-5.196765,-6.8738384,-0.60937,0.06524414,0.1593802,-0.54213876,0.09504291,-3.398222,-3.866845,-0.08066784,0.959254,0.18487531,0.51741445,-0.40940094,-0.6604639,-0.034973394,-0.94205,6.23385,0.7074186,-0.8997407,0.3599887,0.8210415,0.091455564,-0.3313002,0.4731395,0.4177982,0.971794,-0.21808302,0.10723311,1.1594217,2.2456183,-0.5810936,0.60515,-0.011521198,-1.4454346,0.25497726
