,ST1076,ST144,ST16853,ST16876,ST17005,ST17019,ST17262,ST17292,ST17301,ST17302,ST17332,ST17337,ST17431,ST17448,ST17451,ST17452,ST17453,ST17606,ST17707,ST17814,ST17822,ST17911,ST17912,ST18016,ST18027,ST18683,ST21,ST25,ST25585,ST25632,ST25633,ST25634,ST25646,ST25678,ST25684,ST25688,ST25693,ST25700,ST25720,ST25721,ST25723,ST25727,ST25729,ST25730,ST25731,ST25732,ST25741,ST25746,ST25748,ST25774,ST25775,ST25777,ST25781,ST25783,ST25785,ST25786,ST25787,ST25795,ST25826,ST25835,ST25849,ST25851,ST25863,ST25869,ST25871,ST25877,ST25880,ST25883,ST25886,ST25895,ST25901,ST25907,ST25929,ST25945,ST25947,ST25972,ST25983,ST25984,ST25995,ST26008,ST26015,ST26020,ST26090,ST26095,ST26096,ST26099,ST26139,ST26141,ST26183,ST262,ST26248,ST26257,ST26328,ST26330,ST26331,ST26332,ST26360,ST26363,ST26494,ST26603,ST26604,ST26608,ST26889,ST27081,ST27223,ST27394,ST27414,ST27418,ST27938,ST28,ST28029,ST28033,ST28307,ST28391,ST317,ST338,ST339,ST462,ST4728,ST485,ST598,ST605,ST606,ST607,ST639,ST643,ST659,ST713,ST738,ST766,ST817,ST891,ST952,ST965
10099,0.24072811,0.61210376,0.70419,-0.18750548,-0.5992305,-0.09931141,-0.16869932,-0.24412578,-0.10140638,1.7448664,-1.5543947,0.48883736,0.12323588,0.13461997,0.20045,0.0024108705,0.6010256,2.1529617,0.59683895,0.22257748,-0.90650344,1.331852,2.3346608,0.17421499,0.48778176,1.4584016,2.996615,1.612205,2.88167,-1.7080907,-0.80840003,-3.338365,-0.6527956,-1.3966,1.2662501,0.89424276,1.9721158,-1.1992688,-1.3713152,1.6940712,0.5017995,3.123147,-0.89094996,0.76645875,-0.71054596,0.21130794,-0.26267144,0.8926059,-1.0480208,-0.020439904,4.7245417,0.3139303,4.902382,-0.5736436,0.45455,-0.22550127,0.059348565,-1.1196196,0.3146313,-3.6092,2.3637614,1.5175631,-1.2643948,-0.29816034,2.6862109,1.7847087,1.9560858,0.76936525,-0.401491,3.6356683,2.843637,0.5117105,-0.29738337,0.22521368,-0.36310038,-0.33255,0.123722345,2.46897,-1.61615,-0.49554008,-0.06295131,0.6196841,-0.95501095,-1.8775809,-1.77555,-0.381226,-1.0818624,-1.2953689,-0.34581006,-0.17554909,0.22766589,-0.17004292,0.8089719,0.7062919,3.378807,2.2876494,2.2751331,2.0016067,-0.8381162,-0.028347552,6.5495358,-0.8126204,-1.2425499,-0.94842875,1.11975,-1.5090532,-0.37277994,0.69159955,-3.4138,-1.3823,2.800262,-0.2765848,0.46891463,-0.18473245,-1.1667885,0.84958494,2.6911125,-0.4245758,-0.54735,0.7222005,0.21698368,-0.6162307,1.5852686,0.5024086,1.1705081,2.362477,0.7722294,0.59658694,0.8831327,1.2113535,-0.64073193,-0.5824814,0.06997937,1.0315993
10112,0.1181317,1.4827813,-2.0962367,0.30342036,-1.214016,1.0174873,-1.7997189,-1.3325772,0.7640034,2.5043738,-1.1146033,-0.0762538,0.28685504,2.5586393,-1.4607,-0.73599255,-0.10727131,1.9053268,-1.1658463,-0.52785856,-1.3709695,-0.9741378,-0.41706857,-0.60855794,-1.4177831,-1.928658,0.095018625,-1.0990626,-0.6130583,-1.5761606,1.6802499,2.0846047,-1.3762181,-1.23875,-0.76030815,-1.1766195,-1.0816236,2.1154654,1.3710735,-0.35511655,-0.617748,-0.7597816,-0.47075003,-0.9418674,-1.3703543,-2.134222,-0.9313641,-1.6972654,-0.4859953,-1.0571098,-2.0209944,-0.22570826,-0.45874244,3.127564,-0.80025005,1.1520224,0.6996914,0.24915779,0.77827525,-0.73355,-1.1601412,-1.2119898,-0.66835475,-1.087713,-0.9824355,-0.49796316,1.0910666,-1.3433964,-1.114952,-2.0018456,-0.6996641,0.11815041,-0.97647226,-0.5390817,-1.0972611,-0.79135,0.19625522,0.31628567,1.74815,-0.75596046,-2.3241994,2.4112945,-0.8577359,-0.17265683,-2.2044,0.011977091,-0.91657645,-0.9650812,-0.97547257,0.88366956,-0.43531108,-1.3738308,-2.4847522,-0.84048796,-1.4254186,-0.42137796,-0.42784375,-1.2332609,-2.410526,-0.66103953,-1.7621387,-1.432343,-0.1812,0.9935336,0.66355,-0.27064008,-1.1205496,0.118623674,-1.493,-2.18905,-2.6868978,-0.5044267,-1.9181964,-1.5965592,-0.4032936,2.1114123,-0.49475753,-0.7432437,-0.17429999,-0.52575594,-1.0875211,-1.7048237,0.49458003,-0.83930224,0.67144465,-0.21014887,0.6066085,-1.0173804,-1.6048725,-1.1993973,1.060118,-0.74752533,-2.1727967,-0.011699557
10123,0.23951614,-0.42331934,2.125711,1.6349249,-0.30445817,-0.23777881,2.3243394,2.1943488,-0.09772226,-1.9450924,2.4134278,3.8581152,0.19646199,4.7829094,0.83669996,3.2586455,-0.5852117,1.045274,0.73627925,0.15442106,4.1388464,0.77395177,0.86099106,-0.4363805,3.6024127,-0.1339353,1.6402488,-0.6279901,-1.6896102,2.3200338,1.73995,3.0580578,-0.42907515,2.8591,3.7731051,6.336117,2.863094,4.572262,1.40489,-1.4283793,5.4355183,1.6144655,2.8878999,1.9213192,2.7625556,3.3561811,1.8608184,2.7781148,4.41623,4.603353,-0.49638695,0.77522105,0.17159,2.923604,3.9092999,-0.16493268,-0.079817295,0.5788983,-0.7389345,2.6585999,-0.48725325,-0.051575035,2.4969735,3.7857037,-0.6276255,3.3991542,2.1938255,3.4244375,3.8659015,0.8662091,1.4752334,-0.55881166,-0.28604636,-0.49622768,0.57263637,-0.97115004,-0.4372027,-2.0696726,2.2708,3.0706532,0.16197485,-0.3181357,2.3480947,3.5898452,2.03005,2.3524487,2.109758,1.642798,1.3077595,-0.7899178,-0.4260981,-0.105505794,0.31948757,-0.12203422,-1.145354,-0.7374964,2.5328927,0.8370242,3.4030619,3.995224,4.274832,0.29630458,-0.10774998,0.6370165,-1.2867501,1.1834946,-0.33020908,-0.6988804,2.7235498,1.3377,0.9912518,0.13735107,0.55946803,-0.76650834,0.61348075,-0.4823096,1.4038012,-0.21452911,-1.1249,-0.34166384,-0.47020707,0.40266052,-1.4727733,2.572942,-1.8671811,-0.18637341,-0.29034203,-0.1279644,0.27334923,1.5390372,0.085355535,0.24111149,0.6993498,0.6295391
10131,-0.12833828,1.3025591,-1.6655941,-1.146929,-2.2652097,-1.9298563,-0.2873627,-0.3857626,0.5217873,-0.91948533,1.2732065,-2.7732368,-0.8562219,-0.25688705,-0.21785,0.22901651,0.3058014,-0.6205378,-0.063758135,-0.72377604,-0.12656783,-1.6715834,-2.7202716,0.09128821,-2.0606058,-0.29432487,-2.1748211,-0.38942248,0.6982382,3.8666527,4.4635496,3.5666718,-0.25779969,-2.3180501,-2.4997365,-2.0724428,-1.7995958,-1.1629505,-0.45124257,0.4601319,-1.4979814,-2.8343165,0.2926,-0.7596228,0.39367446,0.06101197,-1.6021698,-0.35173884,-1.1846726,-1.2823303,-1.2991272,-2.0530276,-1.2655058,-0.09084404,-2.8305001,-0.6700674,-0.32674813,-0.5728215,0.1109858,3.19915,-2.7813082,-0.9432784,-0.51681304,-2.0023623,-0.042996734,-3.1518922,2.586052,0.7913934,-0.08539331,2.109215,0.41982144,0.45119992,-1.0601959,-1.4888773,-0.7521796,-0.49215,-0.29397872,1.2476779,-0.66260004,-1.2696826,-0.01315897,0.751129,-0.73437405,0.7528889,3.80535,-2.123545,-0.17062181,-0.32933992,-0.085311495,-1.2824895,0.8252505,1.0143814,-2.0989933,0.13046831,-1.0998313,-1.1760854,-3.1647933,-0.15644985,-1.7263515,-1.4132247,-2.319179,-0.5886155,-0.92125,-0.58484995,-0.2186,1.193964,0.5229871,-0.6596534,0.21805,1.8127,-2.7032151,-0.24061912,-2.5786905,-0.9399507,0.39035493,0.8233818,0.29163858,-0.5560902,0.74585,-0.25800827,-0.6222943,-0.8206248,-0.34453285,-0.9122697,0.6063162,-1.8494089,0.4228458,-0.8790628,-1.0400438,-0.3445315,0.21600403,0.35907412,0.46817315,-2.99455
10146,-0.010534674,-0.9143849,-0.7968754,0.06299071,-0.41358304,0.014253497,0.61547536,-1.9872942,-0.052436918,0.18737411,-1.3325901,-0.4435343,-0.43570954,-1.4334593,-0.83820003,-0.9186902,-0.17454648,0.46399516,-0.9988967,0.3259815,-0.7972801,-0.88876677,0.49678636,-0.18514937,-0.22825293,-0.13154083,0.36391482,0.7576158,1.5493635,-2.3309016,-0.91735005,-2.103627,-0.2804909,-2.54665,-2.8639092,-0.7193128,-0.94974595,-1.4675074,-0.19002983,-0.010200597,-1.8231939,1.6786356,-0.049899995,-0.21281199,-0.0011294485,-0.781363,-1.7481496,-0.6926079,-0.81233263,-1.419318,0.6559175,-1.1560044,-0.026587069,0.19539358,-1.35315,-0.85700524,0.47323292,0.11219981,0.7049997,-3.20395,0.6349922,0.084295526,-1.414886,-1.7353456,0.19566117,-1.4865968,-1.625977,-1.8916334,-2.5638947,-0.2888631,-1.5382509,0.61265635,-0.3148706,-0.6291889,-0.10616252,0.33464998,0.117345184,1.0357096,-1.10215,-0.4880337,0.23536542,0.8218802,-1.1514736,-1.699533,-1.4069,-1.2630635,-0.19802038,-0.94866014,-0.07234818,0.33900595,0.7653698,0.23910329,-0.9697653,0.5856123,1.6482637,0.63344383,-0.43698996,-1.345269,-0.6228647,-2.7086048,-0.05943495,-0.7752393,0.1286,0.02396658,0.18855,-1.9316891,0.9978442,-0.032173038,-5.9364996,-0.16225001,0.65058196,0.88401216,0.15072781,-1.7994707,-0.13550863,-0.19032864,-0.49036837,-0.024883382,0.42345,-0.5545017,-0.17671904,-0.73000383,0.052400045,-1.553655,1.1538894,0.46060783,0.36056328,-0.18101436,-0.931003,-2.0560014,0.22986601,-0.4449882,-1.2067823,-0.14366427
10150,-0.28072107,-0.65734714,0.5693852,0.45370668,0.35834146,-0.12065959,0.18413046,0.078781016,-0.86831564,-0.20555066,0.07597442,0.5085076,0.24692531,0.24683039,0.50495,-0.20391402,0.25997794,-0.041326225,0.4256013,0.3477227,0.8351149,0.06381263,-0.19809799,0.69228786,0.6759721,0.72379625,-0.65258205,0.070361555,-0.1345443,-0.055534303,1.4837999,-0.8271408,-0.34802684,1.74435,1.2453038,1.606142,1.6959757,1.2286105,0.4621942,-0.42703438,2.3130183,-0.18164839,-0.28715,0.7163146,0.04493836,1.1709015,0.075743906,1.2370225,1.4638968,1.3448617,0.37661433,-0.021259129,-0.33977962,1.2120385,0.18814999,-0.18102506,0.43208447,0.65360755,0.7041173,0.88004994,0.14247228,0.48195773,0.46965152,0.9453925,-0.53738725,2.5873725,0.21823576,0.9116153,-0.059700694,0.6855705,1.2524643,0.06083697,0.3332439,0.08435966,1.0240881,-1.89205,0.41953734,0.39081782,0.23539996,0.28784588,0.87837887,-0.29295367,0.37806696,0.97711706,0.4909,0.28382167,0.47319713,0.14411168,-0.20282423,-0.034857422,0.5174482,-0.62554336,0.87653077,0.8594026,0.15639642,0.3971367,-0.3359723,-0.10428569,0.8661169,0.9399055,0.5911225,0.46576265,-0.61565,-0.8435309,-0.51960003,-0.60808504,0.13824143,-0.22495782,-0.24184999,0.96685,1.2298281,-0.20228612,-0.2272856,0.3079212,1.1421782,0.7994765,0.7623994,0.13986155,-0.11575,1.1750932,-0.051798686,0.26947722,0.3911705,-0.23167595,-0.22319792,-0.3375349,0.06618454,-0.27301157,-0.80640227,0.67060107,-0.37504435,-0.39720505,1.7192409,0.2866142
10153,-0.7659713,1.3437068,-0.41281736,-1.5139033,-0.9000865,-0.23152506,-0.04906322,-0.93018264,1.6295482,0.11497128,-1.2758278,-2.6276171,-0.5603806,0.47723946,-1.2731,-0.8146943,0.552695,-0.57230604,0.48453966,0.056410342,0.39570186,-0.6987593,0.04590313,1.9068607,-0.26822343,-0.07228823,1.2312088,2.37916,1.9372399,1.0420036,3.00985,1.7957548,-0.57217956,-1.17435,0.1755045,-3.3209085,-1.6047721,-0.4477536,-0.7348566,-0.07881596,-1.0045388,-0.3052674,-0.7156,-1.1714925,-0.7898751,-1.4468845,-0.8597846,-1.7102913,0.37444758,0.033420578,-0.4684744,-1.093286,0.93390644,3.2447045,-1.8574,0.10932173,-0.49453193,-1.5489153,-0.08031988,-1.3725,-0.8668693,-1.8740706,-1.0584651,-0.4595449,0.5622408,1.6515098,2.3832417,-0.8669926,-2.1949944,2.2078128,0.17392033,1.7931023,-0.021129876,-0.35064322,-0.52035725,0.6411,3.845407,3.8940148,0.94825006,-0.20814008,1.6377537,0.16467993,-0.3822233,-0.5992894,2.7038,-0.7489848,-0.8603307,-1.3625007,-0.81392145,-0.18877187,0.35620728,0.62297785,-0.90796626,-0.12777796,2.8995903,3.0113447,-0.30561382,0.40091193,-2.5109346,-0.11192787,-1.1813726,-1.9464034,-0.052899987,-1.3574489,0.56235,0.2753572,0.14029783,-0.108403265,-0.9572,-1.5242001,0.9902366,2.4290857,-0.50659144,-0.5519804,0.12638624,-0.05223811,3.2826583,0.34936976,0.37545002,-0.4924879,-0.1937182,-0.83839446,0.9053199,0.083456546,1.9268265,0.6104714,-0.0148129165,-0.70320547,-0.49857032,0.06482965,0.5734302,-0.27937156,0.0014203042,-0.039038926
10165,-0.30528322,1.4476562,-1.7199298,-2.4812436,2.0846388,2.2859564,0.4928843,-0.6373,2.0223296,1.2343004,0.15715206,-1.6246411,1.0790478,-1.2855177,-0.07755,-1.619246,0.34192938,-1.3897464,1.3273528,-0.07540305,-2.0636203,-0.41903147,-0.82905924,0.12667316,-0.40206215,1.4152203,0.40057132,1.01447,-0.5795883,-0.29092416,-0.37145,0.3431388,0.96402997,-0.4673,-0.2258426,0.30810118,1.2401278,-1.9530284,-0.4170761,1.2022384,-1.2411929,1.1363063,1.0418,0.83560145,-1.0995455,-0.35191768,-0.5531179,-1.1254005,-0.038815647,-1.173153,0.76153934,3.4632673,1.416576,-1.1646457,0.63565,0.50774103,0.65760076,0.72988826,0.20402634,-1.26615,0.2803159,0.4594173,-1.1239121,-0.6128376,1.061736,-1.5520608,0.40893394,-3.6668444,0.41638267,-1.0821099,-2.2802672,-0.44602138,0.13202389,0.44436932,-0.69959235,-0.42900002,0.79029614,2.6551182,2.08145,-0.8301513,0.7387536,0.5262826,-1.4821655,-4.1402473,0.99085,-0.79921925,2.50402,1.4439539,-0.26051825,0.81158054,0.042956732,1.8706725,0.063253626,0.23370136,1.7340746,2.1929932,-0.8124026,-1.5176322,-0.2033914,1.2007463,0.98515445,2.2834003,0.51369995,-0.47047263,-0.67665,-0.72401655,1.1119753,0.12448883,1.31075,-0.47625,-0.9721956,-0.66984576,-0.13963571,0.4586041,-0.8330768,-0.72696567,0.72119915,0.98891485,1.4618499,0.4759824,0.6256723,0.024671078,1.4073684,1.0591562,0.14259046,-0.3530094,-0.046842627,-0.85546684,0.17098072,2.1989093,0.28860152,-0.0602049,-0.0016125999,-0.41041267
1017,-0.090691224,0.02825892,1.2351047,1.0187029,-0.5469525,-0.5086268,0.18493721,0.52139723,-1.7247248,-1.118818,1.1288068,0.3905263,0.09682204,1.4154586,0.3221,1.1549139,-0.40991494,1.037624,0.14859957,0.40612915,0.7421719,-0.35590914,0.22971973,0.10132043,0.36941314,0.52762187,0.5275206,-2.084073,-1.261771,3.5264964,3.7462,3.8838525,-0.24631017,1.3489499,1.1375747,-1.3423035,-0.40957573,1.1815269,-0.35595024,-0.59389144,1.0759994,-0.19878143,1.7260001,0.6126833,0.6113902,-0.1442323,0.65883374,-1.0244284,0.27567255,1.0946217,1.3698177,-0.049167633,-0.18983613,0.5302557,-0.45635,-0.73482776,-0.49927244,0.46438715,-0.22788945,2.05215,0.12532702,-1.0009271,3.2149258,1.0732735,0.08421683,2.3463526,2.6867735,0.430328,1.7352144,1.3339804,2.594263,-0.34776747,-0.032412697,0.86927533,0.45001397,-0.06395,-0.4655954,0.68480766,-0.51305,1.4644105,-1.0481187,0.3318589,1.1148024,2.993135,3.87185,1.7711141,0.0883555,1.0666281,-0.7817321,0.2162293,-0.2925393,-1.1655368,-0.45133692,-0.48802012,-1.647477,0.3819625,1.79354,0.18970512,0.5154499,0.7677381,1.9220889,-0.30613902,1.46005,0.08638963,-0.5782,-0.16008908,-0.085107,0.28260016,4.5194,-3.93335,0.4008871,0.15781742,0.0058621466,-0.26549184,0.3774774,-0.36542162,0.27358973,0.18078187,-0.18395,-0.53363097,0.51974857,0.71298045,-0.573148,2.4598916,-0.17779437,0.5855533,-0.7984731,-0.037439108,1.6610898,-1.4250298,0.12894222,0.6218238,0.3855146,-0.113824025
10174,-0.8938302,-2.18964,0.3806945,0.17101876,0.38824216,1.1029221,0.9409455,0.81848323,0.4992505,-0.5987385,-0.82942426,0.2739405,0.6236429,0.32521155,-0.1277,-0.115203075,-0.14934069,-1.1137955,2.2939277,-0.52785224,2.3470595,0.27236372,-2.60131,1.2770264,0.7770655,0.7563081,-3.680561,0.30948672,-0.3776965,-2.535931,-1.9707,-2.8022766,1.3652496,-0.38169998,1.6783527,0.879416,-0.5154618,0.10627243,0.6961303,0.4423146,0.9993149,1.8818166,0.8341,1.0822005,0.42491072,3.718088,0.25341162,0.91481286,0.96642417,0.31579465,1.321968,0.95775265,1.242527,1.0732181,-0.44735,0.40176287,0.64476913,0.98113847,-0.570493,-2.2910001,1.0949411,0.43838668,0.42298436,0.06628838,-1.3503922,-2.050287,-2.186941,-2.4189713,-1.7879727,-3.593955,-3.1739435,-0.30306607,-0.010011315,-0.62323076,0.7494109,0.46355,0.6111371,-0.0034421682,-0.98265004,0.12830204,0.40114483,-0.6112479,0.66589385,0.17132026,-3.7652502,0.45282996,0.9664273,1.1532767,-0.38711703,1.0323293,0.58752584,-0.33230296,1.6801808,2.0161827,1.2627611,0.10717866,-1.6667621,-1.9332769,1.897805,1.8196969,1.3704026,0.49427864,-0.28795,0.95051646,1.40795,-0.5704971,-0.20413005,0.16812871,-2.683,-0.44295,-0.79062444,0.20832267,0.23141967,0.042984128,0.47931135,-0.295918,-2.4188282,0.3392944,-1.5329499,0.39332494,-0.44427598,0.31499785,-0.50216275,-0.8458843,0.1696096,-2.5210223,-0.25288117,0.015877657,-1.2396876,1.6063106,0.42411184,0.15039694,0.5681718,1.5170786
10180,-0.7765304,-1.3254602,-0.708166,-0.36943364,0.07668419,0.32425258,0.70193225,0.8593044,0.63477015,0.43662477,-0.38550442,0.42054632,-0.6402896,1.0243661,0.12605,0.18007496,-0.9486489,-3.0864549,0.4738309,0.32679525,0.9735875,1.0681882,0.7393981,1.3801025,0.030629992,-1.0974263,0.38575327,-0.9580593,-0.8316704,-3.8481574,0.2515,-5.6525846,1.3986716,-0.4401,0.64438957,0.111082055,1.0867352,-0.17576692,0.7687537,-0.8193336,-1.4885764,0.019736603,0.22985001,1.0010085,0.20769149,0.24202143,-1.9003103,0.86346304,0.35310507,1.283817,-1.3009758,-0.05043158,0.03728749,1.2732359,0.9231,0.9709258,0.3868768,-1.889781,-1.0225314,-7.5262003,-0.61180544,0.6931321,-0.09689452,1.3585713,-1.2340282,-0.03389424,1.3000015,1.7938046,-0.49764627,1.1341941,1.34219,-1.0984697,0.100782454,0.33973783,0.16402468,0.44255,-0.116263665,-0.8390291,0.50039995,-0.12672564,0.1545424,-0.3758443,0.31863385,-0.9855808,-3.10435,0.8193962,-1.2359588,-0.6469496,-0.49802482,-0.20625518,-0.6476431,0.13407643,-0.7953932,0.44781917,-0.2761323,-0.24600756,0.2508037,0.16118395,0.58306485,0.26395127,1.3447596,0.33679673,0.2241,-0.6022424,0.66365,-0.6031005,-0.59163743,0.48197728,-4.46275,-5.6621,-0.33274812,-0.26961154,-0.7805541,-0.39300996,0.95582145,-0.19926834,1.9747312,-0.048587143,-1.30385,-0.45350808,-0.26341128,-0.104181126,-0.041992746,0.13234396,0.5083224,0.88352597,-0.27132034,-0.40722293,-1.1343914,0.2716989,0.5812484,-0.8325571,-0.48690936,-0.5044988
1019,-2.4040644,1.9519141,-1.4809517,-2.3280544,-1.0087223,0.3037591,0.10708633,-3.7182245,0.47018367,1.277942,-1.5933013,-1.1243031,-2.6600962,0.92513156,-0.47614998,-0.16806945,-0.6552094,-0.36431098,0.5816112,-1.1081467,-3.4651976,-1.4058925,-2.5549617,-0.8053901,-1.224697,0.10759364,-3.1744561,1.1042247,0.9165743,-2.4852173,-4.49225,-5.359314,0.23786509,-3.1195502,-2.9452982,-5.009709,-0.60160446,-2.6577914,-1.2201519,1.2099917,-1.1859167,1.2291334,0.41475,0.9965427,-1.0897889,-1.8790216,-1.2868369,0.0061797313,-1.968837,-0.7685349,1.9453497,-1.1297945,-3.3656518,-0.3017854,-0.87925005,0.6658451,-0.49690664,-0.35280412,0.36250293,-5.77455,1.1493819,0.7299142,-1.3133588,-3.396144,1.1930244,-3.3998256,-1.5238198,-3.7767086,-6.128337,-1.6101105,-2.990663,-0.5349404,-0.03493034,-1.1769876,-0.92550254,0.37100002,1.1890266,2.5744393,-2.91225,0.63365525,-1.0547453,2.2988675,-2.64688,-0.2489707,-6.8646,-0.967954,-0.8108645,1.0802758,-1.1002136,0.11329885,0.2593256,1.5873623,-0.071832046,0.70806897,1.70268,1.9581143,-1.8425831,-2.9608483,-2.2683876,-1.3271819,-4.6311,-0.9456876,0.19265,-1.563755,0.4575,-1.4639585,-0.17620252,-0.30627894,-4.60485,-3.5023,-2.5757163,0.555504,-2.3109355,-1.7708013,-0.6121411,-0.42926767,-3.0521007,-0.46991354,0.1932,-0.028105956,-0.8800266,-1.6851658,0.2676622,-1.1662964,1.641854,-2.8477364,0.59489936,-1.5045452,-3.1614108,-0.1051406,-1.141594,-0.0556267,-2.3324482,0.09405425
10190,0.31481868,-0.61327165,-3.761394,-0.9378898,-0.12153302,-0.9392766,-2.0698938,-3.29422,0.4179,-3.072862,-2.8477035,-1.4750564,-0.60848725,-2.0842524,0.64215,-1.9276049,-0.22374202,-2.0663471,-2.692451,-2.519885,-2.1247573,0.027118847,-1.5536206,-0.13579407,-1.0049617,-0.5793847,-1.7241304,0.60027486,1.434134,-1.6144881,2.2565,-0.9327842,-1.2854791,-3.79085,-2.1980762,-1.2487196,-1.4409604,-3.0947976,-0.697915,-0.29367727,-1.9905705,-1.0620759,-0.10325,-1.4476545,-1.5210905,-2.2915757,-0.5266582,-1.7633009,-1.3643626,-1.3802125,-4.3875613,-1.1215278,-0.49223885,-1.015565,-0.0187,-0.39195678,-0.74526703,-0.053072393,0.09438166,-6.1260004,0.51785046,0.12413584,0.14794481,-2.5049136,-0.31037953,-1.1529453,-2.544402,0.26093075,-1.7789588,1.8049603,-0.16981967,-0.654475,-0.8604717,-1.6720527,0.60674053,0.2631,-1.0146017,1.4724867,2.1366,-0.5944044,0.80229485,0.10968357,-1.3938382,-2.5412426,-2.411,-0.96012,-2.3861692,-0.51351404,-0.34164253,-2.247385,-0.54881227,1.8838446,-1.1789594,-0.49486488,0.48571044,-6.0475163,-0.12248708,1.2893584,-0.45919278,-2.525877,-2.048831,-1.4993262,-0.00020000339,-0.10684881,-0.24475001,0.5140283,1.360534,0.34370464,-4.6558504,0.3133,-0.29862648,0.20233133,0.44238615,-0.80739915,-0.474444,-0.28260833,-3.8550227,0.8727334,0.3647,-1.7306263,0.21625006,-0.30239174,-0.4766788,-1.5070007,0.63603455,-4.342817,-0.10851874,-1.2356323,-1.5952075,-1.5713269,-0.5458836,-3.64326,-2.0684464,-0.5218488
102,1.637891,-0.8399837,1.5981843,-0.7403382,3.897467,-0.10453747,0.6446691,0.91490054,-0.051571153,1.8570958,-2.120064,-1.4307395,1.82043,0.09037619,1.3091,-1.6281015,1.5860007,0.47597355,1.8100574,-0.035310842,-1.7329497,0.39214304,1.0230871,0.43660676,-0.2497495,-0.34042206,1.6914324,1.0713506,1.1153396,-1.1767275,-1.4651,-0.84581745,0.52476406,0.58655,0.34010005,-0.24291113,0.523121,-0.37899,-0.4804548,1.1347634,-1.662713,3.346492,-2.1712499,2.6925068,-0.7988195,-1.5173194,0.017782718,-0.46108058,-0.37366194,-0.987916,-0.897949,1.9778137,1.3331108,-2.6022272,5.4179,0.53908473,1.5565972,-0.7731103,0.90757513,-0.7285,0.6239736,1.6113309,-0.7499021,-1.0265675,1.2362236,2.3500414,2.1666045,3.9943051,2.9989805,1.5245948,2.4353638,4.0745687,1.8212415,0.97251815,0.43654862,0.7499,2.6542585,-0.5999092,0.9616,-0.7737341,4.3431907,-1.7865803,-1.2688646,-1.5911329,-1.3101001,-0.319705,-1.8256269,-0.22903869,-0.11171558,5.2372837,0.9327806,0.24364218,0.9675213,1.0357231,0.8815897,0.14592707,0.6638645,1.9817994,-0.02865772,0.6603426,1.0329506,2.080578,-0.14160001,1.259356,-0.41489998,-0.33537877,-0.3422092,0.36021644,-3.2323,1.13295,0.95830095,0.11994013,1.1041752,5.203037,2.2558556,0.13743713,0.7955439,3.1360836,0.008900002,0.34496725,0.3676172,0.5185927,2.069835,-2.6818788,-0.52065253,1.2824101,-0.18973926,2.5961916,2.0887837,0.65908074,0.14124048,-0.59948695,2.5816886,-1.0641738
10206,0.83197093,2.5175347,1.4170549,1.0769163,-0.8748754,-0.99744046,1.8730329,1.412855,-0.39902863,-2.0434413,2.9307067,0.45319265,0.30955517,1.4779422,0.48115,1.2650683,0.2595905,2.1018295,0.5756365,0.91625047,0.52812064,-0.073335655,1.3784872,0.39134264,1.946847,0.47274393,0.38268018,2.788001,2.037517,4.4398236,4.10155,4.153412,-0.016320184,0.65345,1.7500005,0.7227944,0.30394793,3.1028228,-0.12181604,-0.5671998,1.4287529,0.037109964,1.2169499,0.5338431,0.75061476,0.777791,0.9745822,-0.43748632,0.18919209,0.48511058,1.5445545,-0.90265334,-0.12824008,0.47780937,-0.26229998,-1.4310696,-0.37426454,0.7575795,0.16141962,3.85445,1.0255767,-0.7347399,3.3484159,1.6817541,0.28798842,1.3977304,1.7038695,1.4760654,2.3250778,0.077129856,0.67586243,0.18383211,-0.021658123,-0.0033525974,0.81519955,-0.5579,-0.579066,0.94972014,2.05005,1.2178242,0.092493534,-0.41332018,0.7730884,2.3339212,5.0516996,1.9127101,0.28015977,1.0951676,0.43219018,-0.40099674,-0.17881778,-0.9994354,0.24401045,-0.16782004,-0.21394944,0.49952188,1.2057434,1.0677801,-0.14649916,1.62484,1.1028581,0.037478447,-0.496,0.18797825,-0.72284997,-0.13319138,0.1648717,0.10059385,2.9326,1.6782,1.5739528,0.35787815,0.14824453,0.55385906,1.092168,-0.38321522,0.04412675,0.38744193,0.4383,-0.9600503,0.08878592,1.6841819,-1.2853549,2.385335,-0.6809802,0.6145561,-1.40002,-0.21618046,2.1168306,0.80181175,0.058461964,0.7591089,1.886946,0.17179403
