,ST16924,ST17220,ST17263,ST17530,ST17584,ST17589,ST17700,ST17722,ST17802,ST17956,ST18022,ST18776,ST25585,ST25587,ST25588,ST25604,ST25612,ST25613,ST25617,ST25624,ST25636,ST25640,ST25641,ST25644,ST25680,ST25712,ST25723,ST25724,ST25727,ST25733,ST25735,ST25738,ST25748,ST25754,ST25756,ST25774,ST25778,ST25783,ST25785,ST25792,ST25802,ST25823,ST25837,ST25838,ST25840,ST25849,ST25870,ST25871,ST25883,ST25889,ST25901,ST25904,ST25913,ST25920,ST25938,ST25945,ST25947,ST25968,ST25998,ST26024,ST26044,ST26070,ST26090,ST26111,ST26112,ST26210,ST26237,ST26242,ST26267,ST26349,ST26374,ST26376,ST26528,ST26628,ST26673,ST26678,ST26737,ST26745,ST26764,ST27000,ST27049,ST27058,ST27087,ST27088,ST27219,ST27223,ST27280,ST27284,ST27399,ST27403,ST27522,ST27526,ST27540,ST27602,ST28012,ST28016,ST300,ST364,ST377,ST403,ST502,ST609,ST61,ST610,ST621,ST642,ST647,ST652,ST689,ST823,ST967
53343,-0.22072233,-0.05609457,0.6972551,1.863162,0.3679394,1.125739,1.162919,0.5250063,-0.3732464,-0.14865255,-1.1169579,0.88593054,0.42756307,-3.62515,0.27021477,-0.099534005,-0.44053984,-0.5343989,0.27233034,-0.5511857,-0.17841172,0.34481657,-0.33647326,0.21804173,1.3392978,0.29987398,-0.39305398,0.7744791,0.6162137,0.20122445,0.12645,0.78520167,0.7016249,0.25471064,0.25436324,0.40969998,0.37118414,-0.22408128,0.51554966,0.4992717,-0.62616503,1.2408174,0.200619,0.6762384,0.18664625,0.9886843,0.088421516,0.915182,0.71202534,-0.12938151,0.111685306,0.32883728,-0.19173414,0.33783975,-0.1186533,0.15958185,1.0365644,0.29663262,0.63912463,0.380601,0.12631303,0.7354943,0.5341445,-1.1450871,-1.5251155,0.4225194,0.21981034,0.903309,-0.22242357,0.46035707,0.48793894,0.4797341,-0.66924345,-0.042969435,0.57049465,-0.11093201,-0.14915046,1.7242343,1.2744784,0.12424004,0.8549168,0.34456074,-0.24403852,0.11812418,-0.6023261,0.02934429,0.25351974,-0.38105708,1.5228559,-0.21319896,1.1915438,0.4519356,0.69033575,0.18925261,-0.7312767,0.29758894,0.70275503,-0.0030567795,0.105144896,0.08782722,-0.21540213,0.51408005,0.0968472,0.48437142,0.17692165,0.15007412,0.12635033,-0.29680476,0.531812,-0.1683889,0.6370725
5347,1.4263976,-2.9977407,0.6192924,-4.068168,-0.11508557,0.18805605,-4.6338286,0.15939955,2.574881,-3.8740337,-5.493446,-0.5390907,0.5600638,-1.6962501,-3.818801,-0.110231124,-1.7002584,-4.849859,0.24096327,-5.3847713,-2.718498,-6.796998,-5.9725,-0.4715791,-4.748912,-0.9926138,-0.44937354,0.12719171,-0.14783636,-2.916482,-0.53155,-6.9284453,-5.134277,-3.8121367,-5.917635,-1.0577,2.6931279,-0.19701838,-2.788713,-3.1659403,-4.4107533,-0.45183372,0.29714942,0.22300023,-0.19326302,-0.5324097,-3.5844295,-3.149299,-6.52211,-6.556246,-7.24736,-2.6356041,0.28178218,-3.9786701,-0.47451007,-2.0848598,-2.319355,-3.0460565,0.35678196,-1.3099024,-0.96026117,-3.989041,-4.147462,-2.3799653,-1.3953452,1.5547066,0.08618462,-3.1365602,-2.226016,1.020229,-5.259124,-5.380683,-2.6979535,-0.5972349,-0.073763005,0.1260547,-2.4959297,-6.4297814,-4.682691,0.25263146,-0.15408169,-0.09881312,0.288431,0.544524,-0.9317748,-0.86135215,0.80127436,-0.49908936,-1.0491856,-0.8784019,-1.0853276,-0.92289346,-0.50553375,0.3267293,0.50024134,0.89317524,-1.8275936,0.4867183,-4.3554435,-0.1375782,-4.2703223,-7.134371,-6.996011,-2.0126455,-3.4065373,-6.7391033,0.5828745,-1.8994569,0.3134468,1.4635864,-0.41007045
5355,0.5393113,0.0238626,-0.14169502,-0.86330265,-0.23648867,0.058257535,-0.78391075,-0.1911455,-0.013445023,2.0723453,2.0413136,-1.3619125,1.0714159,3.8617,-0.4379162,0.11546162,0.71969676,2.6891906,-1.0233818,4.0791254,3.2132206,0.86507547,5.591156,-1.1552105,-0.4041602,0.22764854,-1.6024072,-0.6184209,-1.382986,-0.84504825,0.588,0.43218622,-3.3564682,0.022527233,0.23331624,-2.26105,-0.072540164,0.46565247,-0.20358723,-0.9668231,0.6710515,-0.6478165,0.2723791,-0.5430175,-0.6988222,-1.2890995,-1.2207558,-0.28531593,-4.0497236,-3.5366268,-2.8992238,0.6353624,0.59419787,0.48038268,-0.086378,-0.95031786,0.085686035,0.43797925,0.09548084,0.68902624,0.7623676,-0.35662192,-2.0573077,3.6876965,5.6054754,0.26879925,0.18447047,-0.4363571,3.2235758,0.050683204,-1.7677937,0.2681828,0.9263687,-0.5900046,-0.1490699,0.55839294,6.6282806,2.534059,2.512606,-0.4804182,-0.84740305,-0.71128523,0.48632765,0.7842709,1.2929977,-0.25655794,1.6958902,1.673605,-2.3978395,-2.9045706,-0.7833075,0.39164641,-0.71250105,-0.3725294,-0.05560837,0.44861686,-2.4716055,0.35564494,-0.33662325,-0.26619282,0.73145306,-1.749541,-1.4804206,0.42240807,1.4210559,-1.6080915,-0.75591755,3.0965092,-0.8725754,-0.24646297,-1.0299076
5357,0.6048663,0.3847467,4.078043,2.383907,2.3266473,-0.38216138,-0.616909,0.20211585,0.98189753,-1.466101,5.2976503,0.043187696,-0.10383022,8.4193,-1.2546417,-0.685365,-2.379603,-0.8173421,-0.6097408,3.751346,3.9558213,1.9826828,5.470605,-1.2099063,0.6584962,0.88139045,0.3701778,-0.28613922,-0.08011735,-0.80817246,-0.3211,-1.6796541,-0.2361649,-0.0015429258,-0.46582457,3.3409,0.2641557,-0.032889485,0.14087296,-1.3998027,-0.11704424,-0.69091105,-0.72048235,-0.08751945,-0.83827883,2.6901386,1.6985615,-1.1204267,8.535075,8.332878,9.999999,-2.5349896,-1.0748485,-1.8283999,-1.6237397,-0.68612695,-0.7462088,-1.4022645,-0.87962383,-1.220944,-0.80845153,-0.6786488,-0.04163531,0.21179415,1.9827951,0.98886454,-1.013804,-1.8721344,-0.7201269,-0.7912677,1.4489682,0.85694313,-0.18579441,-0.5844865,0.3119845,-0.7226889,6.758032,1.5949852,3.538662,0.20720237,0.5923633,0.5041154,0.2291942,-0.081142806,-1.5975945,-1.0845578,0.17963985,-1.1045926,3.6729565,2.6004438,-0.05080208,-0.12487276,-0.9083284,-0.90888226,-0.01648128,-0.19112661,4.6246223,-1.1751431,0.6704538,-1.1982902,-1.1947116,-1.3989528,-1.2157763,-0.422522,-1.6873695,0.16922735,4.574905,7.5828753,2.3596718,4.0085583,-1.0317825
5359,-0.016239256,-0.7649523,0.51663697,-1.281657,0.5095915,-0.3258242,-1.6075749,-0.123209395,0.05898457,0.42676556,-1.9612893,0.28146565,-0.2858932,0.28095,0.9447998,0.79402435,2.550522,0.30092108,-0.3680646,-1.8522172,-2.6233785,1.1877153,-1.630044,-1.365765,-0.19507563,0.013543516,0.5506813,0.23427096,1.6991363,2.249846,-0.6059,0.33568394,-0.52258253,-0.75279665,0.18240455,-1.627,-0.6419714,-0.1791878,0.048710734,0.7875327,0.6118045,0.016713142,0.2574564,0.002379015,-0.1788406,-0.3158661,1.2042642,7.0261855,1.1857834,-1.329675,-1.1944631,2.010539,0.5556153,1.7443547,-0.65149474,1.0286841,0.7832923,0.37601954,-0.11313406,-1.216736,-0.29207924,0.6593163,1.0409572,-3.4324565,-3.6926908,-0.7047402,0.18533507,1.121269,-1.0164987,-0.36986715,0.84048796,-0.16719882,0.68430674,-0.49853754,-0.2684473,0.33623248,-0.98620474,0.06969595,-2.0757134,-0.71487296,1.1951983,1.6975257,-0.07234031,0.11136014,0.8568146,1.2644577,-0.544332,0.78254205,-1.7485005,0.4468305,0.23617315,-0.77335596,-0.34211528,0.2792691,-1.0407698,0.04242587,1.0161036,-1.075814,0.28626782,0.8382846,3.1097393,1.1491673,-0.8196453,-0.866551,2.0608845,0.943155,-0.7271878,-1.265151,0.49232078,0.33646843,1.9894297
5366,-1.3553553,0.6734515,-0.14874177,-1.3945729,0.9038005,0.1511187,2.334374,0.3729997,-0.6990934,-1.1844473,-0.8784869,-3.0119636,-0.04029364,-1.9051001,1.1318675,1.0086551,2.680778,6.7042956,-0.008788496,0.2882978,0.95463914,1.9691674,-0.5544238,0.11544584,-2.311957,0.3632127,0.7222749,0.40459612,0.49000382,1.8198369,-0.71745,3.2202609,-0.38929284,-0.5815505,-0.43275836,-1.5352,-0.2790913,0.20431581,-0.7068471,3.2081065,3.1586778,1.4054351,1.3490329,0.11952567,0.18446736,0.008231821,2.1515431,2.6337812,1.7995766,-1.9770277,-0.48593366,-0.758633,0.22299227,-1.813478,-0.04043089,0.51384676,0.8285114,-0.19247702,0.71400243,2.3161297,2.178573,2.16998,1.9992075,5.650745,5.905175,-0.5871837,0.24207765,2.852465,-1.7117898,-0.5639617,3.3614492,3.532703,1.7372634,-0.65255463,0.533339,0.012601629,1.1998407,6.5070143,4.200886,-0.00016985834,0.07655649,1.651983,0.08912093,-0.4155831,1.0922444,0.97691596,-0.3757523,1.9842594,2.1290524,0.93810725,0.18604587,0.842359,-0.008030161,0.45466098,-0.4564695,-0.9458688,3.1547458,0.40318543,-0.21212986,2.5139005,2.429596,0.5914812,1.8815612,1.28232,-0.51125944,3.9926035,-0.6236818,1.4627845,0.720987,0.2675463,-3.7489514
5373,-0.106817126,-1.2640224,-0.5310906,1.7704427,2.6126046,0.7316343,-1.7646787,0.39841717,0.68542105,1.9526874,-1.3661714,-0.05819586,1.485189,9.095699,0.94678617,1.4564476,1.632865,-0.4633811,-0.6036436,3.9011385,1.7244371,0.8233626,1.6229957,0.07926827,1.1034667,1.0602164,-1.6650884,-0.7152294,-1.2467016,2.273847,-0.3664,1.5867753,1.1231577,1.2745514,0.8888123,-0.8943,-0.6174049,1.0810307,1.0333338,-0.106708944,1.6001114,2.7851064,-0.05000496,-0.16934648,-0.8827014,-0.18434952,-0.22100616,1.5993677,0.21271335,-1.5612745,-0.68165094,0.79158586,-0.38591373,0.41045174,0.35603392,-1.0471498,1.5005563,-0.2066561,0.042136878,0.21274352,-0.21277985,2.2600446,-1.0168566,0.037451,0.8406496,1.4052192,0.2890002,3.816542,3.3735414,-0.5074698,2.4458895,3.7326274,2.3627825,-0.023898441,-0.5387666,0.74273926,0.98623633,4.2559266,-0.4337526,-0.89712405,-0.11643142,-0.5808106,1.4783685,-0.7514495,3.3796773,-0.07510747,0.14542148,1.2054833,0.30898255,0.28496957,0.23694131,-0.19587177,0.13143063,3.2383184,-0.48791242,-0.09683858,-0.7549054,-0.28975356,0.3458375,-1.2107303,2.6728015,0.17171639,1.7433699,-0.092565864,0.68001074,2.5993981,-0.28808096,0.64267,-0.49290615,0.35138157,0.49744576
54205,1.033811,-0.23622566,-0.25578472,-0.6819296,0.123065144,-0.35752887,0.364557,0.9078591,1.9366313,-0.58896357,3.4325135,-1.3798306,-0.12040484,-7.06735,-1.9117156,1.2774585,-1.4380891,-2.0331569,0.74931586,3.908128,3.7944334,0.6889944,4.3571672,1.016857,-1.5088701,-0.45246717,0.6384858,0.9339716,-0.26183015,0.08751422,0.13615,-1.4837658,0.6872352,0.5418575,0.00888364,-1.7631,-0.9317646,-0.2162931,2.145363,-0.54723454,2.4402795,-4.115953,-0.7419302,-1.0539804,-1.012041,-0.29625827,-0.58400637,0.8181739,1.3929048,0.8751954,1.173153,-5.2064967,-2.3388448,-5.086792,0.8383621,-0.686537,1.7350913,-4.849262,-0.6512183,-1.4676039,-1.0025036,-0.35365346,-1.2007747,-0.6525352,-0.4068948,1.4299092,-3.135236,-1.6938006,-1.4548936,0.21836004,-0.4789564,-0.073360726,-1.5740836,-0.16915707,0.010532185,0.642531,3.9814734,2.3399312,2.7124507,0.6477297,-0.49686542,-0.9497045,-0.19624558,-0.5634539,-1.3754053,-0.6998843,-0.23655829,-0.31138098,0.9929591,-0.89718044,0.3131642,-0.63183117,-0.69664764,-0.2981317,0.1092648,-0.09035389,0.5147782,0.5803559,-0.60918224,-0.44651514,0.16342905,-1.2654092,-3.2749956,0.25399166,-4.482793,-0.52606064,-0.23830527,3.9756582,-0.5915992,1.0866519,-3.5698915
5423,1.1705979,-0.427601,0.17949298,-1.3889912,0.28651848,-0.9805204,1.799403,-0.07322395,1.7656708,0.059226066,2.1501253,-1.3516271,-0.27490336,-4.8817997,-2.1118898,-1.1733735,-0.9591532,-2.922304,-0.0669969,1.4230057,2.2804751,-1.2880464,2.375583,-1.1750782,-0.687983,-0.399246,1.5396186,0.841222,-0.31688353,0.6131093,-0.09819999,0.15772386,-0.18543151,-0.64037204,-0.44530755,1.64585,-1.2707636,-0.88825595,2.8470626,0.22177911,0.299078,-0.4219973,-1.104131,-0.4491976,0.1532366,0.5890219,0.74489844,-1.6088314,3.9977508,7.3225183,6.3972793,0.32302073,-0.7482432,-0.87165457,-1.4968144,-1.0619321,-1.5820465,-1.0168118,-0.92219895,-1.5315374,-1.2940419,-0.15375635,-0.83912826,1.6555419,1.7128195,0.77872044,0.2437721,0.39175415,2.6047015,-0.39941168,3.6414397,3.1306496,0.3937981,-0.009728149,-0.13391867,-1.0513066,1.1571552,2.8840098,2.610692,-0.051186383,-0.119048804,0.20820962,0.42473695,-0.44569165,-0.7364528,0.20040546,-0.93452007,0.15694827,1.5748144,1.275646,-0.4469269,-0.4266883,0.037173778,-0.42066473,0.2856382,-1.2544836,4.4757204,-0.7145033,0.022352383,0.058815584,-0.5108497,1.0136018,0.05899073,-0.80607635,-1.1624894,2.5115862,0.02308616,1.5951892,0.18056838,0.9656544,-2.6186192
5427,1.0346913,0.09045659,0.21072896,-1.8434398,0.44891396,0.279024,0.050602213,0.69654554,1.430903,-1.7290397,-2.2664611,-2.528533,0.45235717,-0.76379997,-1.6151178,-0.10585594,-2.3451908,-3.052639,0.18254484,-2.4601822,-1.8417469,-2.0268028,-2.6946795,0.21029432,-2.9327233,-1.4351431,-0.4653783,-0.21495567,0.7946893,-2.3713274,-0.0851,-2.8473203,-1.4403479,-1.0244908,-1.7539172,-1.5339,1.4593422,-2.222804,0.22534586,0.39162862,-1.5984833,0.074684605,0.17066754,0.13930863,-0.071551055,-0.20833431,-1.811303,0.6555395,-2.8744187,-2.0070314,-2.4388218,-1.931535,1.204968,-1.9334998,0.19419904,0.23271891,-1.1718919,-1.1099474,0.6343243,-0.794387,-0.6583432,-2.0756211,-2.0432074,-2.887715,-3.0628698,0.92337835,0.40040794,-1.677537,-1.5718147,0.19487108,-2.7504313,-2.7303395,0.6503758,-0.34352744,0.81713414,0.24196407,-1.753142,-2.0530665,-2.2531507,0.42420608,0.20556815,0.026697174,0.27201718,0.7323227,0.020529002,0.7538305,1.0808885,0.58001953,-1.2647696,-0.78997606,0.3183722,0.68942714,-0.18155277,0.64672196,0.55352426,1.459888,-1.986701,0.24029005,-1.6681734,0.6346701,-2.771863,-2.8605204,-2.381278,1.1384412,-1.5466748,-2.742657,0.4883364,-1.1387821,0.41416052,0.3722418,0.30123398
5438,-0.8594535,0.64833045,0.25660765,-0.27782643,-0.2559339,0.00057931244,-0.75630474,0.70184267,-0.9662317,-1.8409454,7.377757,-1.403006,0.5913338,-5.97855,3.9726806,-1.5255052,-0.3734156,-3.7907856,0.49006134,5.8956804,5.241542,-0.22431058,6.815014,0.9433397,-1.0780255,0.11593521,-0.5506077,3.5217228,0.26098937,0.80251974,-0.6584,-0.9758358,0.30672276,-0.2716449,-1.2101399,-1.4272001,0.6208726,-1.1384852,0.38543883,1.4607446,1.8749393,-1.3688941,0.70182854,0.5303373,-0.1916523,2.4722793,0.5345638,-0.80044156,-1.1418041,-2.3291955,-0.033949822,2.3070335,0.9231506,0.8531812,-0.21450219,0.1250028,-1.7734246,0.45797676,0.49313733,0.3889137,-0.02401957,2.1126804,0.24306895,-1.7327771,-1.2116816,0.1301113,-0.44653812,0.9757823,-0.023643851,-0.8766198,-1.9781432,-2.1927867,0.11193991,0.28695616,-0.4774761,-1.2281405,4.2392054,-0.013535678,7.2302084,0.053777143,-0.23337543,1.1733055,0.74208325,0.5162118,-0.3988505,-0.40284985,0.35762444,0.47611088,2.3045406,-1.2175627,0.4398107,-0.37104928,-0.66385317,0.45649147,0.65055615,0.56716377,0.92329806,-0.4406855,-0.6719846,-0.15088448,0.8419349,0.35457632,0.0466716,-0.32240808,2.1234236,1.7909765,0.67567676,6.349008,0.7592297,0.3863508,-0.33592725
54386,-1.4080906,0.4326445,-0.025584027,2.2741466,0.17272244,-0.43678498,2.5402894,-0.4845156,-1.8671247,0.66923606,-7.2327766,2.2162123,-0.2277871,-2.57055,1.1949217,-2.853201,1.6848252,1.4841919,0.42641178,-3.5649214,-4.0593514,2.2183893,-3.2144387,-0.0070135295,1.5597707,1.7903229,0.25052333,-0.0037456825,0.992959,2.3510804,-0.18005002,2.6018596,-1.272522,-0.9316467,0.46891516,2.2021499,0.5436539,0.42888704,-0.23581201,1.0623646,1.1827974,-0.8075609,-1.6849295,0.45825723,0.14902636,0.39094788,0.8644663,0.02446486,-1.3851877,-0.48081043,-0.7852759,1.2359543,0.90181017,1.033191,-0.5827445,-0.6771102,1.2345412,2.104928,-0.33880728,-1.3153806,-0.35904443,-0.9852069,-0.33426052,0.33477792,-0.3074111,-1.1977265,0.3579865,0.6252442,1.175617,-0.5548477,3.8983672,4.0973783,1.560809,-0.20821732,-0.35174483,-0.06186326,-3.6050148,3.0731866,-0.88565564,-0.07153749,0.4170521,0.5054895,-0.037761614,0.25305396,0.94757843,0.84617764,0.04082521,0.9818371,3.9911966,2.5576873,-0.61967653,0.047816582,-0.84403855,-0.21018016,-0.00628148,-0.38825542,3.9312,-1.3605028,0.7419087,1.4078641,1.1139624,2.408155,2.0934162,1.3198519,1.5962164,3.064471,0.47880262,-2.6818008,0.76561403,-0.9613842,-0.35662436
5440,1.0769141,-0.10368572,0.02149713,1.5653007,0.40423045,-0.42252773,1.7336578,0.22943301,1.7980981,0.015065134,-4.1823845,0.18583828,0.29257852,-1.573,-1.6458786,2.9278915,-0.69892913,-3.281187,-0.44556117,-2.7670135,-2.9024134,0.040639207,-2.9818134,0.80801105,-0.269433,-0.78086936,-0.048156597,-0.019692479,0.36874905,0.16325027,-0.4873,0.6076632,-0.25147703,-0.499153,-0.19501306,-3.09725,-0.08705634,-1.1605548,0.5762807,-0.2068242,-0.90689874,-0.30754024,1.1386019,-0.60346085,-1.1362234,-0.15734652,0.055371307,0.8228452,-0.3586198,4.4588337,3.1671555,-1.7805306,0.9202405,-2.9147058,1.3365722,-0.38572714,2.4043407,-0.39559788,-0.60728586,-0.5903985,-0.94180745,-0.6102619,-1.9540694,-3.3953338,-3.5676944,1.7379168,0.7284683,-1.3381652,1.4995131,-0.38365406,2.791868,2.183124,0.12673414,-0.61289036,-0.038902313,0.18147777,0.7120422,7.3963685,5.109992,0.53623843,-0.7738445,-0.098883875,-0.10508986,-0.36938864,0.45359963,0.17555293,0.2197352,-0.1983771,0.32534772,1.4926769,-0.33869085,-0.32884967,-0.84722614,-0.23302014,-0.04960759,0.55531526,1.0947495,-0.4446804,0.37428403,0.8265353,1.5278757,0.8680444,2.5681605,1.0549307,-1.3554275,2.5974622,-0.009215519,-0.6845033,0.0678704,1.3054718,-0.8003435
54438,0.24703655,-0.83834916,2.8202937,-1.1840154,-0.5543972,0.60650873,-1.3116736,-0.09027769,1.5286984,-0.12244277,1.7679614,-0.16445005,0.87056565,10.0,0.06080109,4.3589425,3.1552002,5.1769896,0.2200102,3.76753,1.8811655,1.771619,6.0022354,0.6846948,-0.43181875,0.31571347,-0.5840186,-0.27778518,-0.09830996,5.0025163,-0.52419996,-0.86841005,2.6371727,3.752632,4.4045515,4.3422003,0.38065147,5.540662,-0.9418992,0.72808444,-0.80368394,0.53675014,2.327095,0.5637146,-0.7949366,-0.64011896,3.9716887,1.0844371,3.9375691,6.5153484,6.6984434,0.80853146,0.0016862452,0.27810815,1.0780721,0.12190141,1.2948644,0.012553245,-0.65639657,-0.6242626,-0.47689927,1.6635953,-0.13506028,8.124231,8.601474,1.6478835,0.8848053,2.7932992,3.2511437,0.23609076,1.65996,2.3698034,1.0263693,-1.0645672,-0.2638768,-0.6322637,2.1431725,1.3736643,2.5784369,-0.2523409,-0.030186683,-0.20017052,-0.86396605,-0.97275066,3.1357968,1.6265036,-0.094243005,0.3108623,8.388348,5.728503,-1.3937854,-0.9741607,-0.7320805,3.7081544,-0.57418096,0.14298351,8.186732,-0.0041125864,-0.19590563,1.137075,3.8058453,-1.4191686,4.676125,-0.41154754,-0.035641193,0.9782003,-0.43462226,1.0882852,-0.51310325,0.8394369,1.929402
54442,0.27379394,1.0105693,0.16705021,0.49542302,0.71863276,0.74123776,0.52907115,-0.5488425,-0.6686284,0.2642275,-1.1772876,-0.44593388,-0.22568245,-2.61685,-0.27148905,0.68915033,0.9916328,2.7873662,0.51455605,-0.42204848,-1.4481473,0.30152854,-0.605431,-0.2226232,-0.29905865,0.7269364,-0.4311896,0.21675159,-0.60592914,1.5104412,1.1057,0.8936388,1.520953,0.09807515,1.3285286,1.33725,0.78809464,0.8937985,0.7274667,0.036988467,-0.059188783,-0.049933568,-0.18714114,0.74066055,0.10976955,0.30092272,0.18879068,-0.70712006,-0.6950531,3.9703817,1.5589595,-0.46764177,0.7180692,-0.58701384,-0.24835838,-0.27396488,0.13574395,-0.8341825,0.53308094,0.7990892,0.46577066,1.2468312,-0.3368416,8.228735,8.493994,0.0026274025,0.11098546,1.0553815,0.23036276,-0.6761905,2.7669802,2.5201554,0.97644323,0.10659921,0.3031796,0.531555,0.4823901,2.8418052,0.09130795,-0.15690255,0.30073366,0.16735078,0.32244438,0.090824366,-0.7201615,0.14995798,0.65047204,0.8921504,3.445086,1.9386926,-0.026448518,-0.35676283,-0.38728148,0.23646407,0.025142778,-0.38243815,2.9738119,-0.52489936,-0.91073114,0.5778915,-0.3394731,0.9226973,1.9162205,0.10545617,-0.29500377,2.7627141,0.49304464,1.2081245,-0.45373178,0.42180198,-0.14772508
54499,0.18314308,0.90863687,0.68820274,2.3580146,-0.1487662,-0.2324148,0.30538002,-0.9224826,-0.9388537,1.3870174,2.030227,0.7646681,-0.5712468,-6.7509003,-0.38358083,-0.85022235,-2.2767847,-4.3008933,-0.29025888,1.258431,0.34029078,0.34693125,1.7451127,1.0165465,1.507317,0.35040757,-0.70386577,-1.1170487,-1.7789149,2.0409434,0.6167,0.2965358,0.3278266,0.24997321,0.7186096,-1.5189,0.10276669,-0.3723515,1.0509205,1.1346221,0.28356636,0.16745996,0.15830347,-0.038956255,0.12502004,0.25942308,0.07858345,0.17113954,-0.60556537,5.4255133,5.381413,-0.6680573,-0.97354835,-1.8199071,1.0826278,-0.9952122,-0.88080996,0.88880885,0.056687683,-0.95412445,-0.6125385,-0.4250863,-0.09841366,-3.9012074,-4.163213,0.5992566,-2.1209743,-2.1749527,-0.032078505,-0.50727034,2.9876213,3.748754,0.40844733,-0.37565807,-0.2965542,-0.9322977,1.7611452,1.5965211,1.8768401,-0.64834493,0.37988168,0.27429923,0.5055417,0.05605665,-2.6663995,-1.7429647,0.18044007,-0.2558024,-0.44275343,1.6122655,-0.3428368,-0.50165546,0.38337082,0.4338176,-0.19054413,0.18910927,0.033884585,-0.6670362,-0.30379918,-1.0673223,-0.06716448,0.67564666,3.9745421,0.106025904,-0.18605883,4.104357,0.5990405,0.950081,-0.5242543,0.41823524,-0.31419283
54505,0.17650408,-1.6785513,-0.31513047,-0.95548046,-0.24669175,-0.17573203,-1.0289446,0.21010302,0.72600424,0.014484435,-5.6929326,-0.482588,-0.25625885,-4.44345,-0.72589743,-0.107122555,-0.87082183,-0.49858293,0.31577355,-4.69941,-6.235118,-0.7334302,-5.024102,0.15244852,0.4703955,-0.14865822,-1.0678047,0.026522785,-0.7988119,-0.98568726,-0.97225,-1.0030193,-0.9146099,-1.5056587,-0.99194765,1.2232,-0.3154922,-1.8162972,-1.0023429,-1.9293416,0.033098757,-0.3820888,0.17724809,-1.5270447,0.13149855,-0.9975538,-0.54350084,0.57280165,-0.4433747,0.2618271,2.6081228,0.1765754,-0.8592442,-0.14046389,-0.46073192,-1.2974677,-0.030694216,-0.09315555,-0.0018514097,0.013148151,-0.57036203,-1.1305777,-1.3063765,-0.06294212,-0.5075735,0.89857876,-0.578374,-1.2849548,-0.57472014,-0.7849107,2.8823042,2.1903782,-1.0221733,-0.71201885,-1.1866887,0.009846564,-5.1440516,-2.1428049,0.11568068,-0.63997614,0.49273586,-0.00073465705,-0.10021648,-0.5278087,-1.9106201,-0.5028657,0.1940898,-1.6861181,1.1238362,1.8462886,-0.8574347,0.118442744,-0.13032341,-0.7464603,-0.5371603,-0.2948182,1.7426863,-0.3556917,-1.6576083,-1.0190746,-0.63161206,-0.23871946,0.7102696,-0.33804733,0.5363641,2.1990364,-0.08520006,-3.4210267,-1.1120857,-0.16609684,-0.831953
54512,-0.9076146,-0.8381548,-0.46055943,0.6321902,-0.10117662,0.21034381,1.0366087,0.91872144,0.14348097,0.77936184,1.1143982,0.60302097,0.82501906,2.29665,0.32808807,1.4741852,-0.011476576,-0.8305481,0.9480965,0.926228,-1.4286655,0.3398927,0.13543956,0.9118838,1.1372232,-0.25282326,0.14063625,0.9089234,-0.51222867,-0.63001907,-0.68509996,1.273982,-1.1968193,-0.57286274,-1.7043345,1.7843,0.88147384,0.3430087,0.26836863,0.88124883,3.9169085,-0.19571528,0.17054707,0.6346553,-0.09703009,0.20827483,-0.19167264,1.592545,0.106377766,2.8993545,0.776677,0.027177896,0.34746832,-0.09352411,0.64539874,0.30672687,1.6401491,0.116970435,-0.4398048,0.41225845,-1.0172307,0.84702337,0.13962072,1.5855863,1.1369371,0.8414254,0.1660304,0.02870138,0.43500835,-0.4903299,3.1846635,3.7602296,0.4320061,-0.46787524,0.09647776,-0.48272863,1.0409936,3.456505,0.14937437,-0.49389344,-0.7001318,-0.047129273,-0.509463,-0.25894934,0.14988133,-0.45417786,0.44913745,0.036675677,-0.21761054,2.1782994,-0.39232737,0.20992142,0.14939108,0.18575539,0.14674258,0.8642473,0.09459342,0.09954627,-0.7786807,0.28686273,5.334012,0.95058846,2.9876952,1.4411917,0.8340372,3.5889986,-0.15760218,0.824537,0.57856977,0.18219991,-0.4702051
